Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G71A	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
600	0.6500540	0.8912597	0.7828060	0.5195471	0.1031612	0.5240420	0.6711471	0.5023555	0.3671338	0.3514073	0.6843309	0.2046065	0.4882480	0.3105728	0.0681969	0.1132573	0.8985263	0.0517053	0.2602092	0.2417106	0.3630814	0.1305175	0.1308911	0.4682435	0.0294617	0.9426328	0.2530560	0.1960311	0.8529516	0.6349887	0.0244862	0.0624534	0.2369033	0.3828695	0.8056789	0.1308213	0.6215507	0.7004897	0.2426536	0.3599925	0.0200499	0.9775594	0.0583902	0.9217964	0.2020815	0.9999774	0.1013109	0.7653117	0.1217490	1.0000000	0.6645372	0.8807156	0.9070160	0.9595477	0.5006670	0.3595660	0.9629655	0.1785447	0.7924692	0.8100901	0.3759079	0.0285894	0.0710739	0.9449280	0.6648842	0.0155322	0.6096640	0.5700841	0.6043047	0.0824252	0.0457467	0.7147159	0.9824678	0.4232234	0.6859748	0.0296981	0.7563725	0.1164810	0.5532181	0.7127674	0.3550156	0.5755327	0.9561953	0.5117617	0.0027295	0.9996199	1.0000000	0.9580733	0.9955555	0.6563597	0.7982073	0.3704901	0.6874988	0.1692606	0.5715727	0.4649040	0.3781099	0.9970145	0.5813560	0.2020375
650	0.7453822	0.5341590	0.7825347	0.5178574	0.1031510	0.5731915	0.6822480	0.5282580	0.4538589	0.4189825	0.6646746	0.3434989	0.5467690	0.3445364	0.0681565	0.1076570	0.9326669	0.0543594	0.3081224	0.2697416	0.3813616	0.1502681	0.1332969	0.4184839	0.0294544	0.9402889	0.1390166	0.1961725	0.8511956	0.6214434	0.0229688	0.0587079	0.2319312	0.3097288	0.8407332	0.1059587	0.6449180	0.7576420	0.1867026	0.3310071	0.0228459	0.9726069	0.0584998	0.8255567	0.2910384	0.9999479	0.1191169	0.7644694	0.1219392	1.0000000	0.6068336	0.9090166	0.9153065	0.9168648	0.4447306	0.3645954	0.9806930	0.2591544	0.7903565	0.8244678	0.4549378	0.0299072	0.0707766	0.9441323	0.5711401	0.0126217	0.5287721	0.6138986	0.5856540	0.0781576	0.0421623	0.7727402	0.9828527	0.4538949	0.6556757	0.0310887	0.7337780	0.1175447	0.7406538	0.6781470	0.3333908	0.5535856	0.9664102	0.4628279	0.0021818	0.9995690	1.0000000	0.8901090	0.9966100	0.6592358	0.8780775	0.1766491	0.6426785	0.1773093	0.5715223	0.4407321	0.3776514	0.9941152	0.6377660	0.2386438
700	0.8600159	0.2928410	0.7821474	0.5164709	0.1031123	0.5543014	0.6929109	0.5571068	0.5886500	0.4681943	0.6883814	0.4696473	0.5701626	0.3594941	0.0680977	0.1032550	0.9487979	0.0571081	0.3223807	0.2779808	0.3745298	0.2293128	0.1497846	0.3741486	0.0294799	0.9364192	0.1015814	0.1965922	0.8481994	0.6073251	0.0220646	0.0603172	0.2163743	0.2535439	0.9003142	0.0848657	0.6709153	0.8244630	0.1493369	0.3205635	0.0232042	0.9663915	0.0588563	0.6947808	0.3678244	0.9999299	0.1227131	0.7648483	0.1225039	1.0000000	0.5837047	0.9192434	0.9248604	0.9229181	0.4040081	0.3751899	0.9879140	0.3277624	0.7882269	0.8322886	0.4936411	0.0305351	0.0695614	0.9437185	0.5064909	0.0103268	0.4534881	0.6511767	0.5408802	0.0716678	0.0326328	0.8249071	0.9853121	0.4690688	0.6652795	0.0320964	0.7551643	0.1233369	0.8183555	0.6478073	0.2990488	0.5398221	0.9697950	0.4167102	0.0021371	0.9994830	0.9999999	0.7945029	0.9973429	0.6626693	0.9170805	0.0759122	0.6193089	0.1719464	0.5714576	0.4433963	0.3711142	0.9875392	0.7253099	0.2680622
750	0.9389691	0.1977553	0.7817311	0.5159976	0.1030528	0.5291906	0.7002739	0.5954294	0.6929149	0.4771780	0.7302927	0.5491594	0.5791114	0.3572268	0.0680415	0.1005003	0.9558483	0.0563957	0.3175767	0.2788774	0.3504535	0.3319317	0.1771762	0.3462117	0.0295315	0.9329291	0.0982325	0.1973375	0.8445996	0.5963947	0.0217297	0.0685644	0.1973878	0.2214090	0.9447409	0.0765425	0.6887659	0.8747121	0.1297834	0.3169554	0.0202621	0.9599919	0.0597180	0.5733639	0.4201217	0.9999245	0.1217519	0.7657778	0.1235065	1.0000000	0.5772574	0.9269418	0.9326808	0.9397428	0.3888580	0.3880661	0.9907525	0.3871486	0.7869618	0.8350781	0.5152149	0.0307515	0.0691515	0.9435769	0.4946974	0.0087530	0.4103075	0.6740410	0.4477997	0.0645512	0.0225737	0.8662007	0.9883161	0.4623773	0.6828776	0.0321933	0.7905182	0.1332857	0.8484376	0.6271863	0.2706194	0.5321242	0.9725990	0.3980603	0.0026352	0.9994635	0.9999999	0.7160291	0.9977561	0.6655050	0.9364857	0.0370495	0.6058653	0.1656195	0.5713997	0.4473312	0.3543567	0.9789774	0.8007380	0.2853897
800	0.9762004	0.1716559	0.7813702	0.5162819	0.1029898	0.5205416	0.7046486	0.6408951	0.7534163	0.4522665	0.7687265	0.5913832	0.5837889	0.3447975	0.0679985	0.0989862	0.9587127	0.0529576	0.3061846	0.2761527	0.3256819	0.4213493	0.2075035	0.3313589	0.0295892	0.9305806	0.1120432	0.1983101	0.8412898	0.5903148	0.0220164	0.0826620	0.1807789	0.2043968	0.9654306	0.0760351	0.6989711	0.9039697	0.1209081	0.3153699	0.0164200	0.9544360	0.0613826	0.4859784	0.4458498	0.9999256	0.1199751	0.7666150	0.1248156	1.0000000	0.5776915	0.9368957	0.9372958	0.9377183	0.3886135	0.3990442	0.9918797	0.4405154	0.7865480	0.8356178	0.5354451	0.0305071	0.0717953	0.9436127	0.5167975	0.0085460	0.3945723	0.6873486	0.3501903	0.0589466	0.0150451	0.8916519	0.9906498	0.4418275	0.6959865	0.0312659	0.8209097	0.1450224	0.8602012	0.6149699	0.2575401	0.5294681	0.9766330	0.3995385	0.0034613	0.9995532	0.9999999	0.6781563	0.9978523	0.6669359	0.9469413	0.0264010	0.6118892	0.1614952	0.5713780	0.4467240	0.3465515	0.9734711	0.8473365	0.2904471
850	0.9909550	0.1722439	0.7811057	0.5168297	0.1029364	0.5298997	0.7071686	0.6855590	0.7842202	0.4130631	0.7961094	0.6130243	0.5876848	0.3299970	0.0679700	0.0982239	0.9597482	0.0488749	0.2952383	0.2719805	0.3076118	0.4857122	0.2339216	0.3237208	0.0296373	0.9292048	0.1332524	0.1993102	0.8389474	0.5887676	0.0230519	0.0998911	0.1683800	0.1947864	0.9714166	0.0789777	0.7046561	0.9185293	0.1173386	0.3143706	0.0133448	0.9502293	0.0638706	0.4350784	0.4493630	0.9999290	0.1183298	0.7671446	0.1261617	1.0000000	0.5801643	0.9479719	0.9391309	0.9252803	0.3910771	0.4062761	0.9923432	0.4827236	0.7866203	0.8353723	0.5594694	0.0295017	0.0783179	0.9437571	0.5511715	0.0101074	0.3960240	0.6952003	0.2804490	0.0553882	0.0103390	0.9043494	0.9921346	0.4187523	0.7049283	0.0297108	0.8413775	0.1560639	0.8653650	0.6081970	0.2580204	0.5300073	0.9800720	0.4054597	0.0043067	0.9996853	0.9999999	0.6803037	0.9976739	0.6669307	0.9527051	0.0270431	0.6295041	0.1593777	0.5713950	0.4433651	0.3534187	0.9736416	0.8710966	0.2867806
900	0.9962457	0.1822573	0.7809355	0.5172843	0.1028973	0.5501411	0.7087243	0.7218850	0.7992395	0.3750840	0.8133029	0.6253654	0.5913683	0.3174760	0.0679526	0.0978670	0.9600457	0.0454413	0.2870851	0.2677940	0.2962662	0.5279084	0.2537659	0.3192985	0.0296712	0.9284189	0.1549292	0.2001370	0.8378011	0.5902782	0.0249152	0.1170574	0.1598952	0.1885531	0.9700838	0.0832976	0.7081812	0.9249693	0.1162528	0.3136688	0.0113599	0.9473129	0.0665983	0.4135877	0.4384316	0.9999328	0.1169208	0.7674085	0.1272730	1.0000000	0.5824508	0.9578302	0.9393200	0.9112957	0.3897334	0.4103031	0.9925428	0.5113944	0.7868805	0.8348921	0.5843051	0.0277470	0.0879110	0.9439641	0.5839393	0.0130370	0.4070646	0.6992304	0.2393804	0.0532440	0.0076765	0.9108815	0.9930281	0.3997337	0.7115567	0.0280552	0.8536894	0.1650599	0.8685329	0.6044995	0.2660129	0.5319415	0.9817191	0.4056346	0.0049952	0.9997965	1.0000000	0.7125424	0.9973019	0.6660121	0.9558169	0.0311722	0.6460181	0.1584667	0.5714307	0.4395787	0.3635288	0.9778041	0.8814520	0.2792344
950	0.9979137	0.1944934	0.7808369	0.5175346	0.1028716	0.5731038	0.7097997	0.7461046	0.8068377	0.3451228	0.8235466	0.6337873	0.5945862	0.3085641	0.0679428	0.0977114	0.9600963	0.0429997	0.2817317	0.2642897	0.2895598	0.5545349	0.2675882	0.3161984	0.0296929	0.9279394	0.1732334	0.2006710	0.8376730	0.5931931	0.0274952	0.1318463	0.1543719	0.1840309	0.9650012	0.0881360	0.7107247	0.9273740	0.1163605	0.3132033	0.0102324	0.9453640	0.0686441	0.4126564	0.4212691	0.9999361	0.1157346	0.7675237	0.1279870	1.0000000	0.5837673	0.9652409	0.9388366	0.8998133	0.3834702	0.4123663	0.9926334	0.5286542	0.7871542	0.8343686	0.6057687	0.0256998	0.0987515	0.9441994	0.6068252	0.0164835	0.4221538	0.7004478	0.2173459	0.0517843	0.0062301	0.9157002	0.9935999	0.3862151	0.7169991	0.0266347	0.8609046	0.1718074	0.8710386	0.6024503	0.2759455	0.5339926	0.9813885	0.3983896	0.0054932	0.9998692	1.0000000	0.7592309	0.9968422	0.6647754	0.9574794	0.0352682	0.6571899	0.1581491	0.5714666	0.4364795	0.3705794	0.9830527	0.8850664	0.2715261
1000	0.9982409	0.2057708	0.7807844	0.5176273	0.1028559	0.5933805	0.7106045	0.7582479	0.8111450	0.3239826	0.8296902	0.6402330	0.5971206	0.3027936	0.0679375	0.0976485	0.9601041	0.0414143	0.2784497	0.2616483	0.2856178	0.5713079	0.2770792	0.3137646	0.0297065	0.9276149	0.1871200	0.2008990	0.8381865	0.5962973	0.0304720	0.1433082	0.1508650	0.1806219	0.9577107	0.0929627	0.7127186	0.9278370	0.1170344	0.3129197	0.0096619	0.9440526	0.0694623	0.4240803	0.4039410	0.9999388	0.1147856	0.7675952	0.1282866	1.0000000	0.5841128	0.9701440	0.9382591	0.8914784	0.3740937	0.4134397	0.9926782	0.5381932	0.7873637	0.8338802	0.6220270	0.0238225	0.1089097	0.9444367	0.6165349	0.0197336	0.4373472	0.6999506	0.2059997	0.0505956	0.0054328	0.9201752	0.9940106	0.3772413	0.7217763	0.0255486	0.8653286	0.1766684	0.8730507	0.6012879	0.2844498	0.5354830	0.9794122	0.3873179	0.0058339	0.9999107	1.0000000	0.8052072	0.9963938	0.6636122	0.9584118	0.0381825	0.6640631	0.1580773	0.5714945	0.4342807	0.3743801	0.9875949	0.8857903	0.2654258

0	0.9967815	0.2314560	0.7807305	0.5193816	0.1028367	0.6416998	0.7130571	0.7120239	0.8208361	0.2832426	0.8421957	0.6578843	0.6029577	0.2923646	0.0679320	0.0975691	0.9606164	0.0385455	0.2732032	0.2558934	0.2785327	0.6062841	0.3019173	0.3068796	0.0297357	0.9267814	0.2229527	0.1996210	0.8421701	0.6054500	0.0439083	0.1687310	0.1444230	0.1722961	0.9003987	0.1119955	0.7183023	0.9224457	0.1215291	0.3127719	0.0103544	0.9409521	0.0638205	0.5164407	0.3549783	0.9999444	0.1135415	0.7688247	0.1265474	1.0000000	0.5805701	0.9720783	0.9389416	0.8705165	0.3309371	0.4160289	0.9928080	0.5502506	0.7886189	0.8322945	0.6568187	0.0186279	0.1244795	0.9454700	0.5079275	0.0303560	0.4888858	0.6928528	0.1950653	0.0461910	0.0040671	0.9285076	0.9952441	0.3623037	0.7393016	0.0226258	0.8756347	0.1878389	0.8786873	0.5998646	0.2888249	0.5331127	0.9589045	0.3556137	0.0065793	0.9999353	1.0000000	0.9192810	0.9950898	0.6606459	0.9609365	0.0433999	0.6800894	0.1579535	0.5715454	0.4308693	0.3779157	0.9967413	0.8854385	0.2537642
50	0.8189530	0.2694549	0.7807304	0.5195165	0.1028367	0.6417257	0.7130806	0.6212452	0.8708153	0.2748880	0.8448365	0.7716996	0.6029667	0.2922877	0.0679319	0.0975690	0.9606235	0.0385314	0.2749783	0.2558872	0.2784048	0.6767757	0.2990649	0.3311340	0.0297357	0.9268068	0.2228012	0.1995967	0.8435553	0.6476953	0.0421092	0.0973707	0.1259115	0.1723053	0.6169250	0.1119948	0.7183058	0.9230190	0.1155145	0.2279946	0.0353516	0.8315471	0.0637927	0.5284397	0.2880184	0.9999524	0.0819881	0.7706658	0.0782181	0.7963235	0.5791445	0.9706535	0.8890963	0.8749129	0.3309164	0.4165176	0.9930051	0.5529238	0.7889734	0.8324202	0.6598722	0.0181968	0.1225174	0.9455267	0.4892467	0.0311635	0.4889117	0.6939365	0.1939595	0.0475553	0.0040938	0.8181614	0.9954833	0.4820352	0.7898916	0.0226236	0.8738211	0.3683209	0.8785609	0.5947133	0.2899408	0.4889361	0.9557586	0.3567849	0.0051116	0.9998290	1.0000000	0.6814237	0.9950782	0.6606389	0.9728323	0.0432400	0.7479495	0.3462088	0.5715474	0.4287806	0.5744533	0.9970044	0.8948767	0.2528443
100	0.6503359	0.5466070	0.7807304	0.5224331	0.1028367	0.6420857	0.7135574	0.5095941	0.9164571	0.2630075	0.8582317	0.8814174	0.6031224	0.2908585	0.0679319	0.0975677	0.9607687	0.0382759	0.2841743	0.2558209	0.2777312	0.7756906	0.2833254	0.3542791	0.0297352	0.9269266	0.2192774	0.1990980	0.8511125	0.7022020	0.0347385	0.0372286	0.1053733	0.1725785	0.4141766	0.1115181	0.7183179	0.9311911	0.0947324	0.1553906	0.0764681	0.6946079	0.0633382	0.5970390	0.2159459	0.9999739	0.0441120	0.7809689	0.0328769	0.5853853	0.5707428	0.9620177	0.8392724	0.8903728	0.3309084	0.4198787	0.9932790	0.5676909	0.7906010	0.8329606	0.6798734	0.0156686	0.1105043	0.9465351	0.4092702	0.0370075	0.4884467	0.7007884	0.1879971	0.0560267	0.0042787	0.6639071	0.9965194	0.5814751	0.8457482	0.0226614	0.8641162	0.6008889	0.8776173	0.5688526	0.3071318	0.4069757	0.9364630	0.3738419	0.0037646	0.9978979	0.9999994	0.4855472	0.9949738	0.6606019	0.9823900	0.0419113	0.8014511	0.5272957	0.5715651	0.4189127	0.7596810	0.9980037	0.9114132	0.2488355
150	0.5424685	0.8316150	0.7807300	0.5326390	0.1028367	0.6446209	0.7152079	0.4307351	0.9385630	0.2500333	0.8755658	0.9334694	0.6038074	0.2865464	0.0679319	0.0975581	0.9612682	0.0374307	0.2963543	0.2556119	0.2767438	0.8471501	0.2611560	0.3649519	0.0297335	0.9270827	0.2082451	0.1974401	0.8615518	0.7379687	0.0274930	0.0125412	0.0936196	0.1734213	0.3471194	0.1094570	0.7184014	0.9471321	0.0780611	0.1328059	0.1324148	0.6079171	0.0621462	0.6958764	0.1748690	0.9999886	0.0212538	0.7955894	0.0121052	0.4778474	0.5579436	0.9475640	0.8130814	0.9085867	0.3307446	0.4260361	0.9936203	0.5886945	0.7935589	0.8333346	0.7138613	0.0120860	0.0914356	0.9502959	0.3248438	0.0475298	0.4855779	0.7131765	0.1780957	0.0715999	0.0046093	0.5495913	0.9976525	0.6278621	0.8807021	0.0227517	0.8511316	0.7530335	0.8757950	0.5374103	0.3660229	0.3664588	0.9102196	0.4046463	0.0031845	0.9874187	0.9999936	0.4007100	0.9946523	0.6604907	0.9786454	0.0396317	0.8237775	0.6119227	0.5716174	0.4078378	0.8452132	0.9989231	0.9230030	0.2436975
200	0.4629245	0.9503572	0.7807284	0.5488472	0.1028367	0.6513203	0.7178308	0.3752101	0.9478867	0.2360710	0.8893995	0.9541968	0.6052141	0.2805593	0.0679319	0.0975299	0.9620562	0.0360712	0.3075829	0.2552536	0.2756643	0.8893061	0.2420871	0.3687631	0.0297310	0.9272294	0.1921583	0.1949173	0.8703284	0.7579596	0.0230589	0.0040053	0.0876531	0.1745680	0.3305706	0.1054694	0.7186808	0.9608910	0.0699001	0.1399614	0.1854137	0.5622491	0.0608215	0.7799934	0.1526464	0.9999955	0.0097627	0.8077839	0.0041780	0.4323637	0.5460266	0.9326042	0.7962175	0.9246523	0.3298424	0.4326527	0.9940202	0.6084516	0.7988850	0.8331710	0.7481398	0.0091250	0.0729729	0.9556766	0.2684280	0.0580440	0.4784304	0.7284086	0.1671804	0.0899227	0.0049774	0.4834073	0.9984459	0.6567103	0.9006120	0.0227940	0.8409101	0.8361470	0.8738652	0.5150378	0.4492942	0.3562485	0.8905308	0.4227459	0.0029829	0.9571282	0.9999643	0.3627861	0.9939716	0.6602427	0.9558967	0.0378230	0.8325846	0.6442735	0.5716949	0.4005323	0.8781359	0.9994736	0.9273861	0.2383566
250	0.4146222	0.9866283	0.7807245	0.5657451	0.1028366	0.6616050	0.7206240	0.3356460	0.9515878	0.2231800	0.8981910	0.9619460	0.6071080	0.2749645	0.0679317	0.0974818	0.9628920	0.0345569	0.3169969	0.2547595	0.2745070	0.9116105	0.2292705	0.3695281	0.0297283	0.9273510	0.1762752	0.1923467	0.8762122	0.7687852	0.0208320	0.0012553	0.0846572	0.1755996	0.3294487	0.1005496	0.7192416	0.9688215	0.0672097	0.1585933	0.2179717	0.5401843	0.0598386	0.8368166	0.1391772	0.9999983	0.0044553	0.8155473	0.0013901	0.4147237	0.5372585	0.9203868	0.7799725	0.9363574	0.3275148	0.4380914	0.9943924	0.6428420	0.8064581	0.8326197	0.7746893	0.0071784	0.0586126	0.9603452	0.2376735	0.0658103	0.4675544	0.7440161	0.1582689	0.1049105	0.0053109	0.4503441	0.9989080	0.6846460	0.9114515	0.0227380	0.8348833	0.8779588	0.8724630	0.5041282	0.5166258	0.3547124	0.8790891	0.4221236	0.0029274	0.9107967	0.9998929	0.3381880	0.9928674	0.6598659	0.9297774	0.0370800	0.8356889	0.6550521	0.5717588	0.3969413	0.8896588	0.9997551	0.9268165	0.2331765
300	0.3888712	0.9965347	0.7807181	0.5793859	0.1028364	0.6729301	0.7229914	0.3084075	0.9530094	0.2129642	0.9031014	0.9648643	0.6090638	0.2708199	0.0679314	0.0974231	0.9635974	0.0332096	0.3239764	0.2541593	0.2733213	0.9226000	0.2220035	0.3690059	0.0297259	0.9274411	0.1638842	0.1902704	0.8797450	0.7748306	0.0198198	0.0003993	0.0831320	0.1763071	0.3324959	0.0960548	0.7200451	0.9721823	0.0673568	0.1758955	0.2312832	0.5300014	0.0592382	0.8721686	0.1299657	0.9999994	0.0021204	0.8197793	0.0004522	0.4082119	0.5315789	0.9117327	0.7639859	0.9436621	0.3236490	0.4419784	0.9946774	0.7230981	0.8145997	0.8319529	0.7922316	0.0058016	0.0485977	0.9635011	0.2225505	0.0707047	0.4554484	0.7578810	0.1525389	0.1134864	0.0055797	0.4354799	0.9991547	0.7144694	0.9171235	0.0226169	0.8321259	0.8980570	0.8717175	0.5020600	0.5547996	0.3547342	0.8731717	0.4119108	0.0029293	0.8675932	0.9997986	0.3150773	0.9915080	0.6594398	0.9145910	0.0370767	0.8360409	0.6578651	0.5717922	0.3956829	0.8932160	0.9998891	0.9237614	0.2287755
350	0.3756774	0.9991178	0.7807099	0.5886904	0.1028361	0.6829287	0.7247407	0.2904689	0.9535483	0.2057672	0.9056338	0.9660654	0.6107513	0.2681757	0.0679310	0.0973657	0.9641149	0.0321796	0.3285352	0.2535186	0.2722146	0.9277449	0.2185676	0.3680130	0.0297240	0.9274997	0.1557036	0.1888165	0.8817724	0.7783720	0.0193858	0.0001375	0.0823481	0.1766608	0.3359664	0.0927443	0.7209563	0.9729032	0.0686294	0.1867698	0.2333964	0.5253793	0.0589021	0.8941292	0.1234241	0.9999998	0.0011254	0.8218829	0.0001450	0.4058820	0.5281393	0.9061658	0.7506142	0.9476393	0.3188495	0.4445490	0.9948677	0.7918110	0.8216569	0.8313461	0.8025955	0.0044402	0.0420240	0.9653740	0.2155524	0.0735743	0.4446059	0.7687445	0.1495492	0.1167373	0.0057770	0.4294830	0.9992816	0.7430583	0.9199687	0.0224795	0.8313779	0.9074587	0.8714705	0.5049424	0.5716519	0.3547875	0.8702551	0.4006795	0.0029535	0.8393886	0.9997209	0.2922189	0.9901881	0.6590481	0.9084151	0.0373081	0.8351110	0.6580063	0.5718018	0.3955904	0.8938938	0.9999506	0.9200106	0.2255551
400	0.3689117	0.9997773	0.7807012	0.5943380	0.1028357	0.6904833	0.7259281	0.2790181	0.9537555	0.2011199	0.9068784	0.9666469	0.6120340	0.2666517	0.0679305	0.0973173	0.9644625	0.0314733	0.3312481	0.2529148	0.2712767	0.9300697	0.2174275	0.3669623	0.0297226	0.9275308	0.1510452	0.1878838	0.8829296	0.7805122	0.0192066	0.0000583	0.0819430	0.1767352	0.3386655	0.0906744	0.7218288	0.9724090	0.0699463	0.1915748	0.2309058	0.5232483	0.0587186	0.9081272	0.1189051	0.9999999	0.0007113	0.8228753	0.0000460	0.4050660	0.5261194	0.9028137	0.7410603	0.9494748	0.3139994	0.4461601	0.9949833	0.8251600	0.8268910	0.8308633	0.8081678	0.0032762	0.0378609	0.9664150	0.2124769	0.0752425	0.4363559	0.7763906	0.1483572	0.1170861	0.0059077	0.4274414	0.9993464	0.7669993	0.9213257	0.0223537	0.8316821	0.9117870	0.8715121	0.5092845	0.5773818	0.3546996	0.8688269	0.3922622	0.0029827	0.8261704	0.9996792	0.2718221	0.9891178	0.6587374	0.9065689	0.0374843	0.8338359	0.6574335	0.5717994	0.3959485	0.8935998	0.9999782	0.9166201	0.2234953
450	0.3654118	0.9999440	0.7806932	0.5974926	0.1028351	0.6955753	0.7266919	0.2718091	0.9538401	0.1983070	0.9074761	0.9669784	0.6129238	0.2658333	0.0679301	0.0972807	0.9646836	0.0310273	0.3327715	0.2524034	0.2705431	0.9311036	0.2174986	0.3660535	0.0297217	0.9275408	0.1488386	0.1873149	0.8835992	0.7818115	0.0191345	0.0000344	0.0817305	0.1766443	0.3404224	0.0895530	0.7225653	0.9716051	0.0708089	0.1925525	0.2274412	0.5222124	0.0586170	0.9171944	0.1159424	1.0000000	0.0005422	0.8233329	0.0000145	0.4047844	0.5249471	0.9008819	0.7350210	0.9500769	0.3097900	0.4471223	0.9950492	0.8381418	0.8303544	0.8305059	0.8108859	0.0025417	0.0352762	0.9669804	0.2112152	0.0762479	0.4308739	0.7812996	0.1481339	0.1163635	0.0059837	0.4269957	0.9993799	0.7849993	0.9219303	0.0222481	0.8324258	0.9137650	0.8716805	0.5129524	0.5784223	0.3545363	0.8681128	0.3872165	0.0030088	0.8228410	0.9996687	0.2555512	0.9883572	0.6585162	0.9063391	0.0375386	0.8327563	0.6568231	0.5717933	0.3963942	0.8931010	0.9999904	0.9140267	0.2223229
500	0.3635975	0.9999860	0.7806866	0.5991528	0.1028346	0.6987250	0.7271663	0.2672786	0.9538785	0.1966839	0.9077633	0.9671860	0.6135015	0.2654140	0.0679297	0.0972550	0.9648199	0.0307631	0.3335986	0.2520058	0.2700037	0.9315709	0.2180978	0.3653549	0.0297213	0.9275376	0.1481264	0.1869764	0.8839926	0.7825881	0.0191061	0.0000272	0.0816147	0.1764889	0.3414290	0.0890400	0.7231303	0.9709635	0.0711686	0.1917610	0.2244957	0.5216644	0.0585589	0.9230388	0.1141035	1.0000000	0.0004744	0.8235440	0.0000046	0.4046883	0.5242714	0.8997999	0.7315545	0.9500458	0.3065371	0.4476693	0.9950852	0.8427441	0.8324580	0.8302522	0.8120535	0.0021551	0.0336846	0.9672899	0.2107577	0.0768813	0.4276856	0.7841984	0.1483110	0.1154943	0.0060195	0.4270934	0.9993978	0.7975817	0.9221728	0.0221627	0.8332560	0.9146695	0.8718770	0.5152156	0.5778830	0.3543644	0.8677429	0.3847767	0.0030291	0.8243468	0.9996756	0.2436142	0.9878666	0.6583712	0.9065784	0.0375103	0.8320686	0.6563616	0.5717875	0.3967796	0.8926995	0.9999958	0.9122581	0.2217222
550	0.4863763	0.9997557	0.7806816	0.5998447	0.1028342	0.7005485	0.7274321	0.3461709	0.9218017	0.2036892	0.9065172	0.8591994	0.6138547	0.2652394	0.0679294	0.0972378	0.9648992	0.0306158	0.3314396	0.2517178	0.2696652	0.8605742	0.2209408	0.3405378	0.0297212	0.9275183	0.1483366	0.1867903	0.8833144	0.7408000	0.0197754	0.1406668	0.0991808	0.1763041	0.6421242	0.0888819	0.7235329	0.9705089	0.0734075	0.2735684	0.1768033	0.6308404	0.0585263	0.9171154	0.1705293	1.0000000	0.0340770	0.8214167	0.0418492	0.6083323	0.5248836	0.9006792	0.7840870	0.9479954	0.3042302	0.4469622	0.9949659	0.7737949	0.8336441	0.8299828	0.8100430	0.0028303	0.0339110	0.9673237	0.2100688	0.0764683	0.4261350	0.7847562	0.1489307	0.1064434	0.0060142	0.5410039	0.9993779	0.7106754	0.8793282	0.0220975	0.8362123	0.7311491	0.8723410	0.5203070	0.5660666	0.3768027	0.8682514	0.3790355	0.0048985	0.8328617	0.9997023	0.4941240	0.9879986	0.6582822	0.8574382	0.0376953	0.7688675	0.4678013	0.5717480	0.3971789	0.6958796	0.9999979	0.9051835	0.2222992
600	0.6015082	0.9510550	0.7806781	0.5971310	0.1028338	0.7013721	0.7271390	0.4437556	0.8853687	0.2135109	0.8978040	0.7552130	0.6139540	0.2659302	0.0679292	0.0972275	0.9648641	0.0306026	0.3203237	0.2515434	0.2696818	0.7645760	0.2349761	0.3168968	0.0297215	0.9274227	0.1515669	0.1869962	0.8778332	0.6865696	0.0297290	0.2273816	0.1186873	0.1756563	0.8571261	0.0891394	0.7237966	0.9667353	0.0930046	0.3320794	0.0973659	0.7676960	0.0585483	0.8618478	0.2317994	0.9999979	0.0744448	0.8104617	0.0814796	0.8192595	0.5312038	0.9096113	0.8511185	0.9381801	0.3026630	0.4424841	0.9947824	0.6782072	0.8338693	0.8294268	0.7936277	0.0046664	0.0417957	0.9663964	0.1940099	0.0711903	0.4260038	0.7792610	0.1516242	0.0819876	0.0058872	0.7065319	0.9991319	0.5630601	0.8312787	0.0220849	0.8475208	0.4967389	0.8740250	0.5444819	0.4846894	0.3998360	0.8741539	0.3540364	0.0065272	0.8755762	0.9997931	0.7485073	0.9893080	0.6582372	0.8867635	0.0390126	0.7193344	0.2866352	0.5716743	0.4000291	0.5105678	0.9999768	0.8949595	0.2252277
