"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G64A	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
400	0.5901847	1.0162125	0.4731716	0.4048431	0.4709032	0.1278962	0.0831246	0.8158080	0.3886663	0.0903568	0.6351844	0.3468262	0.1287044	0.4022864	0.0205665	1.0410442	0.0934092	0.9784568	0.9684227	1.1137794	0.0363757	0.0438188	0.0809433	0.4451959	0.0625712	0.0117563	0.0014105	0.9619639	0.3819149	0.5934609	0.3560067	0.2685637	0.0621106	0.9144119	1.0151127	1.0862304	0.9359536	0.0300458	0.6665662	0.1041224	0.5200405	0.7997231	0.4871108	0.5066213	0.3334044	0.5181000	1.0980960	0.9362305	0.5072606	0.9823967	0.2053677	0.9394161	0.7922179	0.7014746	0.1518947	0.2235330	0.6797385	0.6512887	0.3159972	0.3217090	0.9797185	0.6687017	0.6370096	0.3659874	0.2286271	0.5680696	0.2276952	0.4910906	0.0798784	0.0591447	0.3503963	0.6829147	0.2107009	0.5891958	0.0114747	0.2782967	0.3058467	0.9965110	1.0978879	0.4503528	0.2227701	0.4576722	0.6100491	0.8761878	0.2766104	0.8067304	0.9803929	0.2829156	0.3072750	0.3070984	0.9557708	0.3474429	0.5321584	1.0253680	0.0218805	0.0615960	0.0012095	0.4070697	0.3110040	0.0114378
450	0.6948024	1.0069754	0.3782326	0.4002703	0.4287040	0.1047024	0.1223315	0.8518556	0.4542529	0.1331619	0.5424233	0.3270110	0.1395513	0.4902842	0.0119774	1.0005277	0.0951491	0.9588846	0.8031560	1.0832423	0.0147544	0.0496290	0.0667642	0.4615357	0.0570184	0.0205637	0.0014352	0.9642902	0.3882596	0.5301528	0.3293754	0.2175605	0.0648665	0.9862520	1.0386259	1.1447628	0.9405237	0.0428122	0.6260506	0.1257732	0.5239945	0.8120606	0.5910362	0.6052785	0.3748464	0.4904568	1.1123473	1.0115664	0.5194388	1.0311276	0.2300574	0.8672183	0.8385178	0.6045797	0.1059976	0.2742135	0.5638227	0.6185131	0.3550913	0.3539109	0.9382289	0.6583412	0.6009994	0.3089009	0.2644959	0.6872528	0.2104304	0.5241924	0.1009670	0.0793114	0.3517925	0.7964621	0.1860245	0.6136885	0.0055730	0.2676912	0.2846958	0.9104406	1.0459863	0.4903272	0.2084225	0.4434286	0.6320533	0.8566812	0.2054617	0.7042145	0.9360748	0.3009295	0.3318473	0.2535101	1.0272772	0.3281756	0.5356116	1.1178381	0.0169353	0.0411816	0.0007162	0.3825904	0.3330456	0.0087151
500	0.6883032	0.9874377	0.4370615	0.4698390	0.4994697	0.1096400	0.1408814	0.9056617	0.4192187	0.0930063	0.6440529	0.3682552	0.1288881	0.4927516	0.0073321	0.9554879	0.0722112	0.8953332	0.9653193	1.0542584	0.0189619	0.0493034	0.0955340	0.5103134	0.0696183	0.0276008	0.0043032	0.9399196	0.3409185	0.5791003	0.3721289	0.2615598	0.0823234	0.9456578	1.0444665	1.1107363	0.9621993	0.0626931	0.7101829	0.0946954	0.5712585	0.7509545	0.5853131	0.5776298	0.4175713	0.5143894	1.0624366	1.0640177	0.4657193	0.9679791	0.1781332	0.8129725	0.7782678	0.6294783	0.0929553	0.2663943	0.5221631	0.5569725	0.3144826	0.3659938	0.9740340	0.6350634	0.5725054	0.3455518	0.2302058	0.7261625	0.2865521	0.4458286	0.0860260	0.0629150	0.3252677	0.8072239	0.1738792	0.6270656	0.0057295	0.2231917	0.2787852	0.9492159	1.0158465	0.4953388	0.2195033	0.3841967	0.7080791	0.7706515	0.2486402	0.7962178	1.0109559	0.3429269	0.3603169	0.2375948	0.9602857	0.3805112	0.5389007	1.0873950	0.0127322	0.0412233	0.0007975	0.3816165	0.2953279	0.0036808
550	0.6151941	0.9721017	0.3980044	0.3840091	0.5022229	0.1567136	0.1671799	0.5180526	0.3276052	0.0927009	0.5623012	0.5584002	0.3234387	0.5562349	0.1306466	0.8852908	0.0806709	0.9146517	0.9058866	1.0932742	0.0144481	0.3744324	0.1056887	0.4280841	0.0480696	0.0128469	0.0070188	0.6698789	0.4280821	0.5478142	0.4179124	0.3399387	0.1143404	1.1066887	0.9885211	0.9818501	0.9415734	0.0382744	0.7535389	0.1141858	0.5382736	0.7479280	0.5578276	0.5966319	0.2844808	0.5853195	1.0437568	1.0483222	0.4912027	0.9456834	0.1559173	0.7940858	0.7821336	0.6699689	0.1439986	0.2928338	0.5203626	0.5822988	0.2165514	0.3331102	0.8807337	0.7099760	0.6606827	0.2777462	0.2415768	0.6826857	0.3110780	0.4514339	0.1211382	0.1768332	0.3994559	0.8378600	0.1783619	0.5128716	0.0902453	0.2519818	0.3909710	0.8827923	0.9916918	0.4256106	0.2157833	0.3854849	0.8573490	0.7945104	0.2810237	0.7652159	0.9698084	0.3545826	0.5913068	0.2282150	1.0503857	0.3233292	0.4751006	1.1234528	0.0105225	0.0716711	0.0020762	0.4685086	0.1576839	0.0640496
600	0.5276364	0.9810965	0.4117967	0.3760370	0.4414635	0.1907299	0.3108961	0.2792733	0.3482001	0.1124258	0.3338161	0.8406914	0.3566118	0.6427602	0.2924875	0.9391260	0.0936380	0.9820136	0.8680604	1.0287863	0.0775088	0.6191379	0.1006549	0.5008451	0.0831685	0.0117702	0.0029261	0.5557327	0.5475493	0.5737907	0.4117196	0.3219612	0.2035331	0.9776810	0.9763753	0.8329310	1.0369775	0.0202344	0.8262106	0.2956698	0.5269477	0.7910860	0.6074103	0.6761392	0.1723236	0.7301647	0.9572373	1.0126307	0.4811516	0.9237992	0.0591749	0.8418020	0.8362745	0.6630478	0.0984978	0.2144036	0.5098778	0.5500241	0.1812755	0.2209309	0.6680753	0.8342156	0.5828420	0.3479261	0.2343943	0.5574456	0.2889201	0.3434199	0.1376907	0.3220557	0.5705955	0.8525920	0.2091391	0.4607285	0.2810311	0.3680079	0.5290628	0.8861782	0.8794684	0.3929680	0.1880671	0.3507838	0.9302159	0.8348427	0.3689143	0.8354643	0.9625096	0.4398800	0.7159982	0.1736745	1.0657042	0.4362738	0.5257902	1.0654814	0.0962198	0.1535777	0.0003914	0.4286891	0.0773242	0.2377987
650	0.3095868	0.9565378	0.4333745	0.2856877	0.4938672	0.1079036	0.3095400	0.2219562	0.4266619	0.1013717	0.2444346	0.9072527	0.2795591	0.6453019	0.3353134	0.6854593	0.1604924	0.9090202	0.9019574	0.9877337	0.1540447	0.8464492	0.1070395	0.3775495	0.1029914	0.0163893	0.0011344	0.4921477	0.4527985	0.5296206	0.3558597	0.5192576	0.2922150	0.9974258	0.9575069	0.3398927	0.9251163	0.0090715	0.7448433	0.4561259	0.5338111	0.7205649	0.5329739	0.8145079	0.0690040	0.7003928	0.9313335	1.0362457	0.5334787	0.8913393	0.0263026	0.7931847	0.8522600	0.7395322	0.0931069	0.2268698	0.2799482	0.4635594	0.1308696	0.1132281	0.6971743	0.7854459	0.4456931	0.3896140	0.2221622	0.4936499	0.3289471	0.3151378	0.1003661	0.4462540	0.6507731	0.8048195	0.2500295	0.4762509	0.4641790	0.5952823	0.6384752	0.9323478	0.8065292	0.3167497	0.1052901	0.2617329	0.9294568	0.9288474	0.5901979	0.9592237	0.8584740	0.3631988	0.8130204	0.1369631	1.0084671	0.5078905	0.5942468	1.0818195	0.2074479	0.1496864	0.0104874	0.3978525	0.0480859	0.3365418
700	0.2589732	1.0103556	0.4071974	0.1910471	0.4161743	0.0543460	0.2906448	0.2989131	0.4717923	0.0650603	0.1514042	1.0436923	0.2886951	0.6265026	0.4387890	0.5450457	0.2471392	0.9422236	0.9435005	0.8195645	0.2965153	0.8851077	0.0901539	0.2696734	0.0997560	0.0209208	0.0007890	0.5151519	0.4368735	0.4793875	0.3593031	0.6306288	0.3141552	0.9440143	1.0719216	0.1207634	0.9989704	0.0044550	0.7692945	0.6177640	0.4294842	0.8200585	0.4447665	0.9582098	0.0478581	0.8933748	0.9951706	1.0525267	0.4832302	0.9741727	0.0120311	0.7784828	0.9879558	0.7368416	0.1201415	0.1324757	0.0973756	0.4932445	0.1069711	0.0802649	0.6259985	0.6416473	0.3913970	0.3731059	0.2569804	0.4267091	0.2692223	0.2493929	0.1759098	0.4195593	0.7401323	0.9157782	0.1745183	0.5265625	0.5508318	0.6764536	0.6574219	0.9178994	0.7483302	0.2494611	0.0781744	0.1817002	0.9111306	0.9044114	0.8249124	0.9363639	0.8370424	0.3225625	0.8691912	0.2845905	0.8026738	0.5846383	0.6253298	1.0015195	0.3360032	0.1948531	0.0316846	0.3637749	0.0128722	0.4390799
750	0.2337357	1.0761328	0.5231227	0.1386000	0.4453850	0.0805958	0.3293650	0.3589036	0.4637592	0.0574448	0.1481454	0.9954328	0.4352780	0.4499000	0.3934036	0.4868923	0.3548271	0.8579520	0.9086228	0.6673588	0.4804527	0.9489432	0.0604229	0.1989018	0.0710862	0.0270637	0.0008069	0.4603037	0.3138887	0.4387521	0.2956256	0.6356099	0.3093020	1.0231866	1.0798986	0.0587138	0.9675560	0.0019006	0.8779887	0.6097886	0.5285870	0.7316847	0.4097620	0.9630105	0.0698340	0.7382735	0.9560915	1.0417136	0.4884786	0.9451405	0.0019624	0.7783734	0.9628443	0.7165560	0.1411601	0.0830213	0.0455745	0.5401328	0.0922098	0.0448429	0.6818565	0.6711881	0.3692608	0.3466932	0.2325692	0.6018908	0.2589181	0.1748248	0.3195580	0.4873814	0.7664382	0.7848772	0.0834307	0.6033539	0.4685916	0.6731269	0.6746253	0.9645286	0.7473269	0.3419606	0.0500329	0.1358307	0.9007271	0.8376216	0.9553490	0.8828183	0.9356176	0.2174106	0.9656994	0.4401465	0.7090115	0.5961759	0.5877905	0.9398264	0.3944132	0.2445728	0.0531047	0.4208271	0.0103581	0.3684407
800	0.1959108	1.0736562	0.6052131	0.1644312	0.3269983	0.0654241	0.2691432	0.3704541	0.4469885	0.0453734	0.1889295	1.0275379	0.7376135	0.3421033	0.4683570	0.4891801	0.4810855	0.8343043	0.8852086	0.4160344	0.5547149	0.8789844	0.0651564	0.2670940	0.0870334	0.0056207	0.0029269	0.5054633	0.2550441	0.4485952	0.2152878	0.8105304	0.3460530	0.8310825	0.9985802	0.0657549	1.0827492	0.0031650	0.8758033	0.5785198	0.3733718	0.7440213	0.4080712	0.9177619	0.0893904	0.7054781	0.9501275	1.0011072	0.5371407	0.9577800	0.0038941	0.8585337	0.9471474	0.7560293	0.1605726	0.0593766	0.0405000	0.6523703	0.0956956	0.1016043	0.7862869	0.5505759	0.2987936	0.4230113	0.2772004	0.6959123	0.1844149	0.1300623	0.4377208	0.4985522	0.7496609	0.7324135	0.0681703	0.6279092	0.4868493	0.6655827	0.7333741	0.9644655	0.6629085	0.4655496	0.0714866	0.1343282	0.9296304	0.7599604	0.9110851	0.9549183	0.8879965	0.1871012	1.0344242	0.4965422	0.6855830	0.6481023	0.5641799	1.0223629	0.4107401	0.1721585	0.0751964	0.4924557	0.0067884	0.4514646
850	0.1967118	1.0992564	0.7369235	0.2257032	0.3012455	0.1251740	0.3286438	0.3709969	0.4681447	0.0523137	0.1379997	0.9419431	0.8353055	0.3328081	0.4880138	0.4124160	0.5479612	0.7467675	0.8145804	0.2968184	0.5275562	0.9639997	0.0663684	0.2637200	0.0758510	0.0041162	0.0008525	0.4652078	0.2272894	0.3855587	0.1134818	0.7153838	0.3827273	0.9966006	1.1541153	0.0352614	1.0073501	0.0003853	0.9026597	0.5344571	0.2084438	0.7740783	0.3314388	0.8760497	0.0710222	0.7027319	1.0214200	0.9499342	0.5555358	0.8676367	0.0033046	0.9472684	0.8613467	0.8577301	0.1459720	0.0558727	0.0532007	0.6499076	0.1541525	0.2475772	0.6306833	0.6260966	0.2973631	0.3592918	0.3295257	0.6814300	0.1954066	0.1344930	0.5701598	0.5912245	0.7531478	0.6154719	0.0313067	0.6964610	0.4533443	0.6608630	0.7802230	0.9997500	0.5868346	0.6942029	0.0556303	0.1364995	0.8858046	0.6972513	0.7259501	0.8881821	0.7894972	0.2184500	0.9573058	0.5183977	0.5172069	0.5811087	0.5703374	0.9831363	0.3775392	0.1355914	0.0581608	0.5517667	0.0110876	0.4542378
900	0.1987124	1.0799920	0.7064742	0.3332877	0.2893969	0.2214045	0.3189728	0.4471661	0.4996307	0.0521397	0.1746292	0.9721723	0.8027146	0.3131050	0.5454792	0.4464620	0.5505341	0.7554315	0.6544633	0.2072129	0.4516567	0.8356812	0.0754044	0.2831320	0.0821306	0.0028444	0.0004401	0.4397991	0.2959945	0.4324568	0.0951994	0.7219301	0.4263530	0.9389298	1.0641307	0.0187022	1.0569417	0.0014350	0.7919766	0.4560176	0.1371121	0.8166002	0.2300453	0.9311438	0.1059227	0.5740851	0.9160036	0.9946244	0.6076628	0.9578258	0.0081231	0.8452279	0.7255472	0.8609614	0.2160719	0.0567347	0.0260402	0.6077339	0.1675303	0.3425742	0.5621294	0.6395960	0.2715552	0.4022641	0.3076876	0.6462835	0.1854700	0.1483223	0.6646235	0.6299829	0.7673893	0.6191974	0.0082297	0.7727962	0.5361522	0.5969297	0.7650990	0.8669237	0.7424260	0.7768307	0.0312769	0.1107142	0.9158186	0.6820497	0.6460039	0.8924415	0.7920065	0.1685625	0.9564982	0.5247123	0.5253222	0.5934052	0.5871859	1.0033702	0.3758793	0.1481278	0.0597608	0.5728456	0.0299838	0.4612502
950	0.1996303	0.9858571	0.9084027	0.3594564	0.2909315	0.3063648	0.3421589	0.3787779	0.3597203	0.0648333	0.1411399	0.9418720	0.8089500	0.2819676	0.5153936	0.4225128	0.5816746	0.7842733	0.5084138	0.1706160	0.4091974	0.8227720	0.0737013	0.3082206	0.0451625	0.0117291	0.0013538	0.4459275	0.3561839	0.3964519	0.0929698	0.7782869	0.4557987	1.0336652	0.9701802	0.0107142	1.0637886	0.0000000	0.8359503	0.3691980	0.0761811	0.7987463	0.1819594	0.8402521	0.1124839	0.6826766	0.8983968	1.0967761	0.4795544	0.9234591	0.0118916	0.8991430	0.7704611	0.9188065	0.2034521	0.0663726	0.0583682	0.6193758	0.1473226	0.3927998	0.5676695	0.6513533	0.3113128	0.4589353	0.3093128	0.6533701	0.1947340	0.1203147	0.7244071	0.5784123	0.7605382	0.5026610	0.0065507	0.8344807	0.5075577	0.6327538	0.6821799	0.9433241	0.7710865	0.8564388	0.0198303	0.1009760	0.9650786	0.6126933	0.3836881	0.9304629	0.8888034	0.1233971	0.9297519	0.5613316	0.5100271	0.6832074	0.6054597	0.9911616	0.3674775	0.1267941	0.0393259	0.5811429	0.0545680	0.4313770
1000	0.1616898	1.0340352	0.8494187	0.4715660	0.3862938	0.3110798	0.3295592	0.4151340	0.4600471	0.0404486	0.1465569	1.0476285	0.7899681	0.3444503	0.5215899	0.4492600	0.5697610	0.7992396	0.3904633	0.1691204	0.4156157	0.9347795	0.1076157	0.4912844	0.0971609	0.0130053	0.0003180	0.4753145	0.3561521	0.4362652	0.1063892	0.8399811	0.4002600	1.1134599	1.0220176	0.0235190	1.0795641	0.0018231	0.7323195	0.2288039	0.0529923	0.9209016	0.1969775	0.8130729	0.0585944	0.6720256	0.9075877	1.0720433	0.5755798	0.7663475	0.0474684	0.8197123	0.7934362	0.9246096	0.1967975	0.0578222	0.1103604	0.6023338	0.0980818	0.4209344	0.5755854	0.6379407	0.3147401	0.4128332	0.3793742	0.6775994	0.2598573	0.1275954	0.6162150	0.4336679	0.8436246	0.4417517	0.0042421	0.8477960	0.4934758	0.7241037	0.6781241	1.0530113	0.7626341	0.8600175	0.0172588	0.1350429	0.9709542	0.6116259	0.3142091	1.0348425	0.8682508	0.1344611	0.8820984	0.6193833	0.5407246	0.7545609	0.5893598	1.0460378	0.2932508	0.1542999	0.0237103	0.5731050	0.0635133	0.4708717

0	0.1738561	0.8029389	0.8080065	0.6946930	0.3660809	0.4854520	0.3612597	0.3686279	0.4887910	0.0358825	0.2025189	1.0485838	0.7343644	0.3811064	0.5966602	0.4764060	0.6241482	0.8171120	0.3064898	0.1637156	0.4026480	0.9750549	0.0817981	0.3286536	0.0758744	0.0072761	0.0013701	0.5198838	0.3368766	0.2714999	0.1249282	0.8875303	0.6347951	0.9959276	1.0731538	0.0126319	0.9742303	0.0011710	0.8768929	0.0212062	0.0114923	0.8896135	0.6387806	0.7907253	0.0972023	0.6777532	0.9593034	1.0569248	0.5919887	0.8491843	0.0489726	0.8242643	0.7498197	0.8456913	0.2564980	0.0929694	0.0872617	0.5609036	0.1475739	0.4964336	0.4920179	0.7436131	0.2629309	0.4779580	0.2803917	0.6350962	0.2062961	0.1270199	0.8764178	0.6677921	0.7580240	0.4891564	0.0041560	0.7922276	0.7160135	0.6798290	0.7385277	0.9528077	0.7780518	0.9083361	0.0157461	0.2207253	0.9193200	0.7124958	0.2321183	1.0479518	0.7366782	0.1064227	0.9564405	0.5472148	0.4948157	0.7323841	0.6614045	1.0804369	0.3811649	0.1611343	0.0161318	0.5577471	0.0718289	0.4404292
50	0.1677427	0.8870621	0.6467533	0.7423814	0.4553890	0.4424347	0.3350380	0.4605287	0.4458186	0.0646967	0.1591359	1.0144753	0.7121860	0.3722031	0.4886120	0.3958421	0.6287456	0.7347777	0.3224054	0.1630558	0.6851137	0.8113363	0.2756979	0.2512135	0.1155824	0.0207542	0.0022389	0.5765327	0.3125971	0.3473204	0.1070990	0.8908807	0.7266175	0.9769579	1.1150606	0.0032061	0.9236248	0.0035038	0.7869011	0.1007189	0.2256377	0.9674954	0.5675837	0.9032650	0.0581846	0.7537194	0.9147311	0.7510813	0.6707669	0.7280101	0.0334506	0.8022918	0.9801725	0.9162798	0.2300432	0.2229224	0.0634836	0.3720958	0.1085279	0.4287183	0.3115647	0.8781434	0.3210152	0.5390977	0.3487864	0.5841074	0.2752279	0.1608873	0.7373029	0.6840680	0.9019865	0.5410746	0.0032768	0.8536631	0.5928392	0.6510321	0.6722938	1.0952612	0.5750840	0.8538936	0.0017624	0.1572837	1.0887192	0.7489516	0.1945954	0.9075051	0.6924849	0.0649635	0.8722375	0.5934980	0.6122146	0.5374268	0.6148332	0.9947941	0.4297413	0.0761139	0.2115337	0.7599453	0.0464885	0.6019093
100	0.1841065	0.7974763	0.4087283	0.5919987	0.6958783	0.4110021	0.2986783	0.4335570	0.5672440	0.1267143	0.1398581	1.0356134	0.7543726	0.3210649	0.5004003	0.4732568	0.6177518	0.7297620	0.2826644	0.1568273	0.7023116	0.8025604	0.5361815	0.1184964	0.1603263	0.0107213	0.0011213	0.5248707	0.2811874	0.2980892	0.1243705	0.8949485	0.7985064	1.0224610	1.0358796	0.0097791	1.0453130	0.0041200	0.8562859	0.2433346	0.3979418	0.8911978	0.5551040	0.9379542	0.0535549	0.6462248	1.0877801	0.5894192	0.6599285	0.7739519	0.0246378	0.8617671	0.9098130	0.9757145	0.2178181	0.4264277	0.0422878	0.3426313	0.1773013	0.5194160	0.2320767	0.9840589	0.3251220	0.5227135	0.3956639	0.5857255	0.2301533	0.2286076	0.7926210	0.7029504	0.7946971	0.6288968	0.0021255	0.7995567	0.5090368	0.6087753	0.6875487	0.9481991	0.5336213	0.8302387	0.0035404	0.1833883	0.9916690	0.7442668	0.1964848	0.8868212	0.8292840	0.1032410	0.8834548	0.5664655	0.4506095	0.4508074	0.6655301	1.0380632	0.5474348	0.0205912	0.3193219	0.7768292	0.0628625	0.8201268
150	0.1527970	0.8538890	0.2156869	0.4978903	0.7168559	0.3744765	0.3113606	0.3487021	0.5554420	0.1646840	0.0898017	0.9842041	0.8469006	0.2168860	0.5033048	0.5577558	0.6513100	0.6635820	0.2525402	0.1415038	0.8755867	0.5441941	0.5549163	0.0671384	0.1765248	0.0096220	0.0041782	0.5419217	0.3023049	0.3167092	0.0731357	0.9351237	0.8542049	0.9294868	0.9907394	0.0059505	1.0440863	0.0014294	0.7834040	0.3952323	0.4389734	0.8582985	0.4680968	0.9329210	0.0491505	0.5994115	0.9503009	0.5392297	0.6378281	0.7324891	0.0213930	0.8339631	0.9200002	0.9592082	0.2437249	0.5307142	0.0311301	0.3535715	0.1908117	0.6223304	0.1811319	1.0101904	0.3340994	0.5203893	0.4122966	0.5520390	0.1618813	0.3589293	0.9152530	0.6606112	0.7625472	0.6433025	0.0071776	0.7360292	0.4956701	0.6074383	0.7361255	1.0859921	0.3897186	0.8456906	0.0062378	0.1880380	0.9084697	0.6820075	0.1097070	0.9048431	0.8682071	0.0980155	0.9870079	0.6180312	0.3006258	0.2660209	0.5120178	0.9708090	0.6277933	0.0074005	0.3489967	0.7090736	0.0310422	0.7603776
200	0.2023906	0.8753252	0.1404940	0.3862796	0.7068596	0.3331193	0.3234571	0.2256815	0.4855513	0.1961311	0.0704755	0.9326478	0.9409719	0.1098993	0.5168634	0.6230914	0.7085351	0.6555019	0.3188120	0.1923124	0.7773205	0.3842868	0.6369282	0.0252273	0.1762495	0.0227099	0.0251680	0.5159046	0.3114847	0.4494264	0.0746159	0.9384227	0.8147054	0.8998549	0.9749490	0.0042123	1.0618849	0.0015571	0.6749085	0.4096368	0.5680578	1.0497537	0.3977473	0.9620639	0.0502479	0.6416910	0.9565304	0.4512823	0.5858367	0.7230270	0.0306477	0.7856097	1.0164800	0.7737115	0.2482456	0.5475654	0.0215220	0.4230208	0.2132251	0.7315072	0.1324402	0.9178642	0.4130755	0.5485193	0.4531704	0.5474623	0.1961509	0.5240963	0.9188426	0.6020547	0.7137717	0.7463971	0.0022222	0.7838358	0.4139332	0.6062930	0.7571589	0.9335847	0.3508236	0.9416942	0.0043406	0.2033757	0.8530924	0.5494524	0.0779918	0.7179159	0.7974988	0.0935967	1.0598247	0.8195025	0.2661104	0.2291088	0.5245962	0.9612722	0.6394057	0.0233017	0.3562631	0.7271461	0.0397999	0.6950200
250	0.2255590	0.8692472	0.1316378	0.3702583	0.7100900	0.2541694	0.3656199	0.1114662	0.5466016	0.2740466	0.0542879	0.9733539	0.9870715	0.0745317	0.5240587	0.6903328	0.6433354	0.6087577	0.3192734	0.1467766	0.8351145	0.2729233	0.5602547	0.0062410	0.1902158	0.0131228	0.0441128	0.5224108	0.3162097	0.5323319	0.0861708	0.9102189	0.7671397	0.9804158	0.9584557	0.0231765	1.0849022	0.0012512	0.4946853	0.5839670	0.6333593	1.0148467	0.3051205	0.9297845	0.0612468	0.5950608	0.9206182	0.4630735	0.6119956	0.7429671	0.0437728	0.8247292	1.0548883	0.7437282	0.2837442	0.5802563	0.0164182	0.4766220	0.2682818	0.8239947	0.0994069	0.9321471	0.5423961	0.5882269	0.5030509	0.5465784	0.2146151	0.5200439	0.9713872	0.5605015	0.7613133	0.7478934	0.0018186	0.7068053	0.3408189	0.6229497	0.7774337	1.0839805	0.2745312	0.9544059	0.0098280	0.1474143	0.8922185	0.4162162	0.0716909	0.5216104	0.8509104	0.0855678	1.0311901	0.9195727	0.1926111	0.2664376	0.4177833	0.9899457	0.6605950	0.0080087	0.3999412	0.5519997	0.0322266	0.6629248
300	0.2094302	0.9783452	0.1160349	0.3441581	0.7434566	0.3468453	0.5442629	0.0572846	0.5323782	0.3031521	0.1674764	1.0565647	1.0385057	0.0720898	0.4882755	0.7983128	0.6402294	0.5486541	0.3034852	0.1684830	0.7284197	0.1784526	0.4886657	0.0075255	0.1594883	0.0084342	0.0456675	0.4837946	0.3387621	0.7954716	0.1095424	0.9889118	0.7555651	0.9397193	0.9802661	0.0054665	0.9382761	0.0009760	0.5369568	0.8940946	0.4119019	0.9552533	0.2669612	0.9315995	0.0502335	0.6190631	0.9463077	0.5061202	0.5939146	0.8295095	0.0668191	0.7469928	1.0795635	0.7099441	0.2146585	0.5486062	0.0157364	0.5683120	0.1844101	0.8700212	0.0768220	0.9654848	0.6451011	0.6121917	0.4704636	0.4888005	0.1996339	0.4619394	1.0020270	0.3992855	0.7158726	0.7660682	0.0011049	0.6614020	0.3184585	0.6912254	0.6984589	1.0068764	0.2764355	0.9769378	0.0031625	0.1042454	0.8366184	0.3465696	0.0675374	0.3994719	0.8099827	0.1066781	1.0011507	0.9833181	0.1344829	0.2330799	0.4254375	0.9734854	0.7707218	0.0119986	0.3673317	0.5218414	0.0266939	0.6453706
350	0.2245538	0.9931675	0.0819331	0.2858039	0.6539645	0.3120756	0.7347125	0.0293448	0.4984394	0.3119606	0.2183888	1.0507188	0.9959023	0.0584787	0.4865910	0.9355963	0.6254242	0.5180306	0.3161201	0.1738351	0.7330506	0.1805401	0.6224605	0.0069915	0.1739598	0.0110675	0.0534390	0.4517132	0.3389780	0.8660810	0.1075563	0.9413163	0.8111666	1.0103897	0.8635939	0.0002186	0.9386590	0.0007126	0.6903380	0.9266565	0.4276762	0.9142697	0.2345665	0.9113547	0.0384180	0.6510354	1.0395374	0.5308790	0.5688818	0.8626320	0.0541096	0.6510950	1.0135389	0.7026967	0.0851106	0.5686286	0.0115783	0.6375479	0.2265349	0.9080761	0.0374201	1.0608189	0.7504767	0.5789795	0.4455450	0.6002562	0.1796010	0.4107136	1.0306397	0.2977286	0.6409376	0.9109733	0.0013538	0.6905196	0.2369351	0.6925639	0.7029857	0.9714514	0.3883794	1.0019410	0.0104249	0.0720322	0.9320779	0.3962721	0.0679389	0.3983696	0.8113811	0.1494488	0.9516867	1.0264427	0.0664666	0.2286476	0.3720916	0.7648300	0.7625101	0.0091304	0.4270203	0.4425675	0.0156172	0.5450346
400	0.2938855	1.0621088	0.1365865	0.2607038	0.6541721	0.3660867	1.0038664	0.0179546	0.4764053	0.3094873	0.2347625	0.9796097	0.9811111	0.0358535	0.5110260	0.9717273	0.8344816	0.5780828	0.2656936	0.1683800	0.8661204	0.1717802	0.5657300	0.0121207	0.1698611	0.0153676	0.0610321	0.5254225	0.3820586	0.9215040	0.0998053	0.9412914	0.7810882	0.9525324	0.9582760	0.0008542	1.1082802	0.0000000	0.8301635	0.9772926	0.5543688	0.8494012	0.2012827	0.8772795	0.0293398	0.5578922	1.1166629	0.5103986	0.6607705	0.7325711	0.0225737	0.6464580	1.0917477	0.6778246	0.1078601	0.6975013	0.0161134	0.5938131	0.2188293	0.8311005	0.0259929	1.1057301	0.7453474	0.6117090	0.3333682	0.5832311	0.1867787	0.4502438	0.9792176	0.2588915	0.6687897	0.8907994	0.0007993	0.7353937	0.2123463	0.6129524	0.5737576	0.8905713	0.4534458	0.9980995	0.0006028	0.0871749	0.9440395	0.3766753	0.0468776	0.3100445	0.7986923	0.1111817	0.9280042	0.9631968	0.0420222	0.2364938	0.3767519	0.8181664	0.8100064	0.0195724	0.4407735	0.4112967	0.0121412	0.5346469
