"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
700	0.0446792	0.6663751	0.0465258	0.6764570	0.3571563	0.4492403	0.0260073	0.6436522	0.9810033	0.0448384	0.4338394	0.7258612	0.0239862	0.9957222	0.0500805	0.7102862	0.9310482	0.2894936	0.1181626	0.5247966	0.0085690	0.0424383	0.0662221	0.5855302	0.9566459	0.3920220	0.6658892	0.5367676	0.9269766	0.5760385	0.5464671	0.2494189	0.9577488	0.1258235	0.3559141	0.1740727	0.9558572	0.4628666	0.1342998	0.9077914	0.2597767	0.6024232	0.9910041	0.2914832	0.6412665	0.5018966	0.5903287	1.0000000	0.5808531	0.1892757	0.5415173	0.0747512	0.6837060	0.9878635	0.3411571	0.2423629	0.0552621	0.6409909	0.4924433	0.1880604	0.3423328	0.4689947	0.4409200	0.2252988	0.1919483	0.4902261	0.9738883	0.9003207	0.9847966	0.6183374	0.7121534	0.0915312	0.1740499	0.4274470	0.2498444	0.5226934	0.8365836	0.4828033	0.9266047	0.7369987	0.4248233	0.5680150	0.3773016	0.5610975	0.3362380	0.4080356	0.3356248	0.6254834	0.6723619	0.5193112	0.6363068	0.2371043	0.2860405	0.8922831	0.6519604	0.5727733	0.5966303	0.0033805	0.5188798	0.6275599
750	0.0222570	0.6705794	0.0448892	0.7339967	0.3677852	0.4483089	0.0248934	0.5726791	0.9934113	0.0445099	0.4243282	0.7605234	0.0205004	0.9990023	0.0343518	0.6840050	0.9323436	0.2651460	0.1257172	0.5268594	0.0038573	0.0435823	0.0758375	0.5444138	0.9833526	0.3376075	0.6659875	0.5371166	0.9336459	0.6113848	0.5946966	0.2576817	0.9844789	0.1010435	0.4027997	0.1741524	0.9552063	0.4658134	0.1443093	0.8970375	0.2599166	0.6027805	0.9913002	0.2916777	0.6381371	0.5181851	0.5946785	1.0000000	0.5809563	0.1843293	0.5415734	0.0462816	0.7161234	0.9948680	0.3277775	0.1714458	0.0458564	0.6094275	0.4785754	0.2359210	0.3339010	0.4732741	0.3790872	0.2055633	0.2018785	0.5121674	0.9887875	0.8486875	0.9895796	0.6121966	0.7065730	0.0881760	0.1635498	0.4265476	0.3500545	0.5155318	0.8250586	0.4839029	0.8905057	0.7904334	0.4462671	0.5189760	0.3792789	0.5518587	0.3360937	0.3567485	0.4136028	0.7315510	0.6730912	0.4608036	0.6706609	0.3002493	0.2958100	0.9084792	0.6743363	0.5980474	0.5857459	0.0036539	0.5346541	0.5840220
800	0.0125217	0.6681306	0.0438596	0.7771244	0.3604955	0.4479324	0.0244878	0.5333169	0.9969584	0.0446648	0.4086309	0.7762354	0.0189730	0.9997714	0.0279298	0.6648954	0.9357723	0.2414038	0.1270592	0.5274750	0.0025377	0.0443486	0.0855110	0.5213801	0.9937737	0.3083739	0.6660907	0.5375454	0.9403709	0.6388301	0.6202763	0.2591601	0.9945443	0.0907689	0.4658207	0.1742834	0.9543154	0.4684299	0.1485183	0.8879260	0.2601528	0.6030736	0.9912471	0.2924492	0.6369292	0.5240411	0.5969761	1.0000000	0.5807388	0.1846036	0.5416272	0.0328770	0.7353658	0.9974084	0.3339445	0.1296648	0.0386471	0.5764458	0.4706131	0.2702061	0.3219862	0.4712969	0.3033749	0.1895392	0.2012080	0.5279926	0.9952603	0.8153471	0.9908243	0.6049155	0.7054735	0.0898622	0.1584405	0.4232113	0.4496290	0.5102747	0.7804558	0.4851942	0.8587150	0.8241725	0.4743835	0.4932380	0.3822624	0.5523444	0.3415752	0.3099299	0.4728726	0.8051897	0.6684997	0.4333804	0.6984585	0.3456720	0.3031723	0.9249299	0.7021906	0.6172107	0.5780034	0.0040901	0.5503199	0.5288718
850	0.0085773	0.6702501	0.0432903	0.8039261	0.3448801	0.4484141	0.0243897	0.5134124	0.9979246	0.0451163	0.3958476	0.7828966	0.0183515	0.9999458	0.0253874	0.6554770	0.9392889	0.2224139	0.1257886	0.5275895	0.0022043	0.0445949	0.0931851	0.5114541	0.9977129	0.2944737	0.6662085	0.5379850	0.9458409	0.6572580	0.6334134	0.2571496	0.9981359	0.0854278	0.5272314	0.1744640	0.9533904	0.4701813	0.1500176	0.8820965	0.2603815	0.6031864	0.9910180	0.2934845	0.6364994	0.5105008	0.5983544	1.0000000	0.5800871	0.1859124	0.5416678	0.0293650	0.7461741	0.9982391	0.3599390	0.1137876	0.0351013	0.5470470	0.4686207	0.2806052	0.3116330	0.4659602	0.2278679	0.1777596	0.1931163	0.5381291	0.9980104	0.7990690	0.9913775	0.5987199	0.7073306	0.0992103	0.1637545	0.4145845	0.5271052	0.5032519	0.7130715	0.4879288	0.8380220	0.8439073	0.5022723	0.4808648	0.3840259	0.5562036	0.3458703	0.2768478	0.5099298	0.8475801	0.6604711	0.4222691	0.7094826	0.3740167	0.3033659	0.9362530	0.7335899	0.6222372	0.5770772	0.0043944	0.5621053	0.4735693
900	0.0070454	0.6846879	0.0430015	0.8185847	0.3329301	0.4494574	0.0244386	0.5039636	0.9981596	0.0456318	0.3878954	0.7856057	0.0181115	0.9999850	0.0244012	0.6513761	0.9421391	0.2092779	0.1247992	0.5275662	0.0021271	0.0444746	0.0979123	0.5090549	0.9991706	0.2882415	0.6663350	0.5383851	0.9497177	0.6685170	0.6396262	0.2540382	0.9993747	0.0822418	0.5760223	0.1746652	0.9526269	0.4711030	0.1504597	0.8803086	0.2605133	0.6031330	0.9907620	0.2944290	0.6363647	0.4839466	0.5993048	1.0000000	0.5792007	0.1869465	0.5416880	0.0306619	0.7514182	0.9984157	0.3939492	0.1133094	0.0365166	0.5231756	0.4706832	0.2724872	0.3046187	0.4593098	0.1666223	0.1702064	0.1832261	0.5423991	0.9991633	0.7946358	0.9921680	0.5946561	0.7099202	0.1136704	0.1815171	0.4007790	0.5779007	0.4961143	0.6452274	0.4940433	0.8265836	0.8549614	0.5233474	0.4751697	0.3824833	0.5603152	0.3481546	0.2582253	0.5321214	0.8713442	0.6527329	0.4182853	0.7030955	0.3859814	0.2968806	0.9433938	0.7617029	0.6157288	0.5823244	0.0043441	0.5676272	0.4283322
950	0.0064666	0.7091019	0.0428638	0.8259147	0.3288952	0.4505993	0.0245455	0.4996818	0.9981931	0.0460586	0.3834240	0.7866765	0.0180222	0.9999938	0.0240237	0.6471191	0.9440173	0.2011189	0.1252392	0.5275243	0.0021027	0.0442702	0.1000480	0.5101282	0.9997020	0.2855261	0.6664588	0.5387143	0.9522236	0.6748927	0.6420578	0.2512478	0.9997923	0.0803147	0.6103558	0.1748499	0.9521063	0.4714830	0.1505917	0.8818167	0.2605257	0.6029860	0.9905339	0.2951048	0.6363359	0.4580619	0.5999734	1.0000000	0.5783502	0.1875157	0.5416903	0.0336073	0.7533913	0.9983363	0.4246136	0.1192108	0.0423006	0.5053745	0.4738500	0.2589577	0.3005823	0.4530489	0.1244602	0.1660255	0.1750031	0.5417348	0.9996427	0.7966714	0.9931028	0.5925658	0.7120767	0.1274212	0.2097244	0.3841817	0.6075098	0.4904410	0.5921999	0.5034328	0.8207738	0.8611770	0.5357950	0.4726066	0.3781454	0.5634396	0.3491149	0.2504041	0.5455721	0.8852351	0.6473586	0.4171074	0.6885409	0.3840587	0.2889998	0.9476598	0.7826301	0.6056340	0.5909105	0.0040182	0.5679539	0.3965622
1000	0.0062521	0.7344375	0.0428013	0.8293496	0.3301239	0.4515060	0.0246568	0.4978121	0.9981769	0.0463584	0.3808310	0.7870903	0.0179898	0.9999959	0.0238804	0.6404408	0.9447467	0.1964518	0.1266909	0.5274933	0.0020874	0.0441827	0.1005208	0.5121670	0.9998937	0.2843582	0.6665692	0.5389600	0.9537367	0.6782207	0.6425864	0.2491917	0.9999308	0.0791789	0.6327073	0.1749934	0.9518052	0.4716044	0.1506906	0.8848456	0.2604479	0.6028076	0.9903326	0.2955069	0.6363403	0.4416043	0.6004265	1.0000000	0.5777007	0.1877343	0.5416842	0.0365624	0.7538518	0.9981827	0.4469998	0.1260946	0.0496138	0.4931996	0.4762099	0.2500403	0.2985397	0.4481628	0.0990275	0.1640401	0.1692776	0.5383666	0.9998409	0.8011166	0.9938866	0.5917853	0.7135334	0.1361027	0.2419589	0.3670297	0.6233924	0.4865604	0.5564460	0.5137607	0.8179551	0.8648870	0.5418012	0.4714866	0.3731792	0.5654238	0.3494188	0.2488860	0.5537998	0.8936892	0.6442834	0.4171594	0.6755657	0.3735847	0.2848500	0.9499479	0.7966239	0.5977649	0.5998870	0.0036465	0.5658901	0.3766107

0	0.0061295	0.7682208	0.0427543	0.8320039	0.3324707	0.4516886	0.0249243	0.4965074	0.9981040	0.0468337	0.3776491	0.7873310	0.0179724	0.9999966	0.0237937	0.6152360	0.9404801	0.1915302	0.1283783	0.5274590	0.0020946	0.0444496	0.1001541	0.5120866	1.0000000	0.2834709	0.6668613	0.5393958	0.9554419	0.6805649	0.6418522	0.2454548	0.9999983	0.0776777	0.6632186	0.1752229	0.9514751	0.4718094	0.1511398	0.8911464	0.2596033	0.6020237	0.9897954	0.2959672	0.6363665	0.4345476	0.6012116	1.0000000	0.5767508	0.1872672	0.5416855	0.0422024	0.7548308	0.9978814	0.4829822	0.1398852	0.0599118	0.4757023	0.4761716	0.2561943	0.2970108	0.4398617	0.0750978	0.1628321	0.1606590	0.5300104	0.9999794	0.8172295	0.9948239	0.5924792	0.7154151	0.1412750	0.3039005	0.3119539	0.6384286	0.4807052	0.5048940	0.5341040	0.8155040	0.8712003	0.5484156	0.4707216	0.3645512	0.5676626	0.3492485	0.2516037	0.5659199	0.9065527	0.6386180	0.4230167	0.6643647	0.3355184	0.2875010	0.9525000	0.8191098	0.5898060	0.6215424	0.0031709	0.5602658	0.3526765
50	0.0061296	0.4494170	0.1364817	0.8716055	0.3710116	0.4458213	0.3512538	0.4965025	0.9983515	0.0232680	0.6129345	0.6753280	0.0138553	0.9999965	0.0248872	0.6308220	0.6897996	0.1901890	0.1313571	0.5324053	0.1214272	0.0444864	0.1012109	0.4742631	0.9999407	0.2834709	0.6668453	0.5383362	0.9567372	0.7811048	0.6429338	0.2897603	0.9999982	0.0826411	0.6064035	0.1817285	0.7612422	0.4718125	0.1518465	0.8908600	0.2594862	0.5996765	0.9619293	0.2959666	0.6363685	0.4369420	0.6000400	1.0000000	0.5767516	0.1872027	0.5416854	0.0417715	0.7508540	0.9978856	0.4621346	0.1409108	0.0613883	0.5683253	0.4782375	0.2585260	0.2865435	0.4417460	0.0750284	0.1603321	0.2802204	0.5979325	0.8764711	0.8077395	0.9948956	0.4951554	0.6188055	0.1388944	0.2993142	0.4457027	0.6400432	0.6637795	0.5483005	0.5345186	0.8252869	0.8842140	0.5481519	0.3479082	0.5279432	0.5691387	0.3446519	0.2492249	0.5634886	0.9047739	0.6567950	0.4142040	0.6660599	0.3355354	0.2961859	0.9517128	0.8907421	0.5915052	0.6190055	0.0028992	0.5603218	0.3481418
100	0.0061550	0.1841961	0.2383531	0.9177494	0.5032117	0.4348240	0.6175462	0.4964222	0.9991046	0.0080910	0.7776323	0.5668922	0.0095170	0.9999863	0.0708213	0.7079477	0.5536220	0.1831532	0.1467227	0.6028171	0.2231053	0.0452110	0.1214515	0.3616346	0.9974195	0.2834728	0.6665817	0.5347554	0.9627096	0.8924777	0.6546762	0.3464894	0.9999975	0.0976879	0.5750966	0.2240031	0.5751996	0.4719128	0.1595638	0.8889019	0.2568990	0.5859552	0.9313833	0.2959718	0.6363829	0.4776885	0.5965317	1.0000000	0.5767517	0.1864138	0.5416424	0.0401751	0.7331228	0.9980703	0.3526746	0.1508942	0.0657864	0.6862047	0.4837884	0.3028568	0.2500090	0.4559176	0.0706967	0.1421760	0.4359582	0.6724098	0.7346942	0.7559911	0.9944776	0.2508734	0.5402970	0.1127363	0.2727869	0.6243747	0.6491414	0.8485042	0.6415471	0.5362017	0.8163443	0.8932686	0.5470303	0.2606377	0.6760550	0.5773094	0.3194968	0.2192810	0.5446888	0.8892707	0.7030953	0.3955727	0.6908029	0.3380819	0.2598524	0.9419701	0.9296211	0.6167405	0.6069283	0.0021984	0.5636100	0.3227987
150	0.0098465	0.0726231	0.2929834	0.9488328	0.5916717	0.4248167	0.7248584	0.4962215	0.9996421	0.0027274	0.8291511	0.5143942	0.0072689	0.9986616	0.2339920	0.8002726	0.5284524	0.1733030	0.1563453	0.7259092	0.2645843	0.0473130	0.1910394	0.2771883	0.9886157	0.2834864	0.6659212	0.5318857	0.9695743	0.9535519	0.6790670	0.3876269	0.9999949	0.1106552	0.6120857	0.2954627	0.4848370	0.4719801	0.1758602	0.8812243	0.2481092	0.5653888	0.9142812	0.2960123	0.6366123	0.5608738	0.5936851	1.0000000	0.5767420	0.1847285	0.5415058	0.0398129	0.7171065	0.9985364	0.2734106	0.1549308	0.0541834	0.7643905	0.4875198	0.4084065	0.2215946	0.4756352	0.0521268	0.0975214	0.5211496	0.7163156	0.6526005	0.6863511	0.9914169	0.1063613	0.5115645	0.0745012	0.2173052	0.7436579	0.6624536	0.9400970	0.6808747	0.5320400	0.8079111	0.8873303	0.5459263	0.2586333	0.7034293	0.5891367	0.2847650	0.1629397	0.5134928	0.8582248	0.7356857	0.3789036	0.7424152	0.3544874	0.2173569	0.9230274	0.9246436	0.6710961	0.5942134	0.0018020	0.5830949	0.2853055
200	0.0683128	0.0311451	0.3172053	0.9667783	0.5963371	0.4079830	0.7619251	0.4959872	0.9998784	0.0009443	0.8437363	0.4927854	0.0063604	0.9776414	0.4259482	0.8688737	0.5307717	0.1649115	0.1490907	0.8216424	0.2786162	0.0490823	0.3046456	0.2301566	0.9775130	0.2839739	0.6651606	0.5304866	0.9744569	0.9812666	0.7046723	0.4106364	0.9999903	0.1182692	0.6608848	0.3635850	0.4474034	0.4692184	0.1919907	0.8672675	0.2345007	0.5468094	0.9061873	0.2959279	0.6381318	0.6148393	0.5920485	1.0000000	0.5767199	0.1826353	0.5413779	0.0410796	0.7084755	0.9989931	0.2573383	0.1396955	0.0326382	0.7978573	0.4892534	0.5079615	0.2171996	0.4731693	0.0312280	0.0477255	0.5571366	0.7414850	0.6126380	0.6306161	0.9856492	0.0454866	0.5047105	0.0505467	0.1585073	0.8064797	0.6744418	0.9778305	0.6690345	0.5152188	0.8003516	0.8743737	0.5462776	0.2862359	0.6616285	0.6000124	0.2585063	0.1141706	0.4856211	0.8265291	0.7432532	0.3649697	0.7924889	0.3882633	0.1916854	0.9080401	0.9013658	0.7123028	0.5883937	0.0017955	0.6198478	0.2507978
250	0.2365608	0.0167492	0.3270176	0.9758133	0.5715945	0.3829205	0.7740254	0.4957995	0.9999624	0.0003568	0.8483184	0.4844430	0.0064759	0.9051910	0.5676671	0.9094979	0.5355186	0.1653248	0.1398789	0.8763466	0.2829935	0.0489567	0.4226492	0.2057152	0.9689583	0.3124475	0.6645547	0.5299417	0.9772486	0.9927611	0.7241108	0.4204256	0.9999853	0.1218985	0.6933366	0.4110770	0.4296176	0.4575546	0.2025282	0.8533034	0.2205239	0.5338346	0.9030178	0.2945244	0.6411842	0.5941828	0.5910155	1.0000000	0.5769678	0.1804237	0.5413296	0.0431766	0.7034808	0.9992640	0.2705692	0.1258923	0.0180583	0.7976519	0.4899573	0.5712444	0.2250543	0.4485119	0.0177422	0.0192616	0.5720069	0.7551081	0.5945910	0.5959624	0.9809966	0.0224592	0.5046221	0.0423960	0.1241041	0.8346949	0.6829385	0.9921088	0.6438039	0.4936719	0.7940439	0.8620915	0.5458740	0.3114168	0.6115624	0.6077841	0.2496889	0.0863833	0.4670233	0.8042917	0.7405920	0.3540994	0.8140713	0.4235135	0.1792316	0.9021498	0.8800869	0.7220912	0.5891521	0.0019078	0.6503185	0.2256035
300	0.4224338	0.0132615	0.3308002	0.9785056	0.5763225	0.3549131	0.7778821	0.4956784	0.9999890	0.0001636	0.8486033	0.4813146	0.0081989	0.8056177	0.6517385	0.9310169	0.5376876	0.1906978	0.1345008	0.9035219	0.2842643	0.0475556	0.5136122	0.1954793	0.9652710	0.4592067	0.6624165	0.5297436	0.9786623	0.9972834	0.7364336	0.4176609	0.9999814	0.1223066	0.6990345	0.4413005	0.4106016	0.4347961	0.2077285	0.8457506	0.2093352	0.5262164	0.9021193	0.2894508	0.6443342	0.5254634	0.5886264	1.0000000	0.5786454	0.1782589	0.5413522	0.0465314	0.6969935	0.9993422	0.2895501	0.1228217	0.0132166	0.7868206	0.4902344	0.6053531	0.2378330	0.4172225	0.0105573	0.0100450	0.5780861	0.7594029	0.5867511	0.5778122	0.9801036	0.0140984	0.5057673	0.0415878	0.1196384	0.8471489	0.6880514	0.9972603	0.6256508	0.4834929	0.8043295	0.8541632	0.5377358	0.3270532	0.5735414	0.6119227	0.2513672	0.0771092	0.4568586	0.7919883	0.7447284	0.3463099	0.7703834	0.4403587	0.1735039	0.9016131	0.8666406	0.7130827	0.5925094	0.0018689	0.6558413	0.2097494
350	0.5482668	0.0147854	0.3322580	0.9741815	0.6192585	0.3300895	0.7790982	0.4956101	0.9999969	0.0001006	0.8459025	0.4801490	0.0123950	0.7237052	0.6956058	0.9405859	0.5353372	0.2383676	0.1305723	0.9160590	0.2845672	0.0461568	0.5654475	0.1966593	0.9682928	0.6482736	0.6429923	0.5295395	0.9793251	0.9990019	0.7428613	0.4023826	0.9999798	0.1179762	0.6347244	0.4666181	0.3833448	0.4066339	0.2098353	0.8463843	0.2017949	0.5223460	0.9020832	0.2793632	0.6465560	0.4641344	0.5769803	1.0000000	0.5836235	0.1760887	0.5413996	0.0498719	0.6885994	0.9992655	0.3030897	0.1237929	0.0166638	0.7821921	0.4903682	0.6264635	0.2607833	0.3869663	0.0068126	0.0185367	0.5795552	0.7565984	0.5834185	0.5717046	0.9816865	0.0111214	0.5064062	0.0388907	0.1433295	0.8585193	0.6903573	0.9990647	0.6260467	0.4904040	0.8495046	0.8526662	0.5146934	0.3352829	0.5475356	0.6123844	0.2551560	0.0795888	0.4544241	0.7865495	0.7654867	0.3414070	0.6888149	0.4313340	0.1707272	0.9038941	0.8548734	0.7044817	0.5912101	0.0016538	0.6381414	0.2015017
400	0.6108898	0.0182204	0.3329364	0.9600977	0.6721547	0.3116598	0.7794797	0.4955750	0.9999992	0.0000810	0.8417503	0.4796507	0.0189935	0.6730628	0.7147406	0.9429838	0.5267938	0.2861881	0.1272386	0.9216176	0.2845998	0.0462419	0.5790301	0.2036059	0.9752680	0.7857542	0.5920636	0.5289422	0.9796194	0.9996392	0.7447644	0.3908081	0.9999817	0.1080398	0.4849117	0.4954502	0.3567431	0.3815765	0.2106938	0.8521868	0.1973523	0.5206640	0.9023521	0.2656731	0.6478307	0.4321230	0.5402244	1.0000000	0.5930254	0.1738416	0.5414424	0.0487306	0.6812825	0.9990678	0.2874587	0.1144734	0.0248869	0.7889191	0.4904479	0.6457548	0.2915721	0.3649429	0.0046401	0.0530702	0.5786149	0.7504192	0.5820193	0.5745676	0.9835644	0.0100993	0.5056731	0.0321021	0.1830723	0.8779004	0.6898562	0.9996843	0.6761916	0.5050077	0.8979042	0.8578045	0.4763598	0.3395214	0.5302543	0.6088373	0.2595593	0.0870885	0.4617766	0.7843887	0.7989189	0.3390068	0.6351071	0.4052654	0.1695892	0.9099291	0.8284235	0.7105161	0.5739255	0.0013966	0.6061574	0.2001045
450	0.6330266	0.0210494	0.3334798	0.9367280	0.7106404	0.2997619	0.7795992	0.4955581	0.9999998	0.0000757	0.8383655	0.4791025	0.0264138	0.6485782	0.7167062	0.9421604	0.5136009	0.3210675	0.1271841	0.9240722	0.2846325	0.0501289	0.5683543	0.2098650	0.9817864	0.8648925	0.5324239	0.5280562	0.9797449	0.9998712	0.7439816	0.3953543	0.9999861	0.0979995	0.3478480	0.5251389	0.3419630	0.3653402	0.2112155	0.8586967	0.1950378	0.5201149	0.9026811	0.2516999	0.6485245	0.4312283	0.4783655	1.0000000	0.6059952	0.1716559	0.5415183	0.0403706	0.6783799	0.9987887	0.2319675	0.0922459	0.0325413	0.8041262	0.4904450	0.6658027	0.3180159	0.3550249	0.0030826	0.1008952	0.5773263	0.7446721	0.5814351	0.5797693	0.9846851	0.0098150	0.5029823	0.0249749	0.2127169	0.9000558	0.6859471	0.9998943	0.7892541	0.5133503	0.9275683	0.8670538	0.4343911	0.3424914	0.5185465	0.6018410	0.2661886	0.0954687	0.4791961	0.7867442	0.8303013	0.3384246	0.6114804	0.3769490	0.1739649	0.9194657	0.7795308	0.7306228	0.5481348	0.0012137	0.5647612	0.2063594
500	0.6337836	0.0216738	0.3341045	0.9104683	0.7257878	0.2929520	0.7796365	0.4955503	0.9999999	0.0000748	0.8374008	0.4778069	0.0325008	0.6437384	0.7048515	0.9408895	0.5000058	0.3439826	0.1309805	0.9252339	0.2848789	0.0603322	0.5516397	0.2126707	0.9862245	0.9052658	0.4892048	0.5273256	0.9797967	0.9999544	0.7424773	0.4100184	0.9999903	0.0981084	0.2652493	0.5468128	0.3406894	0.3586867	0.2116751	0.8622960	0.1939967	0.5200745	0.9028740	0.2405889	0.6488333	0.4550681	0.4130653	1.0000000	0.6199147	0.1697610	0.5417600	0.0294984	0.6848912	0.9985675	0.1699599	0.0747614	0.0359507	0.8221241	0.4903885	0.6846263	0.3279632	0.3571118	0.0018807	0.1404225	0.5772072	0.7419481	0.5811909	0.5801417	0.9847944	0.0098358	0.4986003	0.0204136	0.2151302	0.9169309	0.6785058	0.9999647	0.8936891	0.5080786	0.9425145	0.8771841	0.4013138	0.3459602	0.5107172	0.5934602	0.2755253	0.1040090	0.4953503	0.7941171	0.8505647	0.3387910	0.6082451	0.3581962	0.1914174	0.9266250	0.7298776	0.7535004	0.5305044	0.0011684	0.5232132	0.2208018
550	0.6227545	0.0964327	0.2415119	0.8096921	0.7062631	0.2895356	0.4510104	0.4955474	0.9999603	0.0221518	0.5917915	0.5845931	0.0486062	0.6557388	0.6620165	0.9352029	0.7388748	0.3613119	0.1325268	0.9199494	0.1667674	0.0774459	0.5390100	0.2192736	0.9897858	0.9238283	0.4688357	0.5273246	0.9793899	0.9120048	0.7412840	0.3783788	0.9999919	0.1040500	0.2761921	0.5289115	0.5300857	0.3585606	0.2066154	0.8613100	0.1937437	0.5228030	0.9309709	0.2338333	0.6487487	0.4892072	0.3615379	1.0000000	0.6317844	0.1683022	0.5424796	0.0222593	0.7072500	0.9986003	0.1418852	0.0676148	0.0341113	0.7803370	0.4903615	0.6997608	0.3251550	0.3666324	0.0010635	0.1850009	0.4846134	0.6768527	0.7045960	0.5780801	0.9829155	0.0108898	0.5898449	0.0190143	0.1936231	0.8555758	0.6650175	0.8965262	0.9434256	0.4863141	0.9450266	0.8673076	0.3799611	0.4636014	0.3393220	0.5835498	0.2907871	0.1099634	0.4937687	0.7969864	0.8587682	0.3393259	0.6193556	0.3538457	0.2046303	0.9242390	0.5267883	0.7734130	0.5231555	0.0013877	0.4957782	0.2492645
600	0.5770298	0.1866495	0.1418953	0.6913748	0.6052246	0.2900981	0.1834880	0.4955661	0.9996277	0.0358872	0.4337721	0.6706749	0.0596542	0.7206134	0.4874587	0.9138730	0.8686932	0.3802425	0.1269457	0.8576430	0.0683265	0.0985281	0.4994673	0.2740658	0.9943042	0.9301110	0.4703444	0.5295352	0.9766532	0.8143232	0.7371451	0.3334700	0.9999923	0.0912947	0.3099016	0.4220432	0.7260581	0.3607220	0.1849809	0.8569053	0.1962146	0.5376817	0.9613742	0.2311087	0.6477194	0.5140004	0.3285777	1.0000000	0.6397171	0.1673130	0.5440539	0.0188764	0.7516804	0.9987513	0.1991665	0.0597727	0.0301096	0.7166451	0.4904456	0.7036008	0.3353566	0.3716365	0.0005825	0.2349950	0.3691221	0.6082056	0.8463192	0.5920789	0.9779936	0.0245151	0.6586505	0.0211707	0.1689529	0.7605633	0.6295567	0.7343729	0.9257326	0.4407191	0.9466278	0.8546113	0.3672161	0.5251296	0.1790015	0.5679881	0.3203501	0.1069352	0.4945172	0.8107408	0.8513555	0.3398553	0.6376023	0.3606868	0.2433554	0.9248454	0.4444227	0.7807327	0.5264570	0.0025323	0.4894879	0.3260208
650	0.4386714	0.2892463	0.0893840	0.6208860	0.4745328	0.3003841	0.0768112	0.4956548	0.9991288	0.0417449	0.4113008	0.6970832	0.0539889	0.8544559	0.2783374	0.8915600	0.8925852	0.3927371	0.1326536	0.7359441	0.0333125	0.1190243	0.3892066	0.3518840	0.9973910	0.9218940	0.5079350	0.5321119	0.9720349	0.7596278	0.7230267	0.3047042	0.9999943	0.0784533	0.3271801	0.3139723	0.8460921	0.3683224	0.1652849	0.8522255	0.2048351	0.5586343	0.9770887	0.2315496	0.6448635	0.5290565	0.3211147	1.0000000	0.6434577	0.1667231	0.5464951	0.0160263	0.8056418	0.9987420	0.2772249	0.0684093	0.0290660	0.6662066	0.4903286	0.6793522	0.3510719	0.3798878	0.0003261	0.2544397	0.2761437	0.5722471	0.9283761	0.6253316	0.9765624	0.0972256	0.6746731	0.0292310	0.1461710	0.6606639	0.5795536	0.6094419	0.8742698	0.3830760	0.9532409	0.8526928	0.3581845	0.5229733	0.1217430	0.5545380	0.3349118	0.1069435	0.5180306	0.8444561	0.8182118	0.3408110	0.6543851	0.3708904	0.2656835	0.9372673	0.4850272	0.7693745	0.5400096	0.0043784	0.5023534	0.4335013
700	0.2576705	0.3995302	0.0653102	0.6059070	0.3950408	0.3230985	0.0407596	0.4958153	0.9987204	0.0437896	0.4323064	0.7212448	0.0403834	0.9498379	0.1435430	0.8669341	0.8929472	0.3831779	0.1394590	0.6343423	0.0286619	0.1295612	0.2736074	0.4030995	0.9989161	0.8689675	0.5737538	0.5339778	0.9674268	0.7318240	0.7028332	0.2885496	0.9999964	0.0810738	0.3370604	0.2437490	0.9172317	0.3880670	0.1550039	0.8481799	0.2181295	0.5763327	0.9845533	0.2356642	0.6407594	0.5346220	0.3624499	1.0000000	0.6433048	0.1668404	0.5494146	0.0139328	0.8478966	0.9986778	0.3132285	0.0943502	0.0310592	0.6303980	0.4886892	0.6187189	0.3561764	0.3943544	0.0002316	0.2437722	0.2305818	0.5574978	0.9683276	0.6647238	0.9801738	0.2548058	0.6714031	0.0449092	0.1279830	0.5680575	0.5391876	0.5463324	0.8490545	0.3366206	0.9619070	0.8589604	0.3547266	0.5106332	0.1417585	0.5471605	0.3350125	0.1198978	0.5410064	0.8753947	0.7705404	0.3432705	0.6667681	0.3792423	0.2604359	0.9457523	0.5645173	0.7436108	0.5553580	0.0053989	0.5322857	0.5223980
