"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
850	0.0007353	0.4793702	0.0294590	0.4765879	0.2555164	0.1675356	0.0180687	0.3027444	0.6781868	0.0612097	0.3002133	0.4413552	0.0082110	0.6889972	0.0089436	0.4022528	0.6567503	0.1481865	0.0957414	0.3565661	0.0020218	0.0088679	0.0810040	0.4283207	0.7218650	0.2139942	0.3440528	0.3155200	0.5966708	0.4419469	0.4263342	0.1326882	0.6848617	0.0536148	0.2257964	0.1299452	0.5537454	0.3107722	0.0528974	0.5470744	0.1255269	0.4198193	0.5409844	0.2790308	0.3844653	0.3288082	0.3524078	0.7680814	0.4064858	0.0439498	0.3664058	0.0293668	0.5696590	0.5616151	0.2196491	0.0733817	0.0318403	0.3291861	0.2735018	0.1395844	0.1837267	0.3185933	0.0597962	0.1172071	0.1121460	0.2843103	0.6830792	0.6268273	0.7311072	0.3249035	0.4126618	0.0628662	0.2039124	0.2536336	0.3310552	0.3428767	0.5096112	0.2706626	0.5327325	0.6079526	0.3584778	0.3077758	0.2555452	0.3589163	0.1745528	0.1875430	0.3151543	0.5489416	0.4399871	0.3197670	0.4861591	0.1756242	0.2167381	0.6826727	0.4903578	0.4004245	0.3725149	0.0048060	0.1102552	0.3168966
900	0.0042143	0.4455808	0.0326237	0.4910942	0.3126966	0.1625817	0.0097372	0.3175053	0.7590729	0.0324217	0.2773845	0.4615766	0.0092175	0.6336616	0.0300043	0.3926937	0.5500616	0.2429464	0.0966876	0.3090271	0.0034873	0.0191660	0.0874987	0.3272679	0.7593305	0.2070935	0.3920611	0.5036386	0.6928886	0.5229988	0.3986265	0.1707274	0.5875719	0.0363340	0.3137711	0.1491686	0.5665303	0.3894872	0.0537905	0.4817946	0.2247890	0.2986750	0.5621300	0.2376553	0.3013169	0.3136719	0.4066709	0.6666128	0.3474625	0.0867027	0.4194767	0.0156847	0.5602293	0.6919351	0.2076003	0.0475352	0.0259380	0.3288376	0.3558499	0.1636773	0.1260156	0.2846447	0.0922682	0.0872657	0.1598869	0.3282496	0.6946250	0.4788895	0.6991178	0.3759757	0.4212493	0.0669597	0.1327819	0.1919541	0.3047424	0.3486402	0.5480070	0.3495726	0.6137318	0.5564720	0.3765561	0.4253280	0.1946805	0.2988035	0.2354090	0.2918521	0.3383690	0.4720919	0.5269460	0.2945320	0.5867796	0.2322131	0.1939614	0.6661599	0.4851338	0.3244836	0.3986248	0.0006194	0.2894043	0.3952919
950	0.0129549	0.4243533	0.0170101	0.4159442	0.2580533	0.3203016	0.0223556	0.3802664	0.6869158	0.0337129	0.2490486	0.4934705	0.0205060	0.6271594	0.0088338	0.4256766	0.5072786	0.1991977	0.0820036	0.3903804	0.0010639	0.0199483	0.0434399	0.4103885	0.6469488	0.1654802	0.4787290	0.4634578	0.6374664	0.4365737	0.4398200	0.1429578	0.6292850	0.0442617	0.4362170	0.1668262	0.5953912	0.2796862	0.0779500	0.5809237	0.1964317	0.3357888	0.7215028	0.1952712	0.4797604	0.4401785	0.3486835	0.5876000	0.3495733	0.1121335	0.3619502	0.0230399	0.4733112	0.6860420	0.2126256	0.1316143	0.0341302	0.3605642	0.4188731	0.2205007	0.2086414	0.3230475	0.1174546	0.1493863	0.1068768	0.3268284	0.6660487	0.4762476	0.6757227	0.4190701	0.3877569	0.0478248	0.1158141	0.2093288	0.5091897	0.3308060	0.4339009	0.4555555	0.4807072	0.5240488	0.3148583	0.2297848	0.1151580	0.3184752	0.2628299	0.2321983	0.3714212	0.5219742	0.5054004	0.2625797	0.4008505	0.2421526	0.2635497	0.6130376	0.5696930	0.4073170	0.4962105	0.0280901	0.3323281	0.3382884
1000	0.0101222	0.4425291	0.0303150	0.3762128	0.1945164	0.2541034	0.0174343	0.3198126	0.6813508	0.0325023	0.3545127	0.4789372	0.0097746	0.6205129	0.0185325	0.3766954	0.6121896	0.1400639	0.0690316	0.3618585	0.0025745	0.0230460	0.0439809	0.3293206	0.5805687	0.2119210	0.3958466	0.3436402	0.5385377	0.4260304	0.4087315	0.1365325	0.5834340	0.0484152	0.2722515	0.0957198	0.5988135	0.2689507	0.0735418	0.4615511	0.1549293	0.4175483	0.7197223	0.2145464	0.4241117	0.3032313	0.3705681	0.6644095	0.3307626	0.1119483	0.4243506	0.0194570	0.5696711	0.6607734	0.3031421	0.0738948	0.0413935	0.3009164	0.3009036	0.1619690	0.2452147	0.3696263	0.1063142	0.1714268	0.1179953	0.2804833	0.6784379	0.5649588	0.6815968	0.4474099	0.4754173	0.0466516	0.1328858	0.2528763	0.2851571	0.3345272	0.4129353	0.3024056	0.3923875	0.5797476	0.3395871	0.4061312	0.2235047	0.3673818	0.2811752	0.2106712	0.4589217	0.5470407	0.4067295	0.3138373	0.5372061	0.2154584	0.1764586	0.5322300	0.4962080	0.3896052	0.3966430	0.0145637	0.3672256	0.3122794

0	0.0051999	0.3929952	0.0242422	0.6251180	0.2266521	0.3553264	0.0210260	0.3149503	0.6468808	0.0220342	0.2603233	0.4500536	0.0039296	0.4921670	0.0116159	0.4154990	0.6167647	0.0888033	0.0661467	0.3087910	0.0005263	0.0201050	0.1108169	0.3843759	0.7036219	0.1785675	0.4731476	0.4272394	0.7038426	0.3868522	0.4815723	0.1359596	0.7213781	0.0705148	0.4536912	0.1330243	0.8523361	0.2446437	0.0675890	0.5364994	0.1375008	0.4143070	0.6235593	0.1861338	0.3540260	0.2571506	0.4056630	0.7043278	0.4135971	0.1052159	0.3643610	0.0103197	0.4062917	0.5058835	0.3079033	0.0613349	0.0632636	0.2602499	0.2961738	0.2555157	0.1527197	0.2961125	0.0675028	0.1674747	0.1261094	0.3766980	0.6197952	0.5949464	0.6037254	0.4608879	0.5880642	0.1276294	0.1454576	0.2094099	0.4673257	0.2978950	0.2573379	0.3473258	0.5852667	0.4847189	0.3358583	0.3894070	0.2817326	0.3373944	0.2035734	0.1133776	0.3716058	0.5495913	0.4321128	0.3276644	0.5171867	0.2212500	0.1148711	0.5941091	0.5288646	0.3455303	0.4346970	0.0007308	0.3786135	0.3339949
50	0.0028446	0.1685862	0.0260143	0.5326025	0.4337442	0.5227204	0.0165787	0.2608136	0.7204038	0.0156239	0.2310162	0.2680710	0.0100843	0.6565234	0.0212766	0.3394154	0.5683071	0.2387284	0.0760626	0.4527622	0.0035697	0.0200945	0.0252272	0.3282356	0.6834047	0.1478161	0.5070853	0.2840017	0.7510543	0.4488446	0.6179148	0.1608560	0.4874567	0.0286037	0.2376345	0.0626293	0.6352171	0.2586799	0.0916239	0.5875875	0.1784298	0.3905822	0.3712425	0.1924389	0.3621226	0.4182196	0.4816370	0.4471112	0.3709835	0.2093274	0.4217595	0.0252496	0.4989118	0.5225196	0.1440164	0.1103033	0.0219264	0.4244944	0.4160118	0.2637246	0.1744463	0.2808970	0.0297203	0.0997645	0.1177501	0.3495607	0.7177277	0.2498352	0.8496912	0.6156870	0.3824748	0.0414030	0.1238563	0.3327360	0.4857947	0.2953584	0.4237187	0.2269135	0.4514815	0.6963728	0.3870626	0.3597764	0.2878806	0.5583835	0.1733667	0.1609895	0.3701385	0.5988586	0.4074148	0.0530737	0.5412756	0.3648099	0.1927842	0.2719830	0.4686487	0.5655089	0.4161645	0.0061719	0.3544193	0.2892069
100	0.0019739	0.1517610	0.0456421	0.4782636	0.5252076	0.4052450	0.0139473	0.3052042	0.6980100	0.0218879	0.2676878	0.2097849	0.0193244	0.6406057	0.0301182	0.3883864	0.6206832	0.2962356	0.1129953	0.6298898	0.0002464	0.0179179	0.0275429	0.3496731	0.7168734	0.2290366	0.5259078	0.3695054	0.7109152	0.4980563	0.5687010	0.1727416	0.5118244	0.0874774	0.3621263	0.0346875	0.6176928	0.3225333	0.0765510	0.5842049	0.2003226	0.2259311	0.2965310	0.1339743	0.4896373	0.5469789	0.3268065	0.3946021	0.3543164	0.2445701	0.4878196	0.0348047	0.4941152	0.6008180	0.1953977	0.0871569	0.0067750	0.4859626	0.2996097	0.3140392	0.1861910	0.3275252	0.0387521	0.0894515	0.1825709	0.4213708	0.6966369	0.1946940	0.5893876	0.6973222	0.3942538	0.0079172	0.1124583	0.3790292	0.5253703	0.3260212	0.4756146	0.0798645	0.5753535	0.6027651	0.3000684	0.3475110	0.3130069	0.6396887	0.1747490	0.1122969	0.3812793	0.5363318	0.4422749	0.0306201	0.4692024	0.4018511	0.2391770	0.3432687	0.4397043	0.5960565	0.3685668	0.0070841	0.3884492	0.3182855
150	0.0057047	0.0597655	0.0399596	0.6059563	0.5861310	0.2656263	0.0032729	0.3168356	0.7485170	0.0478383	0.2180620	0.2880948	0.0246938	0.6932910	0.0523478	0.4846447	0.5350591	0.3190413	0.1118316	0.5728312	0.0004570	0.0364545	0.0592986	0.3022384	0.6281826	0.2154770	0.5526527	0.3428871	0.5692231	0.5509386	0.6025081	0.1363203	0.5814586	0.0503072	0.4858162	0.0185305	0.6158276	0.3397029	0.1098512	0.4961377	0.1624726	0.1848055	0.2699807	0.1773646	0.4786568	0.5442126	0.3908579	0.2709649	0.4045657	0.1600312	0.4565974	0.0135433	0.5130592	0.6212101	0.2142523	0.1810683	0.0124210	0.4661226	0.2827472	0.4563497	0.1920565	0.3344746	0.0677323	0.0480783	0.0954686	0.3905884	0.6362939	0.2193678	0.7282340	0.5267627	0.4536073	0.0152546	0.1069420	0.4462377	0.3960642	0.3732769	0.4710737	0.0950237	0.5385755	0.5238017	0.1366032	0.4282228	0.3315085	0.6119135	0.1746060	0.1744333	0.3887633	0.4031022	0.3974298	0.0088378	0.6898938	0.5488359	0.0740691	0.2470233	0.3842762	0.4776763	0.4033998	0.0404484	0.4382307	0.2687172
200	0.0044177	0.0516892	0.0483555	0.6284185	0.7209955	0.2282200	0.0223406	0.3666629	0.5574267	0.0396237	0.2237248	0.2844845	0.0326908	0.6242679	0.0420566	0.5189358	0.5860058	0.3617181	0.1007075	0.6576891	0.0020568	0.0437178	0.0413650	0.3058462	0.5890029	0.1927621	0.5032167	0.3533115	0.5849281	0.4587047	0.6819088	0.1492159	0.4862635	0.0300950	0.5179302	0.0511984	0.6258631	0.3141607	0.0838613	0.5083333	0.0317738	0.0568803	0.1866543	0.1256570	0.4563298	0.4659844	0.3081147	0.2800871	0.3303120	0.2011843	0.4730846	0.0037118	0.5545571	0.7115891	0.2254146	0.1329381	0.0004460	0.7182852	0.3350245	0.4370462	0.2906423	0.2672202	0.0770925	0.0657652	0.1034926	0.3953370	0.6071210	0.1643488	0.5747923	0.6431592	0.3470642	0.0000000	0.0892586	0.4526863	0.3733076	0.3462515	0.2672849	0.0751735	0.5702314	0.5256544	0.1048255	0.4029234	0.4168466	0.7159337	0.1029960	0.1486722	0.3744958	0.4752318	0.3967321	0.0024375	0.6733101	0.5480135	0.0214427	0.2905773	0.5098349	0.5435364	0.3980607	0.0180114	0.4964086	0.2302452
250	0.0194088	0.0456174	0.0555164	0.6300520	0.6522644	0.1246348	0.0148713	0.3514586	0.7099941	0.0296865	0.2705640	0.3401307	0.0089268	0.6198719	0.0362988	0.5496558	0.6124235	0.4217673	0.1129751	0.5736521	0.0031954	0.0846766	0.0817028	0.2044195	0.6541878	0.2174326	0.4338503	0.3974711	0.7857551	0.4846634	0.5572376	0.1495289	0.5759335	0.0376480	0.5015816	0.0301869	0.6196830	0.2297970	0.1130705	0.5991489	0.0251698	0.0318518	0.2370107	0.1512272	0.4609144	0.5180230	0.2472352	0.3040342	0.3968344	0.1450131	0.4683019	0.0063691	0.5815136	0.6510311	0.3573831	0.1639232	0.0015456	0.4779373	0.3186856	0.4015843	0.1494288	0.2851626	0.1707564	0.0421547	0.0913125	0.4670788	0.6110035	0.2244334	0.4666520	0.6349473	0.3166210	0.0113559	0.1156407	0.4575096	0.5638077	0.2629520	0.2546115	0.1318585	0.4517111	0.5431192	0.0915498	0.4479433	0.4036986	0.4782546	0.0852516	0.1238283	0.4676078	0.4291807	0.4264708	0.0019662	0.5243622	0.5552098	0.0465300	0.3705215	0.4809814	0.4830432	0.4365222	0.0204988	0.2724658	0.2295865
300	0.0012853	0.0570618	0.0616655	0.5857734	0.6900091	0.0669043	0.0299520	0.3467720	0.6674645	0.0362992	0.1645218	0.2283755	0.0189203	0.6264832	0.0257914	0.5117473	0.5087006	0.3759617	0.0685576	0.6084495	0.0009389	0.0493360	0.0698094	0.3469307	0.7518928	0.2136693	0.4696413	0.3517729	0.5917936	0.5563092	0.5428844	0.0980251	0.4126844	0.0647856	0.3806916	0.0421868	0.6303520	0.3947944	0.0799238	0.5423725	0.0152208	0.0445602	0.1720227	0.1655607	0.4819338	0.6604195	0.2928086	0.2066888	0.3155762	0.1423766	0.5185257	0.0071013	0.4228902	0.6086824	0.3495578	0.1479123	0.0023041	0.6406854	0.3090953	0.5865681	0.2120124	0.3059856	0.1303040	0.0253173	0.0780719	0.4349576	0.6268114	0.2893643	0.5734062	0.4617262	0.4150194	0.0085980	0.1071674	0.4710649	0.4108221	0.2332873	0.2222795	0.0864025	0.5626055	0.4698231	0.1333078	0.4769355	0.4442786	0.5848394	0.1238241	0.1244807	0.4703477	0.4805585	0.3545493	0.0046687	0.6771923	0.4858238	0.0478075	0.2687852	0.4914540	0.4994645	0.5248152	0.0100669	0.3205702	0.1978081
350	0.0074394	0.1107829	0.0727821	0.4724713	0.4554516	0.0640279	0.0283045	0.3865993	0.6037213	0.0353195	0.2093072	0.3124595	0.0164393	0.6503663	0.0250122	0.5484628	0.5125013	0.3613327	0.0677981	0.6939885	0.0014433	0.0231388	0.0860964	0.2272958	0.6380288	0.1525160	0.3589987	0.3441143	0.6861102	0.6448694	0.6182961	0.1289617	0.4734700	0.0216113	0.4795929	0.0380220	0.5095422	0.3739939	0.0540801	0.5056179	0.0385134	0.0175715	0.1489200	0.2077136	0.4122529	0.4937230	0.3295739	0.1727934	0.4079290	0.1540328	0.5159973	0.0048007	0.4564827	0.7433181	0.3186572	0.1328842	0.0005602	0.5360633	0.4482005	0.5390255	0.3038010	0.3233700	0.1121014	0.0225450	0.0549943	0.5918357	0.6022750	0.2360852	0.6093377	0.5349716	0.3104268	0.0092425	0.1145055	0.5123529	0.3830451	0.2688586	0.1792854	0.0809047	0.5633099	0.5341898	0.1173143	0.4242428	0.4811949	0.6594322	0.1480111	0.1259063	0.5076618	0.4855758	0.3598238	0.0045628	0.5878249	0.4138575	0.0595537	0.3208992	0.5806723	0.6031247	0.5127535	0.0161904	0.2381371	0.2076883
400	0.0106069	0.0796607	0.0402209	0.5022699	0.6052864	0.0598190	0.0229584	0.3154212	0.5891432	0.0452449	0.1958810	0.2887413	0.0117956	0.6986750	0.0473303	0.5773121	0.4962005	0.3832338	0.1115107	0.6749022	0.0062199	0.0184681	0.0430573	0.2804953	0.5593951	0.1247512	0.4450487	0.3569122	0.6781249	0.5665790	0.6547545	0.0999851	0.4647955	0.0521679	0.3546189	0.0725260	0.5718310	0.3050990	0.0767326	0.5018706	0.0318552	0.0289052	0.2440448	0.2207437	0.4254013	0.4118548	0.3704793	0.2836059	0.3793612	0.2059196	0.4569979	0.0039109	0.5490097	0.6987140	0.3767867	0.1558865	0.0014835	0.5136986	0.2740530	0.4991299	0.2944282	0.2992038	0.0751862	0.0497679	0.0759628	0.3597519	0.5774038	0.2385059	0.6781885	0.5682474	0.3321956	0.0094521	0.1940768	0.4722493	0.3916607	0.3875850	0.3610744	0.0574352	0.4853495	0.5850062	0.0911970	0.4804003	0.4402814	0.7472274	0.1138411	0.0819756	0.5351267	0.5833419	0.4160558	0.0042021	0.7392866	0.4580112	0.0760863	0.3194651	0.3820034	0.4093829	0.5040174	0.0081387	0.1588667	0.3605229
450	0.0016992	0.1055452	0.0455762	0.5764429	0.5944942	0.0984180	0.0251705	0.3036036	0.5759320	0.0229015	0.2477860	0.3027819	0.0121211	0.6845289	0.0295277	0.5027010	0.5311405	0.3332347	0.0951126	0.5961462	0.0016914	0.0195620	0.1132133	0.1447110	0.6049370	0.1703736	0.5148205	0.3883277	0.5126680	0.4824633	0.5335644	0.0706561	0.4860513	0.0797775	0.4324239	0.0183625	0.5831795	0.2764748	0.0848951	0.4896939	0.0325565	0.0228088	0.1775917	0.2582580	0.4371089	0.5486721	0.3277779	0.2479118	0.3981361	0.1502148	0.5518675	0.0032931	0.4310908	0.6760304	0.2823792	0.1758531	0.0002411	0.4631332	0.4501827	0.4527565	0.2648973	0.2489636	0.0574431	0.0543749	0.0844036	0.3604384	0.6473357	0.2806065	0.6843637	0.5742339	0.2510603	0.0071564	0.1330810	0.4869639	0.3052905	0.3079087	0.3320335	0.1067148	0.4585500	0.4022669	0.1046793	0.4439559	0.2677720	0.6411150	0.1509942	0.1136157	0.4860688	0.5206932	0.4008959	0.0125295	0.5165383	0.4745602	0.0691036	0.3284786	0.3243417	0.5658757	0.3994836	0.0121791	0.1886025	0.3531612
500	0.0084390	0.0974177	0.0895080	0.6264075	0.5945678	0.0533341	0.0076199	0.3542605	0.6666553	0.0337371	0.2012092	0.3191664	0.0431417	0.5869307	0.0147240	0.5387821	0.5041489	0.3662891	0.0800286	0.5724719	0.0041331	0.0528654	0.1334666	0.2185697	0.7623810	0.1609779	0.4883151	0.3380092	0.6731179	0.5333425	0.6577077	0.1566779	0.4817746	0.0622255	0.5557871	0.0244645	0.6146378	0.3348903	0.0899876	0.6201455	0.0255007	0.0200006	0.2428644	0.2647554	0.4886768	0.4736920	0.3708456	0.3073611	0.3033894	0.1409822	0.4130179	0.0012448	0.5139434	0.6969809	0.2266194	0.1112336	0.0000000	0.5492783	0.2557353	0.5458339	0.2252619	0.3040618	0.0263374	0.0829700	0.1061230	0.4045532	0.7498987	0.2408027	0.6872762	0.5284982	0.2733624	0.0123169	0.1552861	0.4696357	0.3640445	0.3629229	0.4167191	0.0698482	0.5081283	0.4629462	0.1395267	0.3828384	0.3012837	0.6562850	0.2019462	0.1030478	0.5322110	0.4119874	0.3656588	0.0050398	0.4670523	0.4286718	0.0719960	0.2986166	0.3950126	0.5273115	0.4776228	0.0148836	0.1932910	0.2823892
550	0.0036401	0.1686695	0.0363266	0.5544864	0.2660095	0.0581271	0.0066025	0.3589935	0.6571792	0.0237961	0.2473607	0.4286952	0.0090309	0.5921480	0.0145673	0.4943609	0.5722540	0.1659061	0.1102503	0.4867798	0.0068230	0.0469441	0.1845941	0.1937613	0.7157295	0.1940661	0.4728486	0.3625144	0.6182286	0.4630533	0.4837607	0.1502807	0.6295055	0.0328259	0.3591418	0.1012841	0.5978136	0.2636370	0.1966462	0.4808297	0.0191576	0.0443185	0.5672848	0.2963239	0.4247909	0.4568302	0.3546390	0.5122704	0.3866134	0.1110349	0.4076953	0.0136049	0.3853911	0.5726744	0.3971214	0.0966657	0.0039831	0.4705335	0.2967316	0.5340755	0.1924872	0.4019051	0.0222254	0.0716090	0.0867524	0.4236341	0.5900603	0.5543509	0.6484995	0.2557817	0.5048017	0.0219121	0.1449050	0.4581062	0.4763637	0.3985859	0.3425363	0.1627679	0.5423732	0.5418960	0.1542110	0.3202909	0.2910306	0.4791406	0.1489741	0.0806913	0.3251970	0.5660567	0.4981459	0.1568056	0.6005042	0.4007234	0.1424045	0.5212718	0.4629174	0.4256766	0.3945092	0.0177946	0.1627246	0.2928523
600	0.0068362	0.2134734	0.0280940	0.4524624	0.0844951	0.0820699	0.0107681	0.3663341	0.6966166	0.0497498	0.2004661	0.3796566	0.0279614	0.6227638	0.0252410	0.4992797	0.6292869	0.1848565	0.0479784	0.3897567	0.0027108	0.0288210	0.1628260	0.2079899	0.7367061	0.1528351	0.3799255	0.4043551	0.6664799	0.5378566	0.4918909	0.0772846	0.6150400	0.1126998	0.3134154	0.1346231	0.6060883	0.3235037	0.0762596	0.4524686	0.0251048	0.1365111	0.5158135	0.1781982	0.3962552	0.3816872	0.3545857	0.6315648	0.2652474	0.0675875	0.3281180	0.0335521	0.4766857	0.6055501	0.4138571	0.0713361	0.0063508	0.2781026	0.2718002	0.3310095	0.2185518	0.2828509	0.0035846	0.0560306	0.0892353	0.4684065	0.5646011	0.6110269	0.6430531	0.2718030	0.4752076	0.0470727	0.1727746	0.3372010	0.3791901	0.2768741	0.2639132	0.2298804	0.4953254	0.4856555	0.3398407	0.4090640	0.4267998	0.3715382	0.1949326	0.0505471	0.3854015	0.4009347	0.3897645	0.2322518	0.6573392	0.2874267	0.1477567	0.7316769	0.4118258	0.4121509	0.3647817	0.0143046	0.2626687	0.2544259
650	0.0139221	0.3379967	0.0375716	0.4033385	0.0828727	0.0475128	0.0075653	0.3319377	0.6786970	0.0265790	0.2195319	0.6335596	0.0108468	0.5403366	0.0086432	0.4876379	0.5534202	0.1848774	0.0413313	0.3935906	0.0073649	0.0226498	0.1160794	0.2968527	0.6717027	0.2041545	0.4900456	0.4237461	0.7696135	0.5073095	0.5084562	0.0812476	0.6894628	0.0473661	0.3664242	0.1270329	0.6164378	0.2001753	0.1251022	0.4693441	0.0637022	0.2569534	0.6374022	0.1452181	0.3876005	0.3397997	0.4226309	0.6477669	0.3905135	0.0632822	0.3712635	0.0048648	0.3435735	0.7058802	0.4698500	0.1148639	0.0102450	0.3608978	0.3762333	0.1185078	0.2099134	0.2146271	0.0007084	0.1155433	0.0618823	0.4255238	0.8092528	0.6723053	0.6888038	0.3358041	0.5312436	0.1806212	0.1432441	0.3111031	0.3666046	0.3068031	0.3932832	0.2390251	0.4498113	0.5389801	0.2939339	0.3091883	0.2218088	0.3034395	0.1896130	0.1393821	0.3333648	0.5291018	0.3715818	0.2054166	0.4765995	0.3268091	0.0850912	0.6301884	0.4318848	0.3378269	0.4864978	0.0095073	0.2477425	0.2408112
700	0.0092383	0.4319803	0.0186825	0.4655486	0.2699616	0.0815026	0.0205404	0.2420560	0.5515497	0.0227585	0.2727799	0.5276847	0.0088882	0.6459093	0.0431320	0.5786489	0.6482426	0.1800970	0.0709275	0.3958273	0.0024626	0.0502787	0.1250966	0.3303707	0.5551304	0.1866828	0.4720827	0.3128559	0.6865049	0.5365517	0.4700975	0.1489606	0.6883811	0.0661753	0.3653664	0.1137269	0.6281088	0.2754925	0.0846542	0.5664698	0.0399217	0.3124576	0.6082257	0.1711298	0.4065990	0.2333667	0.3874609	0.6758669	0.3582865	0.1329739	0.2982150	0.0099579	0.4886559	0.7265596	0.2676378	0.0425471	0.0528144	0.2374626	0.2700584	0.0737198	0.1886573	0.2470050	0.0010019	0.0837772	0.1042390	0.3871915	0.5607254	0.7261467	0.6100021	0.3690480	0.4954950	0.2502570	0.1783767	0.3531367	0.4747174	0.2953283	0.3978864	0.3113140	0.5523834	0.6232914	0.3116124	0.2961747	0.2096420	0.3217243	0.1617090	0.1025243	0.3474652	0.5537275	0.3589299	0.2796481	0.4556346	0.3209002	0.0603048	0.8288667	0.5443917	0.3313490	0.4454429	0.0072520	0.2481651	0.3680217
750	0.0089810	0.5020836	0.0330422	0.4280088	0.2405706	0.1296637	0.0050506	0.3159590	0.7000279	0.0301438	0.2703410	0.4584088	0.0247570	0.5821312	0.0302109	0.4519425	0.6211949	0.1630521	0.0791493	0.2996704	0.0016727	0.0178051	0.0638971	0.5020701	0.6856246	0.1849388	0.4325239	0.2815698	0.6359417	0.3936261	0.3228454	0.1076109	0.7788557	0.0896393	0.3777541	0.1322860	0.7461233	0.3835336	0.0806681	0.6897315	0.0970775	0.3614108	0.5933326	0.1525362	0.4167642	0.1571363	0.3324234	0.5730549	0.4522614	0.0877057	0.2952330	0.0133060	0.5376534	0.6006888	0.2772060	0.1345935	0.0271557	0.2711107	0.2447438	0.0629315	0.2448231	0.3723114	0.0009351	0.1130783	0.1187250	0.3385511	0.6526084	0.5831724	0.6032328	0.3292525	0.4366470	0.1577428	0.3994942	0.2921828	0.4403052	0.3265157	0.4320773	0.3178781	0.4349562	0.6198670	0.4519861	0.2333627	0.1942365	0.3362109	0.2405724	0.1362321	0.4429029	0.6158517	0.3897065	0.2924087	0.3826456	0.1886530	0.0943354	0.6919544	0.4874202	0.2889755	0.3883027	0.0004935	0.1164003	0.3427617
800	0.0032327	0.5112320	0.0310822	0.4933847	0.2669274	0.1325498	0.0194269	0.2939965	0.6514073	0.0270456	0.2943361	0.4592550	0.0062034	0.6900898	0.0084377	0.4351739	0.7118827	0.1087484	0.0780491	0.4600743	0.0033721	0.0465499	0.0661279	0.3662316	0.7530721	0.1302670	0.3488292	0.2996392	0.6037785	0.4179276	0.4279996	0.1914522	0.6486354	0.0525095	0.4582699	0.1477292	0.6421628	0.3090136	0.0981199	0.5234873	0.1266644	0.2980527	0.6450698	0.1633771	0.4389943	0.2685780	0.5155298	0.6246223	0.4983384	0.0865178	0.3416638	0.0314944	0.5994895	0.8059109	0.2606747	0.0760505	0.0452224	0.2662414	0.3165803	0.1084902	0.2457099	0.2830648	0.0145607	0.0876476	0.0632293	0.3045874	0.6818680	0.5890982	0.5361050	0.3768540	0.4610181	0.1208755	0.2989954	0.2557629	0.4121424	0.3523227	0.4248796	0.4033255	0.4987252	0.5475734	0.3890458	0.3566482	0.1937315	0.4388479	0.2874206	0.2253575	0.3975144	0.5060090	0.4321164	0.2362157	0.4431344	0.1549827	0.2111424	0.6227093	0.5579371	0.3565494	0.5550935	0.0070328	0.1695370	0.2694670
850	0.0014093	0.4987934	0.0637325	0.5063462	0.2010549	0.1902718	0.0129436	0.2827772	0.5859222	0.0354395	0.3011013	0.6617816	0.0078906	0.7078026	0.0097911	0.4247125	0.5502145	0.0979266	0.1029823	0.3739650	0.0000012	0.0629313	0.0531875	0.3858007	0.6442698	0.2016957	0.4473316	0.3523573	0.6819067	0.5136557	0.4515111	0.1624503	0.6115110	0.0580427	0.4107669	0.0903977	0.7310883	0.2605659	0.0798488	0.5479508	0.1544640	0.4160676	0.7079598	0.2589185	0.4724650	0.3601373	0.3565044	0.7159522	0.3819251	0.1162169	0.3651315	0.0526989	0.4937728	0.9073636	0.4203054	0.1391706	0.0677003	0.3512710	0.3882139	0.1785376	0.2296867	0.2586203	0.0706190	0.1513346	0.0909416	0.3570722	0.6851115	0.4902025	0.6579237	0.3019915	0.4553388	0.0767476	0.3904366	0.2014375	0.3846215	0.2300897	0.3311164	0.2988684	0.4917526	0.6814920	0.3015450	0.3638297	0.1673850	0.3666808	0.1991913	0.1976654	0.2710876	0.5800889	0.3274562	0.2230681	0.4606413	0.2177753	0.2293553	0.5700000	0.5959572	0.4001029	0.3562034	0.0014159	0.2022026	0.2416992
