Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
450	0.4510138	0.6712355	0.1635785	0.3669871	0.3171582	0.0646969	0.1282809	0.4619111	0.0280982	0.4086235	0.7798521	0.5741194	0.6547904	0.2358936	0.5111455	0.6856667	0.5748172	0.3782612	0.2039302	0.0285901	0.0001466	0.1896299	0.7287271	0.7098038	0.4166608	0.0280517	0.2272791	0.4947680	0.3644986	0.0552448	0.6912719	0.0585648	0.4158032	0.3689856	0.5065813	0.6475381	0.1500216	0.5020457	0.6129379	0.1314425	0.1505764	0.7264246	0.6155408	0.7019746	0.3046744	0.3357467	0.6714940	0.0901427	0.4672917	0.3701364	0.3869805	0.4644266	0.0011869	0.0411015	0.0161676	0.0028509	0.0289348	0.4412856	0.2637104	0.2265482	0.5985946	0.1767922	0.2927117	0.0698734	0.5236735	0.1167344	0.6209168	0.1774373	0.5355807	0.0422705	0.0827644	0.3219812	0.3278452	0.6984376	0.2856651	0.0965153	0.4911918	0.0012125	0.0488768	0.6690110	0.4311049	0.4037473	0.2186859	0.1270395	0.1659377	0.6764351	0.3586612	0.3852064	0.0716192	0.3449749	0.1685359	0.0018761	0.4501943	0.3416448	0.6929379	0.1781844	0.3944596	0.5136883	0.0478840	0.1977824
500	0.4713617	0.6568207	0.1742892	0.3928411	0.3793116	0.1195170	0.1475383	0.4734385	0.0094079	0.5801810	0.7004343	0.5580052	0.6380178	0.2765919	0.4798849	0.6000653	0.4531907	0.5283951	0.2770641	0.0420413	0.0000137	0.2129107	0.7325602	0.6160826	0.3732658	0.0237122	0.2962652	0.4811246	0.4126233	0.0735752	0.7161674	0.0579399	0.3520034	0.4576428	0.5121116	0.6809080	0.2105190	0.3514219	0.5198591	0.1876474	0.1817491	0.6770853	0.6441667	0.7101609	0.2046053	0.3143137	0.6482487	0.1364746	0.4517389	0.4402533	0.3657641	0.4238965	0.0007951	0.0422156	0.0102718	0.0057558	0.0251657	0.4452844	0.2244278	0.2363588	0.6373520	0.2472790	0.2210251	0.0478026	0.5677744	0.1156226	0.6093079	0.1404416	0.4988588	0.0479508	0.0727735	0.2463493	0.3130568	0.6854393	0.3766116	0.1586665	0.5107832	0.0017143	0.0675686	0.7264690	0.5518917	0.5065005	0.1808547	0.1970954	0.2538873	0.6641896	0.3722128	0.4054918	0.1548068	0.2998348	0.1149066	0.0001364	0.5795853	0.3336368	0.6866711	0.1363753	0.4889786	0.5823302	0.0872117	0.1666677
550	0.2741676	0.6637645	0.1068288	0.4311086	0.3636492	0.2782854	0.1461297	0.5111129	0.1534837	0.5335416	0.6998396	0.5633024	0.8291377	0.2865617	0.4309976	0.6731282	0.3978663	0.5100423	0.3461641	0.0186456	0.0122606	0.2057160	0.7541770	0.6856701	0.3215810	0.3582335	0.3104399	0.4202898	0.4263454	0.2315796	0.7067928	0.1057336	0.4011473	0.3428176	0.4599135	0.7702489	0.2146063	0.2667707	0.4860485	0.2205071	0.1627021	0.6577024	0.6419253	0.7724499	0.2282550	0.3724370	0.7714412	0.4867914	0.3752513	0.3773155	0.3865422	0.4405151	0.0013522	0.2968051	0.0151741	0.0054828	0.0052809	0.4042900	0.2497406	0.1755798	0.4733427	0.2705201	0.3775195	0.0088453	0.6838425	0.1464596	0.6354999	0.1680388	0.6667282	0.0432902	0.1528685	0.3193679	0.3985792	0.6257346	0.4841465	0.3422174	0.5312793	0.0003200	0.0895569	0.6652264	0.6950158	0.3927610	0.1609574	0.1399931	0.3200747	0.6044281	0.4229137	0.5042945	0.0594319	0.2479522	0.1330161	0.0004146	0.4929746	0.3726989	0.6941257	0.1492585	0.5831522	0.6930148	0.0704190	0.1918352
600	0.2587406	0.7472695	0.1449475	0.5068665	0.4190191	0.2646319	0.1564503	0.5958643	0.2462511	0.5738829	0.6333571	0.6654939	0.6585075	0.2432289	0.5507442	0.7937197	0.4524471	0.4752082	0.3011024	0.0438565	0.0523860	0.3916865	0.5877809	0.7393979	0.2996477	0.3348126	0.1827184	0.5352893	0.6950833	0.2635308	0.7300817	0.0951921	0.2907122	0.4403491	0.3562279	0.6416742	0.2361508	0.4875542	0.5011445	0.1801138	0.1697233	0.5976146	0.5874401	0.6832507	0.1944420	0.4404831	0.6739459	0.6006561	0.4710842	0.3546542	0.4624874	0.4454655	0.0000591	0.4681859	0.0127661	0.0074155	0.0316234	0.4967092	0.1363107	0.2483274	0.4490570	0.3168677	0.4717069	0.0010037	0.5664390	0.2015053	0.6676979	0.2045079	0.7154108	0.0654157	0.1969458	0.3310292	0.4441998	0.6733193	0.2327776	0.3090173	0.4907481	0.0015876	0.1268927	0.6610612	0.6080244	0.4570535	0.1921778	0.1366016	0.3544486	0.7207661	0.3904071	0.5192196	0.0498889	0.2775136	0.2500083	0.0061132	0.3213714	0.3429431	0.6959721	0.1716911	0.5138278	0.6671458	0.0538265	0.1572957
650	0.3905519	0.6352217	0.1607158	0.6168100	0.5312851	0.3487920	0.1591017	0.5513941	0.2184535	0.5334728	0.6184052	0.6299665	0.7476541	0.2806998	0.5493987	0.6793183	0.3992084	0.5189388	0.3292787	0.0445342	0.0240823	0.3740609	0.6574414	0.6439054	0.4159118	0.2826205	0.2201571	0.4805172	0.7525613	0.4304156	0.6984158	0.1001193	0.3962625	0.4851180	0.4222283	0.6087949	0.2130916	0.4539784	0.4103713	0.2225541	0.1566520	0.6389047	0.4269140	0.5892216	0.2291468	0.3814166	0.7032029	0.8010768	0.6181447	0.4447795	0.4691029	0.4632062	0.0036997	0.4503572	0.0251566	0.0088388	0.0365304	0.7073550	0.1868148	0.1777314	0.4778088	0.3119970	0.4915946	0.0001150	0.6586796	0.3364813	0.6452325	0.1040722	0.5809152	0.0362777	0.2180989	0.2705539	0.3159018	0.7876232	0.2615879	0.3071101	0.6557737	0.0058892	0.0799214	0.6532136	0.5218472	0.4748892	0.1543770	0.1159508	0.5559044	0.6241202	0.4080422	0.5219826	0.1427592	0.3063773	0.3076263	0.0003966	0.4637396	0.3470820	0.6682047	0.1034188	0.5318117	0.5213254	0.0422800	0.1077960
700	0.3484370	0.7961324	0.1410618	0.6041739	0.4724318	0.3020935	0.0881116	0.4190251	0.3709263	0.5434076	0.6571877	0.7609327	0.7493965	0.1965217	0.5465430	0.6884334	0.3921854	0.4723248	0.2644093	0.0226855	0.0662540	0.3568196	0.5854833	0.5793381	0.3281339	0.2061179	0.2440686	0.3838262	0.7809387	0.4041033	0.6329680	0.0775154	0.3429135	0.5141705	0.5571722	0.6725751	0.1652810	0.4076181	0.5539213	0.2362547	0.1820892	0.6754598	0.6030140	0.6129177	0.2160665	0.4853144	0.7549104	0.7581211	0.4705505	0.5033348	0.4665030	0.3759794	0.0022593	0.4289905	0.0300913	0.0060480	0.0475944	0.6071095	0.1415154	0.2262326	0.5335436	0.3707429	0.5046434	0.0008781	0.5888894	0.2860681	0.7326483	0.0655220	0.6614756	0.0059917	0.1667270	0.1802794	0.3774067	0.5500073	0.2767689	0.3029707	0.6367590	0.0006371	0.0779337	0.6899243	0.6395519	0.6211666	0.1711313	0.1360463	0.4403907	0.7489479	0.3229738	0.4897722	0.2488401	0.2936849	0.3470302	0.0050026	0.4158989	0.3285310	0.6221737	0.1262017	0.5106855	0.5397900	0.0316941	0.0737666
750	0.4501039	0.6351817	0.1666122	0.5658520	0.4495304	0.3159444	0.1955422	0.3959929	0.3042152	0.5283800	0.6289268	0.5015176	0.5760188	0.2322543	0.4968967	0.6822649	0.3785408	0.5004900	0.3559906	0.0413141	0.0839153	0.3710430	0.6667523	0.5450006	0.4231953	0.2441096	0.3046115	0.3545376	0.8403881	0.4344304	0.7251575	0.0885230	0.2158382	0.5374667	0.4817339	0.6022375	0.1662652	0.2864574	0.5504275	0.2528753	0.1672312	0.5413573	0.6063620	0.6735105	0.2287771	0.4357514	0.6590254	0.7874866	0.5489190	0.4379270	0.4930866	0.5748030	0.0016567	0.2654290	0.0157955	0.0040508	0.0248940	0.6719927	0.2097147	0.0993384	0.5265173	0.3345771	0.4442677	0.0015710	0.6583060	0.2631363	0.6419222	0.1630618	0.5936311	0.0322882	0.2186197	0.1340387	0.3988477	0.6308879	0.2991797	0.3689581	0.5254288	0.0000130	0.1181341	0.6129716	0.7163915	0.5439369	0.2681840	0.1908410	0.5421984	0.6242721	0.4302428	0.4979457	0.2001923	0.2290008	0.4375177	0.0007491	0.4932623	0.3851462	0.6954162	0.1902977	0.5828884	0.5132308	0.0702050	0.1164906
800	0.3316339	0.5855540	0.1501200	0.5323805	0.4622936	0.3189359	0.1786708	0.4184358	0.3311325	0.5315327	0.6173980	0.6401185	0.7045170	0.2776240	0.5184915	0.7673573	0.3154117	0.3798464	0.4105858	0.0219567	0.0679481	0.3544260	0.8421009	0.5415135	0.2537645	0.3186291	0.2652511	0.3068139	0.7666323	0.4279556	0.7565371	0.0918917	0.2125806	0.4195193	0.4735247	0.5899795	0.2528803	0.3605917	0.4217165	0.2653984	0.1507667	0.5646454	0.5767785	0.5802795	0.2046685	0.4628069	0.6647082	0.6096778	0.5878568	0.3850895	0.6983682	0.3866144	0.0000711	0.3042058	0.0236501	0.0216743	0.0170121	0.6614353	0.2887976	0.1547667	0.5268232	0.3833122	0.4623336	0.0000000	0.6884050	0.3053921	0.6266889	0.1607545	0.5791213	0.0186315	0.1479481	0.1298143	0.3184365	0.7655975	0.2416659	0.3035297	0.5571707	0.0035876	0.0418268	0.7381610	0.5706995	0.6038218	0.2157442	0.1588362	0.4394114	0.5848640	0.3821655	0.5487916	0.2514758	0.2002486	0.4151696	0.0063375	0.4633565	0.3112699	0.6882213	0.1426208	0.5251065	0.5064838	0.0439076	0.1090840
850	0.3585152	0.6710482	0.0934426	0.6941267	0.5957888	0.3079069	0.1537085	0.4559418	0.2880057	0.4560040	0.7057082	0.5912902	0.8067790	0.1304239	0.5280696	0.5935812	0.2852163	0.4136905	0.4034905	0.0202597	0.0671246	0.3325277	0.6626557	0.4722191	0.2817511	0.3305586	0.2546055	0.3235255	0.8246135	0.4260578	0.7962505	0.1207896	0.2664029	0.6101340	0.4807890	0.6336604	0.1619943	0.5737321	0.4067031	0.2551127	0.1899000	0.4856643	0.6712481	0.5891464	0.1417952	0.4063775	0.6298196	0.6572300	0.5630342	0.4119878	0.4646281	0.3482131	0.0002653	0.2811624	0.0238201	0.0346407	0.0660951	0.6409427	0.2730411	0.1532068	0.4821999	0.3587248	0.5195093	0.0000447	0.6409773	0.4075109	0.6051153	0.1459309	0.6483893	0.0184990	0.1575450	0.2597182	0.3139323	0.6952096	0.3577910	0.2405852	0.6634226	0.0022064	0.1022997	0.5750112	0.8186840	0.4787594	0.1817269	0.1756174	0.4760515	0.6506814	0.3382725	0.4743624	0.3157758	0.2101184	0.4822479	0.0124606	0.3998005	0.3111159	0.6621261	0.1351449	0.5040941	0.4857399	0.0658118	0.1575867
900	0.3581951	0.6756808	0.1308921	0.5666570	0.4900487	0.2174895	0.1400178	0.4707788	0.3478883	0.4993059	0.5426880	0.5894779	0.8796522	0.2641140	0.5528727	0.6464457	0.3006584	0.4846064	0.3941226	0.0187084	0.0870802	0.4669157	0.6255842	0.5812467	0.3458265	0.2856540	0.2817911	0.3150480	0.6003298	0.3725103	0.7205496	0.1179618	0.2403444	0.4388952	0.4962709	0.5877240	0.1979338	0.3757312	0.4422921	0.2109761	0.1681354	0.6503412	0.6082261	0.6526030	0.1582072	0.3804126	0.6992143	0.5816838	0.6463345	0.4600357	0.5634509	0.4331751	0.0016361	0.2038907	0.0159669	0.0077925	0.0234645	0.9879909	0.2300886	0.1474630	0.4508503	0.3937432	0.4668181	0.0010399	0.5360678	0.4324807	0.6948967	0.1601255	0.7164902	0.0209999	0.1821545	0.1750601	0.3576401	0.6749073	0.2740525	0.3794282	0.6908432	0.0021377	0.1047592	0.7768233	0.7008054	0.6393181	0.2285108	0.1760971	0.4886447	0.6776689	0.2862232	0.4179666	0.3557140	0.2806524	0.4716879	0.0147994	0.5589917	0.3522737	0.7309818	0.1916763	0.5614875	0.4363984	0.0456553	0.0729821
950	0.3852305	0.6544360	0.1065567	0.5288898	0.5067687	0.3127018	0.1787421	0.4355077	0.3514054	0.5584598	0.6360584	0.6516837	0.6346392	0.1899150	0.5652103	0.7324576	0.2457024	0.4702257	0.3199773	0.0295795	0.1283555	0.4188294	0.6416392	0.4900222	0.4128564	0.3159971	0.3584818	0.3618282	0.7194180	0.4285856	0.6335805	0.0814138	0.3022247	0.4414336	0.5823209	0.5589548	0.2445580	0.4550467	0.3674066	0.2575199	0.1350327	0.5831705	0.5527411	0.6756321	0.2132767	0.5093008	0.7259223	0.7467702	0.5120419	0.3951560	0.4780724	0.4481566	0.0005117	0.2423631	0.0690108	0.0058832	0.0298141	0.6066662	0.1798419	0.0990737	0.6380241	0.3203402	0.4551450	0.0000000	0.6130141	0.4072192	0.6139487	0.1073076	0.8353803	0.0210990	0.2043352	0.1614050	0.3637381	0.6843124	0.2952332	0.2557588	0.6851636	0.0055562	0.1235998	0.6131649	0.5571691	0.6534049	0.2009825	0.2441491	0.5311077	0.7638974	0.3720767	0.5696963	0.3002050	0.2849758	0.4990777	0.0129073	0.4834090	0.3074214	0.7320183	0.1560943	0.5760010	0.5221458	0.0349481	0.1279014
1000	0.3488266	0.7226065	0.1177916	0.5065438	0.5756637	0.2373464	0.1792645	0.4822388	0.2920968	0.5154902	0.7400092	0.4652449	0.7443411	0.2379040	0.5537224	0.7980868	0.3859071	0.4128837	0.4057705	0.0122583	0.0724223	0.3855383	0.7763169	0.4985938	0.3837086	0.2608725	0.5063339	0.4221760	0.6009069	0.4165226	0.6356997	0.1670668	0.2963955	0.4161185	0.6248038	0.5342711	0.2689400	0.5977998	0.5115227	0.3023437	0.1299659	0.6104053	0.5379509	0.5994955	0.2306217	0.4158847	0.4959633	0.6829716	0.5148734	0.4506031	0.5404576	0.3902338	0.0000000	0.3010142	0.0522545	0.0222970	0.0184730	0.6162705	0.2835525	0.1702528	0.5632580	0.3790676	0.5257980	0.0011562	0.6273824	0.5227897	0.7528630	0.1308699	0.7741313	0.0266834	0.1198577	0.1828520	0.4508508	0.6515825	0.3725700	0.2506431	0.5820094	0.0084730	0.0954205	0.7562218	0.7159116	0.5260397	0.1817081	0.2472921	0.4238797	0.6850491	0.2917058	0.3254026	0.3363636	0.2748068	0.3945502	0.0080622	0.5767227	0.2480046	0.6464236	0.1626825	0.5530360	0.4834289	0.0595239	0.0937614
0	0.3841519	0.7666191	0.1240112	0.5615268	0.5185008	0.3482491	0.1935826	0.5149969	0.3290992	0.4358860	0.6290529	0.5464137	0.7372049	0.2051837	0.5103491	0.6943896	0.5417042	0.4051926	0.3413055	0.0189141	0.0501678	0.2976793	0.6168106	0.5889237	0.3558382	0.3400083	0.2662541	0.3841750	0.6281247	0.4103274	0.6735152	0.1086520	0.2949955	0.4812604	0.5387395	0.6115352	0.2628956	0.4145138	0.4885499	0.1416231	0.2127036	0.6660283	0.5516091	0.5892587	0.2140918	0.5090131	0.7357456	0.6550234	0.5309576	0.4749787	0.5956502	0.4481128	0.0000898	0.2135925	0.0438780	0.0051880	0.0344172	0.7194981	0.2743600	0.1818784	0.4632038	0.4738637	0.4040402	0.0000351	0.5439463	0.4146007	0.6596661	0.1364962	0.6673598	0.0245539	0.1858605	0.1982296	0.4569096	0.6358245	0.3134483	0.3032757	0.5827399	0.0051832	0.0737770	0.6936148	0.6692767	0.4581202	0.2513785	0.1259137	0.5335255	0.7324701	0.2758779	0.5908847	0.2993749	0.2855683	0.3452036	0.0201860	0.4383314	0.4016411	0.7578654	0.1684166	0.5271812	0.5680375	0.0498785	0.1151148
50	0.3426060	0.6397319	0.0973316	0.4157047	0.5337023	0.2718381	0.2671358	0.3880130	0.3240288	0.4512961	0.7202531	0.5693004	0.6309479	0.2559816	0.4838442	0.5974334	0.5119061	0.4193065	0.3497628	0.0233529	0.0329372	0.2872189	0.7985474	0.4074084	0.1843530	0.4794485	0.2883555	0.3203891	0.7092826	0.4662323	0.7104772	0.1082377	0.3438618	0.5886887	0.5145251	0.6607685	0.3209473	0.5879564	0.1249603	0.3107045	0.3069792	0.7283049	0.6371890	0.5641701	0.1266947	0.5068496	0.8209807	0.7298699	0.5141277	0.5125113	0.5936409	0.4075513	0.0003618	0.3572207	0.0314600	0.0105801	0.0272251	0.8143152	0.2516624	0.1817075	0.5337230	0.2705242	0.5871286	0.1401807	0.6181466	0.4062075	0.6821834	0.1083600	0.6816939	0.0446575	0.1651294	0.2338736	0.5310480	0.6478736	0.1378494	0.2651427	0.4511051	0.0787486	0.0849738	0.5655701	0.6112343	0.6163772	0.1572598	0.1790535	0.4608103	0.4814517	0.3077118	0.4276590	0.3404741	0.3953188	0.3093243	0.0256702	0.4071510	0.3328828	0.6326462	0.1192169	0.5221352	0.3812399	0.1890484	0.1490120
100	0.3426039	0.7481494	0.0765216	0.3415899	0.6172243	0.2590251	0.3832076	0.3692487	0.3333311	0.4890224	0.5993556	0.5505000	0.6121826	0.1706907	0.5802358	0.7488811	0.6132343	0.5040708	0.3400950	0.0167473	0.0363767	0.3133539	0.6375852	0.3558231	0.1980292	0.4484567	0.2226923	0.3040318	0.7136838	0.3490963	0.6476511	0.1159435	0.2712459	0.5508992	0.6859573	0.5369364	0.5008039	0.6562081	0.0219460	0.1961894	0.3572331	0.7299171	0.6227807	0.7018552	0.1670502	0.4322942	0.4963187	0.7517282	0.5861618	0.4486699	0.6091313	0.4232801	0.0001038	0.4252606	0.0930396	0.0168848	0.0147658	0.6707438	0.2998839	0.1334117	0.4996219	0.2938685	0.5052789	0.0919062	0.6792866	0.3553780	0.6916161	0.2501432	0.6286840	0.0123421	0.1401008	0.2238237	0.3101198	0.7060693	0.1559758	0.1993768	0.5995567	0.0751695	0.0951807	0.4033542	0.6318111	0.4855932	0.1580420	0.0685670	0.5300286	0.5459125	0.3183770	0.5145931	0.1839004	0.3929694	0.3855415	0.0570896	0.5286772	0.2822126	0.6322995	0.1980177	0.5572091	0.1535625	0.2278286	0.1204772
150	0.4097785	0.5697136	0.0876357	0.4260302	0.6124153	0.3385774	0.2695105	0.2882181	0.3706106	0.6351978	0.6403133	0.6961332	0.6725102	0.1806835	0.6486586	0.6103871	0.5883517	0.4911020	0.3045846	0.0116461	0.0064807	0.3911401	0.6997616	0.2733423	0.1845091	0.5049752	0.2342080	0.2498790	0.7190691	0.4469808	0.7180639	0.1536358	0.2858182	0.4994770	0.7039397	0.5198745	0.5009118	0.6862353	0.0986072	0.2204018	0.4683106	0.6817640	0.5990706	0.7310225	0.0940104	0.4633554	0.6720201	0.6537114	0.4477640	0.4679534	0.5926084	0.4338151	0.0013944	0.3989409	0.0169869	0.0188222	0.0205643	0.6609957	0.3306716	0.1446750	0.5067253	0.3873131	0.4457570	0.0628594	0.6024403	0.3308832	0.7523229	0.2936009	0.6933459	0.0253921	0.1493574	0.3122466	0.3185953	0.6177055	0.1904792	0.2653423	0.6376522	0.0766341	0.1079335	0.4114475	0.5317725	0.4791864	0.1694418	0.0959270	0.4918266	0.4019626	0.2961459	0.4364346	0.1176401	0.2494270	0.4307459	0.1015794	0.5528668	0.5208637	0.6284240	0.0894787	0.5315520	0.1843677	0.2757061	0.1278579
200	0.3911645	0.7805322	0.1402435	0.5054433	0.4933374	0.3745803	0.2863414	0.2691214	0.3569606	0.5243885	0.6671025	0.5953629	0.7376336	0.1201140	0.6349305	0.7372322	0.4989030	0.4434684	0.3609985	0.0163700	0.0250777	0.3641179	0.6802475	0.2597081	0.1937348	0.4695482	0.2362540	0.3374343	0.6136209	0.4652668	0.6267221	0.0914624	0.1983998	0.5617424	0.6953735	0.5563991	0.4891680	0.6737215	0.0573286	0.1207728	0.3344436	0.6128093	0.6225612	0.6541181	0.0942111	0.4207116	0.5790643	0.7320031	0.4885804	0.5040117	0.5957204	0.4692094	0.0006865	0.3915911	0.0158510	0.0110394	0.0102644	0.5966538	0.2552684	0.1132977	0.4726967	0.2651631	0.5042563	0.0781604	0.5985743	0.3892080	0.7010064	0.2312793	0.6013081	0.0196614	0.1670477	0.1881457	0.3583310	0.6092130	0.1275828	0.2735730	0.5357101	0.1046920	0.1748458	0.3585390	0.7044966	0.4433640	0.1859478	0.0415248	0.5398695	0.4221942	0.2504033	0.3151529	0.1267052	0.2076205	0.4267425	0.0446177	0.4669632	0.3453898	0.6585770	0.1091592	0.4644969	0.1597059	0.3062408	0.1748196
250	0.3582268	0.8324516	0.0781573	0.3060769	0.6711251	0.2752265	0.3546216	0.2748980	0.3860729	0.5263088	0.6057280	0.5128779	0.7317718	0.1124095	0.5575733	0.6739598	0.5465175	0.4729015	0.3261288	0.0262303	0.0422473	0.4001975	0.7156721	0.1615807	0.1929192	0.5054101	0.1809131	0.3793845	0.6948342	0.3514630	0.8500841	0.0657248	0.2111943	0.5939671	0.7128417	0.4900477	0.4580252	0.6438647	0.1133017	0.1435611	0.2991508	0.6101773	0.6691047	0.6713134	0.0752908	0.4725661	0.6765258	0.6730904	0.5737524	0.3881029	0.4681780	0.4595748	0.0016202	0.4628305	0.0140416	0.0243107	0.0184247	0.6791090	0.2230902	0.0963265	0.4208479	0.3340687	0.5423913	0.0619594	0.6140185	0.2946478	0.6138897	0.1872608	0.6989008	0.0073415	0.1171876	0.2534885	0.3324909	0.6374419	0.1617917	0.2927285	0.6430639	0.1109759	0.1065820	0.3920469	0.6976061	0.5172431	0.2187849	0.0443592	0.4820899	0.3677906	0.2190978	0.2371544	0.1448053	0.2771801	0.3299370	0.0902603	0.3888093	0.3963430	0.5499182	0.1752227	0.4367856	0.1897080	0.2924720	0.1548784
300	0.4097215	0.7578232	0.0971571	0.5182483	0.6656341	0.1855488	0.2993657	0.2685133	0.2980059	0.5855120	0.7203694	0.7352376	0.6853211	0.1211300	0.5407202	0.6780289	0.5304664	0.4423295	0.3781443	0.0146903	0.0239386	0.3523390	0.5634668	0.2470336	0.1762112	0.6236970	0.2375846	0.2967038	0.7180068	0.5133384	0.7583675	0.1138261	0.2057487	0.5859633	0.6533972	0.5020620	0.3916100	0.7177507	0.1373076	0.1840797	0.4598515	0.7092258	0.5418041	0.7427292	0.1322708	0.5352917	0.6005071	0.6183902	0.4773698	0.4774560	0.6366821	0.4120200	0.0003364	0.5342997	0.0094544	0.0297658	0.0124715	0.7880494	0.1652969	0.1345153	0.4719337	0.4571208	0.5274499	0.1042245	0.5853612	0.3284095	0.6652923	0.2563710	0.5903648	0.0125315	0.0933075	0.3238440	0.3276559	0.6656051	0.1222938	0.2840480	0.7121731	0.1028240	0.1715916	0.4442777	0.6827201	0.4938545	0.2149405	0.0257415	0.5279818	0.4329448	0.2081705	0.3139140	0.1036776	0.3189285	0.4178544	0.0775490	0.4336358	0.3883826	0.6946289	0.1525660	0.7415124	0.1180464	0.2479493	0.1596643
350	0.4279554	0.7397836	0.0477214	0.4049228	0.7158171	0.3827553	0.3253422	0.2723675	0.2700623	0.6054188	0.7606226	0.7384415	0.8657738	0.0886022	0.4436696	0.6487227	0.6188860	0.3402325	0.3639309	0.0179880	0.0618941	0.4843809	0.6443553	0.2013446	0.1562765	0.6349783	0.1956203	0.3081339	0.7489652	0.3440353	0.6589871	0.1718400	0.3229295	0.6816056	0.8026589	0.5208445	0.4637144	0.7115314	0.0527235	0.1612461	0.2959096	0.5898220	0.5416114	0.6837899	0.1116287	0.4127687	0.6624251	0.6143022	0.5656008	0.5117896	0.5450729	0.4497093	0.0004974	0.3358245	0.0039724	0.0559472	0.0197878	0.8533284	0.2587177	0.1291990	0.4551826	0.3554138	0.5786878	0.0808585	0.6576301	0.4438984	0.7422352	0.1865311	0.5980394	0.0235157	0.1179893	0.3137584	0.4040275	0.7117826	0.0899562	0.3087656	0.6653516	0.0836752	0.1857115	0.3870088	0.6260989	0.4504257	0.2581798	0.0452393	0.5145212	0.3939055	0.1778648	0.3388187	0.1086915	0.2432743	0.3399420	0.0741674	0.5256640	0.3521630	0.8153232	0.1340981	0.6035736	0.1190660	0.2231292	0.1749431
400	0.4947718	0.6934792	0.1030426	0.4613614	0.7637988	0.2563603	0.3807457	0.2369935	0.3254394	0.5071088	0.5709123	0.5930666	0.5887698	0.0928892	0.3838758	0.6001273	0.6071486	0.3745180	0.3211284	0.0205418	0.0527754	0.3843063	0.7921529	0.2030625	0.1586713	0.4661609	0.2198902	0.2592541	0.7800316	0.3942589	0.6710708	0.0904353	0.1966065	0.5918092	0.8237578	0.5697853	0.5944786	0.5936883	0.0653416	0.1549046	0.4495104	0.7030039	0.6098362	0.6711377	0.0905173	0.4383577	0.6893566	0.7664463	0.5000875	0.4351517	0.4834997	0.3383321	0.0006912	0.4546425	0.0037407	0.0359468	0.0561544	0.7422490	0.3731102	0.1126129	0.4312809	0.4460356	0.5673716	0.0743208	0.6447597	0.4676495	0.6309877	0.2904680	0.5901130	0.0549144	0.1430354	0.3740412	0.2850610	0.6813500	0.0861104	0.1643671	0.6100482	0.1031421	0.1732108	0.3143591	0.6238604	0.5296930	0.2212143	0.0451035	0.4479109	0.3971400	0.2446325	0.4934410	0.1338193	0.3854815	0.4457912	0.0645063	0.5168847	0.2577154	0.5920222	0.0557013	0.5617396	0.1043824	0.2641478	0.1922524
450	0.3898409	0.7429723	0.1048447	0.3601663	0.6368269	0.2764542	0.2861638	0.3251062	0.3185458	0.5751769	0.6468802	0.5396452	0.6333336	0.1713488	0.4390005	0.8467387	0.5793140	0.4021001	0.3764294	0.0159888	0.0430077	0.3899945	0.6081162	0.2133332	0.1261776	0.4914104	0.2422578	0.2821382	0.6200775	0.4587056	0.6802133	0.0676979	0.1761843	0.5443968	0.6846873	0.4916958	0.4229208	0.6537128	0.0892673	0.1106821	0.4374144	0.6839672	0.4197436	0.7204918	0.0858073	0.4154077	0.6634043	0.6319843	0.5006539	0.3791824	0.5924661	0.3788695	0.0002961	0.4395022	0.0082477	0.0884593	0.0132672	0.6972970	0.2434512	0.1315920	0.5230285	0.4231643	0.6156161	0.0895056	0.6253139	0.4297997	0.6094796	0.1699967	0.6909334	0.0250119	0.1419738	0.2587133	0.3799892	0.7166309	0.1262846	0.2572764	0.5631859	0.0623839	0.2710710	0.3995935	0.4890790	0.4674960	0.2413026	0.0366953	0.4433985	0.5029532	0.2811155	0.6738861	0.1021359	0.3549937	0.3672265	0.0680267	0.6026525	0.2996996	0.7120213	0.1062713	0.5534287	0.1203856	0.2643023	0.2023211
