"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
50	0.6595514	0.3763365	0.0944656	0.8426375	0.4803719	0.4510785	0.0249249	0.2005454	0.9981039	0.0468793	0.3735037	0.7874772	0.0118104	0.9999966	0.0240639	0.6332591	0.9431032	0.1363414	0.1236911	0.5250158	0.6781888	0.0435342	0.0605921	0.5213825	0.9835624	0.4164146	0.6665342	0.5393982	0.9764424	0.6805001	0.6391407	0.1168062	0.3060537	0.0765370	0.7215851	0.1752226	0.9514683	0.4723656	0.1604162	0.8914204	0.2558187	0.5306089	0.5886370	0.2903711	0.3983710	0.4551885	0.6397072	0.8886662	0.5772236	0.1893691	0.5414557	0.0400963	0.8977593	0.9974965	0.4037578	0.3027413	0.0628016	0.4675087	0.6640016	0.2829340	0.3499519	0.5731198	0.1703048	0.1586463	0.2179114	0.5305186	0.9999799	0.9293416	0.9939877	0.6939531	0.7114638	0.1211238	0.2637291	0.3149276	0.6834980	0.8698816	0.5212711	0.5353247	0.7810818	0.8683632	0.5497443	0.4707601	0.3064203	0.5720799	0.3489890	0.2554701	0.5793239	0.5151221	0.6383424	0.4490507	0.6773039	0.3987320	0.3191071	0.9555122	0.8202629	0.4923149	0.6213960	0.3242572	0.7908635	0.3515243
100	0.8450176	0.2619484	0.1102026	0.8719102	0.5200835	0.4335389	0.0249451	0.0934977	0.9980993	0.0472440	0.3638813	0.7876998	0.0098511	0.9999964	0.0262735	0.6884721	0.9499399	0.1671378	0.1121699	0.4351150	0.8274061	0.0410233	0.0518447	0.5410204	0.8287552	0.7787089	0.6015681	0.5391868	0.9827294	0.6796254	0.6307015	0.0775900	0.1261814	0.0679364	0.8463265	0.1752285	0.9512846	0.4755471	0.1895548	0.8968387	0.2121636	0.3300874	0.4422165	0.2668392	0.3260169	0.4153912	0.6408734	0.8544356	0.5838053	0.1943912	0.5399104	0.0369406	0.9419777	0.9951623	0.3821402	0.3487187	0.0730214	0.4523035	0.7356047	0.3338030	0.3661836	0.6169495	0.3083117	0.1515092	0.2303175	0.5297061	0.9999807	0.9773844	0.9915612	0.5855505	0.7115768	0.0861641	0.2445805	0.3180630	0.7754802	0.9673922	0.4919831	0.5403362	0.8287114	0.8463836	0.5470522	0.4705565	0.2955930	0.5804096	0.3487886	0.2713574	0.6243225	0.3442107	0.6365317	0.5985110	0.6478897	0.4292742	0.3531706	0.9725501	0.8334273	0.4767031	0.6264132	0.4342689	0.8836876	0.3390432
150	0.8976603	0.2312328	0.1149345	0.8988025	0.5295202	0.3511650	0.0250286	0.0547793	0.9980795	0.0479463	0.3537344	0.7878022	0.0092281	0.9999953	0.0306561	0.7441898	0.9561358	0.2060903	0.0791258	0.3236890	0.8603255	0.0385052	0.0467351	0.5569976	0.7726933	0.9177797	0.4066589	0.5391292	0.9845871	0.6773696	0.6211661	0.0513048	0.0795580	0.0656365	0.9185299	0.1752799	0.9504670	0.4827958	0.2214720	0.9081350	0.1322046	0.1728375	0.3895447	0.2341638	0.3038199	0.3719641	0.6077378	0.8439112	0.6034100	0.1947560	0.5396065	0.0736480	0.9561899	0.9875260	0.3817747	0.3830419	0.1071393	0.4517494	0.7620839	0.3172709	0.3824368	0.5844574	0.4326824	0.1451371	0.2352148	0.5186603	0.9999819	0.9934411	0.9905220	0.4896563	0.7184974	0.0680979	0.2212497	0.3296399	0.8285284	0.9918163	0.4472000	0.5484501	0.9171852	0.8073656	0.5430246	0.4698814	0.2909809	0.5931848	0.3497586	0.2983002	0.6802334	0.2340026	0.6367391	0.7815118	0.6089067	0.4340838	0.3632010	0.9922672	0.8606683	0.4547839	0.6416259	0.4716682	0.9051216	0.3129474
200	0.9126032	0.2344899	0.1163427	0.9158898	0.5300330	0.2219684	0.0251919	0.0407755	0.9980380	0.0488359	0.3452717	0.7878361	0.0090301	0.9999929	0.0338707	0.7802063	0.9590381	0.2070214	0.0408501	0.2713069	0.8675774	0.0374793	0.0429768	0.5683957	0.8023575	0.9593550	0.2822552	0.5394002	0.9850842	0.6742242	0.6128161	0.0319196	0.0674730	0.1121102	0.9478767	0.1754645	0.9485328	0.4929969	0.2450420	0.9163267	0.0754039	0.0957819	0.3713955	0.2075175	0.2970872	0.3532489	0.5386791	0.8406753	0.6330568	0.1858637	0.5402838	0.2867161	0.9604421	0.9723354	0.3699051	0.4177113	0.1590831	0.4620616	0.7720084	0.2198133	0.3902681	0.5452088	0.5115294	0.1359406	0.2418508	0.5060323	0.9999831	0.9981742	0.9911626	0.4373323	0.7251263	0.0652590	0.1739387	0.4056224	0.8536277	0.9979035	0.4121888	0.5498997	0.9592425	0.7795836	0.5362545	0.4689026	0.2871016	0.6069268	0.3505130	0.3309834	0.6914442	0.1665235	0.6374550	0.8806692	0.5891695	0.4222369	0.3640231	0.9985484	0.8851782	0.4140830	0.6599715	0.4840477	0.8872006	0.2851103
250	0.9168454	0.2440010	0.1167572	0.9250035	0.5265460	0.1403351	0.0254152	0.0357113	0.9979780	0.0497072	0.3398293	0.7878434	0.0089672	0.9999903	0.0327850	0.7979406	0.9623059	0.1765303	0.0233029	0.2498758	0.8691758	0.0411392	0.0404083	0.5758825	0.8363986	0.9722058	0.2292783	0.5397910	0.9851469	0.6709319	0.6064368	0.0237796	0.0643387	0.2547041	0.9603796	0.1758762	0.9454119	0.5033034	0.2590015	0.9195929	0.0514384	0.0639533	0.3654800	0.1917425	0.2951323	0.3536505	0.4840511	0.8396804	0.6626930	0.1748272	0.5409298	0.4786031	0.9619174	0.9656997	0.3518085	0.4498840	0.2002849	0.4639848	0.7758203	0.1311430	0.3716959	0.5212126	0.5556974	0.1355779	0.2495394	0.4996588	0.9999839	0.9995022	0.9921652	0.4095357	0.7293724	0.0710420	0.1728504	0.4825784	0.8661129	0.9993606	0.3891049	0.5461187	0.9740031	0.7696130	0.5406753	0.4679983	0.2845567	0.6176131	0.3502173	0.3617502	0.5918213	0.1074954	0.6346191	0.9189292	0.5793014	0.4076215	0.3668500	0.9996329	0.9005510	0.3835381	0.6740956	0.4880241	0.8670401	0.2638997
300	0.9180494	0.2484022	0.1168776	0.9294005	0.5218062	0.1097981	0.0256541	0.0338808	0.9979108	0.0503592	0.3373293	0.7878403	0.0089472	0.9999900	0.0295311	0.8045651	0.9668901	0.1442116	0.0173362	0.2363393	0.8695519	0.0484892	0.0387075	0.5819453	0.8583676	0.9767403	0.2088393	0.5401783	0.9850690	0.6680390	0.6022364	0.0264338	0.0634658	0.3754077	0.9666388	0.1765424	0.9415815	0.5115680	0.2662003	0.9200189	0.0435668	0.0516213	0.3636824	0.1843566	0.2945841	0.3617445	0.4676239	0.8393746	0.6847712	0.1687546	0.5414272	0.5988412	0.9636763	0.9704738	0.3274389	0.4745471	0.2213392	0.4503237	0.7773092	0.0849030	0.3546841	0.5047448	0.5793579	0.1440024	0.2559145	0.4991970	0.9999842	0.9998645	0.9928245	0.3893095	0.7316558	0.0799069	0.2225209	0.5150020	0.8720999	0.9996453	0.3751151	0.5412678	0.9793312	0.7707579	0.5599802	0.4673223	0.2831439	0.6244937	0.3495147	0.3853569	0.4938293	0.0488271	0.6290350	0.9323297	0.5757106	0.3984487	0.3727778	0.9998832	0.9092652	0.3705619	0.6829216	0.4893324	0.8557583	0.2505330
350	0.9183904	0.2473120	0.1169121	0.9313884	0.5177569	0.1003470	0.0258575	0.0332201	0.9978509	0.0507136	0.3367346	0.7878334	0.0089409	0.9999917	0.0271142	0.8064372	0.9703281	0.1233350	0.0151782	0.2258583	0.8696879	0.0548050	0.0374303	0.5875996	0.8704562	0.9786073	0.2012006	0.5404926	0.9849547	0.6658232	0.5998712	0.0390458	0.0629121	0.4249801	0.9701822	0.1773908	0.9377587	0.5172115	0.2695557	0.9182356	0.0412350	0.0469937	0.3631966	0.1817031	0.2944272	0.3681768	0.4704631	0.8392805	0.6978196	0.1664319	0.5418659	0.6820562	0.9661562	0.9752850	0.3029919	0.4881033	0.2288729	0.4298151	0.7778945	0.0638855	0.3565320	0.4930413	0.5919446	0.1556198	0.2605071	0.5021997	0.9999844	0.9999608	0.9930685	0.3739375	0.7327613	0.0891729	0.2790328	0.5247540	0.8740823	0.9996401	0.3677315	0.5363835	0.9815114	0.7753732	0.5794835	0.4668792	0.2822471	0.6284606	0.3489105	0.4016287	0.4583441	0.0204957	0.6234788	0.9369839	0.5755972	0.3956860	0.3769328	0.9999442	0.9142162	0.3657997	0.6882301	0.4898475	0.8503216	0.2430512
400	0.9184867	0.2443436	0.1169217	0.9322471	0.5152000	0.0975452	0.0259946	0.0329824	0.9978080	0.0508365	0.3369075	0.7878261	0.0089388	0.9999935	0.0258216	0.8072706	0.9720993	0.1124202	0.0146025	0.2187115	0.8697792	0.0578675	0.0363804	0.5919953	0.8766648	0.9794427	0.1983937	0.5407030	0.9848458	0.6643365	0.5990331	0.0571769	0.0622906	0.4415312	0.9722368	0.1782866	0.9345086	0.5206456	0.2709524	0.9151731	0.0405628	0.0453040	0.3630888	0.1811955	0.2943756	0.3706657	0.4754158	0.8392516	0.7040524	0.1656652	0.5420635	0.7253466	0.9683243	0.9779918	0.2864055	0.4937010	0.2305484	0.4120274	0.7781248	0.0547666	0.3816503	0.4856060	0.5988590	0.1667013	0.2637420	0.5059561	0.9999845	0.9999768	0.9930844	0.3644081	0.7332577	0.0975608	0.3174194	0.5264183	0.8742253	0.9995677	0.3645490	0.5322512	0.9824754	0.7794892	0.5916659	0.4666263	0.2813673	0.6306001	0.3485139	0.4124907	0.4475153	0.0099537	0.6197811	0.9386025	0.5766979	0.3964906	0.3786006	0.9999591	0.9170736	0.3640362	0.6915599	0.4901058	0.8477873	0.2391899
450	0.9185136	0.2420418	0.1169244	0.9326061	0.5139996	0.0967064	0.0260666	0.0328974	0.9977834	0.0508449	0.3371798	0.7878201	0.0089381	0.9999947	0.0252052	0.8082179	0.9729011	0.1076613	0.0150834	0.2144698	0.8698403	0.0586211	0.0355938	0.5945650	0.8797389	0.9798188	0.1973788	0.5408172	0.9847593	0.6635247	0.5994077	0.0740627	0.0618041	0.4471770	0.9733481	0.1791006	0.9320725	0.5225521	0.2714154	0.9121359	0.0403658	0.0447056	0.3630708	0.1814401	0.2943544	0.3708207	0.4783544	0.8392427	0.7063348	0.1654343	0.5418119	0.7443084	0.9694752	0.9795721	0.2774230	0.4959737	0.2307173	0.4001936	0.7782152	0.0509857	0.4198433	0.4814833	0.6028919	0.1751268	0.2659039	0.5087855	0.9999846	0.9999339	0.9930439	0.3592060	0.7334682	0.1041110	0.3377608	0.5258098	0.8739517	0.9994891	0.3634986	0.5296042	0.9828982	0.7821014	0.5978235	0.4665020	0.2803160	0.6317061	0.3482827	0.4194626	0.4438836	0.0062467	0.6180640	0.9391125	0.5776789	0.3981058	0.3790110	0.9999628	0.9187057	0.3633628	0.6937279	0.4902418	0.8466085	0.2373126
500	0.9185211	0.2409624	0.1169251	0.9327525	0.5136303	0.0964480	0.0260943	0.0328672	0.9977724	0.0508227	0.3373372	0.7878161	0.0089379	0.9999954	0.0249255	0.8091803	0.9732711	0.1065648	0.0161546	0.2122162	0.8698691	0.0584630	0.0351114	0.5955388	0.8812273	0.9799834	0.1970183	0.5408656	0.9847006	0.6632756	0.6004522	0.0858078	0.0615235	0.4492520	0.9738632	0.1797546	0.9304231	0.5235205	0.2714730	0.9099733	0.0403056	0.0445005	0.3630656	0.1818234	0.2943445	0.3702741	0.4796612	0.8392400	0.7067720	0.1653737	0.5412283	0.7520856	0.9696885	0.9809572	0.2725211	0.4972783	0.2309388	0.3936078	0.7782507	0.0495480	0.4512217	0.4794877	0.6053530	0.1805622	0.2671826	0.5103477	0.9999847	0.9997978	0.9930196	0.3565111	0.7335540	0.1085240	0.3473451	0.5249550	0.8737197	0.9994249	0.3632593	0.5283887	0.9830680	0.7834661	0.6006196	0.4664505	0.2791717	0.6322608	0.3481561	0.4235033	0.4425104	0.0049551	0.6175793	0.9391832	0.5781628	0.3992602	0.3790132	0.9999629	0.9196081	0.3631159	0.6951461	0.4903030	0.8460540	0.2364409
550	0.2651036	0.5430738	0.0651360	0.9222303	0.3550475	0.0963969	0.0260992	0.3289180	0.9977692	0.0507340	0.3409505	0.7877876	0.0150998	0.9999958	0.0245845	0.7934259	0.9724880	0.1663010	0.0244589	0.2833323	0.1948419	0.0608774	0.0708835	0.5920486	0.9044989	0.9680511	0.2821576	0.5409445	0.9625607	0.6635310	0.6056743	0.2269698	0.7339214	0.4759886	0.9528658	0.1802290	0.9294113	0.5231663	0.2543620	0.9097391	0.0403039	0.0835771	0.7652046	0.2052758	0.5321269	0.3812921	0.4236920	0.9505730	0.7034201	0.1653379	0.5407595	0.7503711	0.8470084	0.9867506	0.2781854	0.3241825	0.2194459	0.3993545	0.5962304	0.0497991	0.4801294	0.3775809	0.5245853	0.2630198	0.2099935	0.5113464	0.9999841	0.9880640	0.9937627	0.2090422	0.7304336	0.1199089	0.4838307	0.5088236	0.8731614	0.5947158	0.3400069	0.5215944	0.9828696	0.7932672	0.5977376	0.4672597	0.3348807	0.6252464	0.3480875	0.4196363	0.3758237	0.1378189	0.6054394	0.8324288	0.5785286	0.3351509	0.3725145	0.9985630	0.9199529	0.4746237	0.6966575	0.1696241	0.3903664	0.2369339
600	0.0796381	0.6599508	0.0493629	0.8929961	0.3108400	0.0971187	0.0260617	0.4359992	0.9977766	0.0500854	0.3519078	0.7876684	0.0170590	0.9999960	0.0244315	0.7477389	0.9684492	0.1794626	0.0500157	0.4344945	0.0462264	0.0672799	0.0773131	0.5782823	0.9587500	0.8576621	0.5354146	0.5412653	0.9559482	0.6650122	0.6147982	0.2317801	0.9051420	0.3554574	0.8680700	0.1805312	0.9292689	0.5163885	0.2152865	0.9071733	0.0410613	0.2438845	0.9116387	0.2555827	0.6041178	0.4215363	0.4445142	0.9848032	0.6750691	0.1631073	0.5427180	0.5461752	0.8103770	0.9940380	0.3177491	0.2713376	0.1796348	0.4215321	0.5296112	0.0544220	0.4717822	0.3771871	0.4160073	0.2366388	0.1795138	0.5156589	0.9999830	0.9276872	0.9952728	0.2540156	0.7230955	0.1412123	0.6654769	0.4787882	0.8551919	0.4964862	0.3488514	0.5018821	0.9815652	0.8305300	0.5867115	0.4683191	0.3460458	0.6078594	0.3479450	0.3891129	0.2910649	0.3315475	0.5921987	0.5816952	0.5820777	0.3084533	0.3402934	0.9809247	0.9171418	0.5118283	0.6985496	0.0601361	0.2070960	0.2470054
650	0.0269954	0.7129706	0.0446566	0.8661370	0.3028106	0.1010204	0.0259069	0.4747268	0.9978135	0.0489822	0.3631365	0.7875125	0.0176820	0.9999962	0.0242612	0.7026550	0.9625905	0.1823084	0.0858219	0.4961945	0.0140430	0.0674783	0.0806188	0.5652606	0.9853233	0.5699349	0.6318446	0.5411552	0.9540912	0.6675721	0.6210304	0.2229087	0.9694373	0.1368746	0.7726486	0.1805885	0.9310089	0.5041183	0.1847618	0.8917869	0.0503039	0.4119507	0.9638335	0.2884363	0.6255772	0.4469834	0.5059950	0.9953276	0.6310558	0.1594438	0.5435511	0.3119781	0.8072038	0.9973815	0.4535665	0.2426777	0.1279829	0.4450502	0.5052912	0.0708670	0.4284103	0.4024578	0.3135058	0.1872960	0.1616518	0.5246216	0.9999816	0.8829130	0.9959199	0.3753440	0.7184664	0.1738991	0.6747802	0.4541046	0.8029697	0.4762505	0.3746773	0.4746653	0.9744454	0.8611857	0.5795435	0.4689279	0.3503422	0.5921711	0.3479118	0.3517000	0.2921092	0.4975797	0.5979060	0.4665907	0.5921818	0.3099594	0.2943100	0.9430925	0.9046459	0.5262458	0.6918157	0.0225095	0.1485720	0.2698964
700	0.0120530	0.7365514	0.0432858	0.8490428	0.3067208	0.1098666	0.0256515	0.4887227	0.9978804	0.0480175	0.3709739	0.7874007	0.0178800	0.9999963	0.0240368	0.6704794	0.9567603	0.1837551	0.1067852	0.5169363	0.0068885	0.0611143	0.0835913	0.5553803	0.9948736	0.3724544	0.6578798	0.5406894	0.9537468	0.6701275	0.6248183	0.2227078	0.9918702	0.0870665	0.7105477	0.1802443	0.9347027	0.4924097	0.1670284	0.8561636	0.0842521	0.5147671	0.9815903	0.3021905	0.6321346	0.4391990	0.5540292	0.9985634	0.5969362	0.1568101	0.5434028	0.1613837	0.8114532	0.9984211	0.5346157	0.2144143	0.0908483	0.4615106	0.4952907	0.1061321	0.3817212	0.4296276	0.2436395	0.1703530	0.1562366	0.5318397	0.9999806	0.8704012	0.9958504	0.4785878	0.7169330	0.1915212	0.5815436	0.4179079	0.7412791	0.4747596	0.4095344	0.4572067	0.9479448	0.8741989	0.5751550	0.4694217	0.3534221	0.5810963	0.3481560	0.3245517	0.3854125	0.6528067	0.6100569	0.4303202	0.6032917	0.3215328	0.2656360	0.9213929	0.8834746	0.5380376	0.6748677	0.0095352	0.1475069	0.2966559
750	0.0078114	0.7534022	0.0428973	0.8399008	0.3156545	0.1290416	0.0253904	0.4937652	0.9979541	0.0473933	0.3753201	0.7873457	0.0179430	0.9999964	0.0239049	0.6497859	0.9518847	0.1857796	0.1161799	0.5239196	0.0046210	0.0542744	0.0862415	0.5466759	0.9982125	0.3071173	0.6647579	0.5402125	0.9538739	0.6721601	0.6277185	0.2282707	0.9978828	0.0787804	0.6798929	0.1794874	0.9391395	0.4839537	0.1574425	0.8205918	0.1372908	0.5651854	0.9872129	0.3053094	0.6346467	0.4283826	0.5802117	0.9995583	0.5785066	0.1560073	0.5428531	0.0874856	0.8060679	0.9983905	0.5301812	0.1897633	0.0729990	0.4698385	0.4893746	0.1421162	0.3436340	0.4462508	0.1984855	0.1664761	0.1564863	0.5337017	0.9999801	0.8655802	0.9956228	0.5392561	0.7163880	0.1882992	0.4870493	0.3786290	0.6945471	0.4768019	0.4440121	0.4612446	0.8987644	0.8763699	0.5686194	0.4698636	0.3547751	0.5745209	0.3485141	0.3067087	0.4899801	0.7918306	0.6214584	0.4207114	0.6140516	0.3284034	0.2592020	0.9350267	0.8612624	0.5504907	0.6560572	0.0050563	0.1738910	0.3191686
800	0.0066072	0.7658173	0.0427908	0.8354795	0.3247155	0.1782413	0.0251877	0.4955668	0.9980149	0.0470566	0.3771172	0.7873263	0.0179630	0.9999965	0.0238416	0.6359934	0.9481296	0.1879110	0.1218373	0.5262719	0.0034581	0.0495040	0.0887211	0.5384462	0.9993769	0.2896572	0.6665003	0.5398553	0.9541131	0.6737312	0.6304748	0.2346080	0.9994489	0.0776384	0.6671959	0.1785140	0.9431487	0.4785639	0.1521762	0.8142182	0.1866391	0.5872852	0.9888712	0.3041010	0.6357041	0.4268972	0.5924602	0.9998642	0.5712880	0.1567101	0.5423466	0.0583814	0.7932683	0.9980723	0.5130069	0.1718041	0.0663994	0.4735134	0.4851843	0.1673415	0.3186657	0.4527182	0.1681064	0.1656235	0.1579968	0.5323193	0.9999798	0.8573396	0.9954177	0.5693008	0.7160147	0.1747438	0.4188811	0.3517017	0.6664517	0.4787715	0.4709758	0.4795946	0.8553352	0.8750634	0.5611352	0.4702082	0.3554800	0.5710229	0.3488275	0.2940364	0.5416036	0.8640764	0.6300703	0.4188565	0.6305355	0.3295660	0.2655486	0.9479966	0.8434403	0.5622369	0.6417677	0.0035504	0.2318614	0.3344611
850	0.0062652	0.7713602	0.0427628	0.8334767	0.3304362	0.2582625	0.0250570	0.4961991	0.9980566	0.0469072	0.3775578	0.7873230	0.0179694	0.9999965	0.0238135	0.6264320	0.9452953	0.1895117	0.1254525	0.5270621	0.0027920	0.0468205	0.0911325	0.5310218	0.9997828	0.2851411	0.6668863	0.5396297	0.9543483	0.6750443	0.6331447	0.2393971	0.9998557	0.0775867	0.6627831	0.1775602	0.9462219	0.4753125	0.1495843	0.8319088	0.2207039	0.5962969	0.9893385	0.3018043	0.6361179	0.4320467	0.5977324	0.9999582	0.5699780	0.1589307	0.5420178	0.0474940	0.7797364	0.9978727	0.4989783	0.1596702	0.0638226	0.4752537	0.4819846	0.1868080	0.3055401	0.4519946	0.1460731	0.1649647	0.1590640	0.5307020	0.9999796	0.8463982	0.9952229	0.5828476	0.7157393	0.1606704	0.3699663	0.3353295	0.6515875	0.4799560	0.4882282	0.4995890	0.8319019	0.8735588	0.5553408	0.4704471	0.3567541	0.5692662	0.3490408	0.2837910	0.5584270	0.8924485	0.6353889	0.4192432	0.6456075	0.3295780	0.2750404	0.9522425	0.8316334	0.5725701	0.6330123	0.0031182	0.3191729	0.3434678
900	0.0061681	0.7707980	0.0427560	0.8326103	0.3323481	0.3354369	0.0249844	0.4964139	0.9980811	0.0468563	0.3775800	0.7873248	0.0179714	0.9999965	0.0238017	0.6203117	0.9432185	0.1904954	0.1272556	0.5273266	0.0024331	0.0455148	0.0934084	0.5248528	0.9999243	0.2839412	0.6669346	0.5395047	0.9545544	0.6762180	0.6355495	0.2423900	0.9999613	0.0776324	0.6616380	0.1767714	0.9483512	0.4734387	0.1488091	0.8531970	0.2404146	0.5997814	0.9894808	0.2997061	0.6362721	0.4375156	0.5998846	0.9999872	0.5710593	0.1636257	0.5418383	0.0434994	0.7692280	0.9978229	0.4902429	0.1516582	0.0619655	0.4761413	0.4794350	0.2048951	0.2997700	0.4488173	0.1288581	0.1642303	0.1595494	0.5301625	0.9999796	0.8360800	0.9950316	0.5885963	0.7155698	0.1506809	0.3378400	0.3251760	0.6443295	0.4804700	0.4976234	0.5141742	0.8217573	0.8725426	0.5520593	0.4705935	0.3587114	0.5684121	0.3491631	0.2750175	0.5631262	0.9022136	0.6378990	0.4202935	0.6555777	0.3312194	0.2822022	0.9529099	0.8249674	0.5804951	0.6281700	0.0030705	0.4048438	0.3482738
950	0.0061405	0.7676498	0.0427545	0.8322481	0.3320448	0.3889779	0.0249496	0.4964828	0.9980937	0.0468425	0.3776155	0.7873272	0.0179721	0.9999966	0.0237969	0.6171952	0.9418434	0.1910307	0.1278260	0.5274149	0.0022530	0.0449214	0.0954108	0.5201352	0.9999736	0.2836076	0.6669145	0.5394431	0.9547338	0.6772710	0.6375414	0.2440628	0.9999887	0.0776573	0.6615341	0.1761888	0.9497267	0.4724375	0.1490139	0.8689313	0.2506174	0.6010822	0.9895559	0.2981564	0.6363286	0.4396124	0.6007283	0.9999961	0.5727125	0.1703118	0.5417508	0.0421129	0.7624602	0.9978415	0.4857577	0.1465498	0.0602791	0.4765217	0.4776235	0.2206873	0.2975933	0.4461470	0.1148708	0.1636302	0.1597942	0.5304565	0.9999795	0.8282487	0.9948776	0.5909328	0.7154805	0.1453356	0.3180551	0.3191344	0.6409795	0.4806334	0.5021960	0.5227317	0.8177329	0.8719229	0.5506258	0.4706681	0.3608029	0.5680056	0.3492237	0.2677042	0.5645514	0.9052730	0.6386635	0.4213500	0.6614417	0.3341223	0.2857207	0.9528018	0.8216691	0.5853958	0.6254789	0.0031290	0.4687637	0.3506616
1000	0.0061326	0.7652306	0.0427542	0.8321005	0.3313521	0.4200630	0.0249346	0.4965029	0.9980996	0.0468361	0.3777136	0.7873290	0.0179723	0.9999966	0.0237949	0.6162118	0.9410931	0.1912996	0.1278946	0.5274443	0.0021668	0.0446412	0.0970319	0.5168247	0.9999908	0.2835109	0.6668914	0.5394156	0.9548910	0.6781787	0.6390702	0.2449232	0.9999958	0.0776729	0.6617078	0.1757918	0.9505635	0.4719620	0.1495478	0.8787121	0.2555184	0.6015708	0.9896273	0.2971402	0.6363496	0.4385050	0.6010442	0.9999988	0.5741836	0.1767425	0.5417114	0.0417196	0.7586037	0.9978685	0.4838498	0.1434888	0.0591666	0.4765703	0.4766476	0.2324472	0.2968918	0.4442091	0.1035413	0.1632336	0.1600299	0.5308605	0.9999795	0.8231016	0.9947925	0.5918529	0.7154378	0.1432565	0.3069394	0.3160041	0.6394981	0.4806879	0.5043034	0.5273626	0.8162239	0.8715386	0.5500229	0.4706968	0.3624670	0.5678152	0.3492496	0.2620162	0.5651363	0.9061497	0.6387036	0.4221006	0.6642409	0.3366424	0.2865960	0.9526893	0.8201556	0.5877099	0.6238701	0.0031792	0.5096842	0.3517861

0	0.0061295	0.7682351	0.0427543	0.8320039	0.3324775	0.4516876	0.0249243	0.4965074	0.9981040	0.0468338	0.3776475	0.7873310	0.0179724	0.9999966	0.0237937	0.6152287	0.9404790	0.1915302	0.1283802	0.5274590	0.0020946	0.0444500	0.1001574	0.5120849	1.0000000	0.2834709	0.6668613	0.5393958	0.9554426	0.6805682	0.6418546	0.2454549	0.9999983	0.0776776	0.6632242	0.1752227	0.9514754	0.4718086	0.1511399	0.8911504	0.2596032	0.6020238	0.9897952	0.2959667	0.6363665	0.4345637	0.6012117	1.0000000	0.5767513	0.1872656	0.5416855	0.0422032	0.7548302	0.9978814	0.4829796	0.1398839	0.0599160	0.4756996	0.4761707	0.2562156	0.2970122	0.4398531	0.0750523	0.1628324	0.1606579	0.5300038	0.9999794	0.8172283	0.9948240	0.5924793	0.7154151	0.1412642	0.3039241	0.3119469	0.6384286	0.4807047	0.5048908	0.5341175	0.8155039	0.8712016	0.5484110	0.4707217	0.3645471	0.5676626	0.3492484	0.2515956	0.5659200	0.9065529	0.6386190	0.4230175	0.6643654	0.3354845	0.2875147	0.9524991	0.8191098	0.5898140	0.6215432	0.0031709	0.5602593	0.3526765
50	0.0061295	0.7592336	0.0397291	0.8319977	0.7180319	0.8350756	0.0249258	0.5729504	0.2756568	0.0469390	0.3693608	0.7573874	0.0179724	0.9999966	0.0237866	0.5092643	0.6582113	0.1915307	0.1390674	0.5273922	0.0020700	0.0432395	0.0986778	0.4920839	1.0000000	0.2834013	0.6806117	0.7698794	0.9554378	0.6792694	0.5924625	0.2562175	0.9999983	0.0776034	0.6732337	0.1322226	0.9514798	0.4714444	0.1302116	0.8897668	0.2596031	0.6020209	0.9897159	0.2959608	0.6363595	0.5906303	0.6015371	1.0000000	0.5767522	0.1557567	0.5416655	0.0418683	0.7538924	0.9985515	0.4510824	0.1360554	0.4307232	0.2794889	0.4744779	0.3274138	0.2984370	0.4260657	0.0756341	0.1629285	0.2957233	0.6403715	0.9999797	0.8154343	0.9928298	0.6551133	0.7028101	0.3574280	0.2917577	0.3277058	0.3025858	0.4802210	0.2892260	0.7205126	0.8167526	0.8111559	0.5501249	0.4716401	0.4233865	0.9113709	0.3486281	0.2561881	0.5659365	0.6077626	0.6372736	0.4611321	0.8925299	0.2749015	0.7124704	0.9627294	0.8201853	0.6258721	0.6232078	0.0213788	0.5606965	0.3526873
