"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G71A	G95	G96	G97	G98	G99	G100
650	0.3362272	0.6009749	0.3118879	0.2116844	0.5883156	0.3907338	0.6157155	0.6404660	0.6488185	0.0047100	0.3409302	0.4292682	0.3288545	0.4863492	0.5071749	0.4221835	0.4015147	0.8331796	0.5362153	0.3160512	0.0272737	0.6787414	0.0737415	0.2590612	0.4911160	0.4083203	0.5521210	0.5714986	0.3760266	0.4101938	0.5534452	0.0578623	0.0370334	0.2279512	0.0175528	0.6808513	0.0305554	0.2836262	0.5897259	0.3688559	0.0718668	0.3034011	0.4224799	0.0299986	0.1288943	0.6902647	0.2024866	0.2434754	0.2639846	0.1990190	0.2218148	0.7770464	0.3472946	0.3251116	0.7136747	0.4094495	0.5303473	0.3615336	0.0030374	0.5214261	0.6295925	0.0000000	0.6311384	0.6814180	0.6644786	0.5837552	0.2831638	0.2856897	0.4022382	0.1837940	0.6655721	0.2781674	0.5919570	0.0579422	0.1414037	0.3508091	0.0993952	0.0011419	0.0129454	0.4146398	0.4736373	0.2772029	0.0003476	0.1429856	0.6995968	0.5936950	0.1667971	0.1639284	0.3055209	0.6626661	0.1879216	0.4534049	0.0433584	0.4106750	0.3462130	0.0649664	0.6301966	0.0133898	0.1488482	0.7511583
700	0.2270756	0.5428441	0.2671480	0.1936469	0.5352429	0.3558722	0.8672281	0.5925518	0.6814451	0.0137539	0.4853431	0.6400624	0.2647026	0.4186983	0.5289207	0.5005062	0.3581317	0.6970335	0.5286990	0.3316618	0.0566202	0.7885242	0.0941449	0.3198209	0.3460005	0.4000994	0.6709776	0.6375978	0.3279977	0.3429656	0.6940306	0.0225945	0.0574923	0.2939972	0.0068205	0.5952752	0.0641109	0.3799538	0.6417730	0.3467808	0.1392592	0.1922362	0.3380362	0.0180891	0.0833353	0.5652215	0.2908783	0.1688958	0.2479307	0.2573151	0.1643713	0.7546123	0.2843103	0.2422018	0.5627034	0.3462862	0.5462439	0.2244843	0.0048098	0.5410144	0.7020464	0.0019346	0.5769028	0.6604747	0.5826182	0.6394164	0.4219073	0.1588036	0.4364598	0.1958729	0.5601997	0.3055509	0.6157739	0.1183078	0.1305450	0.2793845	0.1646889	0.0010879	0.0198138	0.4215507	0.6039689	0.4170073	0.0047171	0.1108848	0.5631433	0.5873482	0.1216420	0.1407560	0.2054549	0.6381808	0.3071153	0.4969977	0.0891251	0.3845054	0.2968726	0.0715847	0.7430847	0.0215710	0.1722201	0.6904598
750	0.3073948	0.5153422	0.1267747	0.1574569	0.4972427	0.4626290	0.7688109	0.6858942	0.7562216	0.0067353	0.4444254	0.5749847	0.3162618	0.2890858	0.6432038	0.4482038	0.3645067	0.6885900	0.7664837	0.3490441	0.0245232	0.7643986	0.0557472	0.3909067	0.4339547	0.4857966	0.6786297	0.5452266	0.4485568	0.3059341	0.6948069	0.0256241	0.0327109	0.2546342	0.0206758	0.5833741	0.0776632	0.4491766	0.7367642	0.2124384	0.3315032	0.0704151	0.2685134	0.0361460	0.1024667	0.7217069	0.2536879	0.1942159	0.2414317	0.2601418	0.2666827	0.5879859	0.3562327	0.3051032	0.5959858	0.3556994	0.5247484	0.2222137	0.0140046	0.6019753	0.6564039	0.0403406	0.6497214	0.6649005	0.6131484	0.6220031	0.3013962	0.1104820	0.4064052	0.1346664	0.4146422	0.2726638	0.7356994	0.0975208	0.1034511	0.3222714	0.2434275	0.0001207	0.0290790	0.4003071	0.5978755	0.3942208	0.0033182	0.1371652	0.6340022	0.5550917	0.1573692	0.2316348	0.2196102	0.6906498	0.2447343	0.4727035	0.0712128	0.3712552	0.4002689	0.0258340	0.6110382	0.0437675	0.1285753	0.9036443
800	0.3083271	0.5443916	0.1447772	0.2548410	0.5068104	0.5107020	0.7430179	0.6945751	0.7071591	0.0139643	0.4488432	0.4956769	0.3785768	0.2806246	0.5996178	0.5063764	0.4825782	0.6961174	0.6579958	0.2412709	0.0315995	0.8187205	0.0379664	0.2495061	0.4812600	0.3737202	0.5775350	0.4897069	0.4826621	0.3624333	0.6526483	0.0320085	0.0681644	0.2941423	0.0235148	0.6215207	0.0553978	0.3547093	0.6259538	0.1174665	0.5949071	0.0688402	0.2921604	0.0274513	0.0829048	0.5546121	0.4248430	0.1406152	0.2069526	0.2312761	0.4078055	0.6874364	0.4007507	0.3268342	0.7571398	0.3160345	0.5217700	0.1678346	0.0115417	0.6127073	0.7123804	0.1101056	0.6869861	0.7382593	0.5679695	0.6180213	0.2577965	0.0778648	0.4830746	0.1358172	0.5020170	0.3291663	0.6502681	0.1016329	0.1592087	0.2204590	0.2945097	0.0000361	0.0077981	0.4626097	0.5541399	0.3688439	0.0019595	0.1218356	0.7228675	0.6243772	0.1907654	0.1959442	0.2077545	0.7353449	0.3205704	0.5460778	0.0451067	0.3792853	0.2499165	0.0398605	0.7787021	0.0185142	0.1788693	0.6703617
850	0.3013068	0.4971558	0.1571135	0.1971086	0.5212653	0.6843110	0.7029989	0.7225792	0.8127118	0.0105423	0.4796729	0.5891674	0.3979935	0.2895908	0.7530712	0.4545623	0.4265625	0.6361574	0.5650905	0.3831425	0.0249048	0.6522640	0.0667713	0.2514535	0.4001712	0.4013717	0.6549824	0.6919953	0.4878703	0.2912725	0.4270773	0.0359501	0.0582429	0.3338400	0.0359023	0.4721035	0.1009057	0.5078833	0.5819776	0.0683303	0.5743645	0.0285156	0.3133692	0.0481928	0.0736578	0.5500146	0.2811123	0.2221202	0.2589250	0.1761998	0.3036959	0.5719391	0.3718583	0.3258421	0.5476510	0.3075985	0.5015013	0.1822388	0.0086836	0.5885555	0.8002220	0.1362042	0.5938832	0.5256688	0.5321360	0.7577066	0.3235762	0.0326073	0.6114135	0.1942431	0.3335883	0.2609836	0.6882699	0.0937884	0.1593572	0.1701758	0.3600883	0.0009843	0.0170376	0.5278570	0.6374455	0.3680536	0.0068121	0.2059010	0.6514357	0.6040589	0.1791509	0.1818275	0.2303005	0.6253347	0.2270662	0.6072324	0.0330400	0.4448904	0.2362237	0.0332337	0.5910681	0.0584636	0.0969411	0.6450578
900	0.3124853	0.5019553	0.1927508	0.1915546	0.5699572	0.7454024	0.6129130	0.7029818	0.7792171	0.0223735	0.4252542	0.5200306	0.5149430	0.3121871	0.6292689	0.4515155	0.6119859	0.7675848	0.6258591	0.3241599	0.0252950	0.5790729	0.0610636	0.2894572	0.3803867	0.3737838	0.6357367	0.5938930	0.4405268	0.5000077	0.4789696	0.0493185	0.0359700	0.2267729	0.0059388	0.3709613	0.1149757	0.3889965	0.7440191	0.0226004	0.7442032	0.0352657	0.4752025	0.0163269	0.0382874	0.5375658	0.2669743	0.2427314	0.2593742	0.2042398	0.4114127	0.7504593	0.3933751	0.2480838	0.7265325	0.3505836	0.5762454	0.1969333	0.0049165	0.7090900	0.5984153	0.1848481	0.4885854	0.4436022	0.6636496	0.6516873	0.2739227	0.0271404	0.5325733	0.1370286	0.2848646	0.2860633	0.6536426	0.0532876	0.1726589	0.2219881	0.5364413	0.0003491	0.0348776	0.6696353	0.5494961	0.4234981	0.0013436	0.1051550	0.5894469	0.6140316	0.1807570	0.1835733	0.2706598	0.7380370	0.2793018	0.5115704	0.0246834	0.4184081	0.2508257	0.0353809	0.6346083	0.0345873	0.2145863	0.6732350
950	0.3210742	0.5080171	0.1485561	0.3071822	0.4808634	0.6253959	0.6292120	0.6943079	0.6210823	0.0232579	0.4365605	0.5471993	0.4536170	0.3174314	0.6173399	0.5179895	0.4283432	0.6309028	0.6060404	0.3679062	0.0444870	0.6636818	0.0742699	0.3438109	0.3515124	0.3198257	0.6942695	0.7086832	0.4993061	0.3494561	0.3549417	0.0325902	0.0449882	0.2655358	0.0048023	0.4609289	0.0577936	0.2914738	0.6864871	0.0133437	0.7237954	0.0525966	0.4444722	0.0016365	0.0753431	0.6771587	0.3009322	0.2438534	0.2416263	0.2569537	0.3995599	0.6649897	0.4029861	0.2547800	0.7042833	0.3341285	0.7627568	0.1569096	0.0071484	0.5711768	0.6043679	0.0830103	0.7334683	0.5795174	0.5706943	0.5988811	0.2816979	0.0673427	0.5100852	0.1056511	0.4287754	0.2963303	0.5573347	0.0844054	0.2007994	0.1639363	0.7257504	0.0043016	0.0106230	0.5704200	0.6082301	0.2970794	0.0004565	0.1239448	0.6353051	0.7229497	0.1191918	0.1499239	0.2743722	0.6722124	0.2520629	0.6436039	0.0222897	0.3788332	0.3687097	0.0371111	0.7244255	0.0088683	0.1627956	0.6819478
1000	0.3124517	0.6167980	0.2141654	0.2083139	0.5584319	0.6814306	0.6526338	0.6495396	0.7301264	0.0422470	0.5205755	0.7293891	0.4606899	0.3098541	0.6287226	0.5568265	0.4359773	0.8494908	0.6800672	0.3596487	0.0221331	0.7163407	0.0580010	0.4041272	0.3945099	0.4275182	0.5323129	0.6602344	0.4492399	0.4130276	0.2726783	0.0620365	0.0340261	0.2577983	0.0128179	0.3954103	0.0964197	0.2885113	0.5699531	0.0122394	0.5949051	0.0751533	0.5626559	0.0097896	0.0557068	0.5900120	0.3706159	0.1688046	0.3033565	0.2486865	0.3595462	0.6484548	0.4303334	0.3026634	0.7098584	0.3476229	0.6321114	0.2126028	0.0080173	0.7855501	0.6683207	0.1820529	0.5937270	0.5202460	0.4034531	0.7403505	0.2773628	0.0705748	0.5865335	0.1405657	0.3464190	0.2303319	0.5857758	0.1192137	0.1465795	0.1387386	0.6227212	0.0000000	0.0088321	0.6340799	0.7954573	0.2853398	0.0020656	0.1130034	0.5812279	0.6749260	0.2123035	0.0973749	0.2193725	0.6712014	0.1910380	0.7397155	0.0324268	0.3050842	0.3912587	0.0710253	0.7592447	0.0101725	0.1818142	0.5668841

0	0.3436888	0.6275404	0.1231535	0.2620448	0.5205442	0.5815010	0.6424928	0.7849096	0.6422104	0.0112499	0.4612155	0.7416126	0.6289055	0.2678671	0.5141990	0.4672896	0.3884416	0.5924439	0.6111686	0.3826543	0.0380657	0.6143338	0.0578097	0.3638508	0.3730961	0.4270222	0.5679316	0.6705274	0.4115028	0.3646957	0.4702422	0.0675911	0.0488793	0.1631409	0.0060182	0.5475138	0.0377900	0.3043660	0.5806529	0.0148202	0.4206547	0.1802915	0.5149976	0.0011973	0.0449059	0.6295832	0.2344687	0.2904997	0.0674205	0.2895700	0.4328623	0.6313597	0.3889430	0.2164115	0.7289689	0.4277899	0.7352482	0.1386104	0.0076115	0.5987334	0.5978010	0.1338088	0.7071336	0.5368974	0.5166161	0.6170588	0.2772042	0.1300305	0.6046060	0.1094030	0.3762717	0.2707132	0.5968812	0.0585102	0.1247877	0.1207348	0.6742499	0.0004185	0.0094566	0.7122700	0.5587149	0.3175251	0.0008974	0.0927103	0.5910409	0.6248828	0.1584646	0.1835680	0.3923982	0.5588586	0.1709006	0.5576905	0.0340478	0.4618255	0.3293809	0.0417756	0.7256909	0.0154489	0.0994579	0.6318501
50	0.5791340	0.4632670	0.1571889	0.1794610	0.4642285	0.6083967	0.6703294	0.8162292	0.4102323	0.0057241	0.5145824	0.5874111	0.5675139	0.2553132	0.7276894	0.6308757	0.5411953	0.7307306	0.2311732	0.3199917	0.7839401	0.7019347	0.0554867	0.3753269	0.4473993	0.5380368	0.7318117	0.2896927	0.4105979	0.4827145	0.4161963	0.3695177	0.0542068	0.2576091	0.0095229	0.5752271	0.1458798	0.4361925	0.6322841	0.0170746	0.5443786	0.0572962	0.0998835	0.1724969	0.0486559	0.2842449	0.4308314	0.4417738	0.1006259	0.3435743	0.3383884	0.7485201	0.3157269	0.2145172	0.6303078	0.4260736	0.6103659	0.1240798	0.0135959	0.5606842	0.6210974	0.1217014	0.4739639	0.4036694	0.4602001	0.5561554	0.6308603	0.1532076	0.4489205	0.0600361	0.3049396	0.2542491	0.5426566	0.1071249	0.0321687	0.1541765	0.5351818	0.0062838	0.0114325	0.5827635	0.5933279	0.3456368	0.0053295	0.0587232	0.7110230	0.5882669	0.3279937	0.3267023	0.3281064	0.6630328	0.1992493	0.6543299	0.0438807	0.3759276	0.2111613	0.0152949	0.7212409	0.0884462	0.0949159	0.7407867
100	0.6526359	0.4820560	0.1906331	0.1470247	0.4974655	0.6117469	0.8179911	0.7044471	0.2004870	0.0231354	0.4036571	0.6571088	0.5639469	0.3254781	0.5687006	0.6048592	0.5200700	0.6839152	0.0710510	0.2251523	0.6504644	0.6503197	0.0410187	0.4035651	0.5521898	0.4186772	0.5942305	0.1265333	0.4540635	0.5531334	0.4142970	0.4094004	0.0613013	0.1992983	0.0007014	0.4768657	0.1092923	0.2948039	0.5746062	0.0248728	0.5535287	0.0762810	0.0691033	0.1842748	0.0763552	0.1744658	0.3695869	0.5602473	0.1065465	0.4196200	0.2064910	0.6268979	0.4445257	0.2460757	0.6738088	0.3393253	0.5800982	0.1163050	0.0021697	0.5505880	0.6416744	0.2037158	0.5412362	0.4738792	0.4895904	0.7272848	0.6341413	0.0649612	0.4669508	0.0340692	0.3099871	0.2518877	0.3497742	0.0898331	0.0497733	0.1749209	0.6115293	0.0131328	0.0157281	0.6588461	0.6838114	0.4789669	0.0002958	0.0513637	0.5913114	0.5321741	0.2565925	0.3295524	0.3558076	0.6938209	0.2908364	0.6215870	0.0544319	0.3917396	0.3210759	0.0084965	0.6655167	0.3334418	0.1143968	0.6134842
150	0.6493189	0.5156067	0.2134121	0.2507276	0.5374513	0.6119570	0.5886290	0.7153777	0.2883083	0.0160864	0.3227032	0.6657192	0.4802209	0.3768689	0.5829750	0.5840187	0.5737219	0.6187960	0.0339185	0.3202682	0.5863323	0.6269639	0.0422833	0.3886428	0.5445834	0.4319550	0.5369595	0.1458762	0.4392558	0.4963255	0.3437062	0.3585458	0.0349766	0.2178417	0.0001399	0.4087603	0.1273661	0.3051345	0.6734023	0.0135107	0.6538711	0.0624622	0.0304745	0.2012036	0.2207281	0.1400915	0.3377047	0.5821504	0.0788108	0.3683068	0.1505305	0.7224512	0.2981276	0.2975076	0.7070137	0.2849298	0.6099630	0.1299842	0.0064463	0.6036887	0.6962223	0.3092700	0.5788088	0.6288238	0.4872257	0.6329054	0.7457792	0.0362321	0.5167320	0.0860088	0.3619809	0.2418221	0.5324943	0.0885650	0.0974492	0.1542377	0.4892254	0.0044881	0.0591143	0.5998710	0.6607945	0.3691394	0.0053700	0.0791080	0.6868583	0.5750427	0.2795894	0.4484677	0.4186867	0.5411586	0.3406585	0.5176149	0.0570984	0.3778604	0.4070702	0.0116838	0.7812966	0.4960370	0.0973442	0.5460120
200	0.5165379	0.5756466	0.3477611	0.2119677	0.5186841	0.5046462	0.5757096	0.6048089	0.2769176	0.0194600	0.3065658	0.6292086	0.6221306	0.3054307	0.4027205	0.6751425	0.7089959	0.7157955	0.0186741	0.3283766	0.6808710	0.5799250	0.0465339	0.3535168	0.6961433	0.4693364	0.3510766	0.1029142	0.5875555	0.5525716	0.3140899	0.3917092	0.0381010	0.1995402	0.0002703	0.4640366	0.1059750	0.3219834	0.7497342	0.0026348	0.7279079	0.0624571	0.0162372	0.4011817	0.2162108	0.1113193	0.3293896	0.5652860	0.0194804	0.4231712	0.2109435	0.5373008	0.3226752	0.2134472	0.7417240	0.1920562	0.7420898	0.1030620	0.0023471	0.6386567	0.7093602	0.3955320	0.4876147	0.5420259	0.5331114	0.5578829	0.6899484	0.0122299	0.3764819	0.0582784	0.3868128	0.2036247	0.4739985	0.1441732	0.0773054	0.1434438	0.6439616	0.0013710	0.0684569	0.6752305	0.7224195	0.3667276	0.0046513	0.0445097	0.6175656	0.5393863	0.4112350	0.3941788	0.3167434	0.5377806	0.3377987	0.5337220	0.0849039	0.3883888	0.5435953	0.0027286	0.5761975	0.4266350	0.0956755	0.6151067
250	0.6540812	0.5648526	0.3091263	0.1498371	0.4432474	0.5249830	0.8053822	0.7102859	0.2166515	0.0155251	0.2558822	0.6996307	0.6071467	0.3541093	0.4767351	0.7103855	0.6465234	0.6834174	0.0228331	0.3367066	0.6497960	0.6915856	0.0473969	0.3094958	0.5815599	0.3718325	0.2338426	0.0879225	0.5941784	0.4926900	0.2583705	0.3286513	0.0445862	0.1796454	0.0006289	0.3748453	0.1115943	0.2294301	0.5006656	0.0161910	0.5338109	0.0563196	0.0109953	0.3799376	0.2474089	0.1282558	0.4606141	0.6694364	0.0580350	0.5066949	0.2225054	0.6117982	0.3121725	0.2184154	0.7499161	0.2493377	0.7291440	0.1168525	0.0042492	0.6281473	0.5848066	0.3805401	0.5219036	0.5030619	0.5862400	0.5827202	0.6105329	0.0068418	0.4461603	0.0718419	0.3881605	0.2959612	0.4473447	0.1769972	0.0913065	0.1975654	0.6025257	0.0108460	0.1468279	0.6880717	0.6453892	0.2689423	0.0187727	0.0304379	0.6124162	0.6116123	0.4413057	0.4373517	0.3087061	0.5050589	0.3486677	0.7458365	0.1633324	0.4472945	0.5443672	0.0039229	0.8596608	0.5414812	0.0937778	0.8661031
300	0.6682309	0.6038874	0.3337320	0.2373878	0.5583879	0.6234982	0.6048842	0.7370893	0.2157722	0.0097595	0.2949099	0.7158168	0.6367022	0.2919298	0.4494225	0.6210220	0.7171629	0.7665104	0.0255604	0.3129547	0.7239476	0.6840696	0.0582482	0.3711306	0.6337873	0.3051295	0.3121212	0.0787568	0.5630176	0.5610031	0.3696389	0.3942237	0.0374311	0.2611916	0.0003171	0.3185027	0.0870660	0.3174048	0.6150445	0.0327145	0.6127111	0.0360301	0.0171861	0.5261220	0.2427373	0.1255670	0.4380165	0.6565082	0.0450214	0.4781159	0.2198899	0.5830813	0.3346885	0.2582807	0.7184049	0.2943616	0.5687762	0.0857135	0.0048272	0.6967574	0.4779886	0.4934848	0.4764868	0.4331136	0.5561269	0.6641467	0.6896934	0.0120741	0.4788714	0.0679128	0.5000150	0.2225069	0.4225784	0.2377125	0.0791169	0.1510557	0.5585817	0.0014026	0.1712005	0.6458936	0.6022492	0.3192618	0.0241002	0.0482456	0.4584303	0.4752331	0.5698073	0.3639912	0.3536062	0.5310698	0.3684628	0.6749731	0.1593157	0.5605068	0.5267149	0.0052757	0.7221708	0.5389359	0.1232861	0.7214191
350	0.6330547	0.5498084	0.3798816	0.1960258	0.4939405	0.7017341	0.6667720	0.6895815	0.2498827	0.0234366	0.3051183	0.6620007	0.5828677	0.2473322	0.4609155	0.7600158	0.6822511	0.7253884	0.0518565	0.2299607	0.6043945	0.7075712	0.0488189	0.4427067	0.7709501	0.1585712	0.3180306	0.0496380	0.4855778	0.5656504	0.2578523	0.4429789	0.0560753	0.2036152	0.0001306	0.3539534	0.1484590	0.3118586	0.5162264	0.0215934	0.5631330	0.0530255	0.0331549	0.5033337	0.1937370	0.1129536	0.4067199	0.5972071	0.0253218	0.4561750	0.2023335	0.6207917	0.3390878	0.1765217	0.7004679	0.2218900	0.6452418	0.1149186	0.0034705	0.6993575	0.5570226	0.3802538	0.4988137	0.6555451	0.6769474	0.6416909	0.5344970	0.0228077	0.3909151	0.0953527	0.4854158	0.1881767	0.4085094	0.4055833	0.0404822	0.1143363	0.4854136	0.0114479	0.0825556	0.6684438	0.6765589	0.2906280	0.0323532	0.0442422	0.5709009	0.5654854	0.4781724	0.3448524	0.4675318	0.6228392	0.3637906	0.6072476	0.2941649	0.5243175	0.5022048	0.0138244	0.7627644	0.6034412	0.0882596	0.6650572
400	0.6457659	0.6864877	0.3096211	0.2293005	0.5070159	0.6721892	0.6266163	0.6342897	0.2539660	0.0242429	0.2465603	0.7648869	0.6091964	0.2976262	0.5585407	0.6212028	0.5849353	0.7542339	0.0337961	0.2630561	0.7280050	0.6659196	0.0313300	0.3318910	0.7049104	0.1265784	0.3623827	0.0860025	0.5800755	0.6187553	0.2721337	0.3906506	0.0809272	0.2169648	0.0001834	0.2857897	0.1181619	0.3683787	0.7109545	0.0149096	0.7250504	0.0220667	0.0257379	0.5248530	0.1940971	0.0766196	0.3822264	0.6105885	0.0578012	0.5546387	0.2730775	0.5579292	0.4530767	0.2366388	0.7348391	0.2314422	0.6872077	0.1210014	0.0195152	0.5843486	0.5968412	0.3593853	0.4484129	0.6612197	0.7460024	0.6760769	0.6260396	0.0123330	0.4948481	0.0985810	0.3917536	0.1933715	0.4525167	0.3364484	0.1300827	0.1576191	0.6005018	0.0026211	0.1631665	0.5936806	0.7043881	0.2320748	0.0182916	0.0363801	0.6344889	0.7519452	0.4228834	0.3702657	0.4403039	0.5919247	0.3742296	0.5641441	0.3026282	0.4984825	0.5092774	0.0178894	0.6932489	0.6712995	0.1046052	0.7178924
450	0.6119169	0.5447604	0.3753376	0.2347289	0.7153044	0.5084734	0.7401870	0.8219932	0.2832115	0.0187156	0.1870042	0.6303758	0.5888063	0.2544435	0.4704182	0.6820818	0.6709029	0.6121794	0.0180534	0.3160302	0.6398211	0.6588135	0.0490504	0.2761470	0.6652915	0.1750307	0.3474608	0.0701360	0.6352192	0.6461526	0.3137058	0.4721123	0.0385178	0.2466931	0.0000526	0.3577823	0.0966319	0.3472631	0.6087196	0.0287870	0.6454038	0.0490130	0.0296019	0.4039081	0.2287199	0.0801512	0.3224516	0.6475497	0.0515322	0.4653887	0.2644577	0.5728798	0.3295254	0.1848378	0.7832435	0.2174222	0.6543441	0.1689190	0.0086880	0.6113295	0.6045483	0.4794561	0.4911415	0.4897613	0.5532649	0.5944668	0.6586733	0.0143938	0.4048659	0.1751015	0.4746744	0.2431642	0.3920085	0.3140489	0.0841835	0.0781289	0.4035889	0.0015431	0.1278475	0.5673001	0.6980663	0.3340635	0.0169448	0.0412151	0.7545948	0.6513017	0.5229347	0.3212466	0.3380005	0.5498341	0.3929275	0.7097172	0.2448415	0.5317568	0.5681102	0.0061240	0.6677253	0.5981623	0.0912514	0.6605363
500	0.7217888	0.5917385	0.2977753	0.2482457	0.5382100	0.4763699	0.6875665	0.7679584	0.1869093	0.0041063	0.2268754	0.6162847	0.4416433	0.2974034	0.4316697	0.6585489	0.6782348	0.6540072	0.0362526	0.2972785	0.6933445	0.6109696	0.0731739	0.3268160	0.6484676	0.2150739	0.2997253	0.0393171	0.5664006	0.5265911	0.2280948	0.4404325	0.0615242	0.2471510	0.0011509	0.3411141	0.1609380	0.3259699	0.6891408	0.0061511	0.7797746	0.0209696	0.0361351	0.3796437	0.2399022	0.0837777	0.3574688	0.6200860	0.0659752	0.5170931	0.1958541	0.5612320	0.3641807	0.1443328	0.7869569	0.1655448	0.6285086	0.1123427	0.0027015	0.6251406	0.5596360	0.3701561	0.5214968	0.5354707	0.6519143	0.6469548	0.5335776	0.0219472	0.3199210	0.1490309	0.4535590	0.1869694	0.4548076	0.3804248	0.0949928	0.0991243	0.5730208	0.0018520	0.0903006	0.6756542	0.6133939	0.2823720	0.0201899	0.0494229	0.7185128	0.6609650	0.6032524	0.4348451	0.3704434	0.6475031	0.3147837	0.6704866	0.2705122	0.5858569	0.4862180	0.0133458	0.8100252	0.5730096	0.1167256	0.6530359
550	0.3683729	0.5990645	0.3445803	0.2016398	0.5864598	0.6175907	0.6385704	0.7696205	0.4988157	0.0165522	0.2958374	0.7333455	0.5407553	0.3311397	0.5258068	0.6566454	0.5000447	0.7009311	0.4493352	0.2885784	0.1021602	0.7177574	0.0540577	0.2787950	0.5350280	0.1891636	0.4178398	0.4553870	0.5624214	0.5184456	0.2382383	0.1684147	0.0469139	0.2359726	0.0050501	0.4709290	0.0772399	0.3368137	0.6586243	0.0315476	0.6759873	0.0281075	0.4843952	0.1851541	0.1548039	0.4626477	0.3878599	0.4574354	0.0266320	0.4703343	0.2716538	0.5212148	0.4141464	0.2775491	0.7463806	0.2728991	0.6927874	0.1117319	0.0141570	0.7303939	0.6907553	0.3939441	0.5325744	0.5517368	0.5429508	0.6514585	0.2699052	0.0238985	0.5500999	0.2115768	0.5131862	0.2047194	0.4325290	0.3359296	0.1983854	0.0952647	0.4693617	0.0043623	0.0634438	0.6734841	0.5984759	0.3297975	0.0283781	0.0835967	0.5496895	0.4150394	0.4798513	0.2245389	0.4287135	0.5613436	0.3227324	0.6975789	0.2328657	0.6149975	0.3741989	0.0559813	0.6754993	0.5890604	0.1133307	0.6951266
600	0.3119090	0.5246162	0.3167323	0.2534554	0.5060113	0.5332705	0.6682802	0.6263594	0.7062148	0.0100968	0.3607374	0.8497057	0.5403088	0.2131072	0.6009850	0.6203081	0.4979659	0.5998524	0.4847434	0.3578441	0.0173722	0.7521752	0.0354500	0.3360843	0.4966351	0.2462689	0.5634242	0.5255763	0.4788688	0.4886917	0.2341458	0.0579332	0.0578874	0.3106472	0.0030433	0.4831198	0.0283511	0.3356430	0.7483153	0.0212614	0.7105087	0.0349954	0.5260337	0.0492062	0.1725634	0.6526036	0.4158148	0.2284059	0.0527230	0.2887953	0.4185754	0.7262552	0.4603748	0.2637660	0.6480025	0.2937321	0.5583682	0.1938994	0.0155024	0.5638910	0.5484131	0.3467423	0.6986164	0.5236790	0.5640289	0.6849884	0.3278842	0.0235533	0.5721992	0.2134289	0.4207565	0.2234866	0.5206912	0.3108223	0.2106126	0.1872526	0.4666929	0.0003792	0.0329146	0.7001182	0.6512284	0.3647727	0.0076531	0.0989520	0.6107934	0.4877864	0.3597901	0.1425432	0.3999013	0.6141438	0.3047044	0.5543543	0.1252998	0.5288545	0.4489274	0.0661266	0.6417965	0.3771600	0.0816495	0.6818865
650	0.2837973	0.6565598	0.2812656	0.1786596	0.4623345	0.7451926	0.6825364	0.7673007	0.6859875	0.0067836	0.3867054	0.6846890	0.4472287	0.2473635	0.6011676	0.6098838	0.4564144	0.7407115	0.5802795	0.3225910	0.0617770	0.6885468	0.0524925	0.3113829	0.3963562	0.3997361	0.6591441	0.6179690	0.4241409	0.5129461	0.3398851	0.0270427	0.0427697	0.2686573	0.0091514	0.6285533	0.0326640	0.3786210	0.5625331	0.0133427	0.7583628	0.1408580	0.5676503	0.0089432	0.1170862	0.5645901	0.3328364	0.2803570	0.0656141	0.2832828	0.3936243	0.5911637	0.5618149	0.2537732	0.6775681	0.3553528	0.6242864	0.1882935	0.0040014	0.6042463	0.5743595	0.2260476	0.7367296	0.5867874	0.4689833	0.6304455	0.2368484	0.1224013	0.5803229	0.1888083	0.5693031	0.2646716	0.5255881	0.2865819	0.1345597	0.1534671	0.5444163	0.0000265	0.0143239	0.6446588	0.6087414	0.3049255	0.0140251	0.0982110	0.5719687	0.5303523	0.4416637	0.1122769	0.3468533	0.5934602	0.2791104	0.6312522	0.1684830	0.3849365	0.4181193	0.0786950	0.6194640	0.2484974	0.0754632	0.6123086
