"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
250	0.5559500	0.9057322	0.5798504	0.3824855	0.7415813	0.4852568	0.4256262	0.6928939	0.4209276	0.8797712	1.0252980	0.9862945	0.9213599	0.4661315	0.6304140	0.9258019	0.5551154	0.7538825	0.3790391	0.0383063	0.1097024	0.5969441	0.9785150	0.9782387	0.1585055	0.0475856	0.3933432	0.5418679	0.9700457	0.8843406	0.9194644	0.1311691	0.4223894	0.6741463	0.8732374	0.7366126	0.4169956	0.8194891	0.6033277	0.3387989	0.3018090	0.9420184	0.7512426	0.6904831	0.2974733	0.7861108	0.3647631	0.6151010	0.8039785	0.5514078	0.9535129	0.7174986	0.0023306	0.5231043	0.0012518	0.0147198	0.0242763	0.7899200	0.7285333	0.2600990	0.5858291	0.5981463	0.7204725	0.0008776	0.9330354	0.4745126	0.9577230	0.1195132	1.0562293	0.0358252	0.0061016	0.3542208	0.7835778	1.0657887	0.3382431	0.3378510	0.8187500	0.0083410	0.2564808	1.0413897	0.9105699	0.7969133	0.2880069	0.1769375	0.7076232	0.5244011	0.3254514	0.8962518	0.1088612	0.3497192	0.4651945	0.0546921	0.7712667	0.4857661	0.9608297	0.1588578	0.8365992	1.0351882	0.0281353	0.7229346
300	0.4849778	0.8799689	0.5393329	0.4249043	0.8096555	0.4312253	0.3879148	0.6906737	0.4078214	0.7828635	0.9681672	0.8498175	1.0248262	0.4751320	0.6816509	0.9815933	0.5198130	0.7708420	0.4264613	0.0208224	0.1459859	0.5464340	1.0087468	1.0778461	0.1045097	0.0531625	0.3246271	0.5140807	0.9371684	0.8798357	0.9096371	0.1208086	0.4647728	0.6716821	0.8350002	0.8047353	0.3982214	0.7584467	0.4831822	0.3100202	0.3034698	0.9120618	0.7152029	0.6801447	0.2582311	0.8210542	0.3679579	0.6912819	0.7812476	0.6277259	0.8649888	0.7519162	0.0021732	0.3889219	0.0052093	0.0156152	0.0324857	0.7799906	0.6986375	0.1955083	0.6353193	0.6490010	0.7969206	0.0014294	0.8641107	0.4002254	0.9484120	0.1036514	1.0448839	0.0333182	0.0076494	0.3056991	0.7859509	1.0167738	0.3741311	0.3739715	0.7744443	0.0055044	0.3028286	1.0805417	0.9396703	0.8366659	0.3323711	0.1842213	0.7150746	0.5930171	0.3700821	0.8885443	0.0921593	0.3744169	0.4684557	0.0174481	0.7766052	0.4989685	0.9659053	0.2442106	0.8245974	0.9787583	0.0309625	0.6754866
350	0.5454262	0.8329267	0.5650231	0.4226217	0.7085769	0.5122676	0.2991059	0.6723276	0.4881545	0.7480324	0.9739115	0.9263045	1.0087600	0.5049631	0.6588376	1.0023540	0.5243345	0.6939972	0.3875466	0.0528326	0.1535068	0.6148555	0.9815513	0.9442942	0.1283868	0.0691267	0.3882193	0.4385738	0.9718357	0.9773085	0.9064240	0.0911137	0.4507502	0.6959724	0.8023899	0.8716558	0.3714777	0.6741912	0.6666069	0.2967570	0.2707256	0.9361155	0.8057600	0.7099375	0.2511173	0.8501341	0.3803087	0.6212740	0.7621889	0.6630571	0.9608272	0.7646587	0.0034742	0.3941590	0.0056882	0.0146200	0.0279787	0.7576081	0.7096024	0.1816082	0.7114859	0.6475540	0.7225699	0.0000169	0.8129287	0.3580902	0.9629331	0.1121283	1.0463530	0.0393539	0.0135885	0.2766453	0.7673756	1.0186152	0.3286275	0.3864759	0.7347914	0.0063263	0.2970471	1.0465490	0.9081250	0.8546693	0.2845995	0.1383588	0.6430153	0.5080861	0.3716845	0.9111814	0.1412376	0.3237398	0.5083270	0.0174349	0.7623274	0.4919736	0.8786232	0.2062658	0.7965552	0.9731189	0.0178430	0.7773581
400	0.4665799	0.9181048	0.6282637	0.4345237	0.6961800	0.5395258	0.3337314	0.7294587	0.4812979	0.6997150	0.9367678	0.9060427	0.9911280	0.4770856	0.7110513	1.0086948	0.5526812	0.6813339	0.3889675	0.0607896	0.1767637	0.5841250	1.0617811	1.0074980	0.1251808	0.0636308	0.3843045	0.5115041	0.9734658	0.9643922	0.8442193	0.1156178	0.4325680	0.6118898	0.7193956	0.8129327	0.3370238	0.5579805	0.6952499	0.3072824	0.2562188	0.8536381	0.7128369	0.7280636	0.2953202	0.8382364	0.4157791	0.6826836	0.6939259	0.6396015	1.0430504	0.8157347	0.0010163	0.4775746	0.0033553	0.0164095	0.0217286	0.7570243	0.7517467	0.1766041	0.7706733	0.6366083	0.7403274	0.0001050	0.9039180	0.3115602	0.8613155	0.0961615	1.0358429	0.0445914	0.0242112	0.3344281	0.7164512	0.9717236	0.2527144	0.4095882	0.7609878	0.0027295	0.2762418	1.0348104	0.8226331	0.8458131	0.2919615	0.1428366	0.7068815	0.5577435	0.3972304	0.9991753	0.1302749	0.3888158	0.5488577	0.0046962	0.7580995	0.5207615	0.8834905	0.2497557	0.8748470	1.0033034	0.0168868	0.7210012
450	0.5032926	0.8039333	0.5375913	0.3975746	0.7411871	0.4630664	0.4587566	0.6051119	0.4666912	0.7559354	1.0218484	0.9172558	0.9977514	0.4972587	0.6608772	0.9689747	0.5232725	0.7580942	0.3719755	0.0624995	0.1753111	0.6241980	0.9656574	1.0735064	0.1111818	0.1011794	0.3503956	0.4700995	0.9845382	0.9669352	0.9088938	0.1526986	0.4625398	0.6247222	0.6822915	0.8492577	0.3829319	0.5251276	0.5726928	0.3490927	0.2876625	0.8991299	0.6533162	0.7024697	0.2807955	0.8012315	0.3849751	0.6217653	0.7704009	0.6122395	1.0016003	0.8071467	0.0008783	0.3969458	0.0030270	0.0082706	0.0307152	0.6654270	0.5938828	0.1561782	0.6998041	0.6128802	0.7059079	0.0000016	0.8244816	0.3549381	0.9827408	0.0848939	1.0260738	0.0493527	0.0217887	0.3029901	0.7226237	1.0270276	0.2923398	0.4230819	0.7702665	0.0012030	0.3518102	1.0172419	0.8391549	0.8659969	0.2793803	0.1085749	0.7850397	0.4776748	0.3868281	1.0092647	0.1706380	0.4209690	0.5217957	0.0252339	0.6914804	0.5272150	0.8742047	0.2695416	0.8416610	0.8929135	0.0164024	0.7309257
500	0.4417689	0.7947061	0.5577139	0.3827568	0.7199702	0.4345737	0.4424002	0.6202857	0.4574587	0.8370299	0.9913679	1.0170803	1.0378404	0.4958390	0.6851815	1.0377746	0.5161549	0.7540343	0.4045070	0.0499484	0.1760581	0.5864571	0.9643864	1.0362986	0.1299275	0.0626780	0.4155768	0.4603967	0.9818885	0.9482189	0.8880447	0.1464349	0.4554848	0.6710919	0.7464866	0.9220263	0.3704180	0.6224170	0.5611775	0.3090722	0.2871491	0.9904435	0.7528896	0.7397437	0.3373957	0.7857947	0.3877943	0.6324397	0.7848318	0.6389981	0.9931192	0.8122040	0.0002852	0.3809059	0.0086700	0.0138475	0.0318746	0.7237473	0.6830928	0.2345555	0.6941175	0.5236479	0.7493266	0.0001415	0.9539412	0.2746381	0.9627412	0.1256661	1.0136389	0.0356366	0.0182400	0.2536604	0.7200200	1.0587286	0.3537669	0.4659446	0.7270485	0.0006937	0.3298640	0.9092110	0.9043625	0.8418539	0.3320988	0.0664749	0.6882085	0.4625211	0.4428895	1.0519585	0.1875674	0.3646297	0.4427579	0.0232437	0.6502180	0.5589417	0.9949683	0.2748857	0.8118252	0.9431046	0.0117624	0.8160782
550	0.5114346	0.8641199	0.2388673	0.5039976	0.7566060	0.4692491	0.3136285	0.7054284	0.4876680	0.8187114	0.9556122	0.8980574	1.0298945	0.4225502	0.6521976	1.1490665	0.5139719	0.6498128	0.4763250	0.0642997	0.1341296	0.5605834	0.9939036	0.9852382	0.2807802	0.4474805	0.4416585	0.4728174	1.0176223	0.6411952	0.9950632	0.1675127	0.4395083	0.6564772	0.8420157	0.8779826	0.3443815	0.6061716	0.6143015	0.3442279	0.2526877	0.9920407	0.8578529	1.0192404	0.2767901	0.6799916	0.9430595	0.8491871	0.7626634	0.6030418	0.9041544	0.6445139	0.0000000	0.4230697	0.0125226	0.0235606	0.0347009	0.9446530	0.3480637	0.2443013	0.7127586	0.5778702	0.7859519	0.0005181	0.8713457	0.3266168	1.0237823	0.2503768	0.9671761	0.0257299	0.0905816	0.2320948	0.5719267	0.9145439	0.3223945	0.4354714	0.7244259	0.0022057	0.3172107	0.9794619	0.8968890	0.8954336	0.3264567	0.1163135	0.7290809	0.9508703	0.4211414	0.8389179	0.1920589	0.3442580	0.6294244	0.0148933	0.7588618	0.4762987	1.0103360	0.2944834	0.9242671	0.9274406	0.0519886	0.5392943
600	0.5751096	1.0013356	0.1775611	0.6341432	0.7599579	0.4270617	0.2670018	0.6907539	0.4773149	0.7665200	0.8888116	1.0064330	1.0506752	0.3965409	0.7208197	1.0581318	0.4985443	0.6014934	0.4831335	0.0472284	0.1558251	0.5427565	1.0016113	0.9509850	0.3975388	0.4884499	0.3910923	0.4969284	1.0521762	0.5785477	1.0002676	0.1320048	0.4328870	0.6588255	0.7479719	0.9113885	0.3617640	0.5566628	0.5947276	0.3889088	0.2230321	1.0068605	0.8870943	0.9965814	0.2372786	0.6973895	0.9993419	0.9091372	0.8018883	0.5621707	0.9217131	0.6413488	0.0000784	0.3973361	0.0090826	0.0271992	0.0402977	0.8916673	0.4265416	0.2122207	0.7346225	0.5050779	0.7805774	0.0001514	0.8718970	0.3672920	1.0191609	0.2103501	1.0747794	0.0359985	0.0979182	0.2043032	0.5059495	0.9758887	0.3267540	0.3925058	0.7993522	0.0056629	0.1979967	1.0155740	0.9521111	0.8588049	0.3388315	0.1592317	0.7072170	0.9458848	0.4571550	0.8579825	0.3556713	0.3678017	0.6247186	0.0106296	0.6905755	0.4360762	0.9576977	0.3008355	0.8785749	0.8691297	0.0486425	0.3559659
650	0.5449304	0.9859144	0.1816755	0.7969919	0.7654180	0.4781195	0.2065204	0.6715543	0.4984594	0.7205843	0.9405374	1.0809026	0.9464167	0.3327761	0.7203159	1.0344411	0.4532698	0.6006914	0.4796653	0.0379324	0.1595298	0.5394306	0.9315386	0.8543021	0.4970187	0.4766941	0.3519808	0.5040272	1.0370014	0.5540623	0.9676401	0.1591960	0.4384276	0.6416628	0.8149435	0.8774270	0.3385631	0.5604976	0.6811722	0.3257415	0.2183016	1.0108407	0.8781783	0.9948713	0.2650343	0.6696961	1.0554914	1.0315333	0.7769913	0.6721102	0.8414527	0.6258064	0.0004907	0.3278244	0.0097136	0.0264373	0.0452576	0.9704618	0.3095433	0.2144110	0.7788990	0.5021703	0.7957076	0.0027289	0.9191259	0.4860199	0.9366843	0.2180032	1.0080585	0.0443453	0.1622912	0.2152152	0.5279202	0.9848871	0.3775676	0.4503609	0.9081475	0.0095902	0.2818924	1.0016203	0.9739545	0.8221496	0.3837755	0.1975399	0.7832519	0.9770273	0.4902785	0.7646878	0.3696124	0.4413257	0.5855175	0.0071312	0.6596367	0.4629140	0.9986185	0.2049958	0.8203724	0.8344004	0.0545363	0.1788224
700	0.4954599	0.9605378	0.1730364	0.7277023	0.7563662	0.4559636	0.2438871	0.6469190	0.4610917	0.7612908	1.0187070	1.0062395	0.9240058	0.3120912	0.7585092	0.9725838	0.4957744	0.6949075	0.4865463	0.0447563	0.1684034	0.5048279	0.9467854	0.8604728	0.4995487	0.4747886	0.3769080	0.5008266	1.0173095	0.5457010	1.1171665	0.1489861	0.4196931	0.6506886	0.7886070	0.8014648	0.3441646	0.5467082	0.6215039	0.3082727	0.2301048	0.9123295	0.8604914	1.0349573	0.2393563	0.6440573	1.0682958	1.0192253	0.7698989	0.7067525	0.8153416	0.6037811	0.0015080	0.2884791	0.0317134	0.0276208	0.0685647	1.0217264	0.3594467	0.1828911	0.7628888	0.5413695	0.7404497	0.0038834	0.8850355	0.5569359	0.9396258	0.1699644	0.9433983	0.0518358	0.1948501	0.2056648	0.4769793	1.0185344	0.4241370	0.5315674	0.9021395	0.0055423	0.2470597	1.0642766	0.8435160	0.8112395	0.3709141	0.1748108	0.7306090	0.9671338	0.4532528	0.7399218	0.4496586	0.3767230	0.5624154	0.0147530	0.6822069	0.4712098	0.9772038	0.1984138	0.9151795	0.7812749	0.0709930	0.1511491
750	0.5519187	1.0344608	0.1946032	0.9360493	0.7843212	0.4855896	0.2388198	0.6590699	0.4183721	0.8167764	1.0066251	0.9748026	0.9271321	0.2870788	0.7716990	1.0107377	0.5018816	0.7323178	0.4816485	0.0355145	0.1323921	0.5076844	0.9492501	0.8450914	0.4871216	0.5101004	0.3346265	0.4417025	0.9313605	0.5210115	1.0429153	0.1359983	0.4371420	0.7406460	0.8030851	0.7875726	0.3375928	0.6925311	0.4745137	0.3475424	0.2581807	0.9718301	0.9315181	0.9929834	0.2762327	0.6214294	0.9385050	0.9656048	0.7555292	0.6801263	0.8569451	0.5611426	0.0003788	0.3098787	0.0460272	0.0244487	0.0491082	1.0086402	0.4405981	0.2030691	0.6844304	0.5224777	0.7140978	0.0020529	0.8351696	0.6285529	0.8547858	0.1583325	1.0307236	0.0197160	0.2021870	0.2906571	0.5575374	1.0803855	0.4155888	0.4229857	0.9866258	0.0018759	0.1696517	0.9438311	0.9084190	0.8283779	0.3060357	0.2460233	0.7108244	0.9344209	0.4708505	0.7216727	0.4134445	0.3788286	0.5818158	0.0366798	0.7155366	0.5078228	1.0121212	0.1725507	0.8721497	0.7615123	0.0594825	0.1938406
800	0.5914944	0.9186020	0.1739251	0.9475339	0.7277643	0.4274664	0.2644047	0.6433651	0.4242641	0.8560341	1.0452694	0.9316160	1.0943179	0.3554176	0.6989993	0.9957047	0.5024228	0.6696815	0.5206239	0.0588207	0.1161288	0.4743848	0.8655125	0.7887600	0.4961636	0.5231992	0.3035380	0.4830818	0.8978912	0.5336521	0.9900734	0.1182146	0.4733763	0.7272420	0.9465716	0.7294686	0.3995555	0.8882525	0.4986213	0.3202444	0.2301237	0.9323709	0.8884485	1.0029482	0.3260152	0.7042752	0.9983060	0.9568574	0.7894640	0.6441508	0.7690479	0.5703264	0.0004944	0.2997245	0.0631273	0.0265749	0.0431896	0.9533054	0.4348384	0.2015157	0.6848578	0.5033204	0.6940259	0.0001137	0.8449912	0.6390480	0.9667177	0.1842214	0.9870226	0.0316390	0.1695355	0.2474709	0.5327306	1.0542848	0.3929235	0.4874057	1.0096370	0.0054725	0.1782720	0.9989893	0.9812732	0.7076451	0.2958961	0.2790074	0.7315652	0.9246977	0.4384606	0.7410604	0.3401250	0.3905538	0.6625779	0.0248965	0.6825293	0.5198860	1.0323158	0.2282945	0.8462022	0.8071659	0.0406610	0.1696631
850	0.5591739	0.8980260	0.1747200	0.8650912	0.7810039	0.4104873	0.2353226	0.6777104	0.4668654	0.8457210	0.9552412	0.9409540	0.9916251	0.3544400	0.6388734	0.9981616	0.5268842	0.6705145	0.5553357	0.0672071	0.1223582	0.5275059	1.0299333	0.7901886	0.5544884	0.4230393	0.3610359	0.5284039	0.9403894	0.5478356	1.1002770	0.1481498	0.4830128	0.6894943	0.9564905	0.8410875	0.3723775	0.8624510	0.5846902	0.3440291	0.2663609	0.9467123	0.8696707	1.0727321	0.3063722	0.6681208	0.9872892	0.9226635	0.7548376	0.6670679	0.7613623	0.6230629	0.0010155	0.2920992	0.0612371	0.0191784	0.0325149	0.9738718	0.3969545	0.2365322	0.7033055	0.5178178	0.7746385	0.0006193	0.8571512	0.5873442	0.9493575	0.2501569	0.9234759	0.0347942	0.1912549	0.2612176	0.5461872	1.0235022	0.4043919	0.4600733	0.9178229	0.0095039	0.2068307	0.9619372	1.1021607	0.7958249	0.2947942	0.2805812	0.7764375	1.0628021	0.3840523	0.7215923	0.3782983	0.3296565	0.6027825	0.0299455	0.7213423	0.5100504	0.9995452	0.2320907	0.8776263	0.8975666	0.0280800	0.1452596
900	0.5372904	0.9037649	0.1441309	0.8074297	0.7146508	0.4766705	0.2144593	0.6952530	0.5008434	0.8063782	0.9705561	0.9039875	1.0355263	0.3451224	0.7663987	1.0649194	0.5131688	0.6443760	0.4957163	0.0537222	0.1181642	0.5079049	0.9073108	0.8731439	0.4947593	0.4300781	0.4406273	0.5744947	0.9922552	0.5699641	0.9397714	0.1435320	0.4629391	0.6444598	0.8639480	0.8125540	0.4105330	0.7655666	0.6644006	0.3656575	0.2573240	0.9528178	0.8008026	1.0494292	0.2484336	0.6903975	0.9858880	0.9133744	0.8074513	0.7158053	0.7793730	0.6769981	0.0024738	0.3511048	0.0633911	0.0269800	0.0255018	0.8601220	0.3925192	0.2375096	0.7394645	0.5617004	0.7391908	0.0007430	0.9352169	0.5287479	0.8672530	0.2166850	0.9149399	0.0441523	0.1519883	0.2988153	0.5463243	0.9381770	0.4005675	0.4349296	0.9986267	0.0081254	0.1335020	0.9653620	0.9583799	0.8709143	0.2465777	0.3032364	0.7229985	0.9486627	0.3432059	0.7571732	0.3637630	0.3059720	0.5644073	0.0125321	0.7664085	0.5199407	0.9905800	0.2106482	0.8538867	0.8101483	0.0451923	0.1478554
950	0.4895191	0.9142070	0.1989350	0.8415346	0.8414049	0.4559240	0.2111497	0.7495416	0.5152148	0.7902676	1.0218418	0.9007960	0.9942710	0.3136101	0.7593031	0.9823446	0.5965457	0.6527413	0.5053541	0.0389683	0.1349498	0.4948711	0.8922090	0.9396359	0.4876508	0.4891419	0.4116119	0.5257272	1.0066111	0.6134775	0.8505171	0.1419935	0.4898355	0.6789063	0.7947278	0.8167423	0.4278706	0.6002217	0.5862253	0.3239384	0.2670140	0.8908845	0.8547396	1.0665569	0.2981916	0.6938106	1.0112530	1.0566786	0.7574194	0.6867879	0.8218924	0.6326046	0.0013638	0.3476081	0.0640449	0.0192244	0.0306806	0.9722411	0.3408378	0.1938137	0.6996433	0.5529086	0.7465614	0.0000731	0.8958686	0.5686089	0.8955351	0.1789853	0.9913318	0.0421479	0.1579950	0.3161723	0.5585125	0.8856078	0.3353987	0.4632794	0.9140982	0.0092961	0.1157714	0.9769438	0.9704658	0.8396610	0.3024345	0.2659994	0.7316642	1.0223305	0.3728989	0.8267533	0.3852516	0.3692178	0.5289165	0.0198614	0.7564533	0.4988179	0.9822110	0.2381387	0.8719445	0.7011299	0.0594783	0.1594407
1000	0.4951637	1.0047735	0.1383706	0.8437830	0.7676048	0.4659318	0.1440903	0.6789960	0.3914529	0.7965236	1.0714918	0.9468974	1.0351848	0.3897993	0.7181732	0.9959042	0.5783538	0.6502763	0.5125019	0.0580779	0.1699657	0.5585421	0.9423192	0.8550616	0.4460302	0.4879204	0.4382594	0.4360781	1.0586629	0.5673188	0.8508383	0.1461523	0.4651994	0.6263371	0.7449194	0.9067628	0.4176258	0.6163519	0.6459804	0.3581493	0.2666084	0.8766630	0.9883641	0.9863920	0.3186911	0.6246186	1.0078077	0.9735230	0.7392695	0.6350445	0.8894780	0.6237004	0.0012965	0.3120016	0.0577794	0.0209947	0.0241822	0.9433159	0.3586219	0.2137964	0.8117250	0.4788757	0.7452493	0.0017423	0.9417848	0.4364614	0.8772100	0.1452523	1.0143580	0.0341647	0.1492375	0.2719452	0.5187371	0.8676569	0.3748319	0.4160093	1.0198640	0.0000000	0.1366499	0.9138187	0.9279446	0.7906655	0.2956136	0.2386983	0.6566200	0.9574159	0.5219156	0.7087599	0.4407366	0.4139446	0.5159045	0.0177487	0.7196572	0.4671959	0.9566988	0.2033574	0.8745473	0.7196522	0.0445558	0.1626543

0	0.5090295	1.0243043	0.1785784	0.8008087	0.8734992	0.4580162	0.2677243	0.7053205	0.4614875	0.7168706	0.9117748	0.8779719	1.0096715	0.3344047	0.7372331	1.1159502	0.5743655	0.6242135	0.5506215	0.0269947	0.0915523	0.4962933	1.0069149	0.8011003	0.5115248	0.5013606	0.3344071	0.4865935	0.9529574	0.5909902	1.0221126	0.1752719	0.4063037	0.7399797	0.8048344	0.8649164	0.3773813	0.6680964	0.6981775	0.2807362	0.2763287	0.8695922	0.7662055	0.9605394	0.2478111	0.6415918	1.0101391	1.0106366	0.7463090	0.6498035	0.9103359	0.6309563	0.0004025	0.3225246	0.0483002	0.0189979	0.0511088	1.0034967	0.3635698	0.2279677	0.7269912	0.5816536	0.7311222	0.0001186	0.8515538	0.5099174	1.0170843	0.1796885	1.0550105	0.0424962	0.2223851	0.2516363	0.5219003	0.9878830	0.3839366	0.4911192	0.9612849	0.0077803	0.1563508	1.0705296	0.9863035	0.7264120	0.3170840	0.2138578	0.7519955	1.0117246	0.4260345	0.7783477	0.4278119	0.3737210	0.5569916	0.0150366	0.6874385	0.5100799	1.0085583	0.2508721	0.7956305	0.7990436	0.0606868	0.1775642
50	0.8520816	0.9866338	0.1852578	0.6868703	0.8343884	0.3840555	0.2637256	0.5201714	0.4492092	0.8077263	0.9866293	1.0687804	0.9972117	0.1549678	0.7562809	0.9583717	0.5260945	0.6460888	0.5334925	0.0414296	0.1041832	0.5380548	0.9704896	0.7969272	0.5523557	0.4965518	0.6699656	0.2176506	1.0058524	0.5845985	0.4881675	0.1676673	0.4650381	0.7013745	0.9696793	0.8958677	0.3847323	0.9804727	0.0333166	0.2475193	0.2739206	0.8692726	0.8112182	0.5293383	0.3103528	0.6343147	1.0187399	1.0161333	0.8160693	0.7246521	0.8184498	0.2472146	0.0000000	0.6708405	0.0609717	0.0083402	0.0230454	0.9336573	0.4731289	0.5894350	0.6442416	0.5383602	0.6779394	0.0008529	0.8971768	0.2990656	0.8748894	0.1929641	1.0830368	0.0227194	0.1706616	0.6540117	0.5107699	0.9788429	0.4077283	0.4580153	0.9180265	0.2881692	0.1599458	1.0688945	0.9049094	0.7539177	0.4765339	0.2825448	0.7056223	0.3419261	0.4101236	0.7150667	0.2863142	0.3522321	0.8002204	0.0223787	0.7116642	0.5079855	1.0276831	0.2103540	0.7726812	0.7487035	0.0793678	0.2175590
100	0.8877053	0.9208871	0.1931611	0.5842728	0.7782851	0.4228234	0.2812655	0.5684513	0.4801770	0.8196983	1.0590317	0.9589280	0.9691921	0.1227155	0.6955517	0.9093883	0.4547278	0.6455344	0.5340606	0.0610838	0.1231122	0.4986399	0.9935785	0.7101015	0.5043741	0.4523623	0.8049277	0.1674811	0.9736227	0.4227134	0.3756291	0.1498931	0.4994776	0.6951781	0.9577803	0.8553063	0.3678960	0.9844946	0.0160220	0.2056635	0.2124765	0.8340636	0.6262563	0.4071367	0.4004064	0.6338431	0.9948307	0.9840365	0.7450844	0.7306379	0.9073206	0.1781588	0.0000000	0.7317464	0.0373716	0.0087774	0.0285199	1.0040388	0.3924498	0.6313228	0.6938562	0.5814724	0.6274784	0.0000279	0.9568902	0.2338667	0.9166163	0.2101547	0.9841114	0.0324801	0.1326269	0.7664648	0.5014761	0.9462657	0.3695675	0.4176266	0.8337679	0.3190197	0.2312980	0.9911807	0.8908167	0.6711579	0.5286876	0.2694552	0.7370866	0.2413096	0.3938497	0.7159869	0.1547853	0.1999209	0.8682046	0.0714510	0.7058899	0.4974257	1.0368678	0.2458971	0.7562350	0.8532256	0.1212956	0.2057514
150	0.8951855	0.9093562	0.2129228	0.6492628	0.6681530	0.3351859	0.2069774	0.5132505	0.3798087	0.9422450	1.1566166	0.9081963	0.9824410	0.1450804	0.6853807	0.9331448	0.4638418	0.6678089	0.5306616	0.0565752	0.1271498	0.5422300	0.9830507	0.7453185	0.3968126	0.4348096	0.7464507	0.1719300	1.0250462	0.3533002	0.2804321	0.1419169	0.4056954	0.5524280	0.9834017	0.8290857	0.4562374	0.9257970	0.0175275	0.2536124	0.1982828	0.8387436	0.5664041	0.3578590	0.4142492	0.6331820	1.0496471	0.9717382	0.6948014	0.7462675	0.9765189	0.1164857	0.0013500	0.8885719	0.0352202	0.0066601	0.0195254	0.9380872	0.3409327	0.5825611	0.7558976	0.5375267	0.6844118	0.0000571	0.9459638	0.1546173	0.9738983	0.2075644	0.9529397	0.0397687	0.1519448	0.7943793	0.5189455	1.0001006	0.3781463	0.3085954	0.8037561	0.3628939	0.4069122	0.9088311	0.9044866	0.7930112	0.5062346	0.2974599	0.7917736	0.2388546	0.2593342	0.8546123	0.0912890	0.1587859	0.9206435	0.0768126	0.7484656	0.5786032	1.0456779	0.2908557	0.7932911	0.8251241	0.2012449	0.1572940
200	0.8398371	1.0445691	0.1894231	0.6055804	0.6362905	0.2784044	0.2133025	0.5059813	0.4033786	0.9061570	0.9930029	0.9642035	1.0200056	0.1410547	0.7322324	0.9675678	0.5066519	0.6529987	0.5781218	0.0506326	0.1348395	0.5640475	0.9692333	0.7232492	0.4754274	0.5285813	0.7914212	0.1495799	0.8860906	0.2780851	0.2658298	0.1005174	0.4646620	0.5398510	0.9287377	0.9225362	0.4778570	0.9738166	0.0273080	0.2495711	0.2231536	0.8283173	0.4341296	0.3474347	0.4136802	0.6686002	1.0460953	0.9895323	0.7470263	0.8125701	0.9970531	0.1607312	0.0004483	0.8431988	0.0426258	0.0137281	0.0118585	1.0443893	0.3246628	0.5926639	0.7480992	0.4572281	0.7707539	0.0000531	0.9744724	0.1561551	0.9225858	0.1645829	1.0055966	0.0463345	0.1603247	0.8289683	0.5394398	0.9373786	0.3497811	0.3053419	0.6785556	0.3753574	0.7865988	1.0128328	0.8172064	0.7401251	0.5455280	0.3121320	0.7193966	0.2270201	0.1721365	0.7999578	0.1411387	0.1924518	0.9756332	0.1425182	0.7530185	0.5591210	1.0502146	0.3533022	0.7863546	0.8397038	0.1391788	0.1227285
250	0.8404144	1.0053705	0.2310127	0.5430749	0.6777212	0.2683778	0.2329432	0.5253664	0.3711117	0.8214965	0.9999796	1.0629533	0.9763487	0.1379825	0.7104814	0.9966662	0.4932711	0.6172482	0.5983383	0.0319427	0.1444813	0.4424162	0.8894226	0.7362592	0.4106120	0.4837178	0.8256978	0.1671022	0.9039049	0.2212772	0.2707645	0.0861169	0.4639537	0.5325974	1.0198253	0.9797414	0.5995866	1.0020332	0.0045603	0.2074057	0.2334994	0.8398387	0.4104362	0.3439185	0.4260445	0.6929954	0.9789174	1.0155430	0.6453616	0.7707234	0.8277834	0.1694158	0.0010679	0.9149459	0.0382848	0.0245000	0.0113094	1.0092698	0.3380619	0.5594078	0.7141038	0.5121845	0.7983969	0.0002513	0.9461971	0.1542696	0.9563553	0.1421867	0.9283321	0.0299362	0.1758042	0.8198964	0.5195362	0.9388008	0.3909963	0.2779383	0.4695271	0.3788259	0.7882725	1.0728975	0.8490118	0.6689792	0.4685937	0.2675964	0.7774427	0.1948111	0.1469700	0.9004284	0.1281112	0.1866722	0.9489674	0.1820525	0.6680799	0.5226773	0.9433824	0.3550312	0.8383292	0.8308123	0.2093736	0.1173212
