"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G56A	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.5397124	0.9467060	0.1906863	0.8428502	0.7594729	0.4224629	0.2408108	0.6629498	0.4586062	0.8154528	0.9774043	0.9465734	0.9965490	0.3275471	0.7346894	0.9999999	0.4983301	0.6578326	0.5055800	0.0353650	0.1088188	0.4973155	0.9826682	0.8320936	0.4759480	0.4747577	0.3884546	0.4602468	0.9981429	0.5705198	0.9893275	0.1470047	0.4467214	0.6555712	0.8271863	0.8383580	0.3585124	0.6741349	0.5934176	0.3287362	0.2515139	0.9304899	0.8527588	0.9966707	0.2826644	0.6469676	1.0000000	1.0000000	0.7360373	0.6120740	0.8229736	0.6119302	0.0004549	0.3495701	0.0481199	0.0239095	0.0471319	0.9548961	0.3736432	0.2212864	0.7382962	0.5113989	0.6952986	0.0000093	0.9087612	0.5264947	0.9741859	0.1864710	0.9999435	0.0278895	0.1971222	0.2571302	0.5371714	0.9999737	0.3867436	0.4538913	0.8871198	0.0024640	0.1464822	0.9888024	0.9424339	0.7597266	0.3071925	0.2463784	0.7297826	1.0000000	0.4470045	0.6945299	0.4138259	0.3751906	0.5727169	0.0165850	0.6777752	0.5021920	0.9794325	0.2310577	0.8204826	0.7863788	0.0542381	0.1776063
50	0.5704737	0.9473275	0.1891892	0.8382667	0.9118261	0.4085849	0.4799316	0.6895611	0.2723377	0.8157306	0.9795418	0.9858991	0.9976788	0.3059622	0.8894750	1.0000000	0.4989209	0.6761509	0.2285552	0.0173357	0.0349825	0.2387192	0.9935429	0.8321013	0.4759382	0.4746611	0.6942797	0.4602466	0.9981430	0.5701202	0.9931947	0.0504818	0.6480867	0.7004934	0.8153971	0.8247555	0.3699783	0.9030868	0.7578280	0.0755877	0.2514134	0.9304650	0.8527901	0.9978356	0.1610875	0.6453869	1.0000000	1.0000000	0.3812229	0.6120734	0.8226632	0.6514164	0.0003280	0.7391645	0.0450119	0.0326082	0.0496599	0.7218161	0.4353806	0.2422018	0.7716869	0.5357140	0.6943134	0.2879085	0.9082479	0.5078886	0.9753523	0.2601785	0.9999272	0.0255358	0.1795794	0.3230490	0.8274871	0.9651607	0.3713753	0.3988097	0.7423766	0.0026641	0.1153629	0.9863106	0.9399515	0.7567893	0.1968101	0.2149360	0.7258572	1.0000000	0.4266157	0.6658997	0.3126239	0.3745911	0.5688846	0.0214210	0.6853527	0.3057444	0.9796398	0.2233533	0.9189223	0.7687039	0.0756667	0.1684700
100	0.5740688	0.9536393	0.1722347	0.8289785	0.9642682	0.4212715	0.4723243	0.7579693	0.2058592	0.8178854	0.9837963	0.9950528	0.9991402	0.2517356	0.9375343	1.0000000	0.5050918	0.7109212	0.1443085	0.0101387	0.0112702	0.1460302	0.9967794	0.8321196	0.4757088	0.4748410	0.7537044	0.4602466	0.9981400	0.5687457	0.9964766	0.0343429	0.7835383	0.8051558	0.7353732	0.7972442	0.3921360	0.9352243	0.8613340	0.0174029	0.2501849	0.9302131	0.8529972	0.9991501	0.1171543	0.6422494	1.0000000	1.0000000	0.2257207	0.6120731	0.7828148	0.6632950	0.0001932	0.8993781	0.0359919	0.0468277	0.0578911	0.6440194	0.6430763	0.2965123	0.8415261	0.5550507	0.6265700	0.3185443	0.9602719	0.4939215	0.9778845	0.3499797	0.9998578	0.0277419	0.1422163	0.4213611	0.9270683	0.9544277	0.3312521	0.3322242	0.7235869	0.0022826	0.0746099	0.9737703	0.9391772	0.7542436	0.1478304	0.2071726	0.7086781	1.0000000	0.3854078	0.5121063	0.1807533	0.3797761	0.5600161	0.0176621	0.6886442	0.3260709	0.9796029	0.2418183	0.9428744	0.7107753	0.1612914	0.1027209
150	0.5766857	0.9652754	0.1188544	0.8387441	0.9816508	0.4512576	0.4617397	0.8159791	0.1831191	0.8210579	0.9863787	0.9971898	0.9997219	0.2043067	0.9541847	1.0000000	0.5173278	0.7310030	0.0982678	0.0073251	0.0036510	0.1115303	0.9977426	0.8320741	0.4748702	0.4749893	0.7529770	0.4602475	0.9981355	0.5716444	0.9976155	0.0335498	0.8522432	0.8815607	0.6484915	0.7797253	0.4062287	0.9370978	0.8636857	0.0040303	0.2461937	0.9290239	0.8532624	0.9996821	0.1014743	0.6401507	1.0000000	1.0000000	0.1542713	0.6120723	0.7050579	0.6617128	0.0001541	0.9590772	0.0270965	0.0460102	0.0676669	0.5974571	0.7974058	0.3688197	0.9009731	0.5605127	0.4636057	0.3218153	0.9858945	0.5937097	0.9798988	0.3691962	0.9997541	0.0430812	0.1159753	0.4760195	0.9564874	0.9511075	0.2878167	0.3140595	0.7560687	0.0016859	0.0522429	0.9318092	0.9394456	0.7533206	0.1312352	0.2032905	0.6723669	1.0000000	0.3580861	0.3892562	0.1106358	0.3841821	0.5683149	0.0111508	0.6658877	0.4183918	0.9793114	0.2941207	0.9452882	0.6385237	0.3367037	0.0725858
200	0.5806653	0.9760604	0.0683286	0.8833637	0.9874104	0.4722930	0.4590654	0.8489908	0.1770163	0.8235553	0.9875300	0.9976681	0.9999059	0.1751976	0.9608565	1.0000000	0.5299402	0.7393844	0.0734574	0.0062265	0.0012095	0.1007791	0.9980292	0.8319927	0.4735673	0.4750192	0.7338986	0.4602484	0.9981471	0.5779252	0.9979756	0.0340831	0.8661148	0.9203051	0.6021313	0.7719044	0.4126809	0.9368604	0.8568212	0.0009591	0.2384945	0.9257797	0.8534501	0.9998698	0.0958423	0.6391279	1.0000000	1.0000000	0.1203241	0.6120720	0.6328469	0.6584313	0.0001624	0.9776534	0.0212142	0.0414855	0.0770186	0.5678660	0.8311508	0.4381579	0.9293055	0.5600657	0.3410231	0.3221785	0.9924237	0.7133451	0.9808800	0.3611847	0.9996627	0.0657723	0.1028442	0.5035575	0.9593736	0.9500585	0.2494049	0.3174942	0.7725334	0.0013957	0.0415991	0.8331147	0.9397138	0.7532744	0.1263145	0.1988585	0.6215600	1.0000000	0.3455645	0.3753036	0.0822014	0.3861565	0.5899986	0.0076959	0.6332030	0.4459227	0.9789946	0.3399000	0.9440621	0.5544153	0.4539681	0.0621711
250	0.5847912	0.9831942	0.0436025	0.9352939	0.9893093	0.4831734	0.4586747	0.8638233	0.1764615	0.8250929	0.9881563	0.9977580	0.9999621	0.1602205	0.9639956	1.0000000	0.5394558	0.7425076	0.0624039	0.0057975	0.0004360	0.0990032	0.9981143	0.8319273	0.4722836	0.4750281	0.7146296	0.4602451	0.9981814	0.5835201	0.9980674	0.0340598	0.8631087	0.9373205	0.5849063	0.7688853	0.4151222	0.9368630	0.8528054	0.0002577	0.2284893	0.9196009	0.8535519	0.9999339	0.0939100	0.6386901	1.0000000	1.0000000	0.1041902	0.6120749	0.5868073	0.6564210	0.0001857	0.9828282	0.0179036	0.0387273	0.0860904	0.5532540	0.8382726	0.4729758	0.9404808	0.5581265	0.2725330	0.3222275	0.9940203	0.7945379	0.9810702	0.3516018	0.9996101	0.0874577	0.0975070	0.5163555	0.9545579	0.9496980	0.2214216	0.3264454	0.7779660	0.0012904	0.0374123	0.7289436	0.9399617	0.7538418	0.1255402	0.1942362	0.5562149	1.0000000	0.3447476	0.3916634	0.0713666	0.3868480	0.6110418	0.0062757	0.6100392	0.4544736	0.9787529	0.3672141	0.9430101	0.4714609	0.4842487	0.0577372
300	0.5880195	0.9871483	0.0340608	0.9683538	0.9898295	0.4881219	0.4585552	0.8691891	0.1772123	0.8260223	0.9886121	0.9977653	0.9999796	0.1532824	0.9656455	1.0000000	0.5454931	0.7436394	0.0582462	0.0056300	0.0001989	0.0998842	0.9981394	0.8318852	0.4712985	0.4750472	0.7013991	0.4602341	0.9982262	0.5871406	0.9980687	0.0337446	0.8580001	0.9442233	0.5803896	0.7677866	0.4158374	0.9369673	0.8511157	0.0001025	0.2195098	0.9110117	0.8535996	0.9999559	0.0934429	0.6385161	1.0000000	1.0000000	0.0967034	0.6120815	0.5642274	0.6555195	0.0002091	0.9838802	0.0160755	0.0376318	0.0939799	0.5479020	0.8402073	0.4774426	0.9451701	0.5565366	0.2354305	0.3222355	0.9944132	0.8419266	0.9808911	0.3458189	0.9995893	0.1032367	0.0957975	0.5218913	0.9495353	0.9495501	0.2040767	0.3348918	0.7796926	0.0012570	0.0362797	0.6657809	0.9401829	0.7546741	0.1261538	0.1903849	0.4456533	1.0000000	0.3654838	0.4060288	0.0677621	0.3870383	0.6256022	0.0057648	0.5993234	0.4580294	0.9785962	0.3816168	0.9424629	0.4112519	0.4906448	0.0551533
350	0.5901343	0.9891318	0.0306564	0.9839636	0.9898711	0.4902421	0.4583921	0.8705710	0.1779606	0.8266236	0.9889282	0.9977602	0.9999852	0.1503566	0.9665403	1.0000000	0.5489371	0.7440620	0.0570343	0.0055646	0.0001316	0.1011290	0.9981468	0.8318557	0.4706269	0.4750691	0.6938427	0.4602166	0.9982679	0.5891487	0.9980442	0.0334259	0.8544937	0.9467631	0.5799346	0.7673917	0.4159126	0.9370499	0.8505076	0.0000724	0.2137708	0.9022068	0.8536202	0.9999639	0.0935555	0.6384527	1.0000000	1.0000000	0.0933674	0.6120887	0.5557142	0.6552147	0.0002269	0.9837578	0.0150058	0.0373001	0.0995188	0.5466646	0.8408103	0.4697801	0.9471902	0.5555775	0.2146324	0.3222354	0.9945148	0.8674970	0.9806270	0.3430191	0.9995848	0.1127286	0.0955079	0.5242879	0.9462257	0.9494777	0.1944534	0.3409449	0.7803006	0.0012477	0.0363411	0.6382603	0.9403569	0.7554715	0.1270663	0.1876293	0.3150220	1.0000000	0.4270230	0.4135219	0.0671720	0.3870707	0.6340929	0.0056096	0.5958997	0.4595836	0.9785035	0.3888396	0.9422350	0.3761274	0.4920094	0.0534609
400	0.5913663	0.9900587	0.0294584	0.9904288	0.9898015	0.4911267	0.4582289	0.8706064	0.1784524	0.8270170	0.9891159	0.9977561	0.9999871	0.1492981	0.9670134	1.0000000	0.5507700	0.7442304	0.0569103	0.0055390	0.0001156	0.1020941	0.9981488	0.8318320	0.4701862	0.4750863	0.6899648	0.4601966	0.9983000	0.5901673	0.9980176	0.0332000	0.8527433	0.9474906	0.5803260	0.7672493	0.4158013	0.9370922	0.8503117	0.0000691	0.2111886	0.8954525	0.8536286	0.9999672	0.0938483	0.6384329	1.0000000	1.0000000	0.0919585	0.6120931	0.5538258	0.6551630	0.0002385	0.9834171	0.0143366	0.0373468	0.1027192	0.5467787	0.8409933	0.4608433	0.9479703	0.5550619	0.2025079	0.3222338	0.9945452	0.8803987	0.9804059	0.3418218	0.9995859	0.1177157	0.0956547	0.5254358	0.9444392	0.9494396	0.1895005	0.3446238	0.7805312	0.0012461	0.0367389	0.6300082	0.9404792	0.7560904	0.1278667	0.1858314	0.2350262	1.0000000	0.5020601	0.4163633	0.0677381	0.3870661	0.6385701	0.0055784	0.5953952	0.4599275	0.9784521	0.3920368	0.9421634	0.3577657	0.4923411	0.0524601
450	0.5920257	0.9904600	0.0290225	0.9929695	0.9897494	0.4914924	0.4581067	0.8703374	0.1787279	0.8272609	0.9892136	0.9977541	0.9999876	0.1490509	0.9672499	1.0000000	0.5517012	0.7443020	0.0570936	0.0055291	0.0001133	0.1027082	0.9981494	0.8318125	0.4699009	0.4750973	0.6881071	0.4601779	0.9983218	0.5906537	0.9979961	0.0330647	0.8521275	0.9475128	0.5806863	0.7671988	0.4156698	0.9371079	0.8502562	0.0000697	0.2105365	0.8915315	0.8536320	0.9999688	0.0941431	0.6384286	1.0000000	1.0000000	0.0914002	0.6120934	0.5543849	0.6551925	0.0002453	0.9831365	0.0139023	0.0375199	0.1043076	0.5471457	0.8410260	0.4541744	0.9482041	0.5547949	0.1953932	0.3222324	0.9945571	0.8865489	0.9802589	0.3413636	0.9995880	0.1200820	0.0958573	0.5260487	0.9435804	0.9494199	0.1870862	0.3466200	0.7806078	0.0012467	0.0371390	0.6297219	0.9405585	0.7565115	0.1284493	0.1847227	0.2013350	1.0000000	0.5474268	0.4170253	0.0685529	0.3870584	0.6407833	0.0055817	0.5957065	0.4596517	0.9784249	0.3930610	0.9421559	0.3486436	0.4924438	0.0519824
500	0.5923540	0.9906135	0.0288513	0.9939496	0.9897335	0.4916431	0.4580299	0.8700913	0.1788694	0.8274014	0.9892598	0.9977534	0.9999876	0.1491145	0.9673589	1.0000000	0.5521594	0.7443336	0.0572998	0.0055252	0.0001140	0.1030548	0.9981495	0.8317975	0.4697204	0.4751035	0.6872580	0.4601627	0.9983354	0.5908756	0.9979807	0.0329924	0.8520813	0.9473085	0.5808915	0.7671826	0.4155666	0.9371112	0.8502444	0.0000701	0.2106745	0.8898556	0.8536334	0.9999695	0.0943754	0.6384287	1.0000000	1.0000000	0.0911926	0.6120904	0.5554898	0.6552338	0.0002489	0.9829593	0.0136191	0.0376640	0.1050022	0.5474416	0.8410039	0.4500381	0.9482415	0.5546565	0.1913691	0.3222315	0.9945633	0.8893433	0.9801755	0.3412155	0.9995897	0.1211138	0.0960015	0.5263719	0.9431938	0.9494102	0.1859591	0.3476220	0.7806166	0.0012478	0.0374440	0.6317413	0.9406073	0.7567731	0.1288325	0.1840651	0.1893979	1.0000000	0.5658143	0.4169401	0.0692109	0.3870537	0.6418320	0.0055893	0.5960859	0.4592350	0.9784110	0.3931185	0.9421683	0.3442752	0.4924846	0.0518238
550	0.5630778	0.9902983	0.0783205	0.9932014	0.8581641	0.4910464	0.2039221	0.8355918	0.3748094	0.8274734	0.9892397	0.8757867	0.9999394	0.1760419	0.8390326	0.9999999	0.5523795	0.7443149	0.2331638	0.0232677	0.0163757	0.3412873	0.9872675	0.8318347	0.4695903	0.4741489	0.2915632	0.4601515	0.9983433	0.5909595	0.9971033	0.1723316	0.7717870	0.9089237	0.5850800	0.7853456	0.4040680	0.5901536	0.7504872	0.2439803	0.2130380	0.8897048	0.8536267	0.9994424	0.2238947	0.6384726	1.0000000	1.0000000	0.3600336	0.6120857	0.5867856	0.6189065	0.0004211	0.8442645	0.0159221	0.0482085	0.1038942	0.7933580	0.7137576	0.3073977	0.9218745	0.5423457	0.2088535	0.0342987	0.9848074	0.7691105	0.9823416	0.2741156	0.9997219	0.0712461	0.1060629	0.4791213	0.5885906	0.9842642	0.1972977	0.4125251	0.8955146	0.0013614	0.0518218	0.7595807	0.9407685	0.7569328	0.2115308	0.2126883	0.4258842	1.0000000	0.4301100	0.3884048	0.0943197	0.3874237	0.6445503	0.0043833	0.6194846	0.5733067	0.9787869	0.3828354	0.7377460	0.3854359	0.4909007	0.0627879
600	0.5598950	0.9865492	0.1610701	0.9682594	0.8128259	0.4857875	0.2587360	0.7586908	0.4437494	0.8274205	0.9887582	0.8875743	0.9994793	0.2321966	0.7832486	0.9999999	0.5524537	0.7434280	0.3702265	0.0301959	0.0357551	0.4247413	0.9840308	0.8321466	0.4694033	0.4742000	0.2398240	0.4601439	0.9983475	0.5904374	0.9873897	0.1837113	0.6893711	0.8056781	0.6600026	0.8269101	0.3688676	0.5652840	0.5240268	0.2999448	0.2272054	0.8952843	0.8534554	0.9967159	0.2676262	0.6386012	1.0000000	1.0000000	0.4825122	0.6120807	0.5684256	0.6113476	0.0017640	0.5421134	0.0201634	0.0642472	0.0958123	0.8875205	0.4649845	0.2221491	0.8178764	0.5160660	0.3849285	0.0036536	0.9343541	0.5807442	0.9841979	0.2109496	0.9998584	0.0335195	0.1428197	0.3736867	0.4837873	0.9950017	0.2356922	0.5539867	0.9237016	0.0015802	0.1113122	0.8702344	0.9419080	0.7573457	0.2500643	0.2188883	0.5384809	1.0000000	0.4416967	0.4692482	0.1772790	0.3856436	0.6408379	0.0049076	0.6264772	0.5214221	0.9796032	0.3406480	0.7192918	0.5099990	0.3409996	0.1504885
650	0.5581151	0.9781307	0.1881353	0.9133068	0.7946243	0.4681014	0.2809150	0.7020655	0.4670947	0.8268501	0.9869154	0.9162991	0.9984625	0.2754299	0.7588039	0.9999999	0.5520931	0.7374710	0.4449187	0.0329042	0.0591957	0.4600926	0.9830738	0.8323308	0.4693628	0.4747461	0.2841667	0.4601392	0.9983463	0.5879200	0.9794697	0.1709693	0.5775554	0.7231304	0.7791351	0.8493223	0.3427877	0.6673561	0.4947927	0.3126960	0.2414901	0.9077662	0.8529929	0.9948786	0.2815343	0.6389284	1.0000000	1.0000000	0.5504616	0.6120762	0.5598029	0.6074207	0.0031387	0.3516136	0.0244685	0.0628796	0.0814921	0.9225406	0.3993219	0.2019432	0.7517027	0.5194269	0.5294314	0.0003937	0.9232664	0.5302566	0.9844169	0.2182411	0.9999153	0.0235819	0.1776577	0.3098538	0.4624883	0.9983871	0.2785502	0.6020822	0.8992650	0.0017867	0.1830113	0.9242528	0.9442374	0.7585572	0.2681249	0.2195580	0.6281051	1.0000000	0.4701790	0.6081087	0.3005280	0.3767158	0.6325069	0.0106120	0.6415029	0.5071396	0.9800320	0.2787330	0.7506806	0.6318496	0.1128144	0.1822742
700	0.5550135	0.9680857	0.1934234	0.8696346	0.7840460	0.4418412	0.2726105	0.6726800	0.4723117	0.8251948	0.9837699	0.9315544	0.9974776	0.3011732	0.7479567	0.9999999	0.5501028	0.7229918	0.4782619	0.0339853	0.0785144	0.4772517	0.9827934	0.8322633	0.4696537	0.4749248	0.3287645	0.4601376	0.9983345	0.5834660	0.9799718	0.1597730	0.5110297	0.6792195	0.8477121	0.8444696	0.3460062	0.7397832	0.5241684	0.3156344	0.2482898	0.9187031	0.8525664	0.9948299	0.2858793	0.6396682	1.0000000	1.0000000	0.6017348	0.6120718	0.6201398	0.6096754	0.0024712	0.3036520	0.0306953	0.0547758	0.0675127	0.9365864	0.3830707	0.2020641	0.7329750	0.5246559	0.6105357	0.0000478	0.9208410	0.5133393	0.9834053	0.2284789	0.9999360	0.0229058	0.1913728	0.2880145	0.4710412	0.9994640	0.3113869	0.5701834	0.8730935	0.0023084	0.1993521	0.9555145	0.9460866	0.7598118	0.2787267	0.2193122	0.6841205	1.0000000	0.4609387	0.6816724	0.3766659	0.3676195	0.6211335	0.0171109	0.6658466	0.5035015	0.9800935	0.2423628	0.7795385	0.7111234	0.0511110	0.1851098
750	0.5510722	0.9596122	0.1931168	0.8480986	0.7734442	0.4206738	0.2597723	0.6607153	0.4692398	0.8225453	0.9806072	0.9382510	0.9968561	0.3148388	0.7424712	0.9999999	0.5451488	0.7042953	0.4925781	0.0344742	0.0911252	0.4826529	0.9827097	0.8321327	0.4703949	0.4748960	0.3617325	0.4601404	0.9983084	0.5779023	0.9831121	0.1533732	0.4790508	0.6597037	0.8679034	0.8317532	0.3600540	0.7488784	0.5521496	0.3166729	0.2506961	0.9251344	0.8523942	0.9953969	0.2871410	0.6408839	1.0000000	1.0000000	0.6438015	0.6120667	0.6955267	0.6142509	0.0014963	0.3072911	0.0370552	0.0459899	0.0575601	0.9434348	0.3788509	0.2098471	0.7315805	0.5241954	0.6525025	0.0000120	0.9181986	0.5026886	0.9815901	0.2222946	0.9999430	0.0243068	0.1918068	0.2809717	0.4887422	0.9998070	0.3367715	0.5242939	0.8655369	0.0030300	0.1838868	0.9726982	0.9465603	0.7604008	0.2873070	0.2197530	0.7098766	1.0000000	0.4369043	0.7044860	0.4101552	0.3654816	0.6039150	0.0197278	0.6824087	0.5025818	0.9799699	0.2322169	0.7976297	0.7538807	0.0421074	0.1827042
800	0.5473098	0.9538215	0.1920613	0.8409310	0.7632444	0.4102602	0.2508835	0.6580158	0.4632529	0.8197110	0.9784297	0.9411713	0.9965421	0.3217366	0.7391923	0.9999999	0.5373650	0.6876592	0.4979974	0.0347569	0.0977673	0.4816539	0.9826823	0.8320574	0.4715623	0.4747847	0.3836106	0.4601494	0.9982685	0.5722662	0.9857310	0.1502168	0.4654444	0.6519748	0.8648528	0.8244838	0.3694901	0.7315972	0.5683652	0.3178045	0.2515338	0.9282975	0.8524161	0.9959187	0.2871987	0.6423573	1.0000000	1.0000000	0.6759488	0.6120603	0.7527135	0.6172834	0.0009099	0.3222516	0.0412399	0.0385460	0.0517392	0.9474417	0.3772989	0.2182919	0.7338257	0.5207594	0.6733218	0.0000089	0.9155097	0.4989289	0.9795183	0.2095986	0.9999449	0.0254297	0.1889352	0.2762734	0.5059985	0.9999174	0.3567153	0.4894930	0.8684664	0.0034318	0.1648085	0.9815529	0.9458485	0.7602580	0.2933542	0.2214820	0.7205182	1.0000000	0.4214266	0.7065592	0.4192981	0.3674586	0.5845465	0.0195349	0.6881728	0.5023472	0.9797925	0.2310866	0.8069101	0.7745338	0.0450524	0.1809549
850	0.5443599	0.9503433	0.1913168	0.8402363	0.7559421	0.4084088	0.2460418	0.6594982	0.4579768	0.8174706	0.9773695	0.9425728	0.9964101	0.3251850	0.7370839	0.9999999	0.5283298	0.6759126	0.4992067	0.0349402	0.1003310	0.4798061	0.9826723	0.8320580	0.4729134	0.4746751	0.3942920	0.4601649	0.9982200	0.5679949	0.9873496	0.1487466	0.4598284	0.6494674	0.8555632	0.8237173	0.3721910	0.7128586	0.5769556	0.3194250	0.2518599	0.9297450	0.8525088	0.9962560	0.2866580	0.6437229	1.0000000	1.0000000	0.6981786	0.6120531	0.7879645	0.6180964	0.0006242	0.3370664	0.0430152	0.0330273	0.0488549	0.9498465	0.3761177	0.2244010	0.7361250	0.5172287	0.6833381	0.0000091	0.9134130	0.5008760	0.9776897	0.1989555	0.9999446	0.0259697	0.1872175	0.2719354	0.5191008	0.9999541	0.3709323	0.4681009	0.8737927	0.0034102	0.1510075	0.9858752	0.9446493	0.7596443	0.2969523	0.2245495	0.7249791	1.0000000	0.4177629	0.7029830	0.4175295	0.3699746	0.5694215	0.0186472	0.6874906	0.5022823	0.9796341	0.2309432	0.8106287	0.7836195	0.0497073	0.1804216
900	0.5423417	0.9484083	0.1909303	0.8415193	0.7524988	0.4109507	0.2436691	0.6620679	0.4550118	0.8161071	0.9770731	0.9434057	0.9963741	0.3269001	0.7357728	0.9999999	0.5198487	0.6688844	0.4989767	0.0350471	0.1009515	0.4799834	0.9826689	0.8321049	0.4741366	0.4746157	0.3964454	0.4601859	0.9981722	0.5659395	0.9882412	0.1480627	0.4569268	0.6492729	0.8470740	0.8262252	0.3708794	0.6996007	0.5820725	0.3213524	0.2519745	0.9303899	0.8525991	0.9964446	0.2858471	0.6447542	1.0000000	1.0000000	0.7123194	0.6120466	0.8066533	0.6174355	0.0004990	0.3478414	0.0434912	0.0293147	0.0476929	0.9512490	0.3750349	0.2275808	0.7378083	0.5147605	0.6880755	0.0000094	0.9119460	0.5053153	0.9763462	0.1925048	0.9999438	0.0262398	0.1874468	0.2683291	0.5275529	0.9999668	0.3795345	0.4571634	0.8782111	0.0031864	0.1433716	0.9878241	0.9436277	0.7589272	0.2990956	0.2285254	0.7269743	1.0000000	0.4211736	0.6994761	0.4129277	0.3718402	0.5616045	0.0179130	0.6846564	0.5022574	0.9795225	0.2302607	0.8117134	0.7871577	0.0531233	0.1804043
950	0.5410861	0.9473825	0.1907696	0.8428286	0.7521348	0.4147414	0.2425371	0.6640960	0.4542434	0.8154863	0.9771378	0.9440402	0.9963850	0.3277107	0.7350293	0.9999999	0.5130546	0.6651860	0.4988752	0.0351002	0.1012238	0.4823516	0.9826688	0.8321582	0.4750335	0.4746117	0.3942926	0.4602092	0.9981349	0.5658073	0.9887105	0.1477222	0.4546863	0.6500856	0.8408636	0.8293788	0.3682120	0.6911427	0.5854880	0.3232489	0.2519735	0.9306611	0.8526638	0.9965431	0.2850027	0.6454439	1.0000000	1.0000000	0.7208710	0.6120428	0.8149499	0.6162135	0.0004521	0.3534163	0.0437299	0.0270078	0.0473845	0.9521187	0.3741995	0.2282771	0.7388061	0.5133376	0.6903997	0.0000096	0.9109185	0.5100724	0.9754781	0.1892855	0.9999430	0.0264810	0.1889984	0.2655768	0.5322341	0.9999714	0.3837241	0.4530922	0.8812270	0.0029502	0.1405464	0.9885739	0.9430279	0.7584057	0.3005964	0.2327187	0.7279200	1.0000000	0.4269091	0.6973464	0.4093567	0.3730343	0.5600770	0.0174365	0.6819925	0.5022416	0.9794568	0.2293382	0.8121808	0.7882156	0.0547242	0.1803067
1000	0.5403564	0.9468636	0.1907204	0.8435870	0.7534517	0.4181303	0.2419661	0.6650799	0.4548168	0.8153207	0.9772937	0.9445905	0.9964149	0.3280343	0.7346594	0.9999999	0.5082385	0.6633579	0.4994394	0.0351274	0.1018902	0.4858713	0.9826700	0.8321914	0.4755724	0.4746411	0.3911438	0.4602307	0.9981134	0.5667298	0.9889570	0.1475259	0.4526212	0.6512453	0.8365906	0.8320474	0.3655968	0.6857145	0.5878437	0.3248564	0.2519113	0.9307510	0.8527038	0.9965937	0.2842689	0.6458910	1.0000000	1.0000000	0.7260035	0.6120432	0.8177643	0.6150139	0.0004413	0.3547221	0.0441973	0.0256694	0.0474061	0.9527560	0.3736890	0.2273811	0.7392215	0.5125864	0.6917165	0.0000096	0.9101751	0.5142966	0.9749602	0.1878583	0.9999427	0.0267611	0.1910474	0.2634793	0.5344231	0.9999730	0.3851922	0.4526797	0.8831875	0.0027733	0.1407234	0.9887644	0.9427644	0.7582052	0.3018327	0.2364927	0.7284010	1.0000000	0.4323798	0.6962625	0.4078456	0.3737760	0.5621397	0.0171432	0.6801998	0.5022288	0.9794243	0.2286108	0.8129742	0.7882571	0.0549996	0.1799366

0	0.5397124	0.9467060	0.1906863	0.8428502	0.7594729	0.4224629	0.2408108	0.6629498	0.4586062	0.8154528	0.9774043	0.9465734	0.9965490	0.3275471	0.7346894	0.9999999	0.4983301	0.6578326	0.5055800	0.0353650	0.1088188	0.4973155	0.9826682	0.8320936	0.4759480	0.4747577	0.3884546	0.4602468	0.9981429	0.5705198	0.9893275	0.1470047	0.4467214	0.6555712	0.8271863	0.8383580	0.3585124	0.6741349	0.5934176	0.3287362	0.2515139	0.9304899	0.8527588	0.9966707	0.2826644	0.6469676	1.0000000	1.0000000	0.7360373	0.6120740	0.8229736	0.6119302	0.0004549	0.3495701	0.0481199	0.0239095	0.0471319	0.9548961	0.3736432	0.2212864	0.7382962	0.5113989	0.6952986	0.0000093	0.9087612	0.5264947	0.9741859	0.1864710	0.9999435	0.0278895	0.1971222	0.2571302	0.5371714	0.9999737	0.3867436	0.4538913	0.8871198	0.0024640	0.1464822	0.9888024	0.9424339	0.7597266	0.3071925	0.2463784	0.7297826	1.0000000	0.4470045	0.6945299	0.4138259	0.3751906	0.5727169	0.0165850	0.6777752	0.5021920	0.9794325	0.2310577	0.8204826	0.7863788	0.0542381	0.1776063
