"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G63A	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.0830310	0.2834610	0.1346015	0.4894061	0.5702487	0.6085363	0.3382513	0.0150220	0.1850437	0.4507363	0.3357243	0.4831030	0.3257536	0.2849516	0.3429429	0.0055420	0.5564183	0.1321304	0.2080898	0.7051055	0.4547881	0.3964930	0.2853861	0.2095339	0.6986325	0.5213170	0.2859110	0.7569913	0.0195046	0.6388986	0.0944319	0.5888794	0.3173521	0.5936919	0.6323772	0.4522917	0.5894061	0.0826824	0.3827058	0.5761140	0.5064014	0.2641204	0.0460297	0.1529791	0.0108662	0.0735567	0.7016740	0.3178951	0.1715218	0.7369462	0.1798195	0.1459647	0.1462582	0.0005902	0.0655465	0.1133152	0.1170530	0.4138933	0.3430876	0.6069463	0.3556643	0.1277805	0.6114294	0.5970100	0.3318359	0.2166707	0.5298442	0.7577404	0.6427296	0.2996973	0.2009369	0.5087804	0.5391975	0.2153700	0.7167181	0.3084108	0.3731823	0.1880100	0.7097134	0.6890321	0.7302724	0.0905930	0.1085556	0.5118744	0.2914183	0.3794152	0.0223619	0.1102429	0.0995153	0.7492631	0.0482991	0.6444712	0.2997043	0.3197670	0.4915202	0.2680241	0.3333866	0.4520208	0.5482689	0.0216005
50	0.2778560	0.2663141	0.2076490	0.4804954	0.5398077	0.5879313	0.1940284	0.1590873	0.2596375	0.4591245	0.2964220	0.3461029	0.3048301	0.0895981	0.3041600	0.1843043	0.2786932	0.2128505	0.3255489	0.4964541	0.5728284	0.3255500	0.2987413	0.2306207	0.5906688	0.4592119	0.2905366	0.7011309	0.0190929	0.6081925	0.0582555	0.4720718	0.3725412	0.5621117	0.8169750	0.5732387	0.5355967	0.1143519	0.3622718	0.6447143	0.6198186	0.2310966	0.0887990	0.3457850	0.0188003	0.2637276	0.5616315	0.2463483	0.2721735	0.5882330	0.0064950	0.1587477	0.1365341	0.0000301	0.0234312	0.2783147	0.1238788	0.4873378	0.2580636	0.6080958	0.3983792	0.1534044	0.6201867	0.5350209	0.1882819	0.1807717	0.5857691	0.6620866	0.4013573	0.3063914	0.1928432	0.7291170	0.8723770	0.2029158	0.5803615	0.1228063	0.4990189	0.1929770	0.6842300	0.5758165	0.7128143	0.0809845	0.1106604	0.4810774	0.3369970	0.5233955	0.0697675	0.1059758	0.1511732	0.5808302	0.1770432	0.5052129	0.2097631	0.3461545	0.5103201	0.2768755	0.3738232	0.3990385	0.7247027	0.0171868
100	0.2642791	0.2802759	0.1698890	0.4267989	0.4566656	0.3900052	0.1080353	0.2813407	0.3558080	0.3724623	0.2454959	0.4559089	0.2636458	0.0578922	0.4037754	0.1573374	0.2518324	0.3738415	0.2788080	0.6547771	0.6361598	0.4712203	0.2949898	0.2245842	0.6123732	0.5964930	0.3368412	0.6481320	0.0044847	0.5793829	0.0704182	0.4174643	0.3909429	0.6140812	0.5853271	0.5499196	0.6153648	0.1057180	0.3832835	0.6835245	0.5090669	0.3076011	0.0983402	0.3112850	0.0208189	0.2572424	0.7308051	0.1923797	0.2433245	0.5915541	0.0002956	0.1525801	0.1570466	0.0007849	0.1188181	0.2520951	0.0993326	0.4238915	0.3665830	0.4853382	0.3763349	0.1974724	0.7186964	0.5582424	0.0407674	0.1660257	0.6598406	0.5937067	0.3737483	0.2331154	0.2268832	0.5967842	0.5701932	0.2540315	0.7010736	0.0838421	0.4207220	0.1871890	0.7294227	0.4841409	0.7320658	0.0819957	0.1726397	0.4733781	0.2960417	0.4890599	0.2075699	0.1302490	0.0474604	0.5920356	0.2689155	0.5433304	0.2117663	0.3912512	0.6054088	0.2139209	0.4136592	0.4045965	0.5767986	0.0331763
150	0.3023862	0.3222760	0.2670708	0.4693314	0.4102701	0.4872017	0.0799167	0.1879075	0.4581715	0.3702868	0.2552170	0.3830505	0.2110028	0.0397097	0.4093924	0.1798505	0.3266556	0.3091473	0.2922141	0.5755946	0.7198981	0.4447187	0.2920522	0.2387333	0.8332025	0.4063935	0.2426520	0.5953353	0.0007383	0.3730814	0.0221580	0.4585771	0.3672480	0.4565047	0.7288042	0.4377704	0.6387867	0.0457642	0.2964569	0.6033643	0.4854580	0.3134175	0.1383083	0.3838838	0.0331211	0.3872334	0.6032569	0.1519370	0.2458314	0.5922419	0.0000830	0.1896789	0.0823896	0.0013273	0.1122154	0.3127631	0.0663768	0.5214901	0.3301165	0.5339994	0.3269484	0.1444441	0.6537383	0.6002773	0.0051577	0.1410310	0.4967502	0.4342246	0.3445223	0.2349854	0.1986703	0.6430836	0.5682054	0.2498613	0.6172687	0.1175666	0.3772019	0.2325691	0.6399479	0.5021986	0.7690851	0.0733964	0.1842867	0.5175724	0.3286812	0.4549303	0.1593601	0.1500741	0.0356188	0.6365304	0.3636741	0.4898227	0.1260533	0.5199641	0.6486588	0.2457404	0.4527953	0.4333052	0.5646217	0.0149713
200	0.2531463	0.4083191	0.2465879	0.4030071	0.3159351	0.3665593	0.0637738	0.2650443	0.5712243	0.3603404	0.2851597	0.4754205	0.2101811	0.0323461	0.3881870	0.1374379	0.2886669	0.2156923	0.2641404	0.5153517	0.5866359	0.5573515	0.3145602	0.2275404	0.7474356	0.6371082	0.1798672	0.6115752	0.0069830	0.4725955	0.0174908	0.4107439	0.3204680	0.5745567	0.5321035	0.4926060	0.8019903	0.0645948	0.3157644	0.6928700	0.5078621	0.2877335	0.2517772	0.3637536	0.0691884	0.3445135	0.6066416	0.1567740	0.1351446	0.6744204	0.0000000	0.0944616	0.0963432	0.0000000	0.1321545	0.3145296	0.0256099	0.4965029	0.3644112	0.4857550	0.4902582	0.1483360	0.5861712	0.4449184	0.0032699	0.1132778	0.5806545	0.4657384	0.3464826	0.2944102	0.3501391	0.7720166	0.6189220	0.2554557	0.6579087	0.1292530	0.2935873	0.0903148	0.7044957	0.6302035	0.6680411	0.0317425	0.1317602	0.5696746	0.3479926	0.4575478	0.1826036	0.1272385	0.0645589	0.6630183	0.3243768	0.4432554	0.1221238	0.4670136	0.7271597	0.4138037	0.3102037	0.5238431	0.6788802	0.0126570
250	0.2998311	0.3505494	0.2499425	0.5743931	0.4045406	0.3373452	0.1333342	0.2229996	0.5973124	0.3838248	0.2177740	0.5951632	0.2793187	0.0332567	0.4338598	0.1899454	0.3022911	0.2024395	0.3076198	0.6135265	0.6029955	0.4279590	0.2623661	0.2253266	0.6951093	0.6937883	0.2305415	0.6607174	0.0000521	0.4126614	0.0304647	0.4473212	0.3448461	0.5626935	0.6877819	0.4784085	0.7607054	0.0711923	0.2326840	0.7225583	0.5661398	0.3870683	0.3682613	0.4396249	0.0664001	0.3731217	0.6750476	0.1225791	0.1509067	0.6585661	0.0000000	0.0992563	0.1704131	0.0001260	0.0603505	0.3615696	0.0472756	0.5087325	0.2452424	0.5806858	0.4104254	0.1994540	0.5772332	0.4660224	0.0067672	0.1695878	0.5764765	0.4884107	0.4117904	0.2792889	0.2604842	0.5908089	0.5700736	0.3085255	0.5452919	0.1568829	0.3651989	0.0870818	0.6668319	0.5296883	0.6537986	0.0500232	0.1873068	0.5405162	0.3926243	0.5163926	0.2306123	0.0986365	0.0614952	0.7182681	0.3561491	0.3730016	0.1749575	0.5496396	0.5616989	0.2414624	0.3048648	0.5936900	0.7889876	0.0321999
300	0.3232664	0.3283628	0.2913983	0.3913644	0.3761344	0.3607747	0.1010244	0.1783289	0.6070389	0.4382861	0.2013623	0.5894106	0.2112798	0.0236595	0.3803689	0.1945588	0.2869583	0.1963107	0.3277877	0.6046122	0.5899648	0.4061262	0.2591147	0.2336704	0.6183882	0.5908682	0.2705380	0.6536973	0.0013464	0.4463066	0.0135370	0.4680113	0.3892796	0.5973787	0.6799107	0.5157670	0.7022472	0.0391196	0.3526901	0.5568606	0.5052111	0.2571849	0.3117876	0.4648381	0.0741817	0.3643623	0.6058663	0.1238370	0.1809221	0.6534828	0.0000109	0.0885738	0.1211749	0.0013732	0.0556189	0.2279654	0.0370032	0.5588471	0.1981923	0.4999283	0.3755460	0.2196367	0.5755460	0.5446414	0.0024833	0.1375992	0.5290593	0.4866712	0.3223071	0.2462591	0.2801678	0.7110349	0.5546085	0.2935918	0.5090367	0.2190737	0.4282758	0.1161619	0.6653807	0.6458094	0.6143609	0.0507550	0.1464656	0.5380769	0.3338687	0.4674164	0.2049093	0.0847556	0.0615508	0.7170550	0.3535805	0.5054381	0.1592733	0.5044322	0.6543414	0.2555792	0.3711458	0.4626026	0.5182070	0.0491023
350	0.2505622	0.3623575	0.2911132	0.4296448	0.3397616	0.3346109	0.1675986	0.2160191	0.5267581	0.4150192	0.2160807	0.5241605	0.2704125	0.0189283	0.3829247	0.1829818	0.2617728	0.2497185	0.3000393	0.5778623	0.6646034	0.3581061	0.2988877	0.3448844	0.6509259	0.6441814	0.3354141	0.7728127	0.0013045	0.3453387	0.0110631	0.4066125	0.3470002	0.6143732	0.6530910	0.4107910	0.5497830	0.0614634	0.2792988	0.7432909	0.6203029	0.3040601	0.3558426	0.3882074	0.0838011	0.4035499	0.5017539	0.0916287	0.2010022	0.6413640	0.0001264	0.1180224	0.1790051	0.0021510	0.0637483	0.2847024	0.0307167	0.3905448	0.3205934	0.6289395	0.3946337	0.2173875	0.6033013	0.6016272	0.0002986	0.1570716	0.5020546	0.5024911	0.3028238	0.2611982	0.3484356	0.5844996	0.6370530	0.2254304	0.5638935	0.1780827	0.3425688	0.1598496	0.6914840	0.4904044	0.6978315	0.0670815	0.1412331	0.5565516	0.3713246	0.5102328	0.1745965	0.1111485	0.0654342	0.5989802	0.2849039	0.5747110	0.1507301	0.5385818	0.6076071	0.2666316	0.2657477	0.5093783	0.5808686	0.0220779
400	0.2384241	0.3454764	0.2430256	0.3906096	0.2827034	0.4177909	0.1172058	0.1932430	0.7064627	0.4592140	0.2631835	0.4706263	0.2091987	0.0217027	0.4796593	0.2249792	0.3506717	0.2777917	0.2241446	0.5816622	0.6332535	0.3809102	0.3285960	0.2802959	0.6499634	0.6093022	0.2075234	0.7895826	0.0011842	0.4483454	0.0248325	0.4083435	0.3738402	0.6640978	0.7690731	0.4650925	0.6767714	0.0793946	0.2917518	0.5178571	0.4999550	0.3036225	0.3830211	0.4591173	0.1403095	0.4189655	0.7185821	0.1188308	0.2551037	0.7053982	0.0000000	0.1415286	0.1654584	0.0026164	0.0669718	0.2809692	0.0761905	0.4087597	0.2479009	0.5700035	0.3522611	0.2392865	0.7201069	0.4765847	0.0030316	0.1785836	0.5046837	0.4738755	0.3021972	0.2523758	0.3524684	0.5336406	0.6471796	0.2199990	0.5194781	0.1512844	0.3978361	0.1526728	0.6384210	0.5752329	0.6885619	0.0232565	0.1832108	0.6489754	0.3399449	0.4381194	0.2036601	0.1276023	0.0372615	0.6577388	0.3490015	0.5710077	0.1985574	0.4207278	0.6186456	0.3032589	0.2828257	0.4754846	0.5961452	0.0373679
450	0.2642384	0.4145595	0.2532509	0.3882985	0.2395340	0.3537738	0.1629067	0.1452783	0.6680679	0.4016490	0.2545136	0.4899129	0.2042903	0.0256114	0.3620405	0.2184247	0.3294333	0.2163479	0.2836013	0.5168034	0.6512695	0.5500279	0.2964254	0.2532222	0.6366286	0.5259153	0.1510829	0.5942204	0.0047524	0.2884346	0.0323759	0.4078024	0.3663581	0.5494209	0.6150149	0.4506030	0.6330648	0.0553577	0.3327499	0.5552655	0.5771483	0.3837908	0.2934799	0.5285469	0.1371074	0.3623185	0.6668357	0.1470330	0.2170011	0.6645592	0.0016894	0.1664408	0.2565322	0.0009516	0.0915441	0.3483932	0.0705573	0.3478207	0.2881701	0.5282005	0.3938208	0.2784255	0.6588715	0.5050084	0.0012594	0.1426638	0.5929568	0.5244793	0.2643764	0.2736530	0.2889651	0.6200738	0.6282600	0.2242767	0.6357922	0.1746362	0.4179722	0.1830859	0.6849625	0.4861489	0.6432859	0.0422438	0.2220583	0.5031221	0.3748695	0.4861123	0.1723811	0.1146941	0.0507569	0.6534184	0.2655495	0.4007872	0.1850725	0.4311379	0.6602239	0.2918088	0.4103389	0.5200479	0.7421972	0.0540380
500	0.3043887	0.3683357	0.3137123	0.4927525	0.3318111	0.4252541	0.1346116	0.1993157	0.7356910	0.4646574	0.2456494	0.5278839	0.1835534	0.0259831	0.4949695	0.2459277	0.3809318	0.2070018	0.3265804	0.6176754	0.5569545	0.4842143	0.2928499	0.2445533	0.7509861	0.4903286	0.2136096	0.6357689	0.0004489	0.3329306	0.0477870	0.4870385	0.3900632	0.6293605	0.5784589	0.4532442	0.5676218	0.0522385	0.3072067	0.6760590	0.4890915	0.3176676	0.4045270	0.5587773	0.1039964	0.4678107	0.6253412	0.1197833	0.2167275	0.6227425	0.0000380	0.1300644	0.2364729	0.0011850	0.0701681	0.2748431	0.0375193	0.3544271	0.3211873	0.5029095	0.3994720	0.2057456	0.6062523	0.4960248	0.0028872	0.1759531	0.5799765	0.5102500	0.3603350	0.3477468	0.2033383	0.6804838	0.6322598	0.2201372	0.6298841	0.1699839	0.4146082	0.1795128	0.7293223	0.6028335	0.6707647	0.0661302	0.1628914	0.5731988	0.4023753	0.5017565	0.1714036	0.1150526	0.0241730	0.6641554	0.3589251	0.4084769	0.1798064	0.4795710	0.6290493	0.2748011	0.3976823	0.4279510	0.6478344	0.0335497
550	0.1722640	0.3090999	0.2831264	0.5232413	0.2039936	0.3675576	0.1587544	0.0763209	0.6177744	0.5391482	0.2647280	0.5098223	0.2438996	0.1635306	0.3561066	0.0742995	0.4378793	0.2046171	0.3049140	0.7122559	0.5588921	0.4699179	0.2396053	0.1953936	0.5325583	0.5313702	0.3013452	0.6638772	0.0543484	0.4192106	0.0409104	0.3942305	0.3132710	0.5487758	0.4984786	0.5129780	0.6687195	0.0757629	0.4106015	0.6868951	0.5288148	0.4419231	0.3002423	0.2445875	0.0882644	0.2623893	0.6398386	0.2963400	0.2581224	0.5616814	0.1174918	0.1422111	0.1881038	0.0024596	0.0571236	0.1251978	0.0980236	0.3301212	0.2805259	0.6032720	0.4109983	0.1997915	0.7751239	0.4097027	0.2299023	0.1591640	0.4397149	0.3629207	0.4515253	0.2966205	0.2166930	0.4597205	0.5541330	0.2726947	0.5927544	0.1786873	0.4138522	0.1591801	0.8057430	0.5843543	0.7221863	0.0388597	0.0979128	0.5583608	0.4114056	0.4749038	0.2587137	0.1655635	0.0273500	0.7921923	0.1029461	0.5440090	0.1589390	0.4833315	0.5586819	0.2688878	0.4479140	0.4670737	0.5667079	0.0683886
600	0.0636270	0.2997909	0.3110839	0.4945929	0.2543174	0.5433230	0.2059802	0.0195700	0.5732705	0.4444491	0.3525260	0.5928358	0.2922242	0.1986952	0.3389944	0.0550845	0.5395487	0.1951776	0.2691649	0.6693004	0.5457019	0.4306002	0.2946662	0.2662433	0.6294317	0.5529775	0.3439666	0.6648401	0.0315339	0.4930968	0.0725664	0.4444343	0.4148990	0.5638642	0.6027162	0.5277499	0.6207450	0.0499177	0.3876946	0.6358186	0.5208592	0.3536642	0.2324379	0.2256815	0.1127498	0.2154663	0.5721879	0.3407122	0.2574473	0.5531411	0.1263562	0.1540463	0.1928076	0.0047617	0.0327558	0.0868054	0.1272788	0.3955689	0.2802399	0.5651890	0.2975065	0.1894956	0.7392674	0.5133687	0.3268658	0.1529864	0.5238667	0.4889281	0.5677506	0.2780293	0.2516179	0.3571289	0.6594384	0.1607324	0.5966622	0.1493005	0.3688698	0.1836878	0.6159339	0.5257192	0.6329893	0.0514036	0.1058331	0.5844529	0.3489533	0.6035505	0.2207422	0.1046616	0.0790424	0.8939181	0.0713362	0.5849448	0.1384806	0.4099894	0.5965429	0.2188729	0.2891802	0.5165748	0.5530933	0.0264158
650	0.0989435	0.3994884	0.2356060	0.4333504	0.2482040	0.5574374	0.3198877	0.0286918	0.4118869	0.4416012	0.2979693	0.4717323	0.3171686	0.2908317	0.3595054	0.0278565	0.5156521	0.1470212	0.3110736	0.5405298	0.5303791	0.4354650	0.2918298	0.2392042	0.5947973	0.6241547	0.2303745	0.6273693	0.0517646	0.4136811	0.0926891	0.4460340	0.2757724	0.4606349	0.5364021	0.6207868	0.5954610	0.0976083	0.3928524	0.6618156	0.5679659	0.3225825	0.1401271	0.1853157	0.0860100	0.1429826	0.7084362	0.3125350	0.2404273	0.6256635	0.1290762	0.1573320	0.1570180	0.0004776	0.0306797	0.0578245	0.0839753	0.4170583	0.3013760	0.6202942	0.4274465	0.2006444	0.6606475	0.5382183	0.2540598	0.2045522	0.5801457	0.5445028	0.5142376	0.3172269	0.2513884	0.3217315	0.6514708	0.2637752	0.6114925	0.1522713	0.3420679	0.1918180	0.6138470	0.5793963	0.6574574	0.0588756	0.1250673	0.5931968	0.3028483	0.5519236	0.2435557	0.1140077	0.0743195	0.7451980	0.0572023	0.5942017	0.2067129	0.3699552	0.6977913	0.2143674	0.3794353	0.4576469	0.6372028	0.0354368
700	0.0393365	0.3220018	0.2202937	0.4949574	0.3212482	0.6575735	0.2582438	0.0075212	0.3342955	0.4191890	0.3201325	0.6835560	0.3765955	0.2244676	0.4226262	0.0137046	0.3292669	0.1753744	0.2683592	0.7548339	0.3999681	0.3773359	0.2769369	0.1930314	0.6930835	0.5144303	0.2590067	0.5810262	0.0434567	0.5176034	0.0536426	0.4484993	0.2836677	0.6006845	0.5256016	0.5185999	0.7013314	0.0966962	0.3473033	0.5993590	0.6151697	0.3454178	0.1458823	0.1210178	0.0968484	0.1374885	0.6077858	0.3593624	0.2431343	0.6785641	0.1161944	0.1636945	0.1667943	0.0004575	0.0424576	0.1124699	0.0690839	0.4145686	0.2671460	0.5246717	0.3682510	0.1767382	0.5864060	0.4743086	0.3674722	0.2456090	0.4273858	0.5357313	0.5562554	0.2215717	0.2861862	0.4039188	0.4759707	0.1957986	0.6053736	0.2920670	0.4988012	0.1920332	0.7320805	0.6823056	0.6042672	0.0936393	0.1047864	0.6114094	0.3400259	0.5153414	0.1993310	0.0802680	0.0625655	0.5863269	0.0299538	0.7081099	0.1762399	0.3188742	0.6940451	0.3089647	0.3241704	0.5376576	0.6576802	0.0161483
750	0.0979580	0.2766257	0.2058670	0.4732007	0.4695889	0.6117260	0.2842915	0.0072580	0.2245172	0.6204623	0.2838145	0.4612552	0.3169365	0.2612381	0.4051592	0.0131187	0.4039392	0.1914978	0.2493694	0.5303861	0.4888351	0.2790222	0.2588253	0.1986441	0.6661957	0.5233477	0.2194272	0.6506613	0.0469416	0.5829395	0.0731207	0.4616800	0.2421773	0.6037368	0.5989433	0.5794345	0.6388815	0.0929861	0.3832808	0.4961237	0.6228288	0.2608313	0.0552531	0.1025259	0.1100337	0.1384285	0.6575699	0.3601722	0.2570213	0.5681782	0.1200187	0.1280103	0.1530647	0.0000000	0.0571837	0.1134559	0.1215184	0.3503053	0.3383790	0.4975677	0.3400000	0.1915568	0.6586954	0.5573205	0.3172890	0.2013687	0.5674156	0.5977459	0.6329822	0.2589823	0.2613329	0.4740025	0.6094796	0.1780670	0.5753427	0.3394462	0.4988593	0.1502528	0.5724011	0.6537299	0.6538737	0.1509539	0.0899961	0.6539302	0.3920003	0.6363197	0.0955822	0.0808309	0.0704089	0.7390698	0.0094466	0.7332154	0.1437476	0.2839697	0.7526633	0.2215804	0.3636186	0.4442112	0.6540824	0.0367638
800	0.0372215	0.3380431	0.2300524	0.4539412	0.5189727	0.5743081	0.3194107	0.0202624	0.2231347	0.4611546	0.2971208	0.4448269	0.4123263	0.1924912	0.3333186	0.0090184	0.4310474	0.2674962	0.3102273	0.6042135	0.5215111	0.3054938	0.2592647	0.1805392	0.7280442	0.5562901	0.2457365	0.5571570	0.0219685	0.5528734	0.0927656	0.5686218	0.2753863	0.4900726	0.5821421	0.5116813	0.5603316	0.1131881	0.3866742	0.7197809	0.4884414	0.3738159	0.1137579	0.1667431	0.0594608	0.0860058	0.6287937	0.3374725	0.1903082	0.6417556	0.1335750	0.1878354	0.1574977	0.0015562	0.0739817	0.0874250	0.0422587	0.3127406	0.2764324	0.5566986	0.4143143	0.1533303	0.7132755	0.5587834	0.3609886	0.1859801	0.7828771	0.7393873	0.5143227	0.2705697	0.2361503	0.3210129	0.5817352	0.2151092	0.6302110	0.2756029	0.4427931	0.1896219	0.5694208	0.6649508	0.7214362	0.1509429	0.0566970	0.6106555	0.3312256	0.5268527	0.0382859	0.0327805	0.0905330	0.5436501	0.0329400	0.6566477	0.1802391	0.3366924	0.5389760	0.3128268	0.2416740	0.4630788	0.6172819	0.0195309
850	0.0830391	0.3469725	0.3048649	0.4376114	0.5698991	0.7160401	0.4156860	0.0304155	0.2102587	0.4931830	0.3531287	0.4460961	0.2516439	0.1791510	0.3695345	0.0068808	0.3970824	0.1693362	0.2203594	0.5404778	0.3887349	0.3675326	0.2964933	0.2756397	0.6212098	0.5702593	0.2331361	0.5675526	0.0429949	0.5488445	0.0581439	0.4726489	0.2511040	0.5442295	0.5879773	0.6343720	0.7594164	0.0976260	0.3921570	0.5844286	0.4733230	0.3383929	0.1014885	0.2120039	0.0414421	0.0560991	0.6011173	0.3443350	0.1754531	0.5603780	0.1392708	0.1364807	0.1158322	0.0000994	0.0677700	0.0913155	0.0709853	0.3473778	0.2122811	0.5835996	0.3128980	0.1892979	0.6400532	0.6052658	0.3195750	0.2055187	0.5734951	0.6168929	0.5632135	0.2646729	0.2830236	0.3688774	0.6677834	0.2298823	0.6746135	0.2235261	0.3709958	0.2553644	0.6950482	0.7422464	0.6222266	0.1355011	0.0789752	0.6213629	0.4266008	0.4967548	0.0033743	0.0777112	0.0888490	0.6874049	0.0283131	0.6962074	0.1696593	0.3228156	0.6388313	0.2979108	0.3198362	0.4405096	0.6659185	0.0356837
900	0.0345716	0.3232479	0.1783296	0.5012998	0.6411359	0.5768599	0.3089703	0.0146794	0.1849112	0.4775973	0.2707347	0.4934585	0.3304451	0.1858332	0.3606466	0.0186497	0.5306009	0.1615410	0.3181479	0.7469907	0.4469649	0.2728408	0.2764959	0.2505967	0.5710381	0.6434599	0.2792448	0.6468844	0.0463468	0.6906985	0.0821997	0.4268839	0.3116238	0.5835117	0.6752418	0.5580653	0.6299931	0.1222952	0.4109411	0.5058492	0.6000599	0.2824142	0.0994908	0.1062945	0.0332193	0.0991968	0.6162269	0.3867076	0.1693983	0.5998372	0.1796119	0.0890209	0.1948859	0.0005061	0.0745394	0.0633029	0.0749775	0.3470066	0.3181118	0.6521406	0.3628276	0.1892446	0.5543089	0.5008971	0.3321661	0.2297227	0.6355953	0.5682563	0.6799260	0.2061036	0.2755094	0.3581626	0.6129546	0.2664815	0.7499234	0.2184394	0.3711840	0.1329664	0.6022940	0.6002751	0.6250681	0.1018336	0.1193319	0.6164107	0.3306302	0.4501023	0.0059737	0.0301166	0.0673562	0.6678473	0.0402279	0.6752854	0.2258133	0.4162677	0.5715235	0.2510154	0.2317602	0.5481686	0.6560316	0.0370187
950	0.0735729	0.2695614	0.2429105	0.4651488	0.7362236	0.7074441	0.3386228	0.0195645	0.1854364	0.4833257	0.3246968	0.4686976	0.3485313	0.2465997	0.3563556	0.0195236	0.5296045	0.1647810	0.2317848	0.6816385	0.6211744	0.3833606	0.3734219	0.2267591	0.6183459	0.6015372	0.3306101	0.6291661	0.0227328	0.5496632	0.0830866	0.5021161	0.1876441	0.5211770	0.5265856	0.4966103	0.5796209	0.1266224	0.4834892	0.5255130	0.6441264	0.2118517	0.0745197	0.1294677	0.0178143	0.0857809	0.6605481	0.4877452	0.1572299	0.6886915	0.1826669	0.1176644	0.1444742	0.0000000	0.0556477	0.1165460	0.0885305	0.3680079	0.3037721	0.5977640	0.3095076	0.2360050	0.5812030	0.6054086	0.3907774	0.1700687	0.6613211	0.7360100	0.5931402	0.4287867	0.2362056	0.3451743	0.5356101	0.2874536	0.6540065	0.2653288	0.3261617	0.1842351	0.7324671	0.5944194	0.6269425	0.1342590	0.0865188	0.6099806	0.4071034	0.5678192	0.0015400	0.0371828	0.0983798	0.5746442	0.0527824	0.5906531	0.2497140	0.3810268	0.5665320	0.3375399	0.2791986	0.4295722	0.7504178	0.0182524
1000	0.0359023	0.3048696	0.1766789	0.5088095	0.6914385	0.7251491	0.2837243	0.0190381	0.2184651	0.3882341	0.3587204	0.4129315	0.3037811	0.1934640	0.3573876	0.0052769	0.4100901	0.1643895	0.2850986	0.5510623	0.5424846	0.3698121	0.2955468	0.3178098	0.6650703	0.5393842	0.2705110	0.6975487	0.0485051	0.4794022	0.0715206	0.4852818	0.3220177	0.4760640	0.6096653	0.4853166	0.6722645	0.0590532	0.3860529	0.6811427	0.4637414	0.3275592	0.1121087	0.1886893	0.0251701	0.0581039	0.4942666	0.4640243	0.2025034	0.6976127	0.1063361	0.1642817	0.0994570	0.0000063	0.0399260	0.0672115	0.0718996	0.4010521	0.3291835	0.5819061	0.3122297	0.2057948	0.5066271	0.4989656	0.3289362	0.1859704	0.5264779	0.6262479	0.6782418	0.2782873	0.2275602	0.4330436	0.5147463	0.2092392	0.6549849	0.1761693	0.3672745	0.1459693	0.6733459	0.7365726	0.7339850	0.0960231	0.0931385	0.5319036	0.2751736	0.5187521	0.0237369	0.0771265	0.1350946	0.6705705	0.0351661	0.6099693	0.2942239	0.3352643	0.5857615	0.3081619	0.3606719	0.4865293	0.5092411	0.0101970

0	0.0913179	0.2932573	0.1657929	0.4355678	0.6642615	0.6585813	0.3197593	0.0248587	0.2666975	0.4765501	0.2103875	0.5080886	0.3910552	0.3002829	0.4256897	0.0117123	0.3827359	0.1739270	0.3447555	0.5247858	0.6299904	0.3978004	0.3814707	0.2414418	0.6250324	0.6569093	0.2126715	0.7985958	0.0276523	0.6298469	0.1247514	0.5866431	0.3601266	0.5504050	0.6006465	0.4928242	0.6242437	0.1173481	0.3676138	0.6374368	0.4722647	0.2530428	0.0526058	0.2087688	0.0223224	0.0661477	0.4789474	0.3630021	0.1774552	0.7153342	0.1969474	0.1588222	0.1664515	0.0008058	0.0790959	0.0965984	0.1308659	0.5599628	0.3050529	0.5756452	0.3935324	0.1715622	0.6464678	0.5503504	0.3553867	0.1975152	0.6659293	0.6444040	0.5180671	0.2186167	0.2521538	0.4066697	0.5080404	0.2545681	0.7345494	0.3377968	0.3200490	0.1800983	0.7138005	0.7342016	0.7328389	0.0972945	0.1288661	0.5621440	0.3642829	0.4704503	0.0044492	0.0951020	0.0977471	0.5794516	0.0370234	0.7131701	0.2734786	0.3388190	0.5360820	0.2794212	0.3578442	0.4501079	0.5641281	0.0312536
