"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G77A	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
550	0.6639664	0.0158749	0.6125984	0.6297121	0.0402432	0.2678975	0.4062457	0.5178720	0.1040652	0.1359453	0.6423928	0.5291587	0.4526499	0.6893405	0.6104071	0.1634458	0.1820119	0.1165848	0.5872103	0.2935825	0.2820409	0.0458120	0.4147371	0.3053037	0.2400654	0.4102660	0.7059903	0.3831707	0.3558499	0.3874811	0.6870189	0.2909445	0.0592773	0.5778111	0.6795454	0.2333535	0.1742369	0.6303807	0.6372205	0.5554752	0.5926107	0.4448493	0.4596672	0.2840736	0.7692991	0.6566828	0.2928112	0.7051492	0.3202282	0.6787122	0.4141560	0.2466653	0.0463935	0.1444054	0.6909450	0.6326512	0.1729002	0.2094115	0.0016110	0.0842008	0.3849159	0.4055757	0.0014406	0.4670865	0.7358182	0.4162126	0.5624812	0.3994875	0.7231979	0.1111952	0.0923717	0.2887212	0.5896157	0.3151619	0.0901203	0.4346907	0.0436014	0.3091903	0.0020953	0.5501516	0.0870726	0.5096067	0.4998739	0.2983624	0.1199919	0.3410052	0.0193697	0.3859977	0.4569006	0.3236113	0.3424058	0.1045972	0.7173577	0.3330426	0.0928525	0.6823905	0.1634609	0.2804471	0.1088983	0.1551031
600	0.7308251	0.0164428	0.6048997	0.7329870	0.0425607	0.2206518	0.5991228	0.5513077	0.1259240	0.1735851	0.4957621	0.5966091	0.3787118	0.7021905	0.5438189	0.1515260	0.2026886	0.1694911	0.6080325	0.3086019	0.2467783	0.0872584	0.4839394	0.2739321	0.1521255	0.6194130	0.6733687	0.4707247	0.4006492	0.3022752	0.6502030	0.4108306	0.0834560	0.5976584	0.6105521	0.2610778	0.2371309	0.5110606	0.5133964	0.5347089	0.6706968	0.4580905	0.3967563	0.2195576	0.5810052	0.7090812	0.2392627	0.7367981	0.3233662	0.7742018	0.5477210	0.2922892	0.0902799	0.1387539	0.6824520	0.7011320	0.1030277	0.1395973	0.0045734	0.0656900	0.5084087	0.3517831	0.0023183	0.4191731	0.6702682	0.3457207	0.5684059	0.4209665	0.5818166	0.1738413	0.1095896	0.3237577	0.4676601	0.3571458	0.1332702	0.4284177	0.0843045	0.2139542	0.0039476	0.5454467	0.1279222	0.4518347	0.3993322	0.3151856	0.0789953	0.3555774	0.0613295	0.2549473	0.4975425	0.3633142	0.3434435	0.0984295	0.6624708	0.3805617	0.0500639	0.7147414	0.1458886	0.3237600	0.1048012	0.1357483
650	0.5491841	0.0349883	0.5372180	0.7169844	0.0306058	0.1859879	0.5550250	0.5175880	0.0995340	0.1751250	0.6662847	0.6725353	0.4133967	0.5902551	0.6823730	0.1630014	0.3000746	0.1343722	0.6010243	0.3180625	0.3128723	0.0460534	0.3948925	0.2038160	0.1366349	0.5581505	0.7427750	0.3421409	0.3180205	0.4091557	0.7953959	0.4368478	0.1120234	0.5243888	0.5570586	0.1836672	0.2093444	0.7151020	0.4799849	0.4333493	0.5876984	0.4443453	0.5297635	0.1572308	0.5538133	0.6960275	0.1706182	0.7511005	0.3963833	0.6686882	0.3856133	0.3216450	0.1072326	0.1820469	0.6304762	0.7712734	0.0750745	0.2100691	0.0054934	0.0692461	0.5946731	0.2997217	0.0015699	0.3563630	0.6358222	0.3738435	0.4468364	0.3679720	0.6444489	0.1578829	0.1612595	0.2962007	0.5606280	0.4186230	0.1286391	0.6130475	0.0898891	0.0724992	0.0130495	0.3807437	0.0921849	0.4327935	0.5052766	0.2786464	0.1262308	0.3638348	0.0174864	0.2827647	0.4241311	0.2856559	0.3685672	0.0963891	0.6342640	0.4304889	0.0750699	0.6444052	0.0538706	0.4477536	0.1361511	0.1033717
700	0.7415699	0.0093388	0.6671126	0.7095763	0.0150053	0.2591044	0.5087278	0.5675800	0.1470457	0.1973336	0.6583405	0.5680030	0.3402923	0.6507006	0.7384128	0.1968983	0.2572745	0.2124808	0.6338702	0.3377549	0.3253991	0.0587507	0.4244771	0.1316604	0.1911118	0.5792962	0.7746187	0.3472712	0.4094543	0.4362527	0.7694836	0.3070717	0.1378517	0.7164586	0.6394467	0.1733071	0.2123932	0.5890443	0.6067058	0.4391247	0.5591153	0.5427516	0.5330770	0.1669833	0.5829528	0.6842778	0.1768127	0.8647097	0.3439931	0.7258607	0.3965551	0.3401113	0.1004545	0.1310068	0.5528045	0.5652657	0.0630234	0.1572113	0.0051240	0.1559396	0.6844846	0.3345510	0.0000000	0.4902862	0.5913446	0.3250842	0.5224899	0.3500953	0.6989422	0.1988108	0.1465233	0.3283702	0.4924268	0.4356653	0.1021614	0.5522731	0.0739966	0.0658607	0.0085566	0.5719381	0.0869894	0.4252283	0.4218908	0.2758024	0.0593207	0.3971534	0.0143796	0.3337301	0.3717664	0.3371848	0.2565524	0.0778221	0.6495972	0.4672730	0.0712181	0.6101464	0.0390035	0.4901558	0.1122611	0.0608001
750	0.7647041	0.0098429	0.7469818	0.6981685	0.0144275	0.2465000	0.5674223	0.5963644	0.1120652	0.1137367	0.5990254	0.4052027	0.2630560	0.7313098	0.7299255	0.1934182	0.1450432	0.1510890	0.5640134	0.3009807	0.3445963	0.0750626	0.2838476	0.0947820	0.1733693	0.4186699	0.7731112	0.3992689	0.4515116	0.3742717	0.8058459	0.3816216	0.1119558	0.6298522	0.4707054	0.1805905	0.2296613	0.4859298	0.5473615	0.4931388	0.6307128	0.5577883	0.8092591	0.1105564	0.5970244	0.6498354	0.2156724	0.6890826	0.3501632	0.6443605	0.5686330	0.2976014	0.1604471	0.1495648	0.7748203	0.7426959	0.0692598	0.1611515	0.0026314	0.0667116	0.5900320	0.2311083	0.0010166	0.5153584	0.7203692	0.2668653	0.4945321	0.2733646	0.6759919	0.2416506	0.1479471	0.3701816	0.4601716	0.5244838	0.1475989	0.5398454	0.0500141	0.0571715	0.0015554	0.3054385	0.0492970	0.3761962	0.3206239	0.2469497	0.0845124	0.4846299	0.0482404	0.3206453	0.5561579	0.4224140	0.1965091	0.0919512	0.7052260	0.4568523	0.1223945	0.6162980	0.0319552	0.4430928	0.1766107	0.0785679
800	0.7503041	0.0162513	0.6551466	0.7471373	0.0235796	0.2367604	0.5653599	0.6405887	0.0944362	0.1010660	0.6467262	0.5347794	0.3082990	0.6795126	0.6316047	0.1944679	0.1756287	0.1522273	0.6035181	0.2679177	0.3524139	0.0815419	0.3218842	0.0536660	0.1749905	0.5372724	0.6356986	0.3831358	0.4484315	0.3867383	0.6079983	0.4851694	0.0969327	0.6706820	0.5812863	0.1828409	0.3202810	0.5929927	0.4925205	0.3782698	0.6856667	0.5425529	0.6380206	0.1817532	0.6375895	0.6339211	0.1547294	0.7910904	0.4382081	0.7638740	0.5424882	0.2461298	0.1206694	0.2422273	0.6180343	0.6967247	0.0910206	0.1433948	0.0011787	0.0846886	0.5227420	0.2633950	0.0014478	0.4445567	0.6997897	0.3123880	0.6095344	0.3452880	0.6573557	0.2569059	0.1559011	0.4483159	0.5013868	0.5769654	0.0918735	0.5791590	0.0281263	0.0554907	0.0015644	0.3858893	0.0561071	0.3741431	0.3198462	0.2806443	0.1105896	0.3674916	0.0200960	0.3218858	0.5426259	0.4548829	0.0840517	0.0726122	0.6036914	0.4620323	0.1037554	0.5751245	0.0452828	0.4334390	0.1827165	0.1149957
850	0.6681602	0.0111352	0.5496134	0.7097223	0.0258277	0.2334181	0.6034880	0.4909723	0.1007142	0.1936146	0.7300329	0.5182649	0.3419905	0.5681515	0.6354990	0.2611334	0.2136626	0.1387333	0.5995814	0.3013546	0.4173447	0.1253758	0.3308843	0.0542799	0.1801395	0.5657446	0.6723302	0.3367105	0.3368068	0.3257731	0.7805294	0.5526875	0.0977978	0.6714852	0.5182480	0.1859176	0.2560690	0.5537131	0.5686839	0.3744972	0.7837279	0.6246763	0.5944174	0.1542490	0.7820474	0.6674539	0.2268326	0.5686928	0.5030729	0.6461665	0.4586050	0.3038936	0.0876371	0.1646079	0.6064927	0.5879027	0.0895638	0.1747072	0.0000476	0.0514397	0.6603676	0.3194343	0.0050438	0.3695413	0.7058782	0.3174726	0.5158337	0.2318151	0.6191924	0.2673164	0.1215870	0.3829849	0.4272019	0.4842300	0.0988634	0.6806598	0.0175507	0.0478127	0.0008997	0.5215144	0.0615540	0.3845126	0.3672417	0.3030558	0.0526480	0.3696129	0.0236671	0.3252118	0.4850603	0.3960147	0.0565541	0.1118856	0.5910717	0.3487101	0.0518182	0.5508906	0.0142672	0.3735980	0.1689472	0.0890208
900	0.6825667	0.0307205	0.6114949	0.7058834	0.0289232	0.2351434	0.8422856	0.5583531	0.0997315	0.0933476	0.6867240	0.5158460	0.3412436	0.6261077	0.6647918	0.0698544	0.2249677	0.1324712	0.5121593	0.3111286	0.2976778	0.0815730	0.3084695	0.0437006	0.2100365	0.5699533	0.5444655	0.3615403	0.3139944	0.2802368	0.7006056	0.3864497	0.1182964	0.5899955	0.5323266	0.2018298	0.2226445	0.6660529	0.4772295	0.5849658	0.5879376	0.5912462	0.6169509	0.1137690	0.6595291	0.6333888	0.1656735	0.5845727	0.4878698	0.7267142	0.5015019	0.2266592	0.1053429	0.1398301	0.5878332	0.7021136	0.0729173	0.1673795	0.0002095	0.0234367	0.5903676	0.2727904	0.0025309	0.3569474	0.6978148	0.2449777	0.5828877	0.3565026	0.6027124	0.2800262	0.1648119	0.3284476	0.4932110	0.5804018	0.1344555	0.6249728	0.0075329	0.0375548	0.0008389	0.4646720	0.0963415	0.4080013	0.3461866	0.2808759	0.0810274	0.3131963	0.0235362	0.2669307	0.4747222	0.3779542	0.0205783	0.1220805	0.5527700	0.3543577	0.1047263	0.6941008	0.0178336	0.3738983	0.2215642	0.1259573
950	0.7207967	0.0135788	0.6586962	0.7749238	0.0242602	0.2110194	0.6266659	0.6070171	0.0935443	0.1110248	0.6655746	0.6713385	0.3665879	0.6456509	0.6586041	0.1860516	0.2325776	0.1593309	0.6538849	0.3704125	0.3236812	0.0771024	0.4240946	0.0521170	0.1703496	0.5055553	0.7003484	0.4953232	0.3774140	0.3567460	0.8354367	0.3788287	0.0820210	0.6134148	0.6858043	0.1655006	0.1810266	0.5625714	0.4905653	0.4952365	0.6136616	0.5891482	0.6268529	0.1832949	0.6260985	0.7972065	0.1838851	0.8333521	0.4636795	0.6675142	0.3596356	0.2674370	0.1097968	0.1665524	0.6440984	0.7274731	0.0708074	0.1349437	0.0001819	0.0230368	0.6559892	0.2695832	0.0027344	0.3618258	0.8000590	0.2679103	0.5126906	0.3405530	0.5988476	0.2859314	0.1973985	0.2961353	0.5049268	0.5514118	0.1513576	0.7481186	0.0088971	0.0767722	0.0005332	0.3551575	0.0955602	0.5098490	0.5470019	0.3559954	0.0584799	0.3315836	0.0533037	0.3100738	0.6091510	0.3618867	0.0166144	0.1160678	0.5101212	0.3309163	0.0565930	0.5585348	0.0361190	0.3533395	0.1627495	0.0832738
1000	0.6950188	0.0146339	0.6122347	0.8923667	0.0236428	0.1808975	0.5643614	0.4211339	0.0757293	0.1855050	0.6446101	0.5796793	0.3119685	0.6224525	0.6162240	0.2749126	0.2875646	0.1722801	0.6288397	0.3140653	0.2949926	0.0605032	0.3455786	0.0364372	0.1534943	0.3589373	0.6583381	0.4054556	0.3246309	0.3536781	0.6454595	0.3843470	0.1023469	0.6494698	0.5287290	0.1720598	0.1899845	0.6062453	0.5622973	0.5191149	0.6804890	0.6161095	0.6307748	0.1577359	0.5897892	0.8078383	0.1972104	0.7574810	0.4904259	0.6052322	0.3930062	0.2710751	0.0885923	0.1735816	0.6601603	0.6937226	0.0489977	0.1899479	0.0002189	0.0164666	0.5103120	0.1985879	0.0072526	0.4500749	0.7023588	0.3716598	0.6694934	0.4640042	0.6407609	0.2410475	0.1087223	0.2781687	0.3818842	0.5224946	0.1330899	0.7090688	0.0014724	0.0652052	0.0005289	0.3444817	0.0474950	0.5043872	0.3557839	0.2981592	0.0699439	0.3393666	0.0385784	0.2943800	0.5365069	0.3667299	0.0091005	0.1076883	0.5693672	0.3493682	0.0462641	0.5853927	0.0188787	0.4217705	0.1447842	0.1556627

0	0.7771644	0.0159742	0.6918972	0.6819079	0.0300611	0.2363202	0.7749090	0.5924413	0.1180255	0.1443061	0.6456382	0.5683031	0.2905922	0.6835612	0.6378139	0.2152769	0.1806726	0.1250552	0.6265479	0.4218401	0.3353458	0.0582751	0.4381454	0.0292711	0.1829971	0.5885297	0.7626028	0.4138839	0.4067293	0.3185259	0.7000065	0.5674991	0.1562345	0.6324408	0.6502384	0.3745054	0.2923414	0.6245373	0.5233858	0.5403061	0.6666256	0.6863586	0.6322452	0.1725065	0.6324771	0.6986372	0.1640621	0.6662016	0.4957675	0.6090563	0.5123452	0.2375992	0.1290076	0.2015898	0.6675152	0.7423090	0.1207137	0.1532606	0.0030643	0.0746747	0.5528171	0.2059643	0.0132463	0.3262275	0.6298765	0.2400021	0.7232712	0.5382507	0.6707877	0.1925287	0.1294127	0.3128171	0.4249420	0.5281877	0.1259970	0.6490232	0.0054138	0.0512428	0.0002645	0.3771362	0.0646485	0.5244974	0.5043341	0.2830047	0.0423780	0.3959481	0.0345857	0.2687806	0.5932067	0.3646219	0.0717053	0.1358651	0.6364395	0.3042928	0.0469318	0.6821923	0.0322737	0.3814212	0.1619856	0.1668834
50	0.3220047	0.0188485	0.6867182	0.8776965	0.0555576	0.2527311	0.6392200	0.5446137	0.0674213	0.1453668	0.5751050	0.6423854	0.3579774	0.7229593	0.6360830	0.6667464	0.2523670	0.1047920	0.0466210	0.2933218	0.3462397	0.0472238	0.3115550	0.0331891	0.1820868	0.5611165	0.6271676	0.4288832	0.5223747	0.3993301	0.5863534	0.3912677	0.1216143	0.7266007	0.6108530	0.1380599	0.1442512	0.5305763	0.5101366	0.5943498	0.6156349	0.6280659	0.4772636	0.1854250	0.2706695	0.7351292	0.1892697	0.7166292	0.4727957	0.5693358	0.2031440	0.2716135	0.0581793	0.2715227	0.6454314	0.8121597	0.1046120	0.0735919	0.0007864	0.0042550	0.5618664	0.3311965	0.0116907	0.3828117	0.6486924	0.2988254	0.5307882	0.4010383	0.4627473	0.1640852	0.2358737	0.2779887	0.4182161	0.4546920	0.0869252	0.6383442	0.0013194	0.0434225	0.0003766	0.3468838	0.0775064	0.5605625	0.3484825	0.3203682	0.0766217	0.2782116	0.0541673	0.2557769	0.4575782	0.3063796	0.2296243	0.1124018	0.6796814	0.3858406	0.0903821	0.5940571	0.0189141	0.3165365	0.1654560	0.1533778
100	0.3383611	0.0101596	0.6900260	0.5948124	0.0820617	0.2763584	0.5791089	0.5718692	0.0919386	0.1665359	0.6628345	0.7218663	0.3432849	0.6221720	0.7442114	0.6354363	0.3297186	0.1799170	0.0512612	0.3014614	0.2800409	0.0911240	0.4035567	0.0629683	0.0996920	0.5828069	0.6884420	0.3967558	0.4086350	0.3582509	0.5504121	0.3772593	0.1007634	0.6069507	0.3963304	0.0542286	0.1706890	0.6074746	0.5422901	0.5756718	0.7335547	0.5129456	0.3659188	0.1934079	0.2813982	0.6702131	0.1925943	0.6140462	0.4589321	0.6405651	0.2013981	0.2387621	0.1430934	0.3482957	0.6458704	0.6755474	0.1301163	0.1034609	0.0000000	0.0052221	0.5530820	0.3599223	0.0077675	0.3592760	0.6951389	0.3308357	0.7516014	0.3626400	0.5572712	0.2316744	0.1755942	0.3369750	0.2729861	0.4414103	0.1532237	0.5209586	0.0004954	0.0478773	0.0029735	0.3138307	0.0777331	0.5045436	0.3416505	0.3404839	0.0990433	0.3783954	0.0139363	0.3073645	0.5483194	0.3478794	0.2061913	0.1486924	0.6634471	0.2171658	0.1383944	0.4387666	0.0252709	0.2744273	0.1282869	0.1449920
150	0.2887927	0.0267830	0.7567622	0.5902634	0.0381981	0.2187083	0.8052487	0.5581167	0.0961533	0.1638915	0.6989934	0.5621456	0.3236412	0.6608012	0.6107163	0.4999242	0.3564206	0.1912387	0.0796142	0.3167207	0.2510390	0.1019878	0.4098999	0.0146433	0.0731064	0.7863188	0.6130690	0.4662197	0.3537888	0.2512115	0.6013777	0.4859002	0.1067260	0.5450499	0.3578859	0.1224736	0.2307821	0.5466680	0.5830205	0.4663842	0.6664488	0.5852376	0.3058248	0.1817552	0.3081429	0.7593985	0.2055767	0.7422472	0.5629256	0.5484363	0.2124853	0.2900032	0.1024366	0.3879245	0.6857556	0.5933690	0.1681433	0.0767864	0.0003700	0.0026474	0.5799210	0.4000443	0.0152518	0.2976482	0.6223128	0.2656040	0.6619592	0.4367289	0.5509592	0.1779605	0.1375196	0.4143247	0.3190812	0.4285956	0.1212748	0.4160717	0.0002939	0.0545051	0.0005627	0.2693431	0.0851409	0.4810392	0.3514039	0.2776830	0.0353214	0.4566742	0.0174699	0.3242349	0.5651985	0.2659343	0.2294887	0.1220471	0.5176071	0.2749246	0.0975014	0.5213137	0.0304506	0.2475085	0.0999642	0.2138004
200	0.3529540	0.0143668	0.6699305	0.6184631	0.0412379	0.2781377	0.5014441	0.4794615	0.0903808	0.1407258	0.6193341	0.6300629	0.4496225	0.6870485	0.6077257	0.6836916	0.3163068	0.1945519	0.0471843	0.2916006	0.3727205	0.1678614	0.4658100	0.0268468	0.1103213	0.7042131	0.7769896	0.3838427	0.3942529	0.3199186	0.6335262	0.4394556	0.1403557	0.5108895	0.2267006	0.1375051	0.3180528	0.6834119	0.5357042	0.5798540	0.5804481	0.3946957	0.3282180	0.1639262	0.3218893	0.7329563	0.1741405	0.6984105	0.4987126	0.5663977	0.1861368	0.2110023	0.1487420	0.6033843	0.6938851	0.6510452	0.1687936	0.1696787	0.0003107	0.0007611	0.5663328	0.3242002	0.0082218	0.4051466	0.6974086	0.3486284	0.6966845	0.4325050	0.5191635	0.2512091	0.1880306	0.4740413	0.2934372	0.4839941	0.1275093	0.4380199	0.0014052	0.0825323	0.0006543	0.3807382	0.0571050	0.5405116	0.3466002	0.2140177	0.0434947	0.4023065	0.0426819	0.2503476	0.5779734	0.3720553	0.1909275	0.0728344	0.6249752	0.2151908	0.0712743	0.4226460	0.0247003	0.2169008	0.1291713	0.2933755
250	0.3235343	0.0287185	0.6351904	0.6745691	0.0467489	0.2061542	0.5554293	0.4596874	0.1182354	0.1748118	0.6824917	0.5659046	0.3834420	0.7982152	0.5998015	0.6269299	0.3715382	0.1763097	0.0118333	0.3240516	0.2656794	0.1120081	0.4751178	0.0192663	0.1338331	0.5791167	0.7337619	0.3772374	0.4234236	0.3577897	0.4609569	0.5439170	0.1125596	0.4888415	0.1903055	0.0749390	0.2547758	0.5401620	0.6929118	0.5665475	0.6800456	0.4706622	0.3178839	0.1569213	0.3015895	0.7903283	0.2886101	0.6787843	0.5940564	0.5613879	0.1341031	0.3503734	0.1161724	0.5938253	0.6138427	0.6779229	0.1359342	0.1306486	0.0067538	0.0002716	0.6352152	0.3548080	0.0065508	0.3424817	0.6789139	0.2980231	0.5794019	0.4196491	0.4877216	0.2015067	0.1415859	0.3295868	0.3337109	0.4357677	0.2141468	0.5147171	0.0133629	0.1250069	0.0040009	0.4792356	0.0868417	0.5059950	0.3287713	0.2150718	0.0721450	0.3450052	0.0552495	0.3444288	0.4244638	0.1734888	0.3317034	0.0946677	0.7205931	0.2130668	0.0643213	0.3614806	0.0203043	0.2902353	0.0657845	0.2756787
300	0.3576335	0.0266377	0.7387431	0.6845936	0.1065915	0.1947509	0.4633157	0.5074827	0.0702537	0.0975945	0.5993856	0.5498580	0.3356980	0.6822149	0.6107664	0.6955959	0.3629257	0.2383171	0.0351020	0.3078292	0.3581534	0.1473422	0.4140259	0.0449099	0.1942658	0.4595356	0.6992362	0.4107619	0.4624908	0.3604090	0.4901532	0.6585055	0.1640672	0.5881739	0.1405798	0.0850370	0.3275852	0.6530865	0.5648357	0.5651849	0.6548668	0.5514952	0.3804982	0.1519511	0.1704613	0.6066856	0.1744998	0.5874732	0.5946345	0.6077806	0.2253042	0.2734123	0.1082776	0.5113560	0.5703102	0.7050491	0.0666804	0.1223324	0.0012933	0.0045225	0.6435481	0.3640708	0.0040479	0.4357770	0.7867510	0.2728477	0.5352814	0.4470305	0.5033374	0.1727224	0.2084995	0.3385312	0.3722806	0.4327167	0.1452647	0.4581025	0.0104226	0.1152357	0.0001966	0.4397816	0.1130878	0.4135762	0.3927355	0.2088577	0.0442717	0.3536781	0.0211174	0.3085790	0.4175679	0.0764966	0.2199099	0.0645157	0.6719680	0.1739828	0.0608060	0.4757877	0.0078597	0.2244433	0.0930901	0.2215430
350	0.3077725	0.0243784	0.7571126	0.7059045	0.0442885	0.2783811	0.4738132	0.3678751	0.0838264	0.1001849	0.5452464	0.4657302	0.3725410	0.5879861	0.6784973	0.6121728	0.3613528	0.2219921	0.0364805	0.3761739	0.2231091	0.1954371	0.5417934	0.0552439	0.2093414	0.5762285	0.7153914	0.4006770	0.4210194	0.2880826	0.6258916	0.8295038	0.1396729	0.3334606	0.1166430	0.0660415	0.2878532	0.6656581	0.6385873	0.4270083	0.5828178	0.4587893	0.3068056	0.1287181	0.2245966	0.6649920	0.1688408	0.7175454	0.4580206	0.6063309	0.1486941	0.2930469	0.1084558	0.4705587	0.6948893	0.7581244	0.0977317	0.1465015	0.0028012	0.0025245	0.5250131	0.4196180	0.0079517	0.3263070	0.7063682	0.3129111	0.6199972	0.4018200	0.6007734	0.2032266	0.1118246	0.2849953	0.3005498	0.5309514	0.1493944	0.4458286	0.0036128	0.0594010	0.0000394	0.5192321	0.1271406	0.5379867	0.3713365	0.2909681	0.0408630	0.3419910	0.0263335	0.2462220	0.4293992	0.0748556	0.1673270	0.0942536	0.6744767	0.1193625	0.0333138	0.3657542	0.0139505	0.3222047	0.1191853	0.1614293
400	0.3374758	0.0442864	0.7237404	0.6240998	0.0424096	0.1636837	0.3669492	0.6116439	0.0762382	0.1241052	0.6327433	0.5770869	0.5097594	0.6144782	0.6689259	0.6288244	0.3248543	0.2736302	0.0711481	0.2865387	0.2483426	0.1625880	0.3489789	0.0357210	0.1141330	0.5473733	0.6503753	0.4050935	0.3828516	0.2905184	0.5536252	0.6303689	0.1880825	0.2817755	0.0662099	0.0622001	0.2177969	0.7571925	0.6200012	0.6165773	0.7682205	0.5017842	0.4101087	0.1471819	0.2758071	0.6628835	0.2211515	0.5605564	0.5376230	0.5158343	0.1244824	0.2971629	0.0782253	0.5275135	0.7716049	0.6339328	0.1034361	0.1706756	0.0023080	0.0000000	0.6429716	0.4173033	0.0020735	0.3211472	0.7569533	0.3861221	0.5748987	0.4416245	0.4520670	0.1717821	0.1811402	0.4074649	0.2150023	0.3710375	0.1655031	0.4258125	0.0023034	0.0741040	0.0000946	0.4917472	0.0963116	0.4535722	0.4147225	0.2354571	0.0383049	0.4121230	0.0153307	0.2785691	0.4120179	0.0370579	0.1939167	0.0527852	0.6424215	0.1838097	0.0902071	0.4630674	0.0322001	0.3194629	0.0844474	0.2500450
450	0.2645919	0.0383336	0.6623986	0.6610012	0.0333363	0.2042310	0.4928162	0.7123398	0.0947102	0.1365056	0.6647022	0.5855271	0.4343868	0.6969514	0.6696447	0.6481314	0.4628312	0.2839386	0.0348532	0.3521677	0.1895528	0.2185153	0.4577523	0.0431936	0.1774447	0.4664431	0.6985476	0.5001162	0.5143547	0.4074558	0.4740526	0.6561022	0.2295259	0.3726576	0.0443720	0.0836749	0.3607336	0.5914742	0.7526861	0.5049243	0.7185277	0.4276328	0.4140846	0.1846020	0.2925930	0.7022661	0.2535817	0.5955746	0.5122216	0.5530480	0.1068833	0.3956002	0.1202388	0.4861254	0.7983418	0.4986583	0.0989468	0.2416263	0.0127978	0.0006669	0.5082577	0.4215941	0.0050386	0.2519632	0.6523799	0.2357812	0.4833999	0.4953779	0.5522056	0.0933083	0.1918081	0.3383608	0.2362683	0.2434335	0.1752552	0.5961765	0.0111983	0.0599560	0.0002508	0.4416866	0.1899553	0.5190656	0.4079189	0.2182448	0.0480748	0.4281520	0.0172213	0.2620382	0.3673161	0.0268837	0.1949220	0.0517719	0.7813079	0.1504345	0.0583205	0.4274251	0.0291043	0.2547194	0.1221883	0.1983379
500	0.3611304	0.0335236	0.8437638	0.6563230	0.0097805	0.1732592	0.4432531	0.5500508	0.0821237	0.1481905	0.7567880	0.4243450	0.3571462	0.8192718	0.7012645	0.6786018	0.4023328	0.1877905	0.0310993	0.3732362	0.1727503	0.1999138	0.3759034	0.0593629	0.1856706	0.5475559	0.5362164	0.4644113	0.5149088	0.3385617	0.4774405	0.7625792	0.4341480	0.2651974	0.0549138	0.0688562	0.3917160	0.5157765	0.5805536	0.4348086	0.6726097	0.3938021	0.3316652	0.1729147	0.2837313	0.5320815	0.1774402	0.6709374	0.4428431	0.5090448	0.0994760	0.2756891	0.2824280	0.6387711	0.7505083	0.6656866	0.0985859	0.2244251	0.0193796	0.0079175	0.4739131	0.5334532	0.0109575	0.3088291	0.8170862	0.3352889	0.5995148	0.4930629	0.4582043	0.0879953	0.1519227	0.3398154	0.2309497	0.2051953	0.1656197	0.4253707	0.0183276	0.0589984	0.0021477	0.3997702	0.1956910	0.5485798	0.3752180	0.2857016	0.0279124	0.3622958	0.0123418	0.2707343	0.3512327	0.0322768	0.2006507	0.0696916	0.6414081	0.1733389	0.0809140	0.4350722	0.0276707	0.2584760	0.1240020	0.1841512
550	0.7291396	0.0312747	0.6291403	0.6713432	0.0136360	0.1868297	0.5078584	0.6018699	0.1438587	0.1658800	0.6430477	0.6172802	0.3742073	0.6083709	0.6791074	0.2360703	0.3384153	0.1838558	0.5580881	0.3957811	0.1679815	0.1828639	0.3198419	0.1406039	0.3042896	0.5486791	0.6540973	0.3539476	0.5423274	0.3012238	0.6211089	0.7684370	0.4030440	0.0780613	0.0715058	0.1232049	0.4256752	0.6544763	0.4492017	0.4747267	0.7209062	0.5922493	0.5879484	0.1422570	0.6272531	0.5975746	0.2331520	0.6348341	0.3592000	0.6983239	0.4195234	0.3170081	0.0817749	0.4117818	0.7126928	0.6052289	0.0272816	0.4803859	0.0023897	0.1990072	0.7560945	0.4924818	0.0102548	0.3922072	0.7098893	0.3238296	0.4368713	0.5026139	0.4106748	0.0974388	0.2000711	0.3344844	0.4920419	0.1588451	0.1522886	0.4334353	0.0369554	0.0827393	0.0005876	0.5395899	0.1176396	0.4534482	0.4669876	0.3018261	0.0585768	0.3478438	0.0172618	0.2249429	0.4389434	0.0504877	0.0501633	0.0299600	0.5931262	0.1140037	0.0519520	0.3764241	0.0361512	0.5023790	0.1571290	0.2067925
