Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
200	0.5365940	0.2214281	0.5849668	0.0294259	0.2111551	0.1305105	0.1118920	0.7539982	0.4533501	0.3031112	0.6372189	0.3348948	0.5209269	0.0213377	0.0232048	0.5804643	0.0370839	0.0190756	0.0507732	0.2985288	0.0740053	0.2803099	0.3350520	0.3699966	0.0390072	0.0737144	0.0307407	0.0167877	0.0234847	0.0103590	0.1493334	0.0037171	0.4964811	0.4529646	0.3410015	0.6027170	0.5454434	0.0494938	0.0492632	0.1876131	0.7151864	0.5366721	0.6585905	0.0137461	0.3094344	0.0658935	0.5855512	0.6423207	0.4282298	0.2837512	0.6407413	0.2777571	0.5940683	0.4023429	0.0363780	0.0437549	0.0000317	0.0110111	0.4866422	0.2403001	0.0974868	0.0855539	0.1238836	0.0122988	0.2930966	0.2654962	0.3216975	0.4860858	0.5952550	0.5232979	0.0000000	0.1124912	0.2803762	0.2443699	0.1258543	0.1618821	0.0713014	0.3674070	0.4029531	0.0036683	0.3180458	0.4003438	0.4656782	0.2428003	0.3028179	0.2069880	0.6802553	0.3816718	0.5200469	0.0520939	0.0700402	0.0225584	0.4255192	0.0220581	0.3481706	0.2428693	0.3662050	0.4319671	0.3694154	0.1835994
250	0.5612055	0.2046702	0.4629364	0.0539727	0.2484733	0.1234948	0.0905844	0.6955705	0.4603470	0.2359804	0.8054883	0.3101422	0.4579699	0.0295560	0.0151444	0.6573311	0.0149872	0.0218196	0.0588681	0.3074087	0.0945672	0.3009972	0.3020476	0.3476248	0.0588620	0.0347109	0.0178402	0.0192314	0.0273529	0.0314020	0.2247693	0.0119021	0.5426851	0.3477829	0.4315148	0.5998903	0.4987325	0.0816113	0.0414125	0.2339155	0.6018006	0.6215216	0.7151153	0.0177222	0.3822247	0.1248443	0.5119428	0.6161862	0.4251501	0.3478718	0.6061624	0.3007313	0.6419963	0.3435342	0.0317038	0.0493754	0.0009964	0.0027436	0.5415129	0.2106270	0.1504649	0.0418397	0.1482958	0.0125932	0.2893978	0.3609995	0.3840397	0.6523897	0.4267419	0.5223141	0.0027302	0.0698468	0.2288015	0.2895977	0.1265502	0.2040377	0.0538589	0.4207733	0.4815074	0.0031608	0.2398328	0.4245112	0.4984576	0.2103809	0.3868309	0.2068640	0.6370805	0.3566338	0.4797015	0.0561065	0.0749809	0.0285152	0.3285490	0.0246931	0.3233825	0.2512794	0.3799854	0.4714350	0.5097238	0.1985627
300	0.5788730	0.3870726	0.6061275	0.0613695	0.2108039	0.1340615	0.0981848	0.7681998	0.5766909	0.3073166	0.7109352	0.3424721	0.4808720	0.0568615	0.0175719	0.6504719	0.0052051	0.0251301	0.0353170	0.3102421	0.0751127	0.3217961	0.5071851	0.3178475	0.0701163	0.0587794	0.0176546	0.0158334	0.0340031	0.0263016	0.2172964	0.0042343	0.5225528	0.3409713	0.3817100	0.5445568	0.5466117	0.0724253	0.0427850	0.2214765	0.5976003	0.6412689	0.6062891	0.0036242	0.3428140	0.0951227	0.5739155	0.6320192	0.3639631	0.3756751	0.6337930	0.3179049	0.6426961	0.3501670	0.0246490	0.0610836	0.0000330	0.0025614	0.5020942	0.1805284	0.0984877	0.1017565	0.1631382	0.0087467	0.3075322	0.4013039	0.3158075	0.5822950	0.5088561	0.6446363	0.0000327	0.1088892	0.3659231	0.3585670	0.1016781	0.2170032	0.0367289	0.4441822	0.5018568	0.0021022	0.3363570	0.4898746	0.5436568	0.2073134	0.3217839	0.3508633	0.5324642	0.2616233	0.5326528	0.0534067	0.0627258	0.0411983	0.3862318	0.0079444	0.3046201	0.1410635	0.2880686	0.5103772	0.4688655	0.3171980
350	0.5107146	0.3780832	0.6732700	0.0591682	0.2323782	0.1994409	0.1538326	0.5598511	0.3535245	0.2358808	0.6234775	0.4453441	0.5132622	0.0160846	0.0493558	0.7069117	0.0209167	0.0276578	0.0411891	0.2697881	0.1158138	0.3456260	0.6642889	0.2693293	0.0458480	0.0540619	0.0119555	0.0092526	0.0394392	0.0592701	0.2561371	0.0021500	0.5524237	0.4012013	0.2967217	0.6213126	0.5671013	0.1006240	0.0574145	0.1782540	0.5683424	0.5270227	0.5948640	0.0124085	0.5021990	0.0994037	0.5276245	0.5292343	0.4005355	0.2866623	0.5556079	0.2630271	0.5870661	0.4202399	0.0190628	0.0531176	0.0038739	0.0080340	0.4771954	0.2153850	0.2052722	0.1311716	0.1938819	0.0036219	0.2754568	0.3817113	0.3617933	0.5534906	0.7349938	0.5768342	0.0001413	0.1032717	0.2762789	0.3274391	0.1205542	0.2757518	0.0366289	0.3564894	0.5384233	0.0007656	0.2884581	0.5072110	0.3967070	0.1831140	0.3931425	0.3997921	0.5676972	0.3157303	0.4940962	0.0777378	0.0776630	0.0442249	0.4336886	0.0177323	0.2582546	0.1533941	0.3765737	0.5293667	0.4605377	0.2967351
400	0.5634130	0.4468445	0.6123561	0.0421602	0.1754729	0.1359706	0.1370575	0.7230811	0.3836997	0.2271705	0.6064721	0.4528092	0.5844254	0.0152872	0.0299627	0.5693379	0.0331629	0.0296505	0.0144460	0.3332441	0.0995719	0.2328244	0.5521456	0.2124958	0.0619410	0.0815972	0.0363343	0.0074762	0.0325618	0.0228270	0.2555893	0.0024765	0.4765491	0.3879866	0.3353531	0.7021977	0.6079668	0.0741167	0.0332412	0.2931054	0.5895009	0.5933145	0.6823749	0.0128931	0.4436419	0.0706727	0.5060750	0.6408905	0.4421159	0.3074177	0.6566877	0.3200678	0.4605980	0.3506784	0.0112760	0.0641099	0.0099205	0.0104727	0.4463843	0.2400867	0.1815520	0.0675635	0.2077930	0.0036859	0.3196007	0.4228068	0.3422887	0.5861600	0.5839078	0.7188792	0.0000000	0.0586363	0.3030173	0.3391623	0.1138789	0.2630491	0.0211987	0.4277060	0.4398089	0.0053883	0.2815634	0.4118724	0.4521703	0.1893161	0.4585590	0.4868198	0.5859360	0.3267704	0.5486113	0.0390543	0.0756632	0.0503463	0.4057849	0.0269884	0.3972319	0.1082148	0.2696187	0.4200938	0.4161002	0.2991023
450	0.5022514	0.4096246	0.5214300	0.0312844	0.2245281	0.0993436	0.1449881	0.5486247	0.4086052	0.2527495	0.5103927	0.3600854	0.4829867	0.0170828	0.0409248	0.6116445	0.0303828	0.0668706	0.0543001	0.2887336	0.0684059	0.3075421	0.4764206	0.2581511	0.0653804	0.0869081	0.0396284	0.0102140	0.0285534	0.0245403	0.2136732	0.0013872	0.5088531	0.2904383	0.3624446	0.6577544	0.5474068	0.0765536	0.0237471	0.3138113	0.6953409	0.4648740	0.4386618	0.0166174	0.4614663	0.0906329	0.5410379	0.6878392	0.3897045	0.3475067	0.6379348	0.3216507	0.5425591	0.4637463	0.0042587	0.0241364	0.0003080	0.0132480	0.4126857	0.2624009	0.0913744	0.1463834	0.1062630	0.0100596	0.3098035	0.4722517	0.3220070	0.4932815	0.5660348	0.6194313	0.0006133	0.1001136	0.2939283	0.4361708	0.0830362	0.2397802	0.0117690	0.3796430	0.4324610	0.0014297	0.2254433	0.4216478	0.4479583	0.1144644	0.3749860	0.3842724	0.6372971	0.3123919	0.5096829	0.0470262	0.0828036	0.0199075	0.4753549	0.0209909	0.3267145	0.2417314	0.2583070	0.5134203	0.5194633	0.2994964
500	0.4200779	0.2665805	0.5919464	0.0514243	0.1847304	0.1343620	0.1318498	0.5518281	0.4431033	0.2877594	0.4888499	0.3259246	0.4982844	0.0310386	0.0287262	0.7238186	0.0468038	0.0169663	0.0487471	0.2804497	0.0951377	0.2991290	0.5334709	0.2474084	0.0596694	0.0620798	0.0171518	0.0251048	0.0866704	0.0139738	0.2063948	0.0011781	0.5379066	0.4137276	0.3482910	0.6507061	0.6304563	0.0926500	0.0354428	0.1494905	0.5805085	0.5328703	0.6305112	0.0132733	0.4450760	0.1054064	0.5214398	0.6190946	0.4380274	0.2942961	0.7120999	0.2757546	0.5304529	0.4466371	0.0072745	0.0330310	0.0013395	0.0049664	0.4126588	0.2308043	0.1076186	0.1201463	0.1041891	0.0116760	0.2680409	0.4437020	0.2647198	0.6590486	0.4863228	0.6349941	0.0001745	0.1160792	0.2533278	0.3833921	0.0755345	0.2406494	0.0121596	0.4327991	0.3984895	0.0060924	0.3748819	0.4935588	0.4668261	0.1884260	0.2667225	0.5493909	0.7295106	0.3165952	0.6298555	0.0421936	0.0974326	0.0106036	0.5896263	0.0155794	0.3069400	0.1858094	0.3077589	0.4497516	0.5241981	0.2966617
550	0.4702836	0.2967563	0.6745696	0.4574202	0.1815399	0.1150708	0.1617451	0.6473355	0.5711402	0.2622039	0.6224575	0.2722243	0.4660370	0.0209256	0.0109977	0.6550253	0.0261910	0.0298875	0.0453945	0.1245779	0.0769046	0.5902955	0.5246738	0.2187504	0.0546015	0.0652041	0.0567963	0.0023998	0.0377256	0.0280745	0.1758165	0.0000000	0.5190390	0.4178425	0.4482633	0.6633040	0.5501553	0.0857846	0.0443547	0.2038411	0.5053720	0.4698502	0.6464291	0.2740442	0.1980135	0.0827794	0.6149453	0.3485312	0.5073223	0.2832287	0.6695504	0.3915932	0.6395775	0.4229655	0.0104265	0.0729591	0.0006854	0.0249675	0.5643032	0.2035533	0.0439091	0.1398753	0.1044874	0.0055884	0.3226205	0.3425957	0.3748956	0.2928107	0.5509083	0.5535843	0.0001120	0.0659336	0.3305883	0.2336738	0.0750076	0.4638793	0.0232194	0.3698213	0.4079032	0.0026987	0.3011720	0.4466889	0.5104412	0.1998972	0.3656130	0.2925808	0.6195806	0.3437119	0.4946366	0.3926875	0.3063727	0.0438797	0.5812606	0.0611588	0.3429056	0.3994458	0.4695007	0.4123650	0.5970140	0.2922696
600	0.5921904	0.1895946	0.6488270	0.2796480	0.2449035	0.1297020	0.1932475	0.5269379	0.4535303	0.2433734	0.5786606	0.3131543	0.4820112	0.0358136	0.0361461	0.7035698	0.0904300	0.0128358	0.0659237	0.0346833	0.0635116	0.5821051	0.5510989	0.2620309	0.0862984	0.0694946	0.1066290	0.0050266	0.0572872	0.0245316	0.0679207	0.0001351	0.4360710	0.4330951	0.3535534	0.6164349	0.5692254	0.0597957	0.0718502	0.1694938	0.6146964	0.5417356	0.3678944	0.5213165	0.1738501	0.0765229	0.5984942	0.4128748	0.3517492	0.3029154	0.6858269	0.2909704	0.5711920	0.5437305	0.0144193	0.0936372	0.0000284	0.0208259	0.5126215	0.2509764	0.0296725	0.2123022	0.0611539	0.0019895	0.2885116	0.2533559	0.3600717	0.2167504	0.5211389	0.5452359	0.0018407	0.0699357	0.2661316	0.2046304	0.0684951	0.5875240	0.0920812	0.4130130	0.4458486	0.0003131	0.2212462	0.3752866	0.5367596	0.1862150	0.5320356	0.2602010	0.6636002	0.2665631	0.3612281	0.4028674	0.4938729	0.0648619	0.6795361	0.0687505	0.3700594	0.4140838	0.5811135	0.4432221	0.4765091	0.3139660
650	0.5797137	0.3199348	0.6655344	0.2736958	0.2735984	0.1163576	0.1713827	0.3038533	0.5383588	0.2847833	0.8273512	0.3073243	0.4361347	0.0292262	0.0287101	0.6006301	0.1457575	0.0155718	0.0580511	0.0528540	0.0503034	0.6173417	0.4271905	0.3719223	0.0558153	0.0378204	0.1904142	0.0112161	0.0268754	0.0327224	0.0375875	0.0010969	0.6420858	0.4284355	0.3611900	0.5898771	0.6232867	0.0099771	0.0212485	0.1724147	0.4721236	0.4905101	0.2534418	0.3982020	0.1080660	0.1184281	0.6248948	0.4434905	0.4468884	0.3794678	0.6160423	0.2141872	0.5830078	0.4047093	0.0000000	0.1087471	0.0004356	0.0333826	0.4452990	0.1564559	0.0277640	0.3500118	0.0634385	0.0015052	0.2481118	0.2378930	0.3502807	0.1633028	0.6054416	0.5129414	0.0009726	0.0803310	0.2495462	0.3187830	0.1212926	0.5515878	0.2520407	0.3680282	0.5244035	0.0033872	0.2652307	0.4768861	0.4522318	0.1961702	0.4729525	0.2505938	0.5744565	0.4062617	0.3727516	0.4187844	0.4132039	0.0545055	0.7063755	0.0457875	0.3844637	0.3464895	0.6028948	0.3889213	0.4944971	0.2702679
700	0.5243864	0.5142647	0.6354955	0.2514902	0.1987520	0.1263724	0.1285558	0.3637454	0.5254489	0.2528547	0.6800978	0.2736316	0.5732932	0.0500771	0.0668711	0.7776851	0.0553902	0.0131456	0.1359668	0.0561802	0.0685297	0.7278536	0.4126419	0.4374464	0.0362029	0.0742193	0.1039785	0.0099003	0.0705627	0.0356719	0.0401154	0.0032431	0.4491599	0.3924113	0.3684812	0.5227718	0.6294490	0.0138940	0.0253183	0.1810384	0.4826596	0.4608720	0.2334230	0.4620706	0.0561896	0.0828692	0.5444550	0.4858274	0.3603198	0.3281154	0.5816450	0.1290108	0.5612032	0.3813043	0.0000000	0.1000813	0.0015464	0.0277881	0.4963566	0.2206082	0.0208651	0.2851508	0.0723326	0.0109494	0.2733049	0.2621896	0.4163696	0.0789443	0.5606927	0.4937159	0.0007893	0.0450097	0.3696041	0.2531752	0.1122377	0.5996910	0.3474465	0.4141361	0.5179233	0.0007061	0.2796335	0.3844789	0.5509642	0.3155986	0.5620901	0.2414460	0.5581921	0.2725129	0.3835535	0.4115142	0.4634538	0.0157430	0.6603546	0.0480892	0.5179382	0.4593258	0.7018602	0.4334860	0.4644353	0.2084112
750	0.4365230	0.5005691	0.6498532	0.2451572	0.2679551	0.1015384	0.1689635	0.3650499	0.4902669	0.2892717	0.5325104	0.2145801	0.5376973	0.0502276	0.0512028	0.6746534	0.0666763	0.0374960	0.0702378	0.0228352	0.0670560	0.5346747	0.4127950	0.4987057	0.0723245	0.0426062	0.1474706	0.0085164	0.0511688	0.0407059	0.0429982	0.0047205	0.5540303	0.3234421	0.3098969	0.6661137	0.6384405	0.0356275	0.0635457	0.2310543	0.4605349	0.4503157	0.2470646	0.4452143	0.0457835	0.0947168	0.5730103	0.4360370	0.4580698	0.3570730	0.7003945	0.1347300	0.5679092	0.4849037	0.0006589	0.1016892	0.0018879	0.0613023	0.3657505	0.1871239	0.0223151	0.2397249	0.0767515	0.0107750	0.3217807	0.3101589	0.3903546	0.0777880	0.6019035	0.4991951	0.0144103	0.0756861	0.2657302	0.2075183	0.1355795	0.5640649	0.3680532	0.4001768	0.4219684	0.0012980	0.3037840	0.4287496	0.4194496	0.3669781	0.4860109	0.2975067	0.6349052	0.3559738	0.5145703	0.4701374	0.5105038	0.0431854	0.7715965	0.0293399	0.3436964	0.3641741	0.6453484	0.3378903	0.5332134	0.2432491
800	0.4587374	0.3693040	0.6389802	0.2196993	0.2883624	0.1183029	0.1330799	0.3442780	0.4363148	0.3067445	0.5853807	0.2726714	0.5447782	0.0179846	0.0307200	0.6174728	0.0998029	0.0145512	0.0741489	0.0087674	0.0840112	0.6364489	0.4053873	0.4790086	0.0249290	0.0354838	0.1303482	0.0062080	0.0419591	0.0621639	0.0358208	0.0110480	0.4805055	0.2694592	0.4415042	0.6330660	0.6382683	0.0381460	0.0220670	0.2235941	0.5338114	0.3735763	0.2137982	0.4959232	0.0322644	0.0385719	0.4507114	0.3167559	0.3064227	0.3256653	0.7363097	0.1584469	0.5843630	0.3416173	0.0010803	0.1243315	0.0027346	0.0696619	0.5467183	0.2312787	0.0123548	0.2812558	0.0791536	0.0052760	0.2671931	0.3706305	0.2948212	0.0979412	0.5977005	0.4291781	0.0088552	0.0661207	0.2797995	0.2450800	0.1511212	0.4277763	0.5953588	0.4128111	0.4768955	0.0016311	0.3674700	0.5074472	0.4578513	0.3280674	0.5318035	0.1976025	0.7184874	0.3639133	0.4464409	0.3298592	0.4994856	0.0454673	0.6274438	0.0358795	0.4173162	0.4233768	0.6264206	0.5084304	0.6148374	0.1662733
850	0.4947062	0.4107908	0.6381228	0.2247133	0.2373121	0.1578056	0.1378235	0.3649367	0.4684403	0.2993804	0.7010928	0.2163595	0.5321501	0.0353016	0.0223346	0.6264645	0.0785522	0.0377403	0.0473791	0.0136866	0.0784110	0.6123316	0.2792141	0.4924825	0.0332051	0.0697152	0.1659414	0.0105338	0.0575518	0.0620626	0.0405837	0.0026564	0.5246845	0.3136513	0.3714027	0.6774901	0.6824434	0.0167135	0.0444670	0.2141083	0.6448332	0.4553237	0.2312941	0.5258330	0.0115531	0.0626445	0.5480620	0.3632351	0.3568732	0.3537165	0.5971791	0.1105093	0.6040366	0.3398807	0.0019230	0.1706102	0.0009472	0.0411212	0.4608702	0.1168697	0.0377332	0.2874763	0.0589333	0.0082766	0.2679053	0.2705652	0.2817074	0.1199228	0.6604707	0.4068519	0.0038195	0.0695555	0.3074285	0.2621509	0.1735508	0.3724203	0.4936824	0.3930168	0.4316188	0.0017608	0.2945264	0.4772629	0.5862249	0.4033548	0.6346076	0.2847125	0.4517712	0.4063447	0.5733854	0.4658786	0.4749837	0.0581952	0.7409921	0.0192707	0.3265987	0.4740121	0.6744481	0.3514563	0.5170782	0.2132063
900	0.5341552	0.3023350	0.6790028	0.2751893	0.3407600	0.1370709	0.1513404	0.2710808	0.4063907	0.2959354	0.5508695	0.2419504	0.5886249	0.0303641	0.0777382	0.6514040	0.0295570	0.0167798	0.1088484	0.0446943	0.0614995	0.6091676	0.2951752	0.6995760	0.0589788	0.1157285	0.1335758	0.0089279	0.0493581	0.0430021	0.0670395	0.0079246	0.5198872	0.2118256	0.3935742	0.6080620	0.6355688	0.0435481	0.0590623	0.2239674	0.5668178	0.4042746	0.2170739	0.6268759	0.0094135	0.0752011	0.5841137	0.3784238	0.3562508	0.3237144	0.7141982	0.1498290	0.6393403	0.3648591	0.0033638	0.0939323	0.0009749	0.0544661	0.5037853	0.1438104	0.0185155	0.2116920	0.0820073	0.0044810	0.3920817	0.3265718	0.3114716	0.0848703	0.5904800	0.3686222	0.0026679	0.0614987	0.2593088	0.2604557	0.1807687	0.2403762	0.4239832	0.3541368	0.3934604	0.0034024	0.2919731	0.4146004	0.4486170	0.3838756	0.5658510	0.3196870	0.6535440	0.3896475	0.4395974	0.3586763	0.5847924	0.0530712	0.6642729	0.0144503	0.4161358	0.3876333	0.6529841	0.3145034	0.6320616	0.2121933
950	0.4884342	0.3938215	0.7803200	0.2048648	0.2968648	0.1054039	0.1252067	0.3010205	0.5189280	0.3030172	0.6219252	0.2036297	0.4724042	0.0645417	0.0389925	0.7241606	0.0744505	0.0293079	0.0866461	0.0063076	0.1007997	0.6521470	0.2708236	0.5651016	0.0465321	0.0767764	0.1120513	0.0125873	0.0696432	0.0361987	0.0406312	0.0075261	0.4612594	0.1548064	0.2818371	0.5597661	0.5232511	0.0331024	0.0988081	0.2486692	0.4249325	0.4064746	0.2493579	0.5908157	0.0102923	0.0386035	0.5695534	0.4305634	0.4264278	0.3033858	0.5923594	0.1832390	0.5412480	0.2854635	0.0003726	0.1865080	0.0008543	0.0437046	0.5448067	0.2091797	0.0305385	0.2443813	0.0913478	0.0065253	0.2423923	0.3034122	0.2977884	0.1321299	0.5194247	0.4362218	0.0007640	0.0960255	0.3009040	0.2026297	0.1821485	0.1920748	0.3086081	0.4491498	0.4818222	0.0034474	0.3782740	0.5346483	0.4722512	0.2648230	0.5664131	0.1803231	0.5285252	0.3868135	0.5743840	0.4020127	0.5301058	0.0303210	0.6126121	0.0200677	0.4686550	0.5664004	0.6193740	0.3222114	0.5679958	0.1652074
1000	0.3792443	0.3694286	0.5871942	0.2318249	0.3567808	0.1157494	0.1563051	0.2567390	0.5302183	0.2608396	0.7486133	0.1430340	0.6082850	0.0221186	0.0793448	0.5118123	0.0800405	0.0266547	0.0717264	0.0107834	0.0674816	0.6647993	0.2702157	0.6907946	0.0816794	0.0452723	0.1374568	0.0059403	0.0450415	0.0753357	0.0850831	0.0094528	0.5397452	0.0529758	0.3602045	0.6207640	0.6396110	0.0741119	0.0314903	0.3055901	0.4506386	0.3625558	0.2143434	0.6727130	0.0111080	0.0522218	0.6151157	0.5862576	0.4059174	0.2455834	0.6370663	0.2198967	0.5089338	0.3460611	0.0000266	0.1230130	0.0002535	0.0664391	0.4690159	0.1206041	0.0159475	0.3002265	0.0843613	0.0063852	0.2340656	0.2408977	0.4487784	0.1550380	0.5997250	0.2809322	0.0011159	0.0836128	0.3291397	0.2310552	0.1632318	0.3019522	0.3961865	0.4060422	0.4019671	0.0008876	0.3775277	0.5156332	0.4954805	0.3380196	0.6005115	0.1668138	0.5710906	0.3239530	0.6036029	0.4763329	0.5603265	0.0483447	0.6544346	0.0101119	0.4502067	0.4720160	0.6465714	0.3883102	0.6463459	0.0863213
0	0.4067952	0.3354558	0.6995193	0.2161022	0.2745021	0.1290100	0.1610334	0.3449007	0.4723490	0.3459006	0.5843341	0.2154010	0.5971440	0.0372834	0.0571064	0.6070322	0.0532694	0.0211711	0.1041415	0.0184611	0.1058488	0.5960555	0.3797142	0.5994952	0.0714402	0.0576547	0.1510993	0.0036294	0.0490498	0.0474256	0.0461583	0.0016133	0.5488164	0.0283400	0.4193648	0.6443334	0.6570971	0.0939939	0.1239318	0.2092330	0.6057416	0.4026309	0.2024997	0.5385418	0.0135620	0.0982485	0.6053523	0.4445253	0.3933945	0.2629929	0.7362382	0.2647565	0.5549027	0.3910114	0.0009231	0.1994265	0.0012577	0.0871589	0.5127385	0.1928790	0.0215635	0.2988467	0.0200239	0.0067039	0.2886712	0.2972490	0.6273957	0.0766246	0.5377974	0.1091640	0.0005880	0.0861684	0.3281426	0.1836894	0.2661434	0.3623215	0.2575316	0.4286362	0.4481834	0.0013483	0.3528066	0.4313728	0.4398090	0.5100340	0.6426969	0.1725976	0.4915577	0.4472497	0.5530850	0.4983735	0.4531815	0.0467883	0.5056640	0.0007717	0.4475176	0.4831272	0.5653107	0.3687541	0.6322053	0.1100978
50	0.4697436	0.2311236	0.6362591	0.2891896	0.1199263	0.1053464	0.5004677	0.1707107	0.5049550	0.3597903	0.6482575	0.1887471	0.6309430	0.0576336	0.0610183	0.6379749	0.0491291	0.4730893	0.4472382	0.0071797	0.0706586	0.5119600	0.3429700	0.6423455	0.0939685	0.0411737	0.1184051	0.4231292	0.0386374	0.2098209	0.0684920	0.0005314	0.5263313	0.0295295	0.3305863	0.5480921	0.5271359	0.0667282	0.0660107	0.2235949	0.5889334	0.4344708	0.0681393	0.5453890	0.0138287	0.0813199	0.4491604	0.3574779	0.3434099	0.3909805	0.5979196	0.2655979	0.5001373	0.3003200	0.0005024	0.1518610	0.0108921	0.0815017	0.4183042	0.1742452	0.0522443	0.2605948	0.0511872	0.0126309	0.2659814	0.2670033	0.7484556	0.3190825	0.6315021	0.1425574	0.0041825	0.1461863	0.4062498	0.2139245	0.1093025	0.3208062	0.3041484	0.5514785	0.4827744	0.0098623	0.4214369	0.5174613	0.4353980	0.4723266	0.5814318	0.1310145	0.4670035	0.3054873	0.5164073	0.6083517	0.4473155	0.0310532	0.5949853	0.0032241	0.2356581	0.5213110	0.6143643	0.1573795	0.5127885	0.2013649
100	0.3045823	0.3831689	0.5759769	0.2808439	0.0467937	0.1204648	0.6928615	0.1679278	0.4299788	0.3335701	0.6904179	0.2381092	0.4654116	0.0454799	0.0433089	0.6063788	0.0569343	0.5189718	0.5369206	0.0176381	0.0820639	0.3305621	0.3578569	0.6613356	0.0832049	0.0614361	0.2349654	0.5876845	0.1010406	0.3292896	0.1155411	0.0013520	0.7045680	0.0356360	0.3156416	0.5766139	0.5427868	0.0588978	0.0757941	0.2221148	0.5492773	0.4580826	0.0528564	0.6155780	0.0032067	0.0560948	0.3129576	0.3295676	0.2120584	0.4821025	0.5588042	0.2699006	0.5041501	0.3960233	0.0007958	0.1164613	0.0004607	0.0659666	0.3905212	0.2358387	0.0394278	0.1942336	0.0411421	0.0042729	0.3724527	0.2169874	0.6777737	0.4094455	0.5081254	0.3276523	0.0014153	0.0747252	0.3516663	0.1964977	0.0570189	0.2248754	0.3328327	0.5335973	0.4213323	0.0052926	0.4021104	0.5389757	0.3013129	0.4454091	0.6730121	0.1665042	0.3402227	0.2654145	0.5541677	0.4558363	0.5563849	0.0360805	0.5485323	0.0003870	0.0582534	0.4259722	0.3589596	0.1858438	0.4472905	0.2750865
150	0.3677306	0.1693570	0.6090586	0.2171157	0.0038597	0.1420684	0.6779001	0.1768053	0.2990310	0.2310833	1.0000000	0.3496017	0.4837455	0.0481150	0.1255594	0.6430323	0.0465632	0.5339767	0.5463289	0.0027069	0.1103265	0.3909057	0.2859688	0.7365694	0.0697906	0.1273568	0.3017235	0.5671218	0.2060271	0.3366215	0.1575182	0.0263999	0.6644294	0.0401792	0.2334848	0.6435781	0.5219164	0.0294804	0.0402264	0.1658817	0.5163547	0.5491531	0.0308988	0.6434969	0.0204076	0.0746942	0.2875959	0.1225686	0.1542833	0.3909865	0.6465156	0.2370597	0.7062617	0.4385028	0.0000000	0.1146446	0.0000000	0.1309976	0.4383747	0.2930144	0.0755099	0.1981545	0.1052189	0.0211716	0.3145664	0.2644144	0.5144544	0.3776817	0.5226714	0.4912443	0.0102553	0.0339455	0.2688838	0.2069988	0.0613694	0.1949303	0.2751141	0.4450284	0.5497416	0.0107851	0.5076948	0.5092729	0.1625748	0.5158445	0.4940807	0.0880646	0.3106744	0.3689976	0.4696838	0.4911254	0.4993569	0.2309312	0.5581916	0.0003517	0.0366177	0.3940351	0.2815639	0.1963118	0.4073336	0.2736462
200	0.3337077	0.0241426	0.4965988	0.1777667	0.0021961	0.1545050	0.6058012	0.1299676	0.4212702	0.2982170	0.6520074	0.3111035	0.4676641	0.0548433	0.1652821	0.7071865	0.0346877	0.6338815	0.6476718	0.0217190	0.0762553	0.3221020	0.2077939	0.7210143	0.1165905	0.1674565	0.3103180	0.5189992	0.5449544	0.3769132	0.1570935	0.0575304	0.7027141	0.0374890	0.1521661	0.6843413	0.5325685	0.0249130	0.0890371	0.2800767	0.4812474	0.5830649	0.0708643	0.5317287	0.0034266	0.0846271	0.2957501	0.1403007	0.1658517	0.4522738	0.5572212	0.2040355	0.5078941	0.3319142	0.0000000	0.0601313	0.0004499	0.1192712	0.4558796	0.2367802	0.1822832	0.2391234	0.1038555	0.0110141	0.3335265	0.2283334	0.5601515	0.3908587	0.4594037	0.3855818	0.0181640	0.0301788	0.3569847	0.0761093	0.1225420	0.0903871	0.3673668	0.3393330	0.3889719	0.0049602	0.5146759	0.5058875	0.1222229	0.4383204	0.6005350	0.0485813	0.2532194	0.4465799	0.5180756	0.4424923	0.5607597	0.2330470	0.6551857	0.0106131	0.0048466	0.4737693	0.2703279	0.1870623	0.2765803	0.1816593
