Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
850	0.0180673	0.3732691	0.0198219	0.5441791	0.2129619	0.3424938	0.0122452	0.4233800	0.5910655	0.0292699	0.3394141	0.4773808	0.0019509	0.5737650	0.0216790	0.5265102	0.6256502	0.1191987	0.0679841	0.3128199	0.0025775	0.0365134	0.0409571	0.3607118	0.5342366	0.2128264	0.4687184	0.3422064	0.5641160	0.4345308	0.4644608	0.1286728	0.6764517	0.0654197	0.5008082	0.0939696	0.7650841	0.3593316	0.0504270	0.5593045	0.1550202	0.4992812	0.6246363	0.2355618	0.4236203	0.3657736	0.3739005	0.7044313	0.3851847	0.1638845	0.3131894	0.0429952	0.5007478	0.6064647	0.3599767	0.0635470	0.0567045	0.2920481	0.3109138	0.2044096	0.2306897	0.2829680	0.0315939	0.0986663	0.1183420	0.4066617	0.7242542	0.5974272	0.6847820	0.3143398	0.4668765	0.1057113	0.1763344	0.1032112	0.3613390	0.3221462	0.2565457	0.3935887	0.5320025	0.6015400	0.3552096	0.2401800	0.2441326	0.3789576	0.2292718	0.1878993	0.4029072	0.6664232	0.4018817	0.2429497	0.3824000	0.2379980	0.1455003	0.6459646	0.6251832	0.4445194	0.4403724	0.0014185	0.4381752	0.1854267
900	0.0046012	0.4684353	0.0340261	0.5605536	0.1746040	0.4474549	0.0125073	0.3449958	0.5668379	0.0601876	0.2975205	0.5401407	0.0202700	0.6460266	0.0164175	0.3486751	0.7159751	0.0902378	0.0620930	0.3204570	0.0146277	0.0333064	0.0514156	0.3605986	0.6420732	0.2195935	0.4148898	0.3340412	0.5536970	0.4968344	0.4014289	0.1568038	0.5878384	0.0494872	0.6366435	0.1345342	0.7087392	0.2899271	0.0744431	0.5696900	0.2111495	0.3989886	0.5438952	0.1642819	0.4018124	0.3727732	0.2729035	0.6196881	0.3452501	0.1293502	0.4229463	0.0458563	0.6566521	0.6010919	0.3688074	0.0870970	0.0268502	0.2880635	0.3714794	0.1879701	0.1834487	0.3199830	0.1045650	0.1199936	0.1162693	0.5473076	0.6524775	0.6316131	0.5832286	0.3836089	0.4965909	0.0679563	0.1278598	0.1305704	0.3318823	0.2908862	0.2424913	0.4108763	0.4923641	0.5416818	0.3974322	0.2484319	0.2804062	0.3627323	0.2553425	0.1949746	0.3155905	0.7642148	0.3955785	0.2137896	0.4704356	0.2290727	0.2003132	0.7214096	0.5497536	0.3045523	0.4356361	0.0048939	0.4767238	0.2412209
950	0.0023567	0.5037585	0.0511599	0.4937020	0.2703823	0.3704669	0.0119777	0.5044856	0.5760116	0.0200407	0.2155696	0.4534742	0.0108121	0.6540658	0.0110334	0.4774508	0.6941866	0.1146135	0.0586899	0.3610273	0.0071672	0.0642670	0.0279992	0.3560944	0.6723878	0.2287763	0.3958644	0.3427891	0.6100260	0.4259752	0.4068798	0.1449494	0.6222392	0.0413775	0.4912123	0.1303194	0.6753282	0.3019071	0.0983992	0.6980236	0.2853871	0.5654983	0.7238638	0.2430826	0.4730046	0.3383068	0.3809640	0.6661821	0.4292643	0.1562694	0.4663713	0.0359530	0.6234730	0.5737767	0.4386121	0.1201059	0.0221826	0.3478597	0.3103103	0.1795208	0.2234743	0.2799839	0.0873529	0.1250973	0.1002229	0.4537822	0.6488068	0.5803733	0.6549952	0.4131118	0.5000542	0.1292164	0.1405212	0.1892344	0.3195694	0.2997339	0.2875395	0.3806909	0.5358046	0.5912060	0.3817562	0.3083550	0.2620948	0.3798197	0.1910248	0.2013036	0.3223556	0.5619418	0.4506641	0.2629991	0.4546773	0.3004157	0.1655986	0.6293404	0.5179539	0.3648161	0.4045556	0.0012629	0.3826749	0.2477299
1000	0.0105232	0.4820019	0.0408292	0.4800419	0.2485607	0.3214226	0.0068790	0.2795325	0.7216359	0.0182112	0.2522867	0.4759195	0.0225462	0.5475882	0.0215948	0.3866029	0.6642925	0.1726408	0.0920744	0.4599900	0.0057688	0.0270427	0.0618897	0.3430696	0.6320968	0.2107965	0.3770116	0.4365630	0.6451617	0.5360890	0.5264797	0.1973806	0.6210831	0.0484916	0.4597262	0.1087884	0.5178941	0.3208838	0.0951803	0.5074267	0.1378545	0.3483263	0.7432225	0.1770632	0.3540226	0.2477949	0.4055639	0.6376228	0.3524978	0.1568817	0.3221389	0.0741730	0.5215813	0.6705980	0.4154645	0.1030509	0.0108085	0.3379249	0.3362096	0.1723331	0.1549564	0.2626073	0.1193075	0.1350372	0.1184733	0.3748839	0.5580477	0.6431463	0.5600271	0.3118635	0.4815565	0.1200112	0.1595532	0.1683889	0.2969313	0.3462755	0.3379746	0.3550827	0.5930613	0.5583811	0.3472796	0.2894475	0.2582114	0.3520984	0.1782661	0.1510651	0.3557061	0.6196196	0.4377738	0.2229939	0.4480448	0.2812013	0.1760395	0.5847591	0.6089940	0.3346939	0.3869203	0.0025073	0.5352494	0.2690820

0	0.0097820	0.4927999	0.0760465	0.5125930	0.2134192	0.3969031	0.0196440	0.3355880	0.5114205	0.0230149	0.2666023	0.5698824	0.0046174	0.6906388	0.0302597	0.4309394	0.6008890	0.0896312	0.0813510	0.3721445	0.0056808	0.0235685	0.0828300	0.2964322	0.7512857	0.1675787	0.3979846	0.3507563	0.6210504	0.4543275	0.4966484	0.1078030	0.6774660	0.0290950	0.4950843	0.1288004	0.7257282	0.3404369	0.1006654	0.5716780	0.1827036	0.3746093	0.6242709	0.2346672	0.4166404	0.3248923	0.4260598	0.6589193	0.4624045	0.1373124	0.3476870	0.0181597	0.4490419	0.7015307	0.4440064	0.0860430	0.0432862	0.3373914	0.3099327	0.1345052	0.2337140	0.2608505	0.0356967	0.1496275	0.1446794	0.3211040	0.6581168	0.6148002	0.5744463	0.4553307	0.6362865	0.0902588	0.2652307	0.1436473	0.4115090	0.4069712	0.3115897	0.3954846	0.5963601	0.6806112	0.3252895	0.3668834	0.2123009	0.3787319	0.2488292	0.1496209	0.3851103	0.7497859	0.4641293	0.2944007	0.5088278	0.2391525	0.2278615	0.6728175	0.5090436	0.3363003	0.3258216	0.0071544	0.4053530	0.2577095
50	0.0039107	0.4164326	0.0421410	0.3741345	0.2750120	0.2623885	0.0141017	0.3688842	0.5713648	0.0339447	0.3003156	0.4409522	0.0172312	0.5261648	0.0146491	0.4885408	0.6001726	0.1645179	0.1105840	0.2984543	0.0016677	0.0442634	0.0501624	0.4606714	0.7315146	0.2752984	0.4861111	0.2515024	0.6976267	0.5036300	0.4271379	0.2601037	0.6442441	0.0299535	0.2514738	0.0865889	0.6461677	0.3234170	0.1615901	0.4982426	0.2315680	0.4972045	0.6821948	0.2683074	0.5610601	0.3151406	0.4387535	0.6598305	0.5080692	0.1395645	0.4172707	0.0152375	0.4751213	0.6715025	0.2801240	0.0988864	0.1077861	0.2382205	0.3094432	0.1614719	0.1877832	0.3743793	0.0256603	0.1332286	0.0961548	0.3207181	0.5521535	0.4431051	0.6323294	0.3486852	0.5693424	0.2368193	0.2022916	0.3671961	0.3203957	0.2889848	0.3334671	0.3734370	0.3605069	0.6372280	0.3557328	0.2815423	0.2048811	0.4651579	0.1947649	0.1843733	0.3844703	0.6328973	0.4251203	0.2036223	0.4723876	0.2429957	0.2090197	0.6177930	0.5056377	0.5244772	0.3796097	0.0041274	0.3439246	0.2554027
100	0.0052318	0.5101210	0.0280797	0.5105139	0.2721846	0.3788775	0.0680782	0.3847174	0.4968400	0.0355324	0.1634741	0.4334183	0.0452323	0.2755424	0.0110417	0.4051792	0.6611664	0.0815836	0.1345050	0.4072024	0.0023533	0.0261940	0.0592911	0.4140238	0.7599507	0.2346657	0.3824099	0.3063520	0.7956764	0.7027448	0.3827076	0.3639510	0.6856096	0.0567183	0.1331847	0.1490862	0.5542575	0.3290479	0.2606246	0.5683463	0.1957135	0.4147645	0.5570120	0.4023535	0.4376836	0.3545700	0.6047126	0.6215516	0.2410627	0.1320147	0.2953701	0.0034159	0.4427236	0.5949188	0.1778386	0.0713459	0.0221004	0.2670648	0.3309100	0.2045495	0.2062095	0.4522449	0.0619774	0.2388642	0.1327099	0.2838514	0.6175882	0.3961230	0.7381075	0.3612543	0.5204768	0.2814893	0.2549605	0.4522292	0.1224329	0.2893890	0.5337333	0.4540648	0.2150332	0.4658688	0.3295677	0.2748049	0.2056154	0.6008344	0.2479948	0.1677805	0.5274035	0.6772759	0.4279193	0.0977775	0.3757375	0.1628839	0.2303971	0.6206014	0.4082501	0.5817139	0.3498408	0.0066389	0.3942522	0.3209881
150	0.0098690	0.4429655	0.0165239	0.5027824	0.2468145	0.3154875	0.0140375	0.3879142	0.4582821	0.0368418	0.2929476	0.4432204	0.1716685	0.1959273	0.0162878	0.3986697	0.5578089	0.1406663	0.1909826	0.4706478	0.0075734	0.0467089	0.0367588	0.5688051	0.6499636	0.2738527	0.2924328	0.4007955	0.6632041	0.6707445	0.2728890	0.4159895	0.7041628	0.0848330	0.1250485	0.0996327	0.7620301	0.5035034	0.2683709	0.4684642	0.2064114	0.5004178	0.6025806	0.3806719	0.4570081	0.5053844	0.6292933	0.6006846	0.2449418	0.1423699	0.3816446	0.0060347	0.5457735	0.6371753	0.1829733	0.0519256	0.0070731	0.3799192	0.3288064	0.2383838	0.2210168	0.5487313	0.0930549	0.2813232	0.1282608	0.3220638	0.6914675	0.5078872	0.5792780	0.3491646	0.5440982	0.3493524	0.1254725	0.5682268	0.0939992	0.2438002	0.5471305	0.4403313	0.2706993	0.5275185	0.2630231	0.2957084	0.1902300	0.5770948	0.1952633	0.1489780	0.4987760	0.6443030	0.4334438	0.0261772	0.4926907	0.1517782	0.2982349	0.5537900	0.4371847	0.6181963	0.3814424	0.0050965	0.3470728	0.3868757
200	0.0027446	0.3152826	0.1340813	0.4660758	0.2031041	0.3757512	0.0128092	0.4359992	0.5591606	0.0367790	0.2501567	0.2903857	0.2670474	0.2603632	0.0213341	0.3972245	0.5772915	0.1416722	0.2077580	0.4432404	0.0055938	0.0411798	0.0412949	0.5069848	0.6549381	0.2265519	0.3980426	0.4448717	0.6021147	0.6643392	0.4616528	0.4408793	0.6756193	0.0806536	0.1327915	0.1598337	0.6551894	0.4818739	0.2516530	0.5081795	0.2133921	0.4479299	0.4561541	0.5294110	0.4068560	0.4852747	0.6805856	0.6736055	0.2949095	0.1498583	0.3341827	0.0147791	0.4916609	0.5870461	0.1601954	0.0513863	0.0247139	0.2949672	0.2608996	0.3417122	0.1892100	0.4821885	0.1121435	0.2447299	0.1050294	0.4169215	0.6823147	0.3443297	0.5637837	0.3202453	0.6803741	0.3238334	0.0794518	0.6059318	0.0587729	0.3458454	0.6103034	0.3157859	0.1888340	0.6280929	0.2739505	0.3328564	0.2945055	0.6214835	0.2876656	0.1407366	0.3907747	0.5570745	0.4393084	0.0252986	0.6160824	0.1932993	0.2755819	0.4771133	0.3968414	0.4971107	0.2984794	0.0060534	0.5363287	0.4119166
250	0.0057256	0.1829513	0.1252797	0.3747382	0.2961141	0.4950747	0.0598846	0.4166612	0.6275187	0.0380120	0.2865923	0.1642414	0.4623880	0.2745645	0.0417436	0.6159969	0.5954146	0.1790923	0.1777243	0.5642709	0.0061460	0.0171248	0.0338623	0.3245968	0.7350501	0.2280954	0.3662582	0.5609402	0.5530256	0.6595047	0.3536458	0.5525540	0.5641306	0.0686053	0.1758148	0.1717801	0.5456957	0.4729783	0.3996990	0.5117063	0.2076693	0.4085097	0.4525842	0.4105214	0.4556469	0.5341043	0.5721378	0.6767428	0.2320871	0.1504872	0.3729169	0.0044987	0.4977866	0.7261152	0.1365715	0.0857185	0.0150331	0.3362498	0.1733969	0.3328596	0.2643378	0.6310060	0.1452123	0.4340341	0.1963931	0.4455945	0.6710510	0.3727269	0.7795508	0.2115683	0.4964812	0.3614793	0.0473494	0.5652876	0.0144710	0.3540509	0.6008349	0.3107215	0.1874991	0.5006249	0.2581742	0.3830949	0.2779975	0.7098618	0.2926379	0.1760743	0.3635866	0.5508869	0.5274888	0.0263650	0.5662433	0.1951839	0.2835880	0.5526783	0.3750804	0.4552504	0.2265923	0.0029631	0.5927805	0.3740127
300	0.0066143	0.1231025	0.2303870	0.3389040	0.2330890	0.4630865	0.0078445	0.4019046	0.4328858	0.0255777	0.2747202	0.1293853	0.3181006	0.2257137	0.1621432	0.6238252	0.5681613	0.1702275	0.1567484	0.5594113	0.0088568	0.0450469	0.0608459	0.4229143	0.6112214	0.2349872	0.4655200	0.3130425	0.5697889	0.6655407	0.3452421	0.5184379	0.6785922	0.1309413	0.1984487	0.0850049	0.4727349	0.5120870	0.2621953	0.5754837	0.1652983	0.3410072	0.4297120	0.3716673	0.3977992	0.3926115	0.6716727	0.5619545	0.2113756	0.1901432	0.3635143	0.0063770	0.5186925	0.5488571	0.1651019	0.1665430	0.0185479	0.4549000	0.3434233	0.4070256	0.2575973	0.5855542	0.1462231	0.4185839	0.1855090	0.4125604	0.7060338	0.2643498	0.6640999	0.1197841	0.6007275	0.3404912	0.0216383	0.6877968	0.0317325	0.2644503	0.5214624	0.3824195	0.1380315	0.5892397	0.3252732	0.4800851	0.2711709	0.6062860	0.3428742	0.1240130	0.4045450	0.5804783	0.3452782	0.0047928	0.6101751	0.1956690	0.2417702	0.5942767	0.3599129	0.5673041	0.2842059	0.0150050	0.6370167	0.3843802
350	0.0115295	0.0842364	0.1797525	0.2736162	0.3515437	0.3719938	0.0134269	0.3792711	0.4309050	0.0169010	0.3319041	0.1309153	0.2563169	0.2418151	0.2273772	0.6533216	0.6430530	0.3128612	0.1568113	0.4720226	0.0029719	0.0389474	0.0550026	0.4418575	0.6518000	0.2162261	0.3911860	0.3928782	0.5239351	0.6591105	0.3287876	0.3983991	0.6731794	0.0734225	0.2316565	0.1208078	0.4771590	0.4693449	0.3491154	0.6088244	0.1853350	0.3821729	0.4088719	0.4163149	0.5072189	0.4524929	0.7070665	0.6355332	0.2855970	0.1773195	0.3822528	0.0048766	0.5741401	0.6886979	0.2373395	0.1728713	0.0356650	0.4160499	0.3123879	0.2847975	0.2323880	0.7026865	0.0651358	0.3555816	0.1312043	0.4145197	0.6855002	0.3313851	0.5572106	0.0575576	0.5191967	0.3487114	0.0331284	0.5917531	0.0543130	0.3109299	0.3876821	0.3266385	0.1764818	0.6547786	0.2578144	0.5694892	0.3355246	0.7144787	0.3308667	0.1475180	0.3298900	0.5538048	0.4584610	0.0062573	0.5396789	0.2568080	0.1999366	0.5909314	0.3442410	0.5691395	0.2852900	0.0019013	0.5986431	0.3820521
400	0.0151766	0.0669116	0.1840691	0.3000061	0.3236508	0.3726018	0.0147977	0.4303392	0.4258207	0.0177304	0.2269708	0.1770025	0.3102931	0.1688366	0.2515603	0.7073272	0.5751913	0.2530038	0.1516030	0.5635168	0.0000000	0.0405262	0.0598997	0.3550113	0.6616693	0.1765802	0.3545149	0.3475366	0.5982064	0.5944308	0.3344452	0.4705576	0.6920763	0.0633878	0.3137748	0.2047038	0.4702279	0.5441736	0.2751348	0.4707049	0.1691887	0.3537079	0.4760546	0.4207930	0.4044983	0.4978624	0.6919153	0.6241567	0.1714930	0.2325987	0.4730961	0.0012631	0.6070371	0.6239999	0.3324440	0.1980956	0.0398770	0.4119173	0.4004787	0.4115186	0.3217926	0.5887920	0.0992788	0.4163196	0.1405839	0.3984004	0.6106368	0.3059277	0.6304979	0.0521368	0.5761680	0.3185499	0.0314981	0.6368234	0.0139607	0.2800002	0.4280058	0.2675085	0.1143171	0.6444100	0.1716583	0.5992955	0.2551608	0.6931069	0.2831765	0.1587463	0.3171245	0.5061181	0.3360969	0.0117118	0.4265139	0.2234057	0.1530597	0.4941616	0.3270576	0.5298704	0.2459786	0.0106003	0.6582538	0.4342020
450	0.0631522	0.0534475	0.2039723	0.2472374	0.2578071	0.2325913	0.0098555	0.4562417	0.5392405	0.0269418	0.2271651	0.1993218	0.3767124	0.2328833	0.4151935	0.6608643	0.6370250	0.2850099	0.1560541	0.5475253	0.0197960	0.0197445	0.0277003	0.4917039	0.5248590	0.1384547	0.2629484	0.4446051	0.6487116	0.6333893	0.3535510	0.3974353	0.6484454	0.0824733	0.2498121	0.1418248	0.4523153	0.5091712	0.3055273	0.5749475	0.1896296	0.4642015	0.5001303	0.3944028	0.4029059	0.4294772	0.6070370	0.5364436	0.1312464	0.1722991	0.3371306	0.0010184	0.6094961	0.7405889	0.3010402	0.1881548	0.0314528	0.3838381	0.2965830	0.3568951	0.2605962	0.5241341	0.1190395	0.4536140	0.1647324	0.3811512	0.6043928	0.3505623	0.5869647	0.0567759	0.4667663	0.3648605	0.0318971	0.6741718	0.0223970	0.3682057	0.4409497	0.3572754	0.1211149	0.5866331	0.1534445	0.6987576	0.2174913	0.6480345	0.3051410	0.2066276	0.3649499	0.5070524	0.3046114	0.0084881	0.4957871	0.1600000	0.1360006	0.5396878	0.3445276	0.5946602	0.2476874	0.0072129	0.5821533	0.5202152
500	0.0456143	0.0704254	0.2785707	0.2819230	0.2772560	0.4073349	0.0184673	0.3159425	0.4871717	0.0220769	0.2544594	0.1588942	0.4294005	0.1603739	0.4994915	0.6592766	0.7083865	0.2696705	0.1252493	0.7527462	0.0048300	0.0579961	0.0611971	0.4039377	0.6180374	0.2097161	0.3787524	0.3896884	0.5583210	0.6873060	0.3871031	0.4389746	0.8039234	0.0759934	0.3259120	0.1672638	0.5051119	0.5838379	0.2985254	0.4395734	0.2474226	0.3968787	0.4933464	0.4400041	0.4474538	0.3467987	0.6289024	0.7807496	0.2426690	0.2075056	0.3315147	0.0057520	0.5600162	0.6352281	0.3578106	0.2118425	0.0262576	0.3552849	0.3239281	0.3913787	0.3514425	0.4308234	0.1643775	0.2329152	0.1054732	0.2982506	0.6608523	0.2568684	0.7512769	0.0218090	0.5234716	0.3522038	0.0332996	0.6360791	0.0088640	0.3468588	0.5309556	0.3114211	0.1069348	0.6230349	0.1410932	0.5701013	0.1831350	0.6123748	0.3330840	0.1428324	0.2779375	0.4181507	0.4357774	0.0017270	0.6997166	0.2016262	0.1181617	0.5040146	0.3436684	0.5820671	0.2850903	0.0106077	0.4401727	0.4311488
550	0.0798707	0.0787587	0.2544020	0.2350539	0.2434371	0.3859297	0.0139028	0.3882932	0.5299039	0.0387061	0.1951177	0.0931320	0.5047939	0.2896334	0.4578842	0.6761169	0.5796979	0.2402641	0.1281433	0.6639299	0.0027807	0.0201984	0.0279560	0.3660579	0.6166453	0.1708412	0.3365774	0.3603402	0.5904591	0.5844027	0.4012161	0.3066205	0.6636531	0.0886409	0.3074728	0.1969100	0.4803589	0.5248948	0.2207489	0.5204165	0.2172172	0.3055436	0.4336330	0.4262721	0.4208148	0.3331301	0.4854143	0.7514870	0.2381330	0.0982555	0.3780527	0.0041965	0.5337029	0.6492427	0.3619943	0.2599904	0.0489959	0.4869627	0.3565311	0.3842508	0.3319161	0.4571989	0.2284188	0.2634790	0.1247878	0.3891127	0.5979642	0.3145725	0.5618461	0.0119846	0.5762765	0.2248339	0.0338065	0.4971471	0.1024566	0.3316300	0.3886837	0.2960072	0.3584347	0.6608107	0.1121756	0.6185035	0.1871594	0.4704450	0.4620559	0.2114565	0.3759765	0.5593545	0.3184593	0.0876066	0.4974595	0.1721055	0.0961143	0.5662531	0.3966606	0.5300999	0.2960889	0.0034229	0.4167315	0.5093021
600	0.3053698	0.0620187	0.2028400	0.2591681	0.1845965	0.2511053	0.0179463	0.3966180	0.5947835	0.0199024	0.2224320	0.1483437	0.3073417	0.3212935	0.5555894	0.6194046	0.5316347	0.2667172	0.1488544	0.5990461	0.0008210	0.0325481	0.0235950	0.2232948	0.6569468	0.2794641	0.4226035	0.3386413	0.6137186	0.5804963	0.4606364	0.2258080	0.6087602	0.0429369	0.3367731	0.1861908	0.5571926	0.4031144	0.1986274	0.6542034	0.1155414	0.1660313	0.2925618	0.3008143	0.5717519	0.3711235	0.4638027	0.7020593	0.2259309	0.1098507	0.3085340	0.0067156	0.6648029	0.6465440	0.4039301	0.2127657	0.0369639	0.5279685	0.3473602	0.4416458	0.3285973	0.3375511	0.2676595	0.2751913	0.1148457	0.2885831	0.6671729	0.3491083	0.5880240	0.0204044	0.4495434	0.1073474	0.0574262	0.3843774	0.1792695	0.2280537	0.4040831	0.2405397	0.5382135	0.6509453	0.1719748	0.5159969	0.2280590	0.4076704	0.3869224	0.1406633	0.4159245	0.4546251	0.4024904	0.1900744	0.5024539	0.2342338	0.1174443	0.6240579	0.4069391	0.4423987	0.2221023	0.0074940	0.5490110	0.4607451
650	0.3914353	0.0847973	0.1947538	0.3912778	0.2024106	0.3290552	0.0137525	0.2982989	0.6293234	0.0229714	0.2417641	0.2150670	0.1955987	0.5070293	0.5017541	0.7160869	0.5742974	0.2250769	0.1282088	0.7774245	0.0004088	0.0432019	0.1069837	0.2947187	0.6530099	0.3618526	0.4330678	0.3399221	0.7564755	0.4743704	0.4189750	0.2015348	0.5250518	0.0210368	0.2913449	0.1248085	0.6301896	0.4549726	0.1137890	0.5622825	0.1333495	0.1686296	0.4051609	0.3730436	0.4473943	0.3489258	0.2994720	0.7085832	0.2818348	0.1594504	0.3530883	0.0104541	0.5503308	0.5971017	0.3456782	0.3057232	0.0715701	0.4654146	0.2930302	0.3389619	0.2658947	0.3281154	0.1841921	0.2709225	0.0618554	0.2901436	0.8005916	0.3890630	0.6383442	0.0288855	0.4045427	0.1683112	0.0576004	0.3107336	0.2737441	0.2608985	0.3817850	0.2880383	0.4544489	0.6759570	0.2065004	0.5934708	0.1310598	0.3759390	0.3129442	0.0536448	0.4853636	0.5161133	0.3981286	0.1850543	0.4085035	0.2098050	0.0481406	0.6555465	0.4430395	0.3715949	0.3668854	0.0098722	0.3679803	0.4251787
700	0.4839142	0.1511482	0.2109879	0.2491208	0.2289097	0.1818050	0.0208082	0.2743259	0.7239050	0.0239417	0.2775340	0.1848914	0.0807445	0.3397994	0.4737347	0.6832321	0.5900575	0.3028047	0.1171240	0.6789098	0.0067128	0.0596291	0.1302298	0.2538432	0.6107131	0.5491260	0.3762594	0.3901659	0.7449057	0.3584045	0.4049372	0.1488759	0.7641283	0.0090391	0.2883295	0.1062010	0.6291205	0.4670832	0.0987014	0.6479206	0.0512427	0.1624440	0.4818164	0.4004103	0.4461022	0.2464728	0.3706538	0.6678191	0.3167392	0.1199518	0.3208708	0.0171320	0.6197629	0.6105984	0.3053692	0.2441290	0.0264976	0.4457307	0.2691762	0.2431254	0.3119767	0.3694963	0.1269769	0.3092097	0.1098593	0.3041036	0.7263871	0.5181145	0.7587434	0.0472216	0.3604750	0.1447881	0.1491777	0.2655040	0.1785186	0.3804552	0.4095518	0.3110860	0.5250477	0.6208513	0.1169759	0.6126347	0.2017186	0.3844349	0.1979851	0.1017488	0.5344522	0.5825814	0.5227225	0.1973606	0.5178118	0.1741064	0.0612280	0.7210148	0.3251258	0.4085815	0.3322073	0.0143483	0.3100516	0.5667032
750	0.4889146	0.1785545	0.0948768	0.2704029	0.2925722	0.0717089	0.0133400	0.3077938	0.6544577	0.0565962	0.2502166	0.2203932	0.0802881	0.5508191	0.4830070	0.6715655	0.5573528	0.2465223	0.0527227	0.6890592	0.0125798	0.0662941	0.0790203	0.2921019	0.5666926	0.6483172	0.3293825	0.4024260	0.7511629	0.4065874	0.5083026	0.1835762	0.5789038	0.0169998	0.2861758	0.1314050	0.5038309	0.3008817	0.0919967	0.5768779	0.0198366	0.2506422	0.4958611	0.2126237	0.4797259	0.2682862	0.1890491	0.6684502	0.3856841	0.1128720	0.3572945	0.0083848	0.5257040	0.7253151	0.3526227	0.2496959	0.0727135	0.5806661	0.2878165	0.3884555	0.2260391	0.3324691	0.0634101	0.2609950	0.1157639	0.3506167	0.7481556	0.5905478	0.6659284	0.0452853	0.4268720	0.1052308	0.2304427	0.2682651	0.2678339	0.3765703	0.4856900	0.3450738	0.5491011	0.5459344	0.1946802	0.4961530	0.1191128	0.4135974	0.3038232	0.1146011	0.5229659	0.4727076	0.3100891	0.2172764	0.3684284	0.1676214	0.0760954	0.5841088	0.2390301	0.3888805	0.3808296	0.0014112	0.2361049	0.5247032
800	0.3864537	0.3403216	0.1547983	0.2336348	0.2501427	0.0944614	0.0087237	0.2610725	0.6724153	0.0141692	0.2206400	0.2904788	0.0358276	0.5202632	0.2659799	0.6459702	0.4285062	0.3591008	0.0874508	0.5141557	0.0095778	0.1185946	0.1492590	0.3058393	0.7586613	0.6179781	0.2173588	0.3530974	0.5849442	0.5112713	0.5793991	0.2097466	0.6439832	0.0428488	0.2511373	0.0848323	0.5872151	0.3198346	0.1070452	0.7415267	0.0605861	0.2027370	0.6913970	0.1718075	0.4532766	0.2319918	0.1835422	0.6690662	0.2153359	0.0779866	0.3025809	0.0158290	0.4821486	0.7367497	0.2522105	0.2345059	0.0292949	0.5357497	0.3342108	0.3772449	0.2848261	0.3264123	0.0248797	0.2608221	0.1054821	0.3908157	0.5166309	0.4748230	0.6740279	0.1380592	0.3699482	0.0560943	0.2575925	0.3684233	0.4180580	0.2846374	0.5040855	0.2461964	0.5991539	0.5821489	0.1999138	0.5721637	0.1795062	0.4741099	0.2718514	0.1527878	0.4434533	0.6332240	0.5147059	0.2007321	0.3766274	0.1116142	0.1048701	0.6152661	0.2393912	0.4583963	0.4339723	0.0021715	0.1271917	0.4667521
850	0.2349561	0.2915704	0.0582208	0.3134996	0.2577123	0.0659807	0.0051977	0.2902992	0.7105325	0.0172818	0.2416488	0.3117141	0.0360538	0.6368520	0.1191796	0.5058452	0.4487227	0.3194822	0.0791055	0.5285945	0.0526097	0.0939818	0.0678122	0.2512609	0.7107349	0.6448180	0.2262515	0.3987358	0.6642552	0.3519157	0.4113354	0.2076949	0.6769198	0.0234368	0.3012592	0.1086328	0.7167063	0.3087365	0.1147431	0.6958191	0.1046028	0.3769738	0.5801528	0.2346720	0.4477887	0.3235482	0.1510830	0.5920283	0.3307010	0.0973261	0.3326072	0.0071426	0.6180825	0.7399157	0.2893527	0.3328412	0.0534326	0.5694531	0.3064797	0.3892796	0.3388375	0.3038576	0.0221770	0.2643004	0.1195683	0.3214412	0.6409571	0.5316087	0.5194939	0.1233916	0.4996365	0.0807824	0.2562386	0.3213104	0.3090258	0.2380240	0.5609312	0.1649162	0.6556450	0.5872231	0.1662738	0.5651092	0.1861645	0.4009017	0.1798834	0.1294817	0.3494676	0.6528335	0.4521314	0.2740242	0.4264573	0.1975713	0.1533261	0.5804555	0.3815564	0.4832873	0.4669548	0.0035409	0.1751401	0.4038825
