Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
700	0.7312419	0.4990767	0.9726088	0.3583429	0.4121192	0.1981945	0.2569989	0.5131335	0.7475254	0.4928613	0.9930077	0.2843563	0.7926103	0.0587518	0.0801840	0.9999975	0.1040763	0.0441160	0.1365618	0.0249507	0.1863612	0.9925124	0.4493500	0.8819062	0.1106870	0.0925552	0.2038159	0.0168066	0.0642420	0.0638757	0.0782432	0.0564562	0.8948518	0.2795070	0.4857257	0.8177420	0.8764458	0.0648755	0.0997527	0.3069777	0.7928874	0.6268441	0.3918069	0.8643750	0.0165253	0.1088717	0.8959917	0.6446910	0.5899903	0.4658569	0.9865700	0.2780250	0.8775869	0.5463158	0.0001707	0.3118344	0.0005146	0.1146303	0.7321649	0.2654264	0.0318200	0.4263066	0.0736780	0.0133076	0.4580067	0.2480979	0.8326881	0.1079307	0.8684684	0.4146528	0.0052221	0.0745642	0.4542461	0.3359536	0.2710937	0.5155921	0.7429576	0.5753432	0.6894078	0.0050385	0.4572829	0.7216400	0.7501006	0.6143883	0.9564636	0.2892805	0.9519278	0.5060211	0.7853460	0.7097030	0.7009894	0.0622743	0.9749569	0.0209809	0.6487063	0.7203970	0.8164684	0.6106820	0.8581327	0.2266127
750	0.6585240	0.4991912	0.9714060	0.3610262	0.4566581	0.1981950	0.2541390	0.4921379	0.7502389	0.5088258	0.9976832	0.2620075	0.8245256	0.0586859	0.0801697	0.9999970	0.1007262	0.0441160	0.1366570	0.0229634	0.1586640	0.9982275	0.4523168	0.8807186	0.1031422	0.0922817	0.2039819	0.0168066	0.0642426	0.0675892	0.0702730	0.0360468	0.8976494	0.1560098	0.5170109	0.8735807	0.9081479	0.0624462	0.1036609	0.3277498	0.7891184	0.6258453	0.3909047	0.9003415	0.0169129	0.1101024	0.9132370	0.6195603	0.5757472	0.4426231	0.9887856	0.3141305	0.8857000	0.5458294	0.0003590	0.3000719	0.0003773	0.1117794	0.7373283	0.2630992	0.0320477	0.4121066	0.0712122	0.0143268	0.4588902	0.2884961	0.8134953	0.1259148	0.8679818	0.3697976	0.0037950	0.0754799	0.4546630	0.3287680	0.2797569	0.5144220	0.7091444	0.5754283	0.6904443	0.0045519	0.4879717	0.7317621	0.7483980	0.6482981	0.9535919	0.2866531	0.9382651	0.5244931	0.8081933	0.7121408	0.7014555	0.0570232	0.9809606	0.0151499	0.6483157	0.7281506	0.8946881	0.5779083	0.8776813	0.2240391
800	0.5814440	0.4993187	0.9708830	0.3627953	0.4814658	0.1981530	0.2525083	0.4764998	0.7517860	0.5185513	0.9992323	0.2530636	0.8453166	0.0586646	0.0802214	0.9999965	0.1006503	0.0441160	0.1367492	0.0222298	0.1461535	0.9995663	0.4537855	0.8805817	0.1005957	0.0922393	0.2040844	0.0168066	0.0642433	0.0694749	0.0665063	0.0244212	0.8987051	0.0988942	0.5414991	0.9051697	0.9269712	0.0627958	0.1065581	0.3377108	0.7875472	0.6255252	0.3903048	0.9221177	0.0171394	0.1113985	0.9251254	0.6047549	0.5698548	0.4284648	0.9926884	0.3393699	0.8885301	0.5446875	0.0005190	0.2958589	0.0003497	0.1096311	0.7410439	0.2617651	0.0321691	0.4086249	0.0540233	0.0148175	0.4593803	0.3191248	0.8443141	0.1362481	0.8660784	0.3263332	0.0025944	0.0826593	0.4546545	0.3249629	0.2892863	0.5151567	0.6236658	0.5747881	0.6883227	0.0042339	0.5069922	0.7404905	0.7467824	0.7049031	0.9531746	0.2863210	0.9272678	0.5396747	0.8227288	0.7252652	0.7025598	0.0551346	0.9830238	0.0117409	0.6478545	0.7479410	0.9333383	0.5558445	0.8845655	0.2180959
850	0.5347785	0.4993935	0.9706899	0.3625287	0.4938637	0.1981231	0.2515876	0.4662278	0.7526544	0.5244063	0.9997456	0.2496609	0.8572100	0.0586726	0.0802738	0.9999962	0.1010392	0.0441160	0.1368218	0.0219851	0.1408441	0.9998803	0.4543562	0.8807903	0.0997664	0.0922461	0.2041375	0.0168066	0.0642439	0.0703600	0.0648569	0.0181082	0.8990819	0.0764510	0.5572705	0.9224664	0.9379006	0.0640341	0.1084178	0.3422997	0.7869297	0.6253839	0.3899526	0.9336985	0.0172588	0.1125030	0.9325031	0.5976804	0.5676192	0.4224344	0.9953311	0.3545038	0.8901168	0.5431969	0.0005969	0.2942173	0.0003590	0.1078438	0.7435692	0.2609626	0.0322562	0.4094917	0.0416955	0.0150363	0.4596192	0.3397036	0.8936828	0.1431623	0.8623930	0.2915791	0.0018455	0.0917651	0.4545189	0.3228749	0.2973804	0.5183348	0.5363478	0.5738052	0.6853839	0.0040657	0.5138811	0.7470794	0.7454834	0.7613346	0.9534504	0.2865048	0.9200151	0.5504754	0.8310485	0.7446398	0.7036123	0.0544637	0.9837534	0.0099677	0.6475144	0.7686410	0.9514022	0.5430246	0.8870562	0.2174954
900	0.5140679	0.4994281	0.9705663	0.3619740	0.4996942	0.1981054	0.2510693	0.4600963	0.7531412	0.5278462	0.9999157	0.2484006	0.8633770	0.0586909	0.0803095	0.9999960	0.1010426	0.0441160	0.1368708	0.0218998	0.1386888	0.9999541	0.4544875	0.8810498	0.0995079	0.0922580	0.2041602	0.0168066	0.0642443	0.0707569	0.0641460	0.0147827	0.8990817	0.0678263	0.5665937	0.9319185	0.9441936	0.0653206	0.1095113	0.3443598	0.7866925	0.6253055	0.3897613	0.9393762	0.0173174	0.1133062	0.9367548	0.5947081	0.5668300	0.4201261	0.9965141	0.3626472	0.8913628	0.5416715	0.0006145	0.2939021	0.0003756	0.1064846	0.7450649	0.2604837	0.0323227	0.4105151	0.0386185	0.0151306	0.4597246	0.3524467	0.9325073	0.1486853	0.8587630	0.2677530	0.0014690	0.0998530	0.4543838	0.3217385	0.3029819	0.5228554	0.4762776	0.5729289	0.6831067	0.0039846	0.5158810	0.7516064	0.7445473	0.8031365	0.9536754	0.2866848	0.9157825	0.5572970	0.8355876	0.7627016	0.7042428	0.0542296	0.9840146	0.0091099	0.6473130	0.7833784	0.9596580	0.5362656	0.8880007	0.2214852
950	0.5059562	0.4994463	0.9704663	0.3616296	0.5023313	0.1980952	0.2507773	0.4566844	0.7534153	0.5298164	0.9999721	0.2479357	0.8663504	0.0587083	0.0803300	0.9999959	0.1008744	0.0441160	0.1368996	0.0218641	0.1378443	0.9999716	0.4544451	0.8812605	0.0994324	0.0922662	0.2041670	0.0168066	0.0642445	0.0709311	0.0638310	0.0130685	0.8988285	0.0644247	0.5718928	0.9371339	0.9478045	0.0663442	0.1101194	0.3452690	0.7866004	0.6252589	0.3896632	0.9420086	0.0173442	0.1138272	0.9390880	0.5935690	0.5665728	0.4192604	0.9969449	0.3670295	0.8922515	0.5403468	0.0006058	0.2941084	0.0003898	0.1055432	0.7458839	0.2602035	0.0323703	0.4108988	0.0393621	0.0151712	0.4597661	0.3599627	0.9563815	0.1525089	0.8563966	0.2528231	0.0012997	0.1058652	0.4542859	0.3211383	0.3063526	0.5270332	0.4414642	0.5723271	0.6817212	0.0039472	0.5164621	0.7545155	0.7439228	0.8293249	0.9537499	0.2867726	0.9135131	0.5613479	0.8379991	0.7754214	0.7045243	0.0541497	0.9841047	0.0087122	0.6472087	0.7920845	0.9633905	0.5329355	0.8883629	0.2257929
1000	0.5028559	0.4994585	0.9703961	0.3614611	0.5034908	0.1980894	0.2506127	0.4548820	0.7535699	0.5309192	0.9999907	0.2477603	0.8677088	0.0587207	0.0803404	0.9999959	0.1007253	0.0441160	0.1369144	0.0218467	0.1375233	0.9999757	0.4543579	0.8814055	0.0994127	0.0922705	0.2041667	0.0168066	0.0642447	0.0710071	0.0636863	0.0121992	0.8985022	0.0630212	0.5748581	0.9400457	0.9498484	0.0670552	0.1104454	0.3456659	0.7865632	0.6252315	0.3896151	0.9431804	0.0173552	0.1141380	0.9403326	0.5931661	0.5664979	0.4189335	0.9970889	0.3694612	0.8928043	0.5393290	0.0005907	0.2944143	0.0003996	0.1049353	0.7463256	0.2600428	0.0324017	0.4109177	0.0406704	0.0151891	0.4597798	0.3642816	0.9696084	0.1547579	0.8551830	0.2439348	0.0012273	0.1098853	0.4542246	0.3208334	0.3081988	0.5300137	0.4227624	0.5719674	0.6809811	0.0039302	0.5166501	0.7562979	0.7435296	0.8442723	0.9537422	0.2867945	0.9123675	0.5637121	0.8392583	0.7829133	0.7046209	0.0541233	0.9841331	0.0085309	0.6471597	0.7967606	0.9650666	0.5313731	0.8884988	0.2285731

0	0.5007883	0.4994787	0.9703102	0.3613178	0.5043579	0.1980820	0.2503911	0.4530656	0.7537756	0.5322157	1.0000000	0.2476343	0.8687460	0.0587336	0.0803445	0.9999958	0.1005458	0.0441160	0.1369192	0.0218283	0.1373395	0.9999770	0.4541249	0.8816107	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635591	0.0113394	0.8978646	0.0618717	0.5785961	0.9437504	0.9522460	0.0681245	0.1107919	0.3459695	0.7865325	0.6251987	0.3895744	0.9440577	0.0173575	0.1144997	0.9416883	0.5929837	0.5664745	0.4187239	0.9971518	0.3722258	0.8934222	0.5374793	0.0005530	0.2951490	0.0004136	0.1040514	0.7468478	0.2598478	0.0324435	0.4106327	0.0426337	0.0152049	0.4597801	0.3697740	0.9834868	0.1569863	0.8543074	0.2325548	0.0011750	0.1159391	0.4541480	0.3205708	0.3100895	0.5337786	0.4035378	0.5715628	0.6803075	0.0039166	0.5167670	0.7587404	0.7429819	0.8607376	0.9536251	0.2867218	0.9113344	0.5669883	0.8405892	0.7903657	0.7046106	0.0541118	0.9841381	0.0083734	0.6471251	0.8013367	0.9664122	0.5301129	0.8885765	0.2310495
50	0.5659529	0.2202602	0.9580373	0.5266942	0.1586396	0.1980830	0.2417105	0.4460736	0.7681870	0.5224097	1.0000000	0.2464802	0.8687999	0.0587338	0.0803746	0.9999875	0.1122917	0.0441160	0.1369187	0.6448670	0.5923260	0.4575236	0.4530252	0.9034004	0.1629017	0.1009672	0.2041267	0.0168069	0.1636669	0.0711119	0.0481154	0.0109816	0.8987102	0.5004882	0.7943738	0.9436653	0.9446960	0.0676628	0.0994665	0.3453867	0.9509818	0.6204065	0.1004301	0.8191217	0.0169550	0.0756599	0.7806319	0.5929963	0.5668843	0.7895584	0.9812474	0.3344885	0.6093492	0.5640761	0.0002254	0.3499548	0.0002894	0.3082329	0.5071473	0.6905504	0.0322998	0.6387183	0.0407092	0.0130331	0.8013732	0.3693740	0.9422838	0.2187678	0.8348478	0.2455969	0.0041029	0.1334799	0.4570188	0.2725518	0.3107348	0.3346843	0.5741878	0.5641099	0.5106853	0.0033539	0.5126191	0.7561630	0.7447178	0.7035705	0.5601806	0.2506214	0.9118905	0.4952907	0.7284314	0.4228272	0.4867342	0.0540895	0.9307064	0.3283529	0.6471350	0.7809466	0.8626027	0.5301572	0.9234271	0.2762201
100	0.7436551	0.1045092	0.8837405	0.7330516	0.0501919	0.1980951	0.2074862	0.4344279	0.8125775	0.4952504	1.0000000	0.2417356	0.8693838	0.0587641	0.0814986	0.9999382	0.2061137	0.0441161	0.1368974	0.8560967	0.7503983	0.3316642	0.4428235	0.9498788	0.2050393	0.2796844	0.2038108	0.0168117	0.1889129	0.0714997	0.0437749	0.0103002	0.8992679	0.5933232	0.8693031	0.9418692	0.8933258	0.0636075	0.0768673	0.3440852	0.9885947	0.6136379	0.0260403	0.7833217	0.0154119	0.0636836	0.7183338	0.6030597	0.6350354	0.9226790	0.9491953	0.2351346	0.5163991	0.5853269	0.0000600	0.4130028	0.0001922	0.3794547	0.4222001	0.7622176	0.0297007	0.7619209	0.0454029	0.0125706	0.9185699	0.3626301	0.8582466	0.3697968	0.7847034	0.3171118	0.0253735	0.1819826	0.4693633	0.2562628	0.3124595	0.1736304	0.7127241	0.5096910	0.4579978	0.0024346	0.4852901	0.7479023	0.7513008	0.5259768	0.4518835	0.1348346	0.9136772	0.4994011	0.5772766	0.2886601	0.4138587	0.0540802	0.7467004	0.4482270	0.6472250	0.7103993	0.8229016	0.5298452	0.9254887	0.4418027
150	0.8401993	0.0890925	0.7319802	0.8129655	0.0161693	0.1981266	0.1650064	0.4115853	0.8599044	0.4689543	1.0000000	0.2395920	0.8708351	0.0590320	0.0850148	0.9998592	0.3245951	0.0441163	0.1367863	0.9315571	0.8092866	0.3017220	0.4257151	0.9792692	0.3372286	0.3848792	0.2031792	0.0168259	0.1953236	0.0721459	0.0439618	0.0101836	0.8994550	0.6138765	0.8954368	0.9292819	0.7110199	0.0575368	0.0617660	0.3430709	0.9971969	0.6110626	0.0069017	0.7739877	0.0134176	0.0562787	0.6661740	0.6833937	0.8019044	0.9707145	0.9240542	0.2112107	0.4783485	0.5954665	0.0000177	0.3971410	0.0001482	0.4251286	0.3419151	0.7758468	0.0169384	0.8198588	0.0459162	0.0125997	0.9589241	0.3334188	0.8939505	0.4156647	0.7203000	0.4003997	0.0543525	0.2258464	0.4811502	0.2501561	0.3071404	0.0854605	0.8014096	0.3606890	0.4322384	0.0027427	0.4674750	0.7382671	0.7613058	0.3998399	0.4588272	0.0487219	0.9155580	0.5198165	0.4966007	0.2262605	0.3895619	0.0548588	0.5974949	0.4928632	0.6473879	0.6094555	0.8074885	0.5286876	0.9259846	0.6704878
200	0.8749013	0.1329596	0.6163244	0.8404903	0.0054892	0.1981724	0.1390370	0.3874011	0.8902491	0.4502541	1.0000000	0.2469852	0.8716097	0.0599399	0.0942339	0.9997917	0.3947065	0.0441170	0.1365580	0.9604845	0.8395056	0.2850695	0.4112624	0.9921431	0.4738028	0.4148185	0.2025370	0.0168436	0.1969515	0.0727043	0.0454647	0.0106817	0.8994628	0.6241040	0.9033742	0.8658964	0.4793586	0.0529862	0.0540514	0.3424653	0.9991639	0.6103397	0.0019781	0.7716284	0.0118732	0.0506304	0.6320727	0.7701810	0.8967176	0.9881130	0.9288018	0.2432682	0.4570247	0.5977477	0.0000101	0.3691024	0.0001427	0.4758018	0.2554570	0.7848030	0.0086073	0.8443399	0.0429915	0.0127028	0.9728675	0.2625656	0.9453834	0.4205206	0.6864380	0.4985502	0.0804101	0.2532367	0.4890290	0.2439097	0.2879922	0.0439919	0.8446654	0.1944527	0.4185087	0.0029541	0.4594997	0.7282672	0.7735318	0.3160655	0.4648076	0.0266918	0.9168317	0.5160886	0.4582109	0.1936524	0.3783493	0.0694969	0.5534018	0.5201234	0.6475941	0.5133119	0.8013756	0.5279478	0.9259018	0.7799999
250	0.8853014	0.2094605	0.5844675	0.8496770	0.0021326	0.1982217	0.1374189	0.3692480	0.8967077	0.4385653	1.0000000	0.2561584	0.8698494	0.0622068	0.1097539	0.9997498	0.4255436	0.0441180	0.1362704	0.9715572	0.8590296	0.2479061	0.4024032	0.9971109	0.5511611	0.4231742	0.2020635	0.0168576	0.1973650	0.0730604	0.0465366	0.0116383	0.8993486	0.6307798	0.8949256	0.6582761	0.3104361	0.0504098	0.0504319	0.3421323	0.9996136	0.6101305	0.0007118	0.7695178	0.0109500	0.0469507	0.6151109	0.8141974	0.9365093	0.9944239	0.9422520	0.2718385	0.4453978	0.5966018	0.0000195	0.3529076	0.0001115	0.5115788	0.1960161	0.7977203	0.0053830	0.8545669	0.0383021	0.0127741	0.9775253	0.1638638	0.9741844	0.4029187	0.6989346	0.6013111	0.1074257	0.2670729	0.4932502	0.2324000	0.2647903	0.0250879	0.8653180	0.0944954	0.4118052	0.0030612	0.4494359	0.7151405	0.7858647	0.2587956	0.4674576	0.0429152	0.9174815	0.4889001	0.4363140	0.1769471	0.3715399	0.1191440	0.5687803	0.5437190	0.6479263	0.4472985	0.7988953	0.5292274	0.9252960	0.8161293
300	0.8853722	0.2406208	0.6511075	0.8536000	0.0010758	0.1982653	0.1508625	0.3595587	0.8853303	0.4316478	1.0000000	0.2618432	0.8660631	0.0657599	0.1180361	0.9997279	0.4376919	0.0441189	0.1359998	0.9757425	0.8708847	0.2042358	0.3978132	0.9989476	0.5860679	0.4258984	0.2017708	0.0168664	0.1974701	0.0732541	0.0470813	0.0130158	0.8991538	0.6349257	0.8414656	0.3511070	0.2111071	0.0491122	0.0488427	0.3419230	0.9997163	0.6100560	0.0003865	0.7667246	0.0104685	0.0448761	0.6077823	0.8323150	0.9519848	0.9967180	0.9495207	0.2857998	0.4398329	0.5947664	0.0000616	0.3419967	0.0000696	0.5347264	0.1671281	0.8118101	0.0046724	0.8589081	0.0343365	0.0128106	0.9786078	0.0790136	0.9878390	0.3521375	0.7304887	0.6822749	0.1294675	0.2693999	0.4952330	0.2196293	0.2476275	0.0165896	0.8754516	0.0472853	0.4087758	0.0031596	0.4204073	0.6938837	0.7960014	0.2535546	0.4685814	0.0785892	0.9176898	0.4611900	0.4147457	0.1689887	0.3687301	0.1782610	0.6080838	0.5608217	0.6485510	0.4107482	0.7978638	0.5319710	0.9245684	0.8268954
350	0.8838535	0.1983561	0.7148891	0.8555840	0.0007422	0.1982988	0.1610736	0.3570513	0.8745847	0.4276663	1.0000000	0.2645976	0.8618141	0.0683294	0.1102117	0.9997174	0.4426079	0.0441196	0.1357889	0.9773188	0.8773114	0.1749451	0.3956549	0.9996177	0.6004129	0.4271340	0.2016084	0.0168711	0.1974969	0.0733507	0.0473391	0.0147297	0.8989285	0.6372258	0.6968798	0.1535497	0.1580289	0.0484928	0.0482288	0.3416056	0.9997397	0.6100226	0.0003032	0.7641230	0.0102365	0.0438243	0.6048795	0.8393986	0.9578376	0.9975555	0.9396149	0.2874417	0.4379682	0.5932381	0.0002244	0.3202261	0.0000418	0.5588317	0.1548141	0.8244238	0.0047228	0.8607964	0.0318391	0.0128270	0.9781642	0.0360545	0.9941771	0.2751489	0.7566212	0.7334462	0.1425943	0.2526457	0.4960932	0.2102487	0.2377859	0.0128393	0.8803907	0.0265534	0.4074319	0.0035328	0.3727630	0.6691924	0.8030208	0.3193455	0.4690535	0.1029426	0.9177236	0.4449099	0.3820235	0.1656303	0.3705278	0.2211170	0.6170432	0.5697917	0.6494562	0.3934844	0.7974079	0.5347742	0.9240212	0.8297839
400	0.8862345	0.1619607	0.6996669	0.8564958	0.0006366	0.1983220	0.1597654	0.3579608	0.8750217	0.4256124	1.0000000	0.2658375	0.8584707	0.0683288	0.1023789	0.9997126	0.4447537	0.0441201	0.1356446	0.9779191	0.8805043	0.1598726	0.3947000	0.9998613	0.6062271	0.4278879	0.2015246	0.0168735	0.1975037	0.0733967	0.0474712	0.0162569	0.8987166	0.6383076	0.5468982	0.0713012	0.1308516	0.0482071	0.0480089	0.3409916	0.9997451	0.6100056	0.0002820	0.7622486	0.0101305	0.0433403	0.6037577	0.8421224	0.9600538	0.9978634	0.9129426	0.2859112	0.4390391	0.5922103	0.0007577	0.2889285	0.0000281	0.5831087	0.1474992	0.8343727	0.0044430	0.8616360	0.0304728	0.0128339	0.9773896	0.0224612	0.9970980	0.2129105	0.7635253	0.7614115	0.1490118	0.2061477	0.4964485	0.2048234	0.2329215	0.0112073	0.8822490	0.0176322	0.4068189	0.0054705	0.3428703	0.6530241	0.8072944	0.3883648	0.4692528	0.0989212	0.9178720	0.4381868	0.3344934	0.1643339	0.3735371	0.2460453	0.5960587	0.5805383	0.6502546	0.3860265	0.7971287	0.5368836	0.9237080	0.8303572
450	0.8893061	0.1665027	0.6511930	0.8568777	0.0006031	0.1983365	0.1532356	0.3587724	0.8811902	0.4246351	1.0000000	0.2664082	0.8566677	0.0671252	0.1022862	0.9997105	0.4457107	0.0441203	0.1355549	0.9781538	0.8820045	0.1529663	0.3942945	0.9999497	0.6087325	0.4283979	0.2014836	0.0168746	0.1975054	0.0734182	0.0475483	0.0170468	0.8985437	0.6387520	0.4683077	0.0419652	0.1171900	0.0480784	0.0478826	0.3405309	0.9997463	0.6099968	0.0002767	0.7610947	0.0100838	0.0431343	0.6032935	0.8431667	0.9609247	0.9979776	0.8971310	0.2861560	0.4419505	0.5916353	0.0017059	0.2676209	0.0000222	0.6023127	0.1397593	0.8413300	0.0040016	0.8620154	0.0297614	0.0128367	0.9770237	0.0186352	0.9984293	0.1795960	0.7635967	0.7753797	0.1518348	0.1477187	0.4965907	0.2020798	0.2307470	0.0104695	0.8826340	0.0138360	0.4065322	0.0120985	0.3332877	0.6457141	0.8096679	0.4251740	0.4693376	0.0880497	0.9181213	0.4368659	0.2807004	0.1636777	0.3749805	0.2591389	0.5777383	0.5990981	0.6505978	0.3820016	0.7968671	0.5382260	0.9235587	0.8303553
500	0.8901820	0.1932261	0.6348308	0.8570384	0.0005926	0.1983449	0.1508632	0.3584711	0.8841164	0.4241413	1.0000000	0.2667022	0.8560491	0.0665601	0.1072782	0.9997096	0.4461285	0.0441205	0.1355031	0.9782494	0.8826924	0.1499013	0.3941272	0.9999817	0.6099463	0.4287376	0.2014642	0.0168751	0.1975059	0.0734282	0.0475928	0.0171703	0.8984168	0.6389429	0.4324562	0.0320174	0.1103703	0.0480200	0.0477762	0.3403192	0.9997466	0.6099922	0.0002754	0.7604465	0.0100640	0.0430416	0.6030946	0.8435744	0.9612948	0.9980205	0.8925948	0.2882300	0.4444316	0.5913716	0.0025012	0.2576112	0.0000198	0.6152713	0.1316930	0.8457089	0.0037779	0.8621892	0.0293892	0.0128378	0.9770974	0.0172496	0.9990293	0.1648004	0.7684686	0.7822689	0.1530346	0.1025888	0.4966465	0.2007758	0.2298488	0.0101105	0.8827178	0.0122409	0.4063977	0.0224377	0.3309501	0.6428197	0.8109068	0.4399274	0.4693738	0.0865244	0.9183156	0.4380793	0.2331771	0.1632220	0.3748334	0.2657170	0.5804021	0.6207336	0.6505604	0.3791767	0.7966509	0.5390018	0.9234959	0.8302719
550	0.8846599	0.3324000	0.7111201	0.8487520	0.3261624	0.1983480	0.1624627	0.3706669	0.8721570	0.4298574	1.0000000	0.2676969	0.8557137	0.0670386	0.1088574	0.9997909	0.4458298	0.0441204	0.1354747	0.6140093	0.5776452	0.4627465	0.3940826	0.9988310	0.5801173	0.4284098	0.2014559	0.0168560	0.0980840	0.0734327	0.0623531	0.0179758	0.8983310	0.6353826	0.1929697	0.0288211	0.2041577	0.0480142	0.0531351	0.3402318	0.8332527	0.6100459	0.2880478	0.8850384	0.0101468	0.0739986	0.7611828	0.8437416	0.9614630	0.7579206	0.9034926	0.2911134	0.7239181	0.5718871	0.0026886	0.2481698	0.0000302	0.4607800	0.3533805	0.4612630	0.0040361	0.6311905	0.0307343	0.0151408	0.6417867	0.0169966	0.9910162	0.1577476	0.8232557	0.7793951	0.1421009	0.0637395	0.4889046	0.2420773	0.2335782	0.0470852	0.6615618	0.0925904	0.5832974	0.0186087	0.3316671	0.6490271	0.8032870	0.5733953	0.7980111	0.1151877	0.9178750	0.5238698	0.2032690	0.4930720	0.5922557	0.2596320	0.6972641	0.3903695	0.6504644	0.4100316	0.9002983	0.5394471	0.8877478	0.7974231
600	0.8729628	0.3249194	0.8025062	0.8136010	0.4281003	0.1983308	0.1802204	0.3884058	0.8512957	0.4502407	1.0000000	0.2696452	0.8549863	0.0672191	0.1000548	0.9999142	0.4368409	0.0441196	0.1354609	0.4863028	0.4678225	0.5681750	0.3951473	0.9853072	0.5705729	0.4249744	0.2014803	0.0168284	0.0728380	0.0734164	0.0663036	0.0205524	0.8982769	0.6273970	0.1184027	0.0307605	0.3280105	0.0483365	0.0692079	0.3401966	0.7951982	0.6114952	0.3621496	0.9208245	0.0104447	0.0810937	0.8051642	0.8438072	0.9614250	0.6702352	0.9559511	0.2903739	0.8201679	0.5619592	0.0023183	0.2334102	0.0000698	0.4264406	0.4750869	0.3880016	0.0050202	0.5378292	0.0356008	0.0157430	0.5243253	0.0201143	0.9414785	0.1705287	0.8348523	0.7144087	0.0947963	0.0290149	0.4739237	0.2597302	0.2377303	0.0916804	0.5603680	0.3194922	0.6379228	0.0073065	0.3353041	0.6664629	0.7847077	0.6557748	0.9179325	0.1605048	0.9164228	0.5678777	0.2337133	0.6050022	0.6727913	0.2274278	0.8200909	0.2715097	0.6504903	0.4893475	0.9397205	0.5399115	0.8858236	0.6608703
650	0.8641896	0.3654130	0.8419071	0.7726665	0.4601550	0.1982839	0.1911713	0.4025666	0.8371400	0.4751558	1.0000000	0.2708416	0.8541926	0.0659248	0.0919386	0.9999690	0.4146367	0.0441183	0.1354673	0.4300241	0.4271491	0.6103329	0.4002939	0.9602521	0.5639100	0.4146695	0.2016318	0.0168152	0.0664274	0.0732712	0.0673229	0.0224974	0.8982457	0.6197281	0.1020825	0.0507178	0.4068346	0.0496269	0.0858294	0.3401828	0.7866905	0.6153718	0.3812483	0.9307054	0.0110117	0.0873497	0.8162614	0.8437711	0.9608295	0.6351394	0.9789904	0.2826849	0.8548244	0.5557009	0.0019691	0.2226514	0.0001847	0.4031272	0.5486680	0.3594888	0.0061940	0.5000637	0.0410830	0.0158427	0.4823026	0.0294778	0.8663632	0.2128432	0.8088881	0.5656349	0.0589407	0.0117664	0.4650045	0.2676528	0.2386246	0.1964066	0.5135110	0.4554271	0.6535220	0.0039525	0.3394597	0.6805558	0.7705067	0.7064586	0.9549799	0.1803565	0.9151057	0.5897521	0.2947013	0.6442356	0.7014341	0.1792087	0.8729559	0.1965896	0.6504564	0.5432871	0.9547094	0.5405445	0.8853344	0.5123207
700	0.8522575	0.4312198	0.8741976	0.7391281	0.4711356	0.1982259	0.2020944	0.4120802	0.8227092	0.4954083	1.0000000	0.2704495	0.8539704	0.0639635	0.0877185	0.9999872	0.3872496	0.0441173	0.1355196	0.3924065	0.4105974	0.6348691	0.4095651	0.9371894	0.5517263	0.3953937	0.2019507	0.0168099	0.0647996	0.0729110	0.0674425	0.0223359	0.8982370	0.6132504	0.1010233	0.1074386	0.4616316	0.0523903	0.0974726	0.3401818	0.7851663	0.6194426	0.3861862	0.9332099	0.0119273	0.0962688	0.8200565	0.8435095	0.9589908	0.6178595	0.9855148	0.2704656	0.8687392	0.5510425	0.0016430	0.2150515	0.0004152	0.3589554	0.6038495	0.3371180	0.0072798	0.4846496	0.0451376	0.0157515	0.4672446	0.0443565	0.7855835	0.2541673	0.8041347	0.4210212	0.0439880	0.0049113	0.4611697	0.2718196	0.2361582	0.3101091	0.4918433	0.5214248	0.6583000	0.0032641	0.3419766	0.6877739	0.7625261	0.7356754	0.9561146	0.2028471	0.9140922	0.5953507	0.3466298	0.6590350	0.7109957	0.1327402	0.9012333	0.1562568	0.6501307	0.5779657	0.9604033	0.5410967	0.8850329	0.4253568
