Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
650	0.4673542	0.5157151	0.9258939	0.3376848	0.4817151	0.1980883	0.2638257	0.4734153	0.7289012	0.5269474	0.9999999	0.3019004	0.7879359	0.0615836	0.0853699	0.9999966	0.0710839	0.0441160	0.2157896	0.0189614	0.3045224	0.9008205	0.5290099	0.7472324	0.1349075	0.0929561	0.2079902	0.0168066	0.0642431	0.0630963	0.0643010	0.0062982	0.9209876	0.0334531	0.5913609	0.8626348	0.8669613	0.1967009	0.1226380	0.3455915	0.7963161	0.6708181	0.4973061	0.9186791	0.0327102	0.1592408	0.9446349	0.6486080	0.5831854	0.3454074	0.9726861	0.5120213	0.8472431	0.4166593	0.0966131	0.4404329	0.0154280	0.1156047	0.7761560	0.3182304	0.1142945	0.2664394	0.2232357	0.0125105	0.4473855	0.2802286	0.8505038	0.1223222	0.8424550	0.3164798	0.0014029	0.2339997	0.4449123	0.3525467	0.0867721	0.9099001	0.3479983	0.5909481	0.5760196	0.0050444	0.5190509	0.6492477	0.7413735	0.8486056	0.8426159	0.2894643	0.9051767	0.4419637	0.8687507	0.7797557	0.5942813	0.0540173	0.9275311	0.0082145	0.6465121	0.9406236	0.9468422	0.5531299	0.7514861	0.3622312
700	0.4811804	0.5096668	0.9574507	0.3522382	0.4819133	0.1980894	0.2602838	0.4771625	0.7386522	0.5264844	0.9999999	0.2936150	0.8229016	0.0612216	0.0837506	0.9999966	0.0874064	0.0441160	0.1689193	0.0201530	0.2116623	0.9659436	0.5306328	0.7756218	0.1106277	0.0930405	0.2081152	0.0168066	0.0642430	0.0639564	0.0642013	0.0061957	0.9243658	0.0389126	0.5728422	0.8887581	0.9068614	0.1287500	0.1147227	0.3455820	0.7952215	0.6546657	0.4422880	0.9190277	0.0319008	0.1435853	0.9438155	0.6209281	0.5734503	0.3857918	0.9848079	0.4889425	0.8685675	0.4578461	0.0409423	0.3809699	0.0072627	0.1064284	0.7577857	0.2808077	0.0611931	0.3531973	0.1489494	0.0130835	0.4525756	0.3180164	0.9004767	0.1322748	0.8516871	0.2372667	0.0007917	0.1684833	0.4488315	0.3344916	0.1194064	0.8432388	0.3666305	0.5865791	0.6244088	0.0045345	0.5176607	0.6956154	0.7418216	0.8592336	0.9023511	0.3102943	0.9121526	0.4858466	0.8593098	0.7921280	0.6498569	0.0540282	0.9682053	0.0077762	0.6466837	0.8966142	0.9587873	0.5526934	0.8138494	0.3243621
750	0.4875516	0.5042842	0.9681997	0.3572868	0.4844112	0.1980902	0.2569059	0.4734386	0.7439706	0.5264578	0.9999999	0.2817609	0.8378414	0.0607556	0.0827442	0.9999966	0.0950280	0.0441160	0.1501846	0.0209762	0.1682793	0.9890440	0.5180122	0.8102057	0.1031312	0.0930725	0.2077178	0.0168066	0.0642431	0.0654199	0.0640752	0.0066750	0.9179261	0.0456895	0.5674407	0.9112137	0.9288574	0.0949947	0.1113351	0.3456108	0.7933987	0.6418438	0.4135238	0.9216404	0.0291140	0.1324496	0.9433504	0.6062933	0.5701106	0.4046162	0.9912226	0.4528353	0.8804247	0.4913635	0.0168903	0.3338898	0.0033698	0.1012991	0.7487601	0.2656821	0.0427112	0.3932390	0.0931341	0.0136713	0.4552781	0.3477158	0.9394182	0.1367304	0.8544578	0.2209061	0.0006662	0.1360468	0.4513652	0.3250365	0.1593865	0.7635270	0.3761444	0.5819228	0.6519514	0.0042454	0.5169796	0.7175630	0.7422232	0.8664916	0.9318158	0.3143180	0.9145931	0.5190597	0.8521769	0.7959155	0.6820328	0.0540368	0.9796878	0.0077154	0.6469064	0.8585182	0.9633508	0.5512330	0.8517422	0.2974509
800	0.4922515	0.5013841	0.9708584	0.3594002	0.4885456	0.1980905	0.2544164	0.4687837	0.7475461	0.5269197	0.9999999	0.2701951	0.8465459	0.0603203	0.0821329	0.9999965	0.0981512	0.0441160	0.1429553	0.0214504	0.1497259	0.9966041	0.4999847	0.8385309	0.1008661	0.0930168	0.2069700	0.0168066	0.0642433	0.0670441	0.0639504	0.0076165	0.9105422	0.0519022	0.5684804	0.9258533	0.9402252	0.0792967	0.1100501	0.3456675	0.7914180	0.6338052	0.4000209	0.9260150	0.0256588	0.1249145	0.9430858	0.5996148	0.5689964	0.4129131	0.9947421	0.4199853	0.8863797	0.5134648	0.0069453	0.3056909	0.0016607	0.0992718	0.7452280	0.2603959	0.0363377	0.4087499	0.0629387	0.0142061	0.4568578	0.3653887	0.9638216	0.1396796	0.8544866	0.2257468	0.0007234	0.1210894	0.4528094	0.3207141	0.1978076	0.6892385	0.3821981	0.5779961	0.6666446	0.0040893	0.5167048	0.7295912	0.7425105	0.8697714	0.9450137	0.3105202	0.9149682	0.5401765	0.8473805	0.7962206	0.6974088	0.0540468	0.9827538	0.0078597	0.6471042	0.8321293	0.9651140	0.5477120	0.8712765	0.2755627
850	0.4957190	0.5001190	0.9710798	0.3604236	0.4930541	0.1980901	0.2527772	0.4646453	0.7499656	0.5277435	1.0000000	0.2612300	0.8531394	0.0599544	0.0816883	0.9999964	0.0994550	0.0441160	0.1400767	0.0216948	0.1422346	0.9989639	0.4835750	0.8575781	0.1001586	0.0928896	0.2061574	0.0168066	0.0642436	0.0684529	0.0638397	0.0087113	0.9052413	0.0564831	0.5713329	0.9342819	0.9459004	0.0723160	0.1097584	0.3457362	0.7897236	0.6293944	0.3940253	0.9309294	0.0226586	0.1200932	0.9428658	0.5968044	0.5685261	0.4164291	0.9964097	0.3977009	0.8893222	0.5261882	0.0029797	0.2930408	0.0009388	0.0991603	0.7444309	0.2588921	0.0341055	0.4133383	0.0494955	0.0146124	0.4578612	0.3731287	0.9765760	0.1427626	0.8540806	0.2331510	0.0008347	0.1151246	0.4535632	0.3191168	0.2301662	0.6313808	0.3871072	0.5752410	0.6740717	0.0040074	0.5166226	0.7377895	0.7426907	0.8699914	0.9504893	0.3043391	0.9144628	0.5524240	0.8443686	0.7952663	0.7035270	0.0540590	0.9836479	0.0080472	0.6472370	0.8165455	0.9658152	0.5432005	0.8804896	0.2587881
900	0.4980221	0.4996482	0.9708169	0.3609409	0.4969473	0.1980891	0.2517677	0.4612516	0.7515210	0.5287170	1.0000000	0.2552546	0.8583480	0.0596511	0.0813203	0.9999962	0.1000455	0.0441160	0.1387820	0.0218083	0.1393161	0.9996781	0.4715420	0.8689520	0.0998923	0.0927351	0.2054672	0.0168066	0.0642438	0.0694908	0.0637496	0.0096877	0.9021008	0.0593655	0.5739686	0.9388189	0.9487297	0.0693660	0.1098824	0.3458024	0.7884808	0.6271628	0.3914439	0.9353047	0.0205021	0.1172314	0.9426243	0.5955978	0.5681695	0.4178710	0.9970603	0.3849087	0.8908745	0.5328177	0.0014518	0.2894089	0.0006369	0.0999757	0.7447222	0.2587277	0.0332804	0.4137784	0.0443589	0.0148791	0.4585157	0.3749817	0.9821965	0.1460866	0.8538923	0.2375692	0.0009458	0.1134369	0.4539263	0.3188271	0.2553695	0.5915747	0.3914428	0.5735416	0.6776352	0.0039648	0.5166225	0.7441157	0.7427969	0.8685456	0.9525976	0.2984904	0.9136878	0.5591677	0.8425698	0.7940088	0.7053920	0.0540721	0.9839431	0.0081996	0.6473026	0.8083815	0.9661106	0.5389547	0.8846601	0.2472728
950	0.4994095	0.4995014	0.9705830	0.3611942	0.4998307	0.1980878	0.2511730	0.4586105	0.7524718	0.5296529	1.0000000	0.2516685	0.8622056	0.0594005	0.0810170	0.9999961	0.1003298	0.0441160	0.1380861	0.0218531	0.1381932	0.9998898	0.4638034	0.8752267	0.0997480	0.0925917	0.2049612	0.0168066	0.0642441	0.0701724	0.0636818	0.0104144	0.9003808	0.0609613	0.5758482	0.9411728	0.9501889	0.0682270	0.1101242	0.3458573	0.7876609	0.6260916	0.3903523	0.9386335	0.0191208	0.1156765	0.9423698	0.5949615	0.5678079	0.4184415	0.9972494	0.3782496	0.8917891	0.5359764	0.0008811	0.2897400	0.0005096	0.1010526	0.7452829	0.2589620	0.0329336	0.4130252	0.0427353	0.0150361	0.4589437	0.3742723	0.9841489	0.1492335	0.8539130	0.2388450	0.0010345	0.1135023	0.4540855	0.3190699	0.2739218	0.5664734	0.3951277	0.5725822	0.6792524	0.0039425	0.5166516	0.7490065	0.7428601	0.8665823	0.9533399	0.2939965	0.9129487	0.5627792	0.8415446	0.7928591	0.7056282	0.0540842	0.9840516	0.0082992	0.6473171	0.8044806	0.9662468	0.5356366	0.8865532	0.2400608
1000	0.5001767	0.4994676	0.9704463	0.3613077	0.5017470	0.1980864	0.2508328	0.4566658	0.7530316	0.5304403	1.0000000	0.2496746	0.8648381	0.0591993	0.0807835	0.9999960	0.1004672	0.0441160	0.1376561	0.0218645	0.1377508	0.9999516	0.4592487	0.8784984	0.0996450	0.0924783	0.2046255	0.0168066	0.0642444	0.0705836	0.0636342	0.0108838	0.8994342	0.0617374	0.5770304	0.9423762	0.9509890	0.0678693	0.1103512	0.3458981	0.7871594	0.6255959	0.3898959	0.9408944	0.0183020	0.1149134	0.9421372	0.5945046	0.5674580	0.4186554	0.9972655	0.3749781	0.8923778	0.5373265	0.0006732	0.2912297	0.0004549	0.1020341	0.7457908	0.2592482	0.0327556	0.4121795	0.0423925	0.0151214	0.4592248	0.3729072	0.9845047	0.1518417	0.8540177	0.2382508	0.0010960	0.1140937	0.4541462	0.3194559	0.2869372	0.5516149	0.3980193	0.5720724	0.6799403	0.0039307	0.5166851	0.7525834	0.7429000	0.8647639	0.9535689	0.2909510	0.9123664	0.5646957	0.8409912	0.7919621	0.7053942	0.0540938	0.9840955	0.0083546	0.6473001	0.8027398	0.9663166	0.5333505	0.8874564	0.2358441

0	0.5007980	0.4994785	0.9703104	0.3613187	0.5043576	0.1980820	0.2503870	0.4530400	0.7537913	0.5322188	1.0000000	0.2476346	0.8687451	0.0587338	0.0803446	0.9999958	0.1005466	0.0441160	0.1369193	0.0218286	0.1373397	0.9999770	0.4541248	0.8816108	0.0994078	0.0922711	0.2041558	0.0168066	0.0642448	0.0710690	0.0635585	0.0113397	0.8978697	0.0618808	0.5785880	0.9437392	0.9522308	0.0681286	0.1107928	0.3459695	0.7865325	0.6251987	0.3895744	0.9440573	0.0173581	0.1145029	0.9416852	0.5929853	0.5664747	0.4187259	0.9971515	0.3721979	0.8934221	0.5374734	0.0005526	0.2951296	0.0004137	0.1040577	0.7468389	0.2598483	0.0324436	0.4106327	0.0426277	0.0152049	0.4597790	0.3697429	0.9833163	0.1569941	0.8543133	0.2325061	0.0011754	0.1159278	0.4541472	0.3205708	0.3100632	0.5336885	0.4036339	0.5715639	0.6803144	0.0039165	0.5167668	0.7587357	0.7429831	0.8604046	0.9536229	0.2867214	0.9113344	0.5669807	0.8405802	0.7901664	0.7046128	0.0541118	0.9841381	0.0083743	0.6471255	0.8013165	0.9664122	0.5301131	0.8885763	0.2310412
50	0.5008097	0.4994786	0.9703235	0.3613172	0.5043629	0.1470461	0.5815723	0.3556308	0.7365626	0.5291101	1.0000000	0.2474744	0.8393979	0.3567124	0.0826951	0.9293555	0.3565818	0.1615458	0.1391038	0.0218362	0.1373405	0.9999770	0.2477102	0.8816149	0.0994680	0.0939216	0.2463136	0.0168066	0.0642449	0.0773878	0.0649020	0.0159097	0.8979721	0.0650016	0.5783626	0.9437495	0.9522373	0.1757874	0.1233887	0.5705836	0.7864640	0.6199096	0.3893887	0.6076564	0.0182377	0.2652240	0.9427243	0.5854713	0.5254460	0.4187156	0.9972951	0.3205960	0.8938851	0.4889363	0.0004814	0.3898402	0.0005331	0.1123657	0.7468699	0.2563067	0.0212744	0.4068254	0.0481277	0.0152743	0.4453902	0.3616425	0.8509928	0.1577643	0.8543022	0.2295458	0.0014662	0.2089815	0.4541224	0.3161724	0.2400930	0.5337293	0.4549251	0.5715638	0.6809704	0.0035971	0.5166585	0.7312513	0.7427714	0.8723355	0.9536243	0.2204638	0.8957059	0.6502188	0.8707347	0.7902845	0.7046610	0.0541186	0.5967146	0.0083739	0.7224636	0.8027088	0.9748845	0.4566984	0.8803247	0.2310491
100	0.5043955	0.4994665	0.9707071	0.3612701	0.5045469	0.1035652	0.8158165	0.3129190	0.6784976	0.5017988	1.0000000	0.2428525	0.6924425	0.6500059	0.0964240	0.8571196	0.4848993	0.2775832	0.1524327	0.0221422	0.1374472	0.9999767	0.1022890	0.8817160	0.1015544	0.1118034	0.2967291	0.0168066	0.0642528	0.1325187	0.0847396	0.0567052	0.9005731	0.1466249	0.5730761	0.9437509	0.9520116	0.3017835	0.2172624	0.7712796	0.7854319	0.5888722	0.3883601	0.2806785	0.0248420	0.4152660	0.9499190	0.5496073	0.4808797	0.4188994	0.9984154	0.1948994	0.8936996	0.4479196	0.0003181	0.5325516	0.0016201	0.1880559	0.7476644	0.2571558	0.0138820	0.3934793	0.1027475	0.0255391	0.3819658	0.3316058	0.6396356	0.1671643	0.8541356	0.1810384	0.0045628	0.3109932	0.4532873	0.2917352	0.1509689	0.5333518	0.5999036	0.5715957	0.6851528	0.0026182	0.5479900	0.7355521	0.7400280	0.8964342	0.9536032	0.1691382	0.8074732	0.7387184	0.9052575	0.7903366	0.7064549	0.0545476	0.5457339	0.0083889	0.7942793	0.8068628	0.9873362	0.3897199	0.7483140	0.2309679
150	0.5347177	0.4991086	0.9715004	0.3607116	0.5059514	0.0857670	0.8968189	0.3765282	0.6278361	0.4666443	1.0000000	0.2263828	0.5526039	0.7916813	0.1169421	0.8198919	0.5135557	0.3340245	0.1731866	0.0244097	0.1387856	0.9999726	0.0528790	0.8820893	0.1152091	0.1588360	0.3269228	0.0168066	0.0646021	0.2240753	0.1777533	0.1110996	0.9084754	0.2702111	0.5562736	0.9436971	0.9508825	0.4436649	0.3528710	0.8653468	0.7819499	0.5426674	0.3870846	0.1260336	0.0363582	0.5104935	0.9560102	0.5089834	0.4734256	0.4210155	0.9990767	0.1101430	0.8873478	0.4806163	0.0002595	0.6486354	0.0043316	0.3276509	0.7516685	0.2693703	0.0194005	0.3804174	0.2437741	0.0709506	0.3293762	0.3078561	0.4017907	0.2075721	0.8539248	0.1202731	0.0092658	0.3644307	0.4499966	0.2602456	0.0925715	0.5313664	0.6761108	0.5718406	0.6919794	0.0019260	0.5843714	0.7717341	0.7337721	0.8738185	0.9532820	0.1732491	0.6978039	0.7855281	0.9246458	0.7892425	0.7143368	0.0625372	0.5404453	0.0085944	0.8261677	0.8111296	0.9912899	0.3581598	0.5451275	0.2292207
200	0.5916931	0.4924774	0.9706011	0.3601448	0.5096640	0.0797534	0.9213096	0.4511432	0.5985385	0.4436358	0.9999999	0.2014496	0.4764773	0.8490261	0.1349586	0.8035524	0.5185752	0.3569381	0.1924038	0.0318380	0.1454071	0.9999351	0.0385557	0.8827100	0.1552518	0.2170216	0.3419282	0.0168066	0.0690761	0.3061278	0.3047350	0.1525389	0.9193854	0.3548243	0.5348803	0.9434618	0.9478556	0.6230494	0.4644807	0.9046904	0.7760755	0.5023289	0.3864444	0.0657705	0.0482004	0.5741702	0.9506327	0.5005102	0.5147019	0.4280071	0.9993782	0.0720168	0.8762411	0.4950379	0.0002664	0.7094658	0.0096045	0.4642923	0.7617350	0.2741738	0.0421505	0.3718183	0.4077844	0.1210737	0.3159841	0.2938592	0.2215717	0.2987172	0.8547368	0.1082126	0.0124809	0.3832090	0.4451216	0.2398270	0.0585104	0.5263493	0.6990534	0.5727806	0.6987297	0.0016094	0.5973757	0.8029764	0.7260676	0.7733087	0.9514128	0.1992665	0.6107799	0.8068570	0.9313550	0.7835413	0.7280652	0.1319839	0.5320925	0.0097952	0.8370055	0.8162356	0.9893023	0.3414847	0.4679431	0.2231179
250	0.6561641	0.4492623	0.9647480	0.3624720	0.5148654	0.0779123	0.9283158	0.4959477	0.5860248	0.4328482	0.9999997	0.1776135	0.4466716	0.8707589	0.1470092	0.7967978	0.5193749	0.3655212	0.2061017	0.0448488	0.1633869	0.9995998	0.0346277	0.8834752	0.2198542	0.2635496	0.3487531	0.0168067	0.0883154	0.3632306	0.3955199	0.1760705	0.9296527	0.4781890	0.5184124	0.9428326	0.9422958	0.7706629	0.5387645	0.9206533	0.7693574	0.4755017	0.3865081	0.0445195	0.0579405	0.6149560	0.9379995	0.5371121	0.5827078	0.4414387	0.9995877	0.0598857	0.8658423	0.4958281	0.0002291	0.7179121	0.0187718	0.5645879	0.7783100	0.2731989	0.0781326	0.3675840	0.5190501	0.1560212	0.3293445	0.2843166	0.1148525	0.4283761	0.8542440	0.1401959	0.0147906	0.3842109	0.4410365	0.2305176	0.0373066	0.5190004	0.7001503	0.5747538	0.7041104	0.0014861	0.6107040	0.8208540	0.7187537	0.6427845	0.9455964	0.2371990	0.5528733	0.8165042	0.9271204	0.7717853	0.7431726	0.2957474	0.5135141	0.0136887	0.8398089	0.8204419	0.9842404	0.3286565	0.4537958	0.2163698
300	0.7367389	0.3471915	0.9445897	0.3656381	0.5197651	0.0773873	0.9291981	0.5110829	0.5890791	0.4291961	0.9999996	0.1602914	0.4403584	0.8788629	0.1539922	0.7939571	0.5199083	0.3685998	0.2144583	0.0595296	0.1937522	0.9974944	0.0335583	0.8844904	0.2868542	0.2924767	0.3516963	0.0168071	0.1275579	0.3983940	0.4460791	0.1875380	0.9374040	0.6340685	0.5104848	0.9416373	0.9353025	0.8627952	0.5837081	0.9270833	0.7633417	0.4602964	0.3869274	0.0375729	0.0649849	0.6396419	0.9256066	0.5963607	0.6452999	0.4695495	0.9997316	0.0584216	0.8611521	0.4893209	0.0001681	0.6864795	0.0294321	0.6251467	0.7977389	0.2717322	0.1159279	0.3670751	0.5658665	0.1782619	0.3505022	0.2773581	0.0576054	0.5424259	0.8428348	0.1850311	0.0175256	0.3790642	0.4397224	0.2233792	0.0236038	0.5111244	0.6885462	0.5775732	0.7084254	0.0014339	0.6189640	0.8291000	0.7132106	0.5194205	0.9343742	0.2618114	0.5184942	0.8211887	0.9138649	0.7552327	0.7560594	0.4553555	0.4917660	0.0213871	0.8401600	0.8176148	0.9790547	0.3176815	0.4554000	0.2154691
350	0.8173855	0.2406469	0.8863776	0.3718959	0.5233686	0.0772460	0.9268160	0.5004455	0.6077991	0.4276833	0.9999996	0.1494035	0.4443000	0.8819281	0.1581099	0.7922060	0.5206670	0.3696760	0.2190579	0.0721764	0.2292478	0.9903389	0.0332435	0.8859015	0.3385944	0.3079328	0.3529141	0.0168111	0.1771990	0.4185659	0.4712289	0.1927003	0.9425137	0.7373448	0.5097522	0.9399470	0.9286802	0.9129843	0.6096864	0.9296770	0.7587725	0.4524219	0.3873856	0.0354803	0.0696427	0.6540735	0.9173411	0.6507253	0.6887946	0.5193126	0.9997944	0.0598661	0.8613476	0.4812100	0.0001219	0.6328151	0.0378341	0.6540610	0.8172250	0.2714314	0.1485492	0.3690381	0.5538940	0.1923156	0.3687946	0.2708696	0.0283635	0.6165795	0.8125411	0.2223687	0.0216556	0.3738260	0.4433862	0.2142986	0.0152186	0.5036352	0.6633512	0.5806482	0.7132681	0.0013945	0.6193767	0.8322449	0.7097531	0.4179675	0.9192509	0.2477149	0.5009509	0.8236634	0.8959777	0.7350496	0.7649767	0.5469992	0.4562236	0.0318822	0.8399741	0.7993469	0.9752562	0.3091507	0.4590976	0.2288230
400	0.8736891	0.1831468	0.8039013	0.3842856	0.5256612	0.0772125	0.9231880	0.4687683	0.6336302	0.4233951	0.9999995	0.1428658	0.4528812	0.8831435	0.1617061	0.7896728	0.5222786	0.3700464	0.2214093	0.0822265	0.2610520	0.9766550	0.0331165	0.8875768	0.3716220	0.3154273	0.3533924	0.0168333	0.2237005	0.4296002	0.4829990	0.1949293	0.9455924	0.7874123	0.5120289	0.9380469	0.9231999	0.9386112	0.6244596	0.9307300	0.7556663	0.4481657	0.3877372	0.0349240	0.0725176	0.6622615	0.9137813	0.6891088	0.7143722	0.5759710	0.9998067	0.0625636	0.8623581	0.4758488	0.0000938	0.5831703	0.0436133	0.6638285	0.8328630	0.2720450	0.1758808	0.3746761	0.5055085	0.2010421	0.3815026	0.2637998	0.0138908	0.6585076	0.7743308	0.2473897	0.0268925	0.3705026	0.4538403	0.2043279	0.0104398	0.4969517	0.6276362	0.5832697	0.7195816	0.0013458	0.6141025	0.8332034	0.7079184	0.3441854	0.9035484	0.2133284	0.4948833	0.8253839	0.8771977	0.7139836	0.7694253	0.5722820	0.4088399	0.0437620	0.8397735	0.7648635	0.9729444	0.3032187	0.4620543	0.2600717
450	0.9036839	0.1774814	0.7466448	0.3997213	0.5270170	0.0772175	0.9204890	0.4265879	0.6541478	0.4143306	0.9999995	0.1389621	0.4634820	0.8837003	0.1660918	0.7852711	0.5250573	0.3701732	0.2225430	0.0909483	0.2847031	0.9597944	0.0330324	0.8891918	0.3902052	0.3188268	0.3535609	0.0169047	0.2596708	0.4354940	0.4883197	0.1958741	0.9473312	0.8107057	0.5134065	0.9362015	0.9186465	0.9513619	0.6328812	0.9311620	0.7536626	0.4448182	0.3879618	0.0348153	0.0741882	0.6666973	0.9135928	0.7124141	0.7273615	0.6227430	0.9998031	0.0669451	0.8625095	0.4736927	0.0000751	0.5482563	0.0483010	0.6648553	0.8424885	0.2734619	0.1993966	0.3837727	0.4501559	0.2063799	0.3896263	0.2571496	0.0068831	0.6814150	0.7475421	0.2624214	0.0319073	0.3688373	0.4701574	0.1953162	0.0078586	0.4913339	0.5879478	0.5851423	0.7263124	0.0012906	0.6055753	0.8334618	0.7070601	0.2951545	0.8896250	0.1893487	0.4954064	0.8272381	0.8588993	0.6956002	0.7703429	0.5643810	0.3835232	0.0560748	0.8396426	0.7246346	0.9716959	0.2993929	0.4639422	0.2981140
500	0.9166418	0.1967244	0.7231714	0.4150368	0.5277975	0.0772463	0.9195668	0.3855567	0.6634093	0.4032031	0.9999995	0.1365679	0.4740556	0.8840452	0.1704951	0.7792339	0.5285417	0.3702182	0.2230606	0.0992022	0.3001159	0.9445770	0.0329626	0.8904958	0.3997819	0.3203016	0.3536038	0.0170479	0.2842966	0.4387734	0.4907007	0.1962743	0.9482650	0.8227270	0.5131015	0.9345237	0.9146812	0.9576921	0.6377397	0.9313421	0.7522996	0.4406964	0.3880881	0.0348203	0.0751002	0.6689311	0.9150154	0.7249950	0.7324116	0.6549880	0.9997984	0.0721419	0.8625021	0.4732981	0.0000613	0.5269321	0.0529259	0.6610890	0.8469800	0.2756654	0.2192778	0.3939236	0.4065901	0.2096756	0.3951286	0.2522615	0.0035575	0.6943726	0.7383421	0.2711083	0.0357324	0.3678818	0.4887628	0.1881716	0.0065148	0.4869129	0.5485614	0.5863183	0.7319033	0.0012418	0.5956771	0.8336270	0.7066791	0.2644889	0.8779411	0.1831011	0.4985169	0.8294120	0.8415381	0.6818745	0.7698649	0.5607828	0.3849836	0.0674240	0.8395580	0.6897217	0.9710918	0.2970279	0.4648634	0.3302236
550	0.9208107	0.2140714	0.7227254	0.4290695	0.5279872	0.1283250	0.5554208	0.4582619	0.6720543	0.3989621	0.9999995	0.1345511	0.4884170	0.6045320	0.1701549	0.8414866	0.2832709	0.2528103	0.2209617	0.1068408	0.3091984	0.9335781	0.2370070	0.8914122	0.4024247	0.3033655	0.3114422	0.0172494	0.2992308	0.4324873	0.4524643	0.3178272	0.9487051	0.8171398	0.5191024	0.9330195	0.9112134	0.9541424	0.6258823	0.7073213	0.7513034	0.4431632	0.3881384	0.3834093	0.0732682	0.5290978	0.9111888	0.7352906	0.7749871	0.6751626	0.9998056	0.0814138	0.8625410	0.4723568	0.0000465	0.4148019	0.0575202	0.6286910	0.8472867	0.2547135	0.2562045	0.4032615	0.3234177	0.1876766	0.3998407	0.2510652	0.0652263	0.7007780	0.7411525	0.3005590	0.0370557	0.2735575	0.5055790	0.1854309	0.0183476	0.4842775	0.5155413	0.5868136	0.7350050	0.0012022	0.5870148	0.8651770	0.7083743	0.2792418	0.8680261	0.1603015	0.5065853	0.7544586	0.7891896	0.6725348	0.7697188	0.5576858	0.8021892	0.0765827	0.7639082	0.6645383	0.9610365	0.3642545	0.5173070	0.3522890
600	0.9185593	0.2180688	0.7387845	0.4412742	0.5273853	0.1718185	0.3006860	0.4779507	0.7132498	0.4329354	0.9999996	0.1328343	0.5400283	0.3247024	0.1541230	0.9076888	0.1666570	0.1367898	0.2071916	0.1080602	0.3114804	0.9311607	0.3805556	0.8918063	0.3686565	0.2278238	0.2610095	0.0174401	0.2872278	0.3744377	0.3085944	0.4440672	0.9480145	0.7170857	0.5454990	0.9317236	0.9099577	0.9439271	0.5550753	0.5071319	0.7518198	0.4771676	0.3879699	0.7226831	0.0621149	0.3968512	0.8692105	0.7561724	0.8135601	0.6788815	0.9998010	0.1207871	0.8619227	0.3930850	0.0000257	0.2707750	0.0600523	0.5075304	0.8393809	0.2232678	0.2691481	0.4112470	0.2260940	0.1070505	0.4040634	0.2635952	0.1461319	0.6932007	0.7487070	0.4001066	0.0307101	0.1702104	0.5128831	0.1983991	0.0395164	0.4852171	0.5126772	0.5866840	0.7332018	0.0012420	0.5622565	0.8926751	0.7185765	0.4052259	0.8598616	0.0969021	0.5519838	0.6767769	0.7320584	0.6632775	0.7694444	0.4600538	0.8665742	0.0827347	0.6939327	0.6443372	0.9029174	0.4058456	0.7182817	0.3653719
650	0.9043405	0.2104717	0.7598767	0.4469886	0.5276787	0.1895665	0.2117413	0.4264814	0.7695745	0.4799442	0.9999997	0.1387450	0.6431693	0.1820432	0.1312926	0.9487345	0.1469435	0.0803617	0.1861311	0.0935337	0.2965489	0.9488272	0.4292875	0.8909641	0.2820988	0.1569497	0.2308007	0.0174248	0.2237967	0.2780247	0.1948061	0.4704030	0.9444653	0.5823303	0.5678469	0.9310474	0.9142260	0.9197327	0.4679261	0.4132702	0.7554930	0.5236866	0.3874340	0.8838501	0.0485176	0.3337791	0.8134015	0.7717289	0.7960419	0.6469681	0.9989669	0.1790004	0.8647623	0.2747814	0.0000122	0.1851532	0.0572758	0.3695365	0.8236523	0.2260195	0.2311633	0.4176456	0.1714550	0.0544567	0.4085789	0.2811983	0.2057535	0.6685667	0.7558415	0.4904170	0.0225037	0.1185050	0.5033747	0.2259266	0.0703023	0.4880291	0.5507579	0.5857056	0.7275279	0.0015749	0.5085057	0.8703658	0.7321277	0.5281564	0.8563856	0.0727957	0.6399795	0.6426177	0.6955795	0.6570065	0.7659786	0.3135670	0.8755899	0.0839422	0.6678891	0.6260507	0.8338483	0.4237989	0.8149730	0.3679938
