"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100

0	0.0115320	0.6945245	0.0455216	0.8741816	0.3689741	0.5090882	0.0375150	0.5162158	0.9935064	0.0398194	0.4408198	0.7250156	0.0172566	0.8602324	0.0254756	0.6995503	1.0088867	0.1580746	0.1204859	0.4843140	0.0010102	0.0394255	0.1347521	0.4818624	1.0513538	0.3020031	0.6622734	0.5837381	0.8980183	0.6794275	0.6522280	0.1812610	1.0181981	0.0894057	0.7541092	0.1930830	1.0017070	0.4763231	0.1478021	0.8868338	0.2571850	0.6524597	1.0025730	0.2948221	0.6120230	0.3838206	0.5783509	1.0475010	0.6510426	0.2014354	0.5132024	0.0244802	0.7380889	0.9749660	0.5439702	0.1236175	0.0734758	0.4466059	0.4702405	0.2506212	0.2748513	0.4176125	0.0822392	0.1926360	0.1866842	0.5899508	0.9497040	0.8596301	0.9968186	0.5923701	0.7709711	0.1780022	0.2319926	0.3206558	0.6111748	0.5110902	0.5092132	0.5328638	0.9139993	0.8882640	0.5261986	0.5256311	0.3293719	0.5285980	0.3231117	0.1834658	0.6647477	0.9022781	0.6875195	0.4155494	0.7173478	0.3203779	0.1863839	0.9962307	0.8152556	0.5912939	0.6049505	0.0020268	0.5232891	0.4443516
50	0.6589986	0.3324748	0.0960020	0.8096164	0.5479150	0.4576266	0.0378016	0.1712209	1.0267138	0.0418421	0.3461415	0.7825682	0.0092281	0.9090053	0.0228334	0.6850725	0.9669391	0.1412816	0.1356954	0.5351441	0.6136700	0.0341680	0.0969802	0.5076504	0.9676464	0.3895322	0.6443968	0.5453906	0.8961277	0.6655831	0.7135957	0.1028894	0.3171840	0.0789358	0.8600625	0.1802185	0.9061862	0.4689593	0.1689248	0.9332223	0.2826723	0.5301629	0.5236798	0.3080332	0.3516080	0.4045598	0.5927433	0.8181696	0.5577263	0.2349843	0.5091604	0.0227313	0.8570930	0.9957437	0.4045970	0.3236752	0.0812311	0.4836828	0.6286007	0.2650055	0.3491578	0.5104618	0.0896608	0.1451976	0.2373742	0.4980801	1.1390233	0.9120963	0.9320926	0.6080982	0.6898319	0.1225494	0.2716341	0.3490363	0.7057328	0.8107950	0.5332242	0.5845609	0.7456021	0.8806646	0.5418514	0.4907977	0.3289252	0.6560835	0.3431974	0.1858485	0.5557511	0.5171961	0.6826751	0.4256349	0.7007050	0.3301982	0.2823322	0.9117879	0.7805293	0.4733333	0.6266813	0.3696152	0.7630255	0.3147172
100	0.8322523	0.2797907	0.1347285	0.9003413	0.5954506	0.4344974	0.0217241	0.0929973	0.9400251	0.0445719	0.3058330	0.7250954	0.0167092	1.0145704	0.0311324	0.7361707	0.9286335	0.1801155	0.1557130	0.4440727	0.8492693	0.0486174	0.0558076	0.6088475	0.7631070	0.7764806	0.6060316	0.6063361	0.9614935	0.6596025	0.6434331	0.0605773	0.1351922	0.0724371	0.9430825	0.1456741	0.9309728	0.5238053	0.2273575	0.8772291	0.2059741	0.3451041	0.3908290	0.2901384	0.2787190	0.3914557	0.6054040	0.8697061	0.5462133	0.2095967	0.5126044	0.0482311	0.8706470	0.9992656	0.3627996	0.3587170	0.0811317	0.4692663	0.7356296	0.3273381	0.3942642	0.5260094	0.1943870	0.0852668	0.2065562	0.5017351	1.0284647	0.9112835	0.9698669	0.5290866	0.7029017	0.0584694	0.3368982	0.3241939	0.7783613	1.0075029	0.4284067	0.5773352	0.8149565	0.8065141	0.6076727	0.4748659	0.3139907	0.5726430	0.3299742	0.2329749	0.7436568	0.3475071	0.6608623	0.6250153	0.6590491	0.3517947	0.3325380	0.9605607	0.7875984	0.4717076	0.5877087	0.4316621	0.8805915	0.2831456
150	0.9026743	0.2665055	0.1255374	0.9293097	0.5153846	0.3440018	0.0432093	0.0593634	0.9257425	0.0384367	0.3298605	0.7558759	0.0162560	1.0509337	0.0319138	0.8064605	1.0342574	0.1974017	0.0829467	0.3002322	0.8178946	0.0478879	0.0264715	0.6707352	0.7339549	0.9490740	0.4308086	0.5977286	0.9454378	0.6880602	0.5760916	0.0309094	0.0818469	0.0654032	0.8705118	0.1652723	0.9653393	0.4765987	0.2582339	0.8926853	0.1160664	0.1895723	0.3695670	0.2517364	0.2409125	0.3397242	0.6383468	0.8569978	0.5703221	0.2340783	0.5413482	0.0931290	0.9131111	0.9709250	0.4051622	0.3643983	0.1601489	0.4896811	0.8155159	0.2981982	0.3963858	0.6097365	0.2825080	0.1505827	0.2043882	0.4965163	0.9116823	1.0355839	1.0140449	0.4365538	0.6598136	0.0955707	0.3843443	0.3906304	0.8735348	1.0017604	0.3161111	0.5730779	0.8097981	0.7153918	0.6093106	0.4843956	0.3103725	0.6621105	0.3308298	0.2753664	0.7122110	0.2523377	0.5699129	0.7059183	0.6355442	0.3433781	0.3979753	0.9936643	0.7769272	0.4088435	0.6190110	0.4686912	0.8785914	0.2689615
200	0.8915878	0.2376015	0.1220753	0.8209831	0.5453635	0.2533600	0.0280295	0.0329610	1.0496196	0.0479005	0.3517236	0.7553670	0.0040253	1.0337430	0.0539910	0.7761588	1.0223453	0.2084595	0.0191124	0.2181976	0.8464291	0.0329485	0.0330019	0.6674460	0.7704872	0.9176409	0.3268527	0.5399433	0.9427116	0.6385897	0.5675361	0.0175725	0.0732928	0.1132237	0.7017534	0.1617380	0.9361880	0.5193721	0.2867382	0.9313483	0.0906690	0.1306903	0.3572861	0.1969234	0.3016553	0.3491074	0.5754641	0.8076912	0.6099886	0.1663176	0.5304743	0.2993701	0.9853364	0.9336036	0.2938409	0.4177114	0.2239699	0.4067092	0.7651859	0.1843714	0.3860217	0.5474175	0.4062382	0.2057127	0.2051343	0.4647644	0.9874717	0.9969152	0.9640701	0.3778526	0.7844749	0.1047287	0.2945399	0.3983431	0.9173287	1.0319231	0.4161169	0.5330885	0.9700552	0.6740254	0.5655837	0.5011703	0.3147661	0.5651719	0.3599864	0.4349756	0.6815886	0.1832636	0.6138690	0.9592936	0.5153152	0.3887812	0.3629112	1.0028294	0.8865193	0.3901395	0.6603091	0.5375751	0.8432559	0.2793405
250	0.9890382	0.2182885	0.1005019	0.7812924	0.5815702	0.1404870	0.0239541	0.0285139	0.9530124	0.0581119	0.3842556	0.7685558	0.0180183	0.9888394	0.0333370	0.7887535	0.9388157	0.1913423	0.0330654	0.2504485	0.8169419	0.0613681	0.0275068	0.6614641	0.7936135	0.9328154	0.2640260	0.5235546	0.9430949	0.6515124	0.6221582	0.0192125	0.0405650	0.2434276	0.5843231	0.1896844	0.9537667	0.5219712	0.2718233	0.9674575	0.0560827	0.1015823	0.3880823	0.1643939	0.2736739	0.3268775	0.5156539	0.7459124	0.6277936	0.2084514	0.5028894	0.4565366	0.9594623	0.9379438	0.3192016	0.4397529	0.2459110	0.4366975	0.8223232	0.1014189	0.4036686	0.5170504	0.5197569	0.1772313	0.2737861	0.4676923	0.9547117	1.0040231	0.9912442	0.3897516	0.7835695	0.0889883	0.2097266	0.5015539	0.9235228	0.9463316	0.4606491	0.5518237	0.9511733	0.6919413	0.5533335	0.4811509	0.3680243	0.5497562	0.3580906	0.4625655	0.5668356	0.1290993	0.7097520	0.9038655	0.5024232	0.3903139	0.3812530	1.0052004	0.8160337	0.3946067	0.6263276	0.5048341	0.8280207	0.2827071
300	0.9266269	0.1787276	0.0995127	0.7660427	0.5505996	0.1203154	0.0288216	0.0164519	0.9793209	0.0531247	0.3745148	0.8195990	0.0092617	1.0466271	0.0285548	0.7422171	0.9030708	0.1612065	0.0176220	0.2210362	0.8847904	0.0606516	0.0405546	0.6239927	0.8427745	1.0037101	0.2365992	0.5783532	0.9220294	0.6262400	0.6464868	0.0304278	0.0581985	0.2497709	0.6194122	0.1786352	0.9174257	0.5331384	0.2998167	0.9791859	0.0760023	0.0727397	0.3904794	0.1242423	0.3002744	0.3648013	0.4963941	0.8699104	0.6448352	0.2010480	0.5066994	0.5318884	0.8894874	1.0336190	0.2900520	0.4616580	0.1946956	0.3983896	0.8013705	0.0863640	0.3433283	0.6000205	0.5737819	0.1268482	0.3056602	0.4899817	0.9335021	0.9954863	0.9540637	0.3580823	0.6845112	0.0947512	0.1099052	0.5304527	0.8853906	0.9942229	0.3831105	0.4974765	0.9483098	0.7492210	0.5537130	0.4331034	0.3290474	0.5196192	0.3987363	0.5152123	0.4588926	0.0635319	0.6375443	0.9008726	0.5390595	0.4749721	0.3475276	1.0351188	0.8236089	0.3582854	0.5673315	0.4576754	0.8990224	0.3626686
350	0.8960438	0.2298764	0.1141155	0.8358469	0.5312592	0.1138705	0.0360082	0.0320892	1.0903875	0.0464858	0.3689694	0.8638981	0.0067066	0.9997406	0.0214607	0.7752303	0.9207036	0.1698450	0.0156997	0.2023765	0.8814755	0.0511073	0.0252757	0.5181433	0.8431059	0.9988070	0.1690406	0.5451619	0.9717695	0.6518230	0.6196096	0.0471088	0.0684001	0.3126814	0.7734699	0.1915999	0.8627912	0.5736767	0.2791418	0.8986370	0.0541872	0.0531169	0.4043854	0.1656785	0.2857731	0.3846562	0.4758300	0.7743027	0.7503236	0.1650135	0.4866518	0.5553692	0.8694785	1.0372532	0.3056390	0.4637364	0.2180168	0.4236904	0.7532899	0.0625036	0.3773273	0.5681240	0.6087958	0.1644822	0.2981483	0.4817754	0.8962261	1.0577781	1.1425045	0.3492468	0.6653470	0.0933641	0.0805075	0.5467948	0.7786267	0.8646449	0.4840824	0.4720335	1.0304489	0.7769484	0.5501091	0.4620525	0.2989494	0.5497738	0.4235093	0.4719331	0.4789438	0.0349402	0.6227605	0.9665515	0.5834133	0.5048618	0.3995806	1.0143072	0.8739853	0.3654641	0.5410521	0.4533848	0.9008228	0.4486560
400	0.9673067	0.1925018	0.0901472	0.8445222	0.5269079	0.0902608	0.0269201	0.0284811	1.0383879	0.0575438	0.4053328	0.8039282	0.0122644	0.9605594	0.0147296	0.7913927	0.9017018	0.1479542	0.0238640	0.2066330	0.8613745	0.0649525	0.0450626	0.5045507	0.8400857	0.9765118	0.1557662	0.4925229	0.9960449	0.7047321	0.5705077	0.0314651	0.0695504	0.4486244	0.8931727	0.2013197	0.8686800	0.5328272	0.2524427	0.9270867	0.0390420	0.0460151	0.3734061	0.1787358	0.3128038	0.3326838	0.4394273	0.8050701	0.7868574	0.2212857	0.5075523	0.6184759	0.9722787	1.0669166	0.3325831	0.5065718	0.2221392	0.4607454	0.7747435	0.0731261	0.3277816	0.4807847	0.6447966	0.1838036	0.3402604	0.4702025	0.8742782	1.0449399	1.0009150	0.3575090	0.7126643	0.0963433	0.1281432	0.5811434	0.8173994	0.9262601	0.5369926	0.5232194	0.9604152	0.7919873	0.6106557	0.4676733	0.2596676	0.5829385	0.3829278	0.4756571	0.5108116	0.0245104	0.6824592	0.9311530	0.6448985	0.4728631	0.4579742	1.0226136	0.8244641	0.3655515	0.5037401	0.5027697	0.8785812	0.4187895
450	0.9330821	0.2578780	0.1244779	0.8681848	0.5751356	0.0800669	0.0321908	0.0372856	0.9829526	0.0362661	0.3704244	0.7447981	0.0090180	0.9388883	0.0084111	0.7986692	0.9639884	0.1106103	0.0104794	0.2395761	0.9180327	0.0515067	0.0504213	0.5160658	0.7911699	0.9518304	0.1698558	0.5521137	1.0242470	0.6402767	0.6011483	0.0669337	0.0585656	0.3759981	0.8590084	0.1798982	0.9971920	0.5502428	0.2828746	0.9783898	0.0303309	0.0584275	0.3492542	0.2099961	0.2750540	0.3640022	0.4099980	0.9463648	0.6742668	0.1554250	0.6292934	0.6775617	1.1136503	1.0204874	0.2933964	0.4727244	0.2363287	0.3899498	0.7341683	0.0387926	0.3617465	0.4686573	0.6662109	0.1697182	0.3306944	0.5086914	0.8860259	1.0479010	1.0308641	0.3519348	0.7485469	0.1076454	0.1549335	0.5532672	0.8744519	1.0403659	0.5204121	0.5110505	0.9469467	0.7617552	0.6097731	0.4630265	0.3311094	0.6254394	0.4533132	0.3767080	0.3896618	0.0090636	0.7056674	0.8820789	0.5982476	0.4937707	0.3543764	0.9868499	0.8757027	0.3670314	0.5577582	0.5131767	0.8283334	0.3818843
500	0.8396918	0.2612894	0.1189801	0.8505025	0.5845584	0.0954662	0.0353148	0.0230113	0.9520176	0.0609202	0.3445576	0.8156722	0.0081823	0.9539002	0.0076470	0.7233580	1.0610767	0.1074506	0.0201922	0.2612834	0.8745396	0.0844827	0.0498242	0.5898781	0.8383182	0.9943095	0.1639719	0.4910025	0.9987645	0.6134002	0.6089792	0.0647362	0.0588707	0.3897858	0.9193463	0.1740442	0.9901379	0.5850486	0.2812025	0.8570899	0.0509515	0.0678610	0.3888764	0.1668382	0.1971800	0.3487687	0.4858657	0.8126214	0.6904038	0.1623030	0.5180063	0.7515319	1.0222995	0.9613807	0.2727856	0.4620566	0.2619770	0.3693509	0.7938601	0.0455368	0.4179080	0.4872648	0.6837496	0.2287017	0.3428075	0.5318115	0.9436021	1.0922051	1.0174127	0.3495846	0.7098910	0.1206187	0.3044427	0.5523054	0.7609107	1.0466426	0.4473041	0.5479930	0.9406829	0.7522713	0.6902793	0.4961506	0.3340665	0.6213772	0.4005211	0.4013232	0.4017363	0.0114142	0.6537875	0.8225621	0.5860971	0.4924442	0.4057503	1.0205884	0.9007293	0.4217709	0.6066656	0.4924800	0.8225802	0.3232068
550	0.2497739	0.5774681	0.0827630	0.8972104	0.3342405	0.0900016	0.0276642	0.3502140	1.0645079	0.0510414	0.3717269	0.7814846	0.0234468	0.9442125	0.0278344	0.6934281	0.9503105	0.2265331	0.0180901	0.3139139	0.2271770	0.0609762	0.0852928	0.6542695	0.8611926	0.9846418	0.2192337	0.4717048	0.9318779	0.6773549	0.5837918	0.2162686	0.7515094	0.4974436	0.8522791	0.1320005	0.9079902	0.5194926	0.2539282	0.8505856	0.0436656	0.0899365	0.7939140	0.1718132	0.4694215	0.4166985	0.4296837	0.9714190	0.7083799	0.1932992	0.5439770	0.7208608	0.8691886	0.9309589	0.2260473	0.2274051	0.2391908	0.3939089	0.6663735	0.0428299	0.4331843	0.3833803	0.4126638	0.2675760	0.2442085	0.5356409	0.9386803	1.0278216	0.9933436	0.2070864	0.7297312	0.0853838	0.4868409	0.5540304	0.9080063	0.6319848	0.4282299	0.5059304	0.9691315	0.7238198	0.5997193	0.5293544	0.4109135	0.5909345	0.3633414	0.4171980	0.3473741	0.1375448	0.5703290	0.8618495	0.5557407	0.3227669	0.3294459	1.0103949	0.8927380	0.5172039	0.6341539	0.1755581	0.3682034	0.3252483
600	0.0678171	0.6243832	0.0306681	0.9332271	0.3718064	0.0716719	0.0333791	0.4680534	1.0190676	0.0453959	0.3370034	0.8261794	0.0151264	1.0036644	0.0350889	0.7231429	0.9194139	0.2064185	0.0546718	0.4418069	0.0365142	0.0979633	0.0780347	0.6567368	0.9020230	0.9013231	0.4957079	0.5762744	0.9945048	0.7097910	0.6195184	0.1759137	0.9197628	0.4465838	0.9153256	0.1692400	0.9477515	0.4987237	0.2458518	0.9027417	0.0270802	0.2580478	0.8711628	0.1958143	0.5534361	0.4606470	0.4159053	1.0825849	0.7107635	0.1643741	0.4883344	0.5006611	0.8529949	0.9979506	0.3630928	0.2605296	0.1852845	0.4447832	0.5758102	0.0648204	0.4508686	0.4006110	0.3685167	0.2118970	0.2511113	0.5039406	0.9757040	0.9821557	1.0432376	0.2203054	0.7384405	0.1022591	0.7148886	0.5241046	0.8432720	0.5651452	0.4796138	0.4824175	0.9723913	0.8457953	0.5948413	0.4256759	0.4560049	0.5714864	0.3813901	0.4241619	0.2729370	0.3457297	0.5533539	0.6517620	0.5706007	0.3122365	0.3066861	1.0194225	0.8444880	0.4766693	0.5623680	0.0764893	0.2049812	0.2958212
650	0.0248530	0.8299441	0.0226917	0.9590597	0.3808315	0.1068288	0.0249237	0.4691565	0.9741182	0.0397048	0.3416199	0.7853700	0.0239012	0.9412587	0.0464518	0.7219395	0.9062159	0.1618152	0.1013539	0.4589179	0.0214252	0.0980170	0.0805685	0.6026941	0.9736092	0.5489621	0.6326458	0.5775664	1.0039882	0.6972817	0.5645888	0.2039415	0.9683416	0.1808235	0.8371062	0.1945546	0.9274256	0.5359507	0.2171510	0.8656939	0.0593491	0.4392870	0.9639174	0.3137281	0.6398838	0.4570506	0.4898844	0.9898856	0.6475185	0.1341296	0.4549138	0.2763090	0.8656508	0.8858236	0.4853884	0.2728865	0.0980437	0.5012141	0.5622260	0.1448796	0.4158229	0.4031700	0.3371715	0.1296749	0.1886599	0.5318557	0.9123270	0.8727869	1.0583421	0.4513038	0.6663450	0.1001399	0.7245087	0.4146578	0.7434944	0.5080283	0.4277064	0.4430215	0.9707883	0.8648917	0.5529935	0.4927520	0.4351114	0.5969505	0.3616030	0.4099930	0.2982826	0.5159741	0.5374021	0.5414369	0.5931761	0.2951881	0.2796208	0.9045347	0.9195602	0.4722863	0.5624699	0.0362244	0.1605832	0.3001462
700	0.0104775	0.8657030	0.0170209	0.8798165	0.2931374	0.1403307	0.0281793	0.5239007	1.0035360	0.0345669	0.3662322	0.7996411	0.0202104	1.0432385	0.0294176	0.6250022	0.9424160	0.1422914	0.1271604	0.5352222	0.0320363	0.0735716	0.0833138	0.5917873	1.0110951	0.3399195	0.7193608	0.5603611	1.0477112	0.6920647	0.5462798	0.2862843	1.0323224	0.0818765	0.7738372	0.1622069	0.9641213	0.5104979	0.1775861	0.8246805	0.1152295	0.5535808	1.0037928	0.2443496	0.6177370	0.5402753	0.5700237	1.0253122	0.6119748	0.1563967	0.4987157	0.1843231	0.8866535	1.0562088	0.5728626	0.2539560	0.0745430	0.4744073	0.4618521	0.2016454	0.3715545	0.4871417	0.2191776	0.1549679	0.1824515	0.5379136	1.0034495	0.8297725	1.0319599	0.6316523	0.7188263	0.1626066	0.6386722	0.4315529	0.7834268	0.5107055	0.4083064	0.3340992	0.9678778	0.8722310	0.6945906	0.4784181	0.3241338	0.5092405	0.3307660	0.3848291	0.3347188	0.6835603	0.6251998	0.4493810	0.6880671	0.2966874	0.3480390	0.9664037	0.7952586	0.5055357	0.5878381	0.0138325	0.2141823	0.2992825
750	0.0083819	0.7842348	0.0285503	0.9326666	0.2860375	0.2397724	0.0389574	0.5317834	0.9900007	0.0564796	0.4134435	0.7903859	0.0166868	1.0704214	0.0161828	0.5966574	0.8333572	0.1981274	0.1159899	0.5042521	0.0228891	0.0650215	0.0819412	0.5242999	1.0054356	0.3450188	0.7131630	0.4899242	1.0199447	0.6668280	0.6800081	0.3043707	1.0366392	0.0811287	0.7189953	0.1872334	0.8803545	0.4563672	0.1434252	0.8054960	0.2036012	0.5544941	1.0118505	0.2818163	0.5953268	0.5162844	0.6161887	1.1192467	0.5688114	0.1299850	0.5321660	0.0853776	0.8068595	0.9675287	0.5548803	0.1818811	0.0309764	0.4360628	0.4676196	0.1992470	0.3557660	0.4639973	0.2386751	0.1654177	0.1604686	0.5504770	1.0265052	0.7013066	0.9594576	0.7332652	0.7151380	0.1810250	0.4115277	0.3487448	0.6955529	0.5263327	0.4739498	0.3601988	0.8999857	0.8724204	0.5745378	0.4905110	0.3378178	0.6167562	0.4017495	0.3191478	0.4847105	0.8865878	0.6643132	0.5459131	0.6613906	0.3382093	0.2183914	0.9458138	0.8688481	0.5216287	0.6905574	0.0066663	0.2232703	0.3248293
800	0.0100254	0.7606032	0.0230134	0.8257536	0.3305975	0.2970967	0.0251912	0.5369907	0.9928963	0.0364150	0.3895754	0.7970838	0.0102518	1.0842929	0.0114422	0.6347545	0.8530818	0.2182659	0.1017855	0.5365278	0.0103961	0.0360961	0.1360666	0.4657263	1.0315323	0.2911330	0.6853154	0.5376302	0.9535592	0.6484307	0.6357720	0.2550166	0.9759627	0.0912429	0.5093099	0.1859762	0.9990304	0.4579341	0.1607824	0.8787743	0.2563270	0.6390994	0.9782926	0.2962676	0.6419016	0.3959607	0.6347268	1.0334292	0.6319491	0.1494361	0.5123521	0.0556508	0.8000767	0.9735898	0.5281218	0.1636730	0.0461261	0.4478084	0.4570707	0.1701634	0.2976544	0.4649171	0.1657313	0.1789892	0.1862933	0.4921111	1.0424749	0.6750217	0.9087919	0.6863376	0.7238533	0.2015081	0.3103160	0.3382728	0.6369266	0.5554005	0.4665131	0.5004404	0.8828937	0.8417758	0.5919697	0.4332419	0.2891103	0.5827517	0.3057449	0.2551128	0.4571975	0.9053718	0.6718881	0.4360456	0.6796005	0.3454226	0.1948457	0.9318203	0.9260740	0.5193237	0.5936716	0.0005262	0.4206667	0.3074828
850	0.0038551	0.8365457	0.0262550	0.7909039	0.3884378	0.3390632	0.0305675	0.4771585	1.0140888	0.0536139	0.4361216	0.7453305	0.0130593	0.9677770	0.0117354	0.6491901	0.9862262	0.2371187	0.1298771	0.5424578	0.0067254	0.0456896	0.1562468	0.4666446	0.9851663	0.2630834	0.6941685	0.5229062	0.9278081	0.5802765	0.6929499	0.2659837	0.9670893	0.0899397	0.4887517	0.1467661	0.9975614	0.4289541	0.1545613	0.9089675	0.2508893	0.6345569	1.0241138	0.2738389	0.6373419	0.4540295	0.6257849	1.0075588	0.5361261	0.1807677	0.4784782	0.0518217	0.7691370	0.9839449	0.3807212	0.1357391	0.0488540	0.4808813	0.4387961	0.2118645	0.3608198	0.5544116	0.0956752	0.2031104	0.1941814	0.5286017	1.0504892	0.6500730	0.9135529	0.7244553	0.7062837	0.1350679	0.3159441	0.3995200	0.5567550	0.5219981	0.5373590	0.5257102	0.8913687	0.8465082	0.4934174	0.4335344	0.3709822	0.5923383	0.3666309	0.2617142	0.5472663	0.8933750	0.7352403	0.3855869	0.6722030	0.2915116	0.2315099	0.8826223	0.9620104	0.5521119	0.6769746	0.0015399	0.4961004	0.3935609
900	0.0090746	0.7979007	0.0339029	0.8496130	0.3883991	0.5676728	0.0388318	0.4784963	0.9936639	0.0427150	0.3946379	0.7847271	0.0113856	0.9795224	0.0235256	0.6030232	0.9707620	0.2521837	0.1285108	0.5323222	0.0056103	0.0590093	0.1695752	0.4112893	0.9639438	0.2744871	0.6479482	0.5192291	0.9305334	0.6722770	0.6661508	0.2953438	1.0762815	0.0876550	0.7265968	0.1754640	0.9423033	0.4270090	0.1607318	0.9493609	0.3051764	0.5870023	1.0079834	0.2805162	0.6385519	0.4480606	0.6249940	1.0030784	0.6178597	0.1404784	0.5456729	0.0466095	0.7781776	1.0027015	0.3348683	0.1078766	0.0633338	0.4699931	0.4202157	0.3345807	0.3218633	0.4650253	0.0624494	0.1544877	0.1650156	0.5510093	1.0794169	0.7113717	0.9251565	0.6879726	0.7069932	0.0991488	0.2579908	0.3386633	0.5646675	0.4599537	0.5822026	0.5620124	0.7909517	0.8873568	0.4855721	0.5052048	0.3671956	0.6016708	0.3560313	0.1993297	0.4992075	0.8849744	0.6697730	0.3994827	0.7279912	0.3496900	0.2941743	0.9698133	0.8169875	0.6458225	0.6132371	0.0033543	0.5541868	0.4481534
950	0.0061572	0.8716718	0.0425900	0.9511419	0.3239903	0.5215258	0.0368409	0.4851191	0.9719103	0.0458503	0.4176800	0.7992197	0.0164399	0.8724912	0.0234118	0.6097519	1.0051988	0.1632490	0.1047972	0.4727720	0.0042961	0.0435669	0.1778481	0.4194999	0.9748998	0.2583676	0.6953752	0.5948929	0.8844692	0.6409600	0.6989585	0.2185747	1.0822626	0.0904725	0.8398825	0.1476805	0.9699820	0.4678084	0.1696011	0.8330803	0.2799364	0.6318564	0.9467758	0.3120267	0.6296805	0.3867356	0.6246628	0.9512553	0.5547469	0.2031875	0.5158996	0.0551151	0.7942019	1.0293624	0.4153927	0.1183498	0.0558952	0.4493589	0.4956819	0.2762436	0.3277155	0.3833061	0.0268293	0.1524024	0.1609761	0.6052330	1.0082747	0.7235596	0.9434457	0.6672532	0.7579145	0.0812134	0.2493194	0.3561409	0.6557943	0.5386616	0.5831744	0.5106766	0.7500154	0.8672221	0.5057824	0.4828044	0.3564492	0.6123263	0.3804845	0.1948706	0.5020732	0.8125253	0.6193488	0.4353567	0.6547409	0.3701391	0.2930426	0.8785522	0.6736640	0.5788564	0.6365658	0.0036173	0.6475079	0.3320482
1000	0.0033317	0.8251187	0.0399677	0.9110039	0.3332292	0.5318543	0.0288367	0.4889788	0.9368637	0.0650651	0.3241739	0.7621070	0.0362191	0.9651693	0.0177775	0.6733010	1.0162997	0.1719101	0.1150071	0.5723251	0.0006437	0.0483842	0.1165229	0.5198124	0.9785597	0.2527341	0.7083449	0.5540960	0.9124931	0.6959030	0.6961028	0.1744299	0.9700227	0.0509914	0.8655414	0.1748829	1.0004087	0.4294733	0.1776997	0.9295435	0.2846307	0.6287902	0.9344269	0.2544558	0.6489136	0.4379874	0.6204818	0.9408312	0.5517886	0.1905985	0.5229029	0.0671727	0.7204707	1.0069133	0.4610764	0.0975248	0.0551310	0.4112306	0.4687147	0.1697448	0.2890640	0.4131924	0.0253068	0.1314622	0.1458604	0.5236418	0.9504597	0.8874542	0.9440142	0.6206730	0.7567359	0.1233737	0.2903644	0.3661697	0.6206963	0.5078145	0.4458894	0.5514963	0.8049959	0.8818654	0.5197784	0.5059655	0.3714789	0.6321777	0.3962681	0.1989605	0.5396117	0.8514544	0.6643191	0.4266811	0.7198359	0.4050260	0.3117128	0.9704416	0.8430950	0.5483297	0.7143856	0.0045542	0.6327532	0.2413261

0	0.0115320	0.6945245	0.0455216	0.8741816	0.3689741	0.5090882	0.0375150	0.5162158	0.9935064	0.0398194	0.4408198	0.7250156	0.0172566	0.8602324	0.0254756	0.6995503	1.0088867	0.1580746	0.1204859	0.4843140	0.0010102	0.0394255	0.1347521	0.4818624	1.0513538	0.3020031	0.6622734	0.5837381	0.8980183	0.6794275	0.6522280	0.1812610	1.0181981	0.0894057	0.7541092	0.1930830	1.0017070	0.4763231	0.1478021	0.8868338	0.2571850	0.6524597	1.0025730	0.2948221	0.6120230	0.3838206	0.5783509	1.0475010	0.6510426	0.2014354	0.5132024	0.0244802	0.7380889	0.9749660	0.5439702	0.1236175	0.0734758	0.4466059	0.4702405	0.2506212	0.2748513	0.4176125	0.0822392	0.1926360	0.1866842	0.5899508	0.9497040	0.8596301	0.9968186	0.5923701	0.7709711	0.1780022	0.2319926	0.3206558	0.6111748	0.5110902	0.5092132	0.5328638	0.9139993	0.8882640	0.5261986	0.5256311	0.3293719	0.5285980	0.3231117	0.1834658	0.6647477	0.9022781	0.6875195	0.4155494	0.7173478	0.3203779	0.1863839	0.9962307	0.8152556	0.5912939	0.6049505	0.0020268	0.5232891	0.4443516
