"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
550	0.3366328	0.0944139	0.4708583	0.3255584	0.9547107	0.2109235	0.1960878	0.4935251	0.3168678	0.6607458	0.2338599	0.9856081	0.6600922	0.3678019	0.0203834	0.6431895	0.5634378	0.9489203	0.9923918	0.0095399	0.0146138	0.9902695	0.9839343	0.1963520	0.0090466	0.7142712	1.0003631	0.6046509	0.8503308	0.0151768	0.0734121	0.3152424	0.6590613	0.3444225	0.0625062	0.0335323	0.2920318	0.5934030	0.5120214	0.2705331	0.7497239	0.4693174	0.4063354	0.5701639	0.8784756	0.9609669	0.9408555	0.9294603	0.2232234	0.7579570	0.3629529	0.8322909	0.1081652	0.3778889	0.6589725	0.1211799	0.4990261	0.7030299	0.0293612	0.1332468	0.3993245	0.6379885	0.4899341	0.6550852	0.7748050	0.9315043	0.5326310	0.1802101	0.1136428	0.1823586	0.7246883	1.0048062	0.0208475	0.2311945	0.4248818	0.1356944	0.7492856	0.7840451	0.3098317	0.5524700	1.0098254	0.5904177	0.3814111	0.6202816	0.4090568	0.3032623	0.6941882	0.7334849	0.5532237	0.8246021	0.1750784	0.5657858	0.4139769	0.9425021	0.4060782	0.2192960	0.9317185	0.3248941	0.7876903	1.1193482
600	0.3894017	0.0837566	0.2168340	0.3718538	0.9749422	0.1718538	0.0753428	0.4842299	0.2873363	0.8057794	0.3049690	0.9240844	0.6137482	0.4501212	0.0151132	0.7247113	0.6198776	0.7993332	1.0251389	0.0092306	0.0167733	0.9402680	1.0571679	0.2457741	0.0339619	0.8488074	0.9129149	0.4492840	0.7524167	0.0235042	0.0590879	0.3443981	0.7742065	0.6547862	0.0560628	0.0443667	0.5015152	0.4675078	0.4807068	0.2707297	0.7507306	0.5137371	0.4349030	0.5576354	0.9046306	0.8938252	0.8929237	0.8401770	0.3019673	0.9288820	0.5206925	0.7252749	0.1459495	0.4234483	0.6046211	0.1428635	0.5643481	0.4505614	0.0096938	0.0926899	0.3122421	0.3729598	0.3938055	0.6015208	0.5992838	0.9398518	0.5308196	0.2170727	0.1185928	0.1368842	0.6852452	1.0523931	0.0305826	0.2660248	0.5271899	0.0937880	0.6297742	0.7008457	0.3468325	0.4008090	1.0719855	0.6586533	0.2327785	0.6044044	0.5343737	0.3504620	0.6369094	0.5607075	0.5477918	0.8028623	0.3592575	0.4759331	0.5171713	1.0376186	0.4866015	0.2747034	0.9608840	0.4446748	0.6674548	1.0818241
650	0.4771391	0.1247706	0.1438432	0.3594254	1.0533983	0.1375478	0.0278068	0.6134057	0.3249487	0.7372483	0.3300295	0.9365793	0.6491187	0.4240432	0.0306330	0.8084568	0.5684684	0.8448729	1.0154441	0.0138848	0.0148064	0.9847351	1.0301600	0.2072591	0.0664774	0.7847736	0.8084400	0.2490594	0.6018824	0.0193506	0.1881488	0.3710687	0.9749067	0.9330251	0.1080783	0.0227393	0.6783819	0.4186711	0.4556635	0.2334585	0.7579683	0.4912554	0.4292534	0.5121493	0.9146547	0.9481411	0.8917589	0.7884521	0.2478570	1.0334341	0.6659013	0.5989990	0.1356525	0.5180350	0.7763787	0.1320055	0.4564902	0.3603123	0.0047428	0.0476136	0.3352697	0.2971324	0.3132271	0.4193910	0.5173729	0.9152986	0.5768806	0.2919581	0.1441977	0.0790944	0.7047374	0.9985707	0.0728039	0.2522989	0.5342805	0.0537690	0.6965763	0.5712427	0.3698240	0.3683581	1.0221558	0.7218189	0.1841469	0.6526918	0.6286995	0.2699101	0.6811018	0.5464622	0.5808518	0.8446971	0.4475301	0.5328289	0.5494288	0.9507587	0.4950985	0.4144167	0.9349960	0.5582939	0.7066113	1.0413081
700	0.4509361	0.1709892	0.1139070	0.3499959	1.0600345	0.1240715	0.0056538	0.5452853	0.3258540	0.8590987	0.2833122	0.8941420	0.6465012	0.3963652	0.0326684	0.7640578	0.5489583	0.8253609	0.8954293	0.1196912	0.0223328	0.9693793	1.0656584	0.1998373	0.0718767	0.7149415	0.6829694	0.1442425	0.5352786	0.0030323	0.3617535	0.4489207	1.0952417	0.9435097	0.1333061	0.0228836	0.7574226	0.3260273	0.3826540	0.2406968	0.8188365	0.4815697	0.4383958	0.3919177	0.9405429	0.8656411	1.0003045	0.8296431	0.3252887	0.9733791	0.6938754	0.5872110	0.0885599	0.5312570	0.7690941	0.1473615	0.4729798	0.2688013	0.0001520	0.0629477	0.3365423	0.3239882	0.3505897	0.2864205	0.4664982	0.8341745	0.6676628	0.3696053	0.1593848	0.0368954	0.8352255	0.9784478	0.1174879	0.2605068	0.5896875	0.0446467	0.7412164	0.5304135	0.3485699	0.2429914	1.1350534	0.7584957	0.1513365	0.6433783	0.6181771	0.2566216	0.6574242	0.6174477	0.6697836	0.7962396	0.4216059	0.5512945	0.6519344	1.0288058	0.4358382	0.4510545	0.9762936	0.5985003	0.5905736	1.0050644
750	0.3906755	0.2565950	0.1305423	0.3586040	1.0604492	0.1336606	0.0027618	0.5856129	0.3049194	0.8669092	0.2844200	0.9588251	0.6273781	0.4060816	0.0537531	0.7419633	0.4148944	0.8594032	0.9213084	0.3638831	0.0369992	0.8721390	0.9506805	0.1772408	0.1058640	0.6467108	0.4752232	0.0808982	0.5931314	0.0070120	0.4420391	0.5180649	1.0887737	1.0224172	0.1680816	0.0116648	0.7547252	0.3174348	0.3459144	0.1690575	0.8162646	0.4835940	0.5393874	0.4035884	0.8429567	0.9246671	1.0154978	0.9102168	0.3321836	1.0522500	0.6951569	0.5147024	0.0485106	0.5404927	0.7239420	0.1413046	0.3686290	0.1736230	0.0000000	0.0715942	0.3782203	0.3160884	0.3578815	0.2365904	0.4788898	0.8398823	0.6673885	0.3868874	0.2133986	0.0672098	1.0150312	0.9566850	0.0929713	0.2167676	0.6812099	0.0136416	0.8290753	0.5335643	0.2867412	0.1337267	1.0689753	0.7943586	0.0955795	0.7250809	0.6053496	0.2039857	0.6638335	0.8200526	0.6800761	0.7350457	0.4664316	0.6125439	0.6418146	0.8565423	0.4305715	0.4435821	1.0968785	0.6352571	0.6266333	1.0238242
800	0.4626372	0.3543371	0.0856497	0.2964340	1.0718735	0.0976731	0.0019927	0.4332092	0.3043481	0.8093981	0.3270257	0.8858102	0.7929879	0.4322017	0.0351216	0.8035705	0.4503433	0.9305144	0.8906948	0.6447765	0.0600261	0.8918215	1.0008663	0.2467829	0.1778312	0.5446212	0.4641268	0.0705210	0.5033212	0.0030160	0.5351486	0.5533757	0.9052239	1.0409101	0.2074209	0.0143851	0.8562766	0.2989010	0.3054526	0.2210724	0.7988594	0.5541441	0.5200901	0.3623515	0.7926048	0.8957185	0.9825899	1.0987852	0.3796893	1.0101764	0.7000313	0.4614131	0.0606937	0.6195809	0.6916113	0.1298831	0.3047896	0.1584100	0.0011860	0.0732514	0.3631377	0.2773488	0.4509944	0.2279906	0.4517225	0.8243314	0.6161673	0.4610375	0.1861406	0.0561526	1.0581435	0.9990785	0.1530305	0.2212961	0.6712527	0.0145176	0.9005995	0.5676844	0.2472817	0.0700320	1.0430392	0.8147181	0.0772820	0.6160842	0.6069547	0.1484362	0.6173015	0.8487197	0.6702841	0.7247526	0.4356769	0.5491818	0.7664251	0.8882029	0.4067403	0.5871746	1.0500539	0.6189459	0.5141139	0.9929709
850	0.4122234	0.3448143	0.0520462	0.2725296	0.9204077	0.0974759	0.0050018	0.4338083	0.2605932	0.7647405	0.4259797	0.9684411	0.8189782	0.4365686	0.0321065	0.7262485	0.4291003	0.9549039	0.9080375	0.8536398	0.0750268	0.7363098	1.0088292	0.2225338	0.2223993	0.4699787	0.3771735	0.0654180	0.4835944	0.0061800	0.5892670	0.6026111	0.9910878	0.9424406	0.2195705	0.0176240	0.7951181	0.2765809	0.2912571	0.2323528	0.6553264	0.6577526	0.4815833	0.3628532	0.7654272	0.8939582	0.9602463	0.9362888	0.4538224	0.9402772	0.7648999	0.5289081	0.0928270	0.6566284	0.7371740	0.2023447	0.2889292	0.1217324	0.0009484	0.0702833	0.3129963	0.3542478	0.4234180	0.2226514	0.3408556	0.8163427	0.4608498	0.5483360	0.1608743	0.0809559	1.0127341	0.9715919	0.2377956	0.2980647	0.7230916	0.0125334	0.9098075	0.7069965	0.2878762	0.0322545	1.0560308	0.7388447	0.0562755	0.7233177	0.5601590	0.1798506	0.7040766	0.8229653	0.7151074	0.7361391	0.4439928	0.5526244	0.7568108	0.8718689	0.3873597	0.5587502	1.0856513	0.7181345	0.7317962	1.0502498
900	0.4609461	0.3923185	0.0364851	0.3005032	1.0017176	0.1149223	0.0028636	0.4501424	0.2948353	0.7785986	0.4161491	0.9422017	0.8247518	0.4297710	0.0295995	0.6725260	0.4506264	0.9364254	0.8090407	0.8678367	0.0822170	0.7758196	0.9348021	0.2616519	0.2801806	0.5387409	0.4434550	0.0854675	0.5727857	0.0058948	0.5397957	0.5659217	0.9814494	0.9446729	0.2365318	0.0063772	0.7981469	0.3050014	0.2631125	0.2204715	0.6515371	0.6828547	0.5776852	0.3875677	0.8205327	0.9530184	0.9164150	0.8988566	0.5901206	0.9041528	0.7325417	0.5621866	0.1097239	0.6606820	0.6579249	0.1719405	0.2519514	0.1045362	0.0066711	0.0863563	0.2878322	0.4043109	0.3783694	0.2166730	0.3216395	0.8562737	0.3974617	0.5886719	0.1904164	0.0817542	0.9723281	0.9306946	0.2547676	0.3093799	0.5717030	0.0198909	0.9519406	0.8427592	0.2393750	0.0121906	1.0233218	0.7773878	0.0307080	0.7303700	0.4832477	0.1460259	0.6890379	0.7843817	0.7652087	0.6817983	0.4485905	0.4938737	0.7013571	0.9008173	0.3669108	0.5527628	1.0085015	0.7690505	0.7323498	1.0110894
950	0.3868815	0.4068927	0.0660421	0.1997686	0.9258796	0.0909231	0.0046221	0.5282240	0.2784610	0.7664474	0.3792564	0.9246758	0.8856593	0.4450134	0.0197929	0.8934036	0.4549514	0.8466689	0.8457495	0.8884273	0.0921611	0.8934811	0.9097099	0.2835916	0.2871453	0.5561164	0.3723803	0.0772014	0.5127303	0.0042301	0.4553633	0.5877233	0.9410826	0.8458253	0.2556433	0.0063340	0.8257668	0.3260929	0.2455786	0.2308294	0.7519823	0.7586291	0.6175594	0.3170678	0.7895563	0.9012801	0.8894736	0.8687665	0.5922358	0.7465086	0.7024480	0.5796250	0.0650213	0.6687108	0.5825363	0.1574306	0.2443489	0.1172077	0.0007696	0.0548537	0.2633163	0.4817714	0.2828037	0.2167220	0.3695638	0.9011539	0.3705068	0.6704826	0.2753069	0.1032976	0.8057324	0.8985316	0.2378766	0.2931250	0.6866968	0.0201463	0.9487620	0.8103863	0.2888022	0.0033119	0.9751495	0.8055862	0.0248055	0.6845574	0.4529134	0.1475015	0.7743763	0.8314222	0.9631769	0.6900353	0.5137821	0.5700307	0.5673685	0.8727866	0.3388102	0.5011553	1.0172773	0.8305404	0.6845524	1.0559917
1000	0.3158743	0.4748901	0.0448323	0.2723937	0.9540739	0.0958235	0.0040560	0.3802376	0.2942457	0.7084467	0.3972041	0.9192719	0.7919288	0.4441294	0.0152981	0.7831481	0.5551508	0.8455585	0.7649754	0.9186835	0.1283657	0.8787867	0.9434249	0.2804900	0.3300696	0.5702725	0.3690860	0.0632580	0.4665944	0.0098996	0.4328767	0.5619961	0.9494738	0.8535435	0.2561043	0.0078689	0.7391800	0.3390851	0.2191629	0.2090365	0.6122290	0.7609575	0.5655171	0.3419476	0.8138569	1.0172870	0.9345976	0.8624910	0.5886637	0.7321638	0.6112675	0.5571308	0.0634582	0.7022144	0.5991039	0.1731076	0.2265684	0.1049297	0.0073520	0.0627489	0.2724229	0.5216696	0.2936383	0.2297527	0.3810909	0.9242759	0.3117103	0.6783155	0.2625358	0.0844985	0.9471999	0.8593588	0.2181166	0.3307719	0.6161280	0.0226181	0.9420612	0.8661188	0.3479855	0.0028249	0.9124897	0.7114828	0.0266461	0.6964452	0.4862671	0.1195515	0.6749567	0.8258976	0.8595857	0.7397980	0.5392742	0.5508988	0.5732360	0.9258862	0.3124960	0.4715613	0.9610880	0.7753605	0.7082540	1.0479324

0	0.0945369	0.5919877	0.0524923	0.2838872	1.0196474	0.1143818	0.0080349	0.4689706	0.2757100	0.7848106	0.4745436	0.9617240	0.2665108	0.6875088	0.0313457	0.7478442	0.4279631	0.6955591	0.6181272	1.0609433	0.1648472	0.5746940	1.0907141	0.2732311	0.6686051	0.3705906	0.4116467	0.0281707	0.0652965	0.0210860	0.0862168	0.6211407	1.0159087	0.5675781	0.3516060	0.0182895	0.8410836	0.1773705	0.2583989	0.2021406	0.7129313	0.6587541	0.2973112	0.4687159	0.7544215	0.9010128	0.8808510	0.8373288	1.0537787	0.2148238	0.8686452	0.6000193	0.1500856	0.7442874	0.5540224	0.0537788	0.6117905	0.0534149	0.0007175	0.0560737	0.1544623	0.3324006	0.1731279	0.2946363	0.2692929	0.8659933	0.1320686	0.7693461	0.0839500	0.1612966	0.6777058	0.7995051	0.1952416	0.7080184	0.5251501	0.1338536	0.9050631	1.0090305	0.8569777	0.0015498	1.0849013	0.6474666	0.0179784	0.7642298	0.4865926	0.1127283	0.6857087	0.7439414	0.9043545	0.6573913	0.5222012	0.5068875	0.6819348	0.9160437	0.1581979	0.2327969	0.8878093	0.6974787	0.4285465	0.9863497
50	0.0818103	0.8237906	0.0222954	0.2410933	0.5102787	0.3633157	0.0394935	0.3775881	0.2325654	0.8683787	0.4129932	0.8997821	0.2351341	0.7878744	0.0247312	0.8954188	0.4203063	0.8049689	0.6508572	0.8703626	0.0513958	0.6061458	1.0375856	0.1987709	0.4449069	0.3212119	0.2461946	0.0416575	0.2643883	0.0114221	0.1036468	0.5417774	0.9261842	0.3403645	0.3378720	0.0138949	0.5982529	0.2539456	0.2116320	0.1714009	0.7507876	0.6375600	0.4944944	0.5325269	0.9422705	0.8546802	0.9590821	0.8537456	0.7627700	0.2591344	0.7769026	0.5814640	0.3607324	0.5959503	0.4532627	0.0447487	0.5722868	0.0568564	0.0000000	0.0536531	0.1322269	0.2863345	0.2890385	0.2620630	0.2722774	0.9226034	0.1590742	0.6226759	0.0854108	0.1595177	0.7254792	0.7421736	0.1665985	0.6704395	0.5132979	0.1253637	0.6772361	1.1584774	0.9191497	0.0009316	0.9759090	0.6184167	0.0256199	0.7268661	0.4363352	0.1105966	0.7583793	0.8129677	0.9810330	0.6740839	0.5592054	0.5948797	0.6481890	0.7447082	0.2473531	0.1728251	0.9627116	0.8102319	0.4451938	0.9345672
100	0.0563483	0.8654207	0.0219848	0.2366149	0.2489774	0.4552856	0.0960918	0.3743104	0.2677738	0.8573559	0.2688147	0.8874139	0.3901400	0.7014520	0.0316524	0.9513303	0.3708480	0.8025388	0.6971616	0.5262149	0.1026760	0.7631856	0.9915336	0.2095346	0.2617958	0.3602276	0.1929234	0.0432328	0.3812179	0.0151630	0.0717258	0.5256341	1.0054378	0.3474349	0.3563356	0.0077213	0.4603808	0.2732773	0.1733903	0.2122513	0.7195709	0.7088460	0.6385538	0.5137052	0.9511883	0.9991562	1.0122323	0.6923900	0.7252986	0.4562107	0.8348872	0.4311399	0.5210955	0.3832658	0.3225927	0.0406006	0.4812975	0.0565016	0.0036683	0.0419128	0.2763091	0.2412772	0.2550155	0.3547770	0.4312464	0.8684268	0.1483351	0.6665584	0.0542572	0.1431907	0.8512299	0.7668778	0.0861618	0.7401554	0.4509829	0.1099854	0.5774423	1.0863757	0.9024541	0.0019611	0.9412337	0.6992666	0.0230589	0.8020070	0.4510663	0.0548888	0.9540195	0.8453088	0.9220983	0.7149877	0.5383975	0.5684889	0.6536006	0.7108590	0.3616697	0.1036712	0.9507059	0.9194646	0.4377185	1.0306185
150	0.0591404	0.9146563	0.0215366	0.2662783	0.1425416	0.4338908	0.0914528	0.4316980	0.3530156	0.7725259	0.1807899	1.0633457	0.5675335	0.5486821	0.0257637	0.9805757	0.2760523	0.8967300	0.8228334	0.5169805	0.1222824	0.6583630	1.0045022	0.1999926	0.2337103	0.3448812	0.2616999	0.1277188	0.5715282	0.0196974	0.0718906	0.5475820	1.0173886	0.3685698	0.2735118	0.0147971	0.4324382	0.2270399	0.1209956	0.1918053	0.7139479	0.7825493	0.6439642	0.5466869	0.8428174	0.9798579	0.9764496	0.7828838	0.6164221	0.7205467	0.8364615	0.4964629	0.6036944	0.2922964	0.3186195	0.0837250	0.2856314	0.0440395	0.0024375	0.0241922	0.3932838	0.3058132	0.2295061	0.4335166	0.4877548	0.9483311	0.1808835	0.7747534	0.0209765	0.1661709	0.9342972	0.8416050	0.0256663	0.7667942	0.4532841	0.0692200	0.6692315	1.0863966	0.8496069	0.0010612	0.9252375	0.6956699	0.0261449	0.7958046	0.4569609	0.0328701	1.0676548	0.8189809	0.9553404	0.7149591	0.5679496	0.5760808	0.6893855	0.6403352	0.4274037	0.0577173	0.9301507	0.8994841	0.4290888	0.9486559
200	0.0952062	0.7974633	0.0245700	0.2577838	0.1223994	0.5089593	0.0821397	0.4515585	0.2953287	0.6938994	0.1269141	1.0081838	0.7187862	0.5047645	0.0224638	1.0212088	0.3777945	0.9384451	0.9831935	0.7550676	0.1202751	0.6218477	0.8811607	0.2045627	0.3411917	0.4543309	0.1856441	0.1748360	0.8345191	0.0299870	0.0759381	0.5728289	0.9382259	0.4829098	0.1857292	0.0103431	0.3876621	0.1930082	0.1213847	0.1573194	0.6944054	0.7708410	0.6550630	0.4893711	0.9515515	1.0205125	0.9765893	0.8740432	0.5085979	0.7352218	0.8108491	0.5585176	0.7051844	0.2619648	0.2761743	0.0930411	0.2218093	0.0376073	0.0016589	0.0208215	0.5311187	0.4128171	0.2008927	0.4291276	0.4755071	0.9989194	0.1884720	0.7312909	0.0276563	0.1660815	1.0476941	0.8576149	0.0204889	0.6853219	0.4660062	0.0289283	0.5617477	0.9995298	0.5971575	0.0010056	1.0858863	0.6665836	0.0341164	0.7736052	0.4788396	0.0315156	0.9092911	0.8058128	0.7563899	0.7039391	0.5036492	0.4617440	0.7640608	0.6080549	0.5686886	0.0335065	1.0598735	1.0249610	0.5621216	0.9822518
250	0.1055854	0.7863203	0.0377807	0.1748273	0.1000087	0.4706228	0.0706062	0.5566317	0.2965885	0.6730346	0.0910138	1.0059095	0.7757979	0.5417692	0.0116565	0.9179663	0.4191657	0.9402497	0.9193792	0.8394865	0.1130288	0.4950382	1.0623336	0.1761954	0.4126656	0.3715632	0.1890703	0.2072304	0.7962579	0.0239497	0.0948408	0.6204932	0.9414947	0.5944277	0.1323875	0.0009826	0.3552909	0.1508442	0.0998762	0.1999783	0.6457700	0.6896981	0.6734260	0.5542312	0.8994650	1.0685539	0.9912845	0.9426714	0.4559963	0.6357493	0.7011436	0.5513913	0.7185561	0.2421538	0.2720230	0.0979456	0.1678765	0.0410226	0.0005203	0.0428345	0.7463751	0.4321644	0.2055105	0.4465641	0.4924877	1.0420828	0.2379133	0.8294133	0.0124727	0.1718540	1.1091923	0.9716797	0.0126678	0.5073139	0.4926573	0.0194192	0.6541962	0.9728171	0.4745008	0.0015240	1.0492484	0.7081826	0.0316130	0.7637274	0.5590023	0.0571617	1.0100726	0.8927139	0.6204467	0.7630140	0.5169389	0.5368842	0.7120798	0.6019862	0.6265374	0.0341027	1.0316673	0.9997092	0.5785765	1.0508438
300	0.0977669	0.8131449	0.0524643	0.2227726	0.1442420	0.4758608	0.0940288	0.5637169	0.2963269	0.6746107	0.0994445	1.0649316	0.7755537	0.5922601	0.0210192	0.9220027	0.3563973	0.9751049	0.9359664	0.8800086	0.0915009	0.5932998	0.9693705	0.1613866	0.4630299	0.4408665	0.1879656	0.2244384	0.7864727	0.0055501	0.1409973	0.6620210	0.9943621	0.6478347	0.1395869	0.0120692	0.4037406	0.1571936	0.0632313	0.2115211	0.6484533	0.7511689	0.7129591	0.4565034	0.9607667	1.0246136	1.0421197	1.0257596	0.4854645	0.4951279	0.6797080	0.5030293	0.6797558	0.2492967	0.2676669	0.1137285	0.1275496	0.0388470	0.0009170	0.0384211	0.9748976	0.4826566	0.1996273	0.4795528	0.4053998	1.0016198	0.2749859	0.8773690	0.0089107	0.1543696	0.9909452	0.9027246	0.0122218	0.4845349	0.5641447	0.0147950	0.5897285	0.9563005	0.5061127	0.0005882	1.0956593	0.6570890	0.0542268	0.7608656	0.5545849	0.0540457	0.9272392	0.7850308	0.5724596	0.7458633	0.5350412	0.5044670	0.7048730	0.6194206	0.5829263	0.0317117	1.0687371	1.0580522	0.5493023	0.9994900
350	0.0888965	0.8325452	0.0411654	0.2579160	0.0791059	0.4477861	0.0849747	0.4842533	0.2588024	0.6887162	0.0927193	1.0805109	0.6940683	0.6731120	0.0474498	0.8457606	0.3281955	0.9464369	0.8724391	0.9705681	0.0661244	0.4879963	0.9786664	0.1315673	0.4768428	0.4484489	0.2221574	0.1946162	0.7875960	0.0127354	0.2063440	0.6587982	0.9663361	0.8390522	0.1170629	0.0149270	0.4827455	0.1057698	0.0817272	0.1901018	0.5951357	0.7530946	0.6877525	0.4953342	0.9992458	1.0318083	0.9271861	0.8369697	0.6172189	0.3815986	0.6396741	0.5323953	0.5309610	0.2527888	0.2914777	0.1133180	0.1036651	0.0825861	0.0010398	0.0299309	1.0066901	0.5046993	0.2101908	0.5220280	0.4365942	0.9828877	0.3135036	0.8962336	0.0161095	0.1691830	0.9701659	0.9430268	0.0140323	0.4774496	0.6116778	0.0092703	0.5679188	0.9859715	0.4671398	0.0004226	1.1238364	0.6535395	0.0422219	0.6643441	0.5349218	0.0442155	0.9515461	0.7986611	0.6478221	0.7139981	0.4543716	0.5580772	0.7488550	0.6085236	0.5577581	0.0389561	1.0383662	1.0827791	0.6363763	1.0568519
400	0.0829367	0.7976944	0.0383867	0.2452488	0.1034643	0.5364096	0.0567010	0.4932908	0.2868542	0.7090439	0.1203676	0.9640031	0.6959746	0.7078110	0.0638067	0.9062599	0.3160813	1.0711141	0.9079333	1.0098518	0.0828753	0.4326317	1.0027852	0.1824343	0.4765455	0.4087097	0.2118128	0.1575890	0.8309021	0.0151260	0.2560406	0.6668045	1.0204549	0.8276076	0.1342577	0.0119016	0.4620942	0.1015239	0.0903544	0.2143593	0.6640326	0.6809037	0.7792822	0.3825489	0.9147187	0.9261109	0.9340670	0.9172194	0.6549792	0.2458773	0.6107288	0.4513522	0.6394750	0.3340127	0.2868180	0.1044883	0.1295251	0.0754448	0.0004469	0.0417201	1.0392119	0.4976634	0.2136695	0.4964230	0.3692364	1.0172529	0.2952313	0.9466092	0.0185859	0.1859218	1.0160116	0.9304054	0.0252394	0.5105637	0.5289264	0.0116140	0.6204709	1.0786665	0.4542221	0.0005500	0.9876571	0.6158920	0.0393219	0.6432280	0.5131706	0.0470468	0.9681093	0.8219503	0.7569570	0.7836023	0.4501360	0.5089918	0.6956111	0.5986750	0.5140696	0.0590316	1.0454754	1.0100610	0.6560752	1.1359989
450	0.0942441	0.8123501	0.0289936	0.2628920	0.1348566	0.5307002	0.0730164	0.4987544	0.2649261	0.6789073	0.1085004	0.9189348	0.7067249	0.6975612	0.0349369	1.0151416	0.2625531	1.0766635	0.9873200	0.9687066	0.0609415	0.4690190	1.0415602	0.1777947	0.6021838	0.3778482	0.2166811	0.1780727	0.8401838	0.0226320	0.3052149	0.6841502	0.9056608	0.7861479	0.1219992	0.0095718	0.4134310	0.1016870	0.0798573	0.2421486	0.6925515	0.6864420	0.8472050	0.4264166	0.9897599	0.9156355	0.9466303	0.8338626	0.7301413	0.2844202	0.6287586	0.4711184	0.7533344	0.2956192	0.2850165	0.0932678	0.0995378	0.0768630	0.0000126	0.0389122	0.9724907	0.5320453	0.1500556	0.5044976	0.3717653	1.0929442	0.2692926	0.9134815	0.0161637	0.1628619	1.0705080	0.9346599	0.0170056	0.4918498	0.5630436	0.0035805	0.6020784	0.9553484	0.3968656	0.0000000	0.9568846	0.5892151	0.0262016	0.6799610	0.5385320	0.0506653	0.9841247	0.8634903	0.7354103	0.7606906	0.4562819	0.5925633	0.7144729	0.5548168	0.5985254	0.0392326	1.0306973	0.9588570	0.5674842	1.0905201
500	0.1074211	0.9967643	0.0420207	0.2890555	0.1460272	0.5232062	0.1107408	0.4172005	0.2389115	0.7644595	0.0889099	0.9017174	0.7014431	0.7327357	0.0313567	1.0391242	0.2783536	1.0792016	0.8844712	0.9797837	0.0575479	0.4103519	1.0117489	0.2093663	0.6106725	0.3815736	0.1804859	0.1340441	0.8417804	0.0218189	0.3448953	0.6143572	0.9754109	0.7901468	0.1076725	0.0006404	0.4500462	0.0753166	0.0699154	0.2480684	0.6745801	0.5703717	0.6933976	0.4380808	1.0236305	0.9115710	0.8818705	0.8184623	0.6998361	0.2233880	0.6518879	0.4887601	0.8018864	0.3367073	0.2883085	0.1187898	0.1290650	0.0490639	0.0000050	0.0325383	0.8521337	0.4555015	0.1238282	0.5512636	0.4257707	0.9775471	0.3010768	0.8593196	0.0039892	0.1553813	1.0980211	0.8173432	0.0203847	0.4246760	0.6359410	0.0015123	0.6715792	0.9963945	0.4361617	0.0007530	1.0367131	0.6633601	0.0462369	0.6200323	0.4494517	0.0519715	1.0390074	0.8587753	0.8057171	0.7078942	0.4705503	0.5907681	0.6741161	0.5017962	0.6280340	0.0264825	0.8965911	1.0202117	0.6033457	0.9868286
550	0.0942251	0.7072841	0.0442395	0.3047357	0.5253761	0.2936942	0.0654445	0.3918416	0.2668844	0.7841030	0.3023591	0.9229331	0.6702274	0.9442073	0.0220813	0.7963649	0.2970674	0.9223520	0.7714960	1.0629412	0.0707913	0.3646539	1.0913156	0.1639503	0.7345496	0.3810829	0.4022240	0.1465273	0.7559122	0.0250121	0.3328830	0.4955343	0.9456943	0.8720568	0.0957327	0.0094921	0.5928350	0.1084740	0.1285109	0.2043021	0.7769798	0.6005150	0.6292356	0.4019681	0.9726014	0.9682191	0.8913575	0.7246172	0.7696376	0.1774743	0.5799752	0.5074629	0.8308170	0.4906349	0.3911943	0.0903817	0.1612853	0.0476434	0.0000000	0.0713735	0.8902212	0.4556625	0.1514336	0.4728923	0.4148520	0.9599747	0.2677513	0.7992040	0.0069388	0.1088497	0.9626530	0.8593225	0.1571325	0.5336555	0.7350447	0.0040433	0.6019995	0.9557325	0.4994708	0.0000420	0.9305939	0.6190703	0.0267333	0.6210777	0.4092955	0.0601772	0.9232410	0.8307924	0.7939168	0.6799315	0.4590538	0.5627271	0.5826454	0.8064683	0.6026681	0.1102626	1.0022478	0.9800862	0.7215819	0.9630938
